line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
1,__tpi_op_3_new_n15301 /0 undetected,output,,__tpi_op_3_new_n15301,__tpi_op_3_new_n15301,0,undetected,__tpi_op_3_new_n15301,__tpi_op_3_new_n15301,__tpi_op_3_new_n15301,sa0,1
2,__aig_not_32891 /1 undetected,output,,__aig_not_32891,__aig_not_32891,1,undetected,__aig_not_32891,__aig_not_32891,__aig_not_32891,sa1,1
3,__aig_not_32105 /1 undetected,output,,__aig_not_32105,__aig_not_32105,1,undetected,__aig_not_32105,__aig_not_32105,__aig_not_32105,sa1,1
4,__aig_not_31994 /1 undetected,output,,__aig_not_31994,__aig_not_31994,1,undetected,__aig_not_31994,__aig_not_31994,__aig_not_31994,sa1,1
5,new_n15368 /0 undetected,output,,new_n15368,new_n15368,0,undetected,new_n15368,new_n15368,new_n15368,sa0,1
6,__buf_split_20891 /1 undetected,output,,__buf_split_20891,__buf_split_20891,1,undetected,__buf_split_20891,__buf_split_20891,__buf_split_20891,sa1,1
7,new_n15305 /0 undetected,output,,new_n15305,new_n15305,0,undetected,new_n15305,new_n15305,new_n15305,sa0,1
8,__aig_not_31985 /1 undetected,output,,__aig_not_31985,__aig_not_31985,1,undetected,__aig_not_31985,__aig_not_31985,__aig_not_31985,sa1,1
9,__aig_not_31987 /1 undetected,output,,__aig_not_31987,__aig_not_31987,1,undetected,__aig_not_31987,__aig_not_31987,__aig_not_31987,sa1,1
10,__aig_not_31989 /1 undetected,output,,__aig_not_31989,__aig_not_31989,1,undetected,__aig_not_31989,__aig_not_31989,__aig_not_31989,sa1,1
11,__aig_not_31991 /1 undetected,output,,__aig_not_31991,__aig_not_31991,1,undetected,__aig_not_31991,__aig_not_31991,__aig_not_31991,sa1,1
12,new_n15301 /0 undetected,output,,new_n15301,new_n15301,0,undetected,new_n15301,new_n15301,new_n15301,sa0,1
13,__aig_not_31979 /1 undetected,output,,__aig_not_31979,__aig_not_31979,1,undetected,__aig_not_31979,__aig_not_31979,__aig_not_31979,sa1,1
14,__aig_not_31981 /1 undetected,output,,__aig_not_31981,__aig_not_31981,1,undetected,__aig_not_31981,__aig_not_31981,__aig_not_31981,sa1,1
15,__aig_not_31983 /1 undetected,output,,__aig_not_31983,__aig_not_31983,1,undetected,__aig_not_31983,__aig_not_31983,__aig_not_31983,sa1,1
16,__buf_split_39835 /1 undetected,output,,__buf_split_39835,__buf_split_39835,1,undetected,__buf_split_39835,__buf_split_39835,__buf_split_39835,sa1,1
17,new_n15285 /1 undetected,output,,new_n15285,new_n15285,1,undetected,new_n15285,new_n15285,new_n15285,sa1,1
18,__buf_split_20795 /1 undetected,output,,__buf_split_20795,__buf_split_20795,1,undetected,__buf_split_20795,__buf_split_20795,__buf_split_20795,sa1,1
19,__buf_split_20794 /1 undetected,output,,__buf_split_20794,__buf_split_20794,1,undetected,__buf_split_20794,__buf_split_20794,__buf_split_20794,sa1,1
