node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__buf_split_104,1,0,1,0,0
__buf_split_105,1,0,1,0,0
__tpi_cp_13_n_393,1,0,0,0,1
__tpi_cp_15___buf_split_259,1,0,0,0,1
__tpi_cp_17___buf_split_249,1,0,0,0,1
__tpi_cp_19_n_174,1,0,0,0,1
__tpi_cp_22_n_203,1,0,0,0,1
__tpi_cp_23_n_411,1,0,0,0,1
__tpi_cp_24___aig_and_309,1,0,0,1,0
__tpi_cp_25___aig_and_82,1,0,0,1,0
__tpi_cp_26_n_143,1,0,0,0,1
__tpi_cp_28___aig_and_315,1,0,0,1,0
__tpi_cp_29___buf_split_19,1,0,0,0,1
__tpi_cp_2___buf_split_70,1,0,0,0,1
__tpi_cp_31___aig_and_329,1,0,0,1,0
__tpi_cp_3_n_425,1,0,0,0,1
__tpi_cp_4___buf_split_260,1,0,0,0,1
__tpi_cp_7___aig_and_310,1,0,0,1,0
__tpi_cp_9_n_373,1,0,0,0,1
