node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
R229_U82,1,0,1,0,0
R248_U101,1,0,1,0,0
R248_U23,1,0,1,0,0
R248_U49,1,0,1,0,0
R248_U51,1,0,1,0,0
R254_U82,1,0,1,0,0
__buf_split_525,1,1,0,0,0
__buf_split_526,1,0,1,0,0
__buf_split_803,1,0,1,0,0
__buf_split_808,1,0,1,0,0
__buf_split_810,1,0,1,0,0
__tpi_cp_11___buf_split_172,1,0,0,0,1
__tpi_cp_13___buf_split_761,1,0,0,0,1
__tpi_cp_15___buf_split_525,1,0,0,1,0
__tpi_cp_16___aig_and_365,1,0,0,0,1
__tpi_cp_21___aig_not_455,1,0,0,0,1
__tpi_cp_2___aig_and_550,1,0,0,1,0
__tpi_cp_30_GT_87_U7,1,0,0,1,0
__tpi_cp_5___buf_split_168,1,0,0,0,1
