step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy,adaptive_confidence_gap,adaptive_expanded
1,N677,control1,1.1168160438537598,4.904948130398989,3.306579053401947,0.6691052164137363,3.1882162847593425,1.1168160438537598,0.34677964448928833,4.697716190665961,3.5404440343379973,0.0034677964448928834,0.28206968307495117,0.033641017973423004,0.033641017973423004,1.261248414069414,0.06386369466781616,0.15087544918060303,0.038793690502643585,29566.794921875,11983.158203125,17583.63671875,30258.921875,12858.34375,17400.578125,-0.023408927023410797,-0.0730346292257309,0.010410735383629799,-2.3408927023410797,6.7667901292443275,3.7997334173321726,6.481474632397294,3.6935572078824044,4.3870236344635485,3.1473861214891077,4.904948130398989,4.904948130398989,4.904948130398989,greedy,4.904948130398989,0.0,hard_fault_cluster,0.06500000000000039,True
2,N2155,observe,1.4575918912887573,3.253096751272678,2.0179093599319455,0.6932362082600594,2.1145128883272406,1.4575918912887573,0.4267202615737915,3.3113359138369556,2.4864120006561277,0.004267202615737915,0.328512579202652,0.025838801637291908,0.025838801637291908,1.6042498794198035,0.06906920671463013,0.15618108212947845,0.04652923345565796,30261.64453125,12861.6591796875,17399.984375,30654.4296875,13195.8447265625,17458.5859375,-0.012979636900126934,-0.025983082130551338,-0.0033679089974611998,-1.2979636900126934,7.359479734674096,3.146017556786537,7.0200604372657835,3.256775193810463,2.799465920031071,2.269559154585004,3.253096751272678,8.158044881671668,8.158044881671668,greedy,3.253096751272678,0.0,hard_fault_cluster,0.9769999999999999,False
3,N502,control1,1.1366413831710815,1.992518034875393,2.114803981781006,0.014148106276989014,1.2951367226690056,1.1366413831710815,0.3731951117515564,1.5731912851333618,2.04947692155838,0.003731951117515564,0.34091487526893616,0.019188979640603065,0.019188979640603065,-2.8176802450418474,0.05883442610502243,0.14034509658813477,0.036193232983350754,30649.361328125,13188.974609375,17460.38671875,30661.03125,13167.8369140625,17493.1953125,-0.00038075578049756587,0.0016026792582124472,-0.0018790301401168108,-0.03807557804975659,6.2758267018944025,2.7220217418670654,5.981538633350283,2.7211282444000244,2.4059079587459564,2.300129627007991,1.992518034875393,10.150562916547061,10.150562916547061,greedy,1.992518034875393,0.0,hard_fault_cluster,0.30600000000000005,False
4,N762,control1,0.9115521311759949,1.4523706881701945,1.5320528864860532,0.06584943875670435,0.9440409473106265,0.9115521311759949,0.32202404737472534,0.9036142259836196,1.1693597614765165,0.0032202404737472533,0.3624855875968933,0.019666293635964394,0.019666293635964394,-0.8495860466361046,0.05198006331920624,0.13194744288921356,0.029938988387584686,30665.79296875,13173.8115234375,17491.98046875,30588.853515625,13107.171875,17481.681640625,0.0025089667178690434,0.005058493930846453,0.0005887742736376822,0.25089667178690434,5.5396966729313135,1.5254172384738922,5.283428917173296,1.352106410264969,1.3968696266412735,1.5423223267495632,1.4523706881701945,11.602933604717256,11.602933604717256,greedy,1.4523706881701945,0.0,hard_fault_cluster,0.3039999999999998,False
5,N4520,control0,0.8169307112693787,1.3369970729947092,2.660449934005737,0.14681182771921159,0.869048097446561,0.8169307112693787,0.3389354944229126,1.3081440746784212,1.8848920702934264,0.003389354944229126,0.3799976110458374,0.020276503637433052,0.020276503637433052,-0.8311128646135331,0.04973243549466133,0.13200323283672333,0.028174586594104767,30589.919921875,13108.400390625,17481.51953125,30520.22265625,13039.673828125,17480.548828125,0.002278439002111554,0.005242940504103899,5.55273873033002e-05,0.22784390021115541,5.332455547526479,1.4827940917015074,5.0630465489812195,1.5779968476295472,1.4573414385318757,2.7069260904192927,1.3369970729947092,12.939930677711965,12.939930677711965,greedy,1.3369970729947092,0.0,hard_fault_cluster,0.028000000000000025,True
6,N3644,control0,0.8001171946525574,1.301063710451126,2.807088553905487,0.003968089818954496,0.8456914117932319,0.8001171946525574,0.32401448488235474,0.8039565086364746,2.353705096244812,0.0032401448488235474,0.39519965648651123,0.020106928423047066,0.020106928423047066,-1.25249410033226,0.04661661013960838,0.13047462701797485,0.025625232607126236,30520.146484375,13039.630859375,17480.515625,30285.859375,12877.0966796875,17408.76171875,0.007676473818719387,0.012464630417525768,0.0041047935374081135,0.7676473818719387,5.00578242726624,0.6414707028865815,4.747691367287189,0.611943336725235,1.2694206833839417,2.6342050049453976,1.301063710451126,14.240994388163092,14.240994388163092,greedy,1.301063710451126,0.0,hard_fault_cluster,0.3609999999999999,False
7,N3756,control0,0.6660261750221252,1.0294531547650696,2.387023490667343,0.17481460612267255,0.6691445505972953,0.6660261750221252,0.32420897483825684,0.9817329499870537,2.4097339570522305,0.0032420897483825682,0.4100007712841034,0.022549496963620186,0.022549496963620186,0.09345392674207681,0.045780010521411896,0.13402436673641205,0.02533595636487007,30285.99609375,12877.24609375,17408.75,30237.822265625,12823.927734375,17413.89453125,0.001590630505234003,0.00414050929248333,-0.00029551409534178674,0.1590630505234003,4.924759523943067,0.9204992291331291,4.664690670091659,0.9332226094603538,0.970282755792141,2.512705113366246,1.0294531547650696,15.270447542928162,15.270447542928162,greedy,1.0294531547650696,0.0,hard_fault_cluster,0.014000000000000012,True
8,N557,control1,0.6525822877883911,1.1543114379793407,1.0201631367206572,0.10019552536308765,0.7503024346865714,0.6525822877883911,0.25607597827911377,0.6028965636342764,0.4208591192960739,0.0025607597827911376,0.4112142324447632,0.02325974591076374,0.02325974591076374,0.05877512484788891,0.043514713644981384,0.1310722678899765,0.023393988609313965,30242.1953125,12824.57421875,17417.62109375,30154.845703125,12754.732421875,17400.11328125,0.0028883356135338545,0.0054459348320961,0.0010051782010123134,0.28883356135338545,4.630807088688016,0.7649116321653128,4.421305295545608,0.8226761081814766,0.917439764738083,0.8272187656909228,1.1543114379793407,16.4247589809075,16.4247589809075,greedy,1.1543114379793407,0.0,hard_fault_cluster,0.10699999999999998,False
9,N3742,control0,0.45038172602653503,1.1201673308387399,2.41451940536499,0.21004515159875153,0.728108765045181,0.45038172602653503,0.255751371383667,1.1376810383051632,2.5221290111541745,0.00255751371383667,0.418939471244812,0.024248743429780006,0.024248743429780006,0.21669694319367405,0.0421355739235878,0.13155418634414673,0.02209039404988289,30149.9453125,12753.9345703125,17396.01171875,30149.5078125,12746.177734375,17403.330078125,1.4510806067846715e-05,0.000608191592618823,-0.00042069179471582174,0.0014510806067846715,4.493557507172227,0.9222009529918432,4.283557421062142,0.9340134551376105,1.0400443762540819,2.5757826632261276,1.1201673308387399,17.54492631174624,17.54492631174624,greedy,1.1201673308387399,0.0,hard_fault_cluster,0.013000000000000123,True
10,N508,control1,0.46514078974723816,1.5296145911514758,1.267380142211914,0.19383421674370768,0.9942494842484593,0.46514078974723816,0.24929995834827423,1.2126024082303046,0.9422389328479767,0.0024929995834827422,0.4215618968009949,0.02460397593677044,0.02460397593677044,0.08949999332427977,0.04109594598412514,0.12884485721588135,0.021456584334373474,30152.599609375,12742.35546875,17410.244140625,30089.4765625,12720.638671875,17368.837890625,0.002093452960252762,0.0017043000552803278,0.0023782693315297365,0.20934529602527618,4.383498532697558,0.9029502370953559,4.178070581983775,0.8947208443284035,1.27505923807621,1.1156167709082365,1.5296145911514758,19.074540902897716,19.074540902897716,greedy,1.5296145911514758,0.0,hard_fault_cluster,0.1200000000000001,False
11,N5866,observe,0.6431117057800293,3.3389037823677064,2.411201763153076,0.9353495287895203,2.170287458539009,0.6431117057800293,0.24760939180850983,2.150193895250559,2.2225282788276672,0.0024760939180850984,0.427860826253891,0.03373337537050247,0.03373337537050247,4.13940130725503,0.04767768830060959,0.1456189751625061,0.028675150126218796,30086.23046875,12724.5625,17361.66796875,30111.93359375,12698.5810546875,17413.353515625,-0.0008543152362108231,0.0020418341737240553,-0.0029769919347018003,-0.0854315236210823,5.049111597239971,2.8934960047900677,4.838104521855712,3.159562794417143,1.8750071942806243,2.626903037428856,3.3389037823677064,22.41344468526542,22.41344468526542,greedy,3.3389037823677064,0.0,hard_fault_cluster,0.06000000000000005,True
