node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
N176,2,1,1,0,0
N276,2,1,1,0,0
N278,2,1,1,0,0
N339,2,1,1,0,0
N520,2,1,1,0,0
N1022,1,0,1,0,0
N1037,1,0,1,0,0
N1065,1,0,1,0,0
N1077,1,0,1,0,0
N1078,1,1,0,0,0
N1079,1,0,1,0,0
N1113,1,0,1,0,0
N1139,1,1,0,0,0
N1140,1,0,1,0,0
N1145,1,0,1,0,0
N1170,1,0,1,0,0
N1216,1,0,1,0,0
N1258,1,0,1,0,0
N138,1,0,1,0,0
N139,1,0,1,0,0
N165,1,1,0,0,0
N1942,1,0,1,0,0
N1943,1,0,1,0,0
N1946,1,0,1,0,0
N1947,1,0,1,0,0
N1950,1,0,1,0,0
N1953,1,0,1,0,0
N1954,1,0,1,0,0
N1957,1,0,1,0,0
N1961,1,0,1,0,0
N1963,1,0,1,0,0
N1966,1,0,1,0,0
N1970,1,0,1,0,0
N1972,1,0,1,0,0
N1978,1,0,1,0,0
N1980,1,0,1,0,0
N1983,1,0,1,0,0
N1985,1,0,1,0,0
N1987,1,0,1,0,0
N1990,1,0,1,0,0
N1997,1,0,1,0,0
N2003,1,0,1,0,0
N2004,1,0,1,0,0
N2015,1,0,1,0,0
N2043,1,0,1,0,0
N2055,1,0,1,0,0
N2087,1,0,1,0,0
N2094,1,0,1,0,0
N2098,1,0,1,0,0
N2420,1,0,1,0,0
N2421,1,0,1,0,0
N2422,1,0,1,0,0
N2423,1,0,1,0,0
N2424,1,0,1,0,0
N2425,1,0,1,0,0
N2426,1,0,1,0,0
N2427,1,0,1,0,0
N2431,1,0,1,0,0
N2432,1,0,1,0,0
N2433,1,0,1,0,0
N2435,1,0,1,0,0
N2437,1,0,1,0,0
N2439,1,0,1,0,0
N2440,1,0,1,0,0
N2441,1,0,1,0,0
N2443,1,0,1,0,0
N2445,1,0,1,0,0
N2447,1,0,1,0,0
N2449,1,0,1,0,0
N2450,1,0,1,0,0
N2452,1,0,1,0,0
N2457,1,0,1,0,0
N2458,1,0,1,0,0
N2462,1,0,1,0,0
N2464,1,0,1,0,0
N2466,1,0,1,0,0
N2467,1,0,1,0,0
N2470,1,0,1,0,0
N2472,1,0,1,0,0
N2473,1,0,1,0,0
N2474,1,0,1,0,0
N2494,1,0,1,0,0
N2495,1,0,1,0,0
N2497,1,0,1,0,0
N2518,1,0,1,0,0
N2520,1,0,1,0,0
N2521,1,0,1,0,0
N2527,1,0,1,0,0
N2535,1,0,1,0,0
N2556,1,0,1,0,0
N2557,1,0,1,0,0
N2564,1,0,1,0,0
N2566,1,0,1,0,0
N2569,1,0,1,0,0
N2572,1,0,1,0,0
N272,1,1,0,0,0
N273,1,0,1,0,0
N275,1,0,1,0,0
N2758,1,0,1,0,0
N2760,1,0,1,0,0
N2762,1,0,1,0,0
N2768,1,0,1,0,0
N2769,1,0,1,0,0
N277,1,0,1,0,0
N2773,1,0,1,0,0
N2779,1,0,1,0,0
N2782,1,0,1,0,0
N2783,1,0,1,0,0
N2785,1,0,1,0,0
N279,1,0,1,0,0
N281,1,0,1,0,0
N282,1,0,1,0,0
N2824,1,0,1,0,0
N2825,1,0,1,0,0
N2828,1,0,1,0,0
N283,1,1,0,0,0
N2838,1,0,1,0,0
N284,1,0,1,0,0
N2840,1,0,1,0,0
N2841,1,0,1,0,0
N2842,1,0,1,0,0
N2843,1,0,1,0,0
N2847,1,0,1,0,0
N2858,1,0,1,0,0
N286,1,0,1,0,0
N2864,1,0,1,0,0
N288,1,0,1,0,0
N2880,1,0,1,0,0
N2884,1,0,1,0,0
N290,1,0,1,0,0
N2912,1,0,1,0,0
N2917,1,0,1,0,0
N292,1,0,1,0,0
N2921,1,0,1,0,0
