[gmean] 2026-07-16T13:44:00 out_dir=autoresearch/improve-260716-1344/round1_b15/matched_hfc_d002
[gmean] 2026-07-16T13:44:00 budgets=iscas99__b15_1:278
[gmean] 2026-07-16T13:44:00 variant_start id=greedy__cumulative__q_pred_lcb__bw1__d1__c96__g1p0__candhard_fault_cone__div0p02__s0
[gmean] 2026-07-16T13:44:00 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_pred_lcb
[plan iscas99__b15_1] [plan] ensemble_checkpoints=3 score_field=q_pred_lcb lcb_alpha=0.75
[plan iscas99__b15_1] [plan] candidate_allowlist=autoresearch/original-netlist-recovery-260712/exact_itc99/b15_C/exact_candidate_nodes.txt nodes=7918
[plan iscas99__b15_1] [plan] step=1 node=N507 type=control1 q_pred_lcb=0.689752 sequence=0.689752
[plan iscas99__b15_1] [plan] step=2 node=N493 type=control1 q_pred_lcb=0.613956 sequence=1.297042
[plan iscas99__b15_1] [plan] step=3 node=N1540 type=control1 q_pred_lcb=0.542844 sequence=1.839886
[plan iscas99__b15_1] [plan] step=4 node=N2580 type=control1 q_pred_lcb=0.582363 sequence=2.422249
[plan iscas99__b15_1] [plan] step=5 node=N2334 type=control1 q_pred_lcb=0.523828 sequence=2.939410
[plan iscas99__b15_1] [plan] step=6 node=N7471 type=control0 q_pred_lcb=0.352782 sequence=3.292192
[plan iscas99__b15_1] [plan] step=7 node=N1353 type=control0 q_pred_lcb=0.420141 sequence=3.712333
[plan iscas99__b15_1] [plan] step=8 node=N1390 type=control0 q_pred_lcb=0.342889 sequence=4.055222
[plan iscas99__b15_1] [plan] step=9 node=N865 type=observe q_pred_lcb=0.297999 sequence=4.353221
[plan iscas99__b15_1] [plan] step=10 node=N1519 type=control1 q_pred_lcb=0.155027 sequence=4.501581
[plan iscas99__b15_1] [plan] step=11 node=N5317 type=observe q_pred_lcb=0.265722 sequence=4.767303
[plan iscas99__b15_1] [plan] step=12 node=N870 type=observe q_pred_lcb=0.398651 sequence=5.155955
[plan iscas99__b15_1] [plan] step=13 node=N2330 type=control0 q_pred_lcb=0.255679 sequence=5.411634
[plan iscas99__b15_1] [plan] step=14 node=N5283 type=observe q_pred_lcb=0.055715 sequence=5.467349
[plan iscas99__b15_1] [plan] step=15 node=N868 type=observe q_pred_lcb=0.427706 sequence=5.885054
[plan iscas99__b15_1] [plan] step=16 node=N5738 type=observe q_pred_lcb=0.122268 sequence=6.007322
[plan iscas99__b15_1] [plan] step=17 node=N867 type=observe q_pred_lcb=0.506918 sequence=6.504240
[plan iscas99__b15_1] [plan] step=18 node=N2201 type=observe q_pred_lcb=0.156405 sequence=6.660644
[plan iscas99__b15_1] [plan] step=19 node=N2218 type=observe q_pred_lcb=0.006024 sequence=6.666668
[plan iscas99__b15_1] [plan] step=20 node=N2212 type=observe q_pred_lcb=-0.066248 sequence=6.593754
[plan iscas99__b15_1] [plan] step=21 node=N2222 type=observe q_pred_lcb=-0.095538 sequence=6.494216
[plan iscas99__b15_1] [plan] step=22 node=N2185 type=observe q_pred_lcb=-0.105904 sequence=6.388312
[plan iscas99__b15_1] [plan] step=23 node=N2205 type=observe q_pred_lcb=-0.145791 sequence=6.242521
[plan iscas99__b15_1] [plan] step=24 node=N2271 type=observe q_pred_lcb=-0.196689 sequence=6.045833
[plan iscas99__b15_1] [plan] step=25 node=N5473 type=observe q_pred_lcb=-0.204584 sequence=5.837249
[plan iscas99__b15_1] [plan] step=26 node=N5422 type=observe q_pred_lcb=-0.180282 sequence=5.656967
[plan iscas99__b15_1] [plan] step=27 node=N2226 type=observe q_pred_lcb=-0.120994 sequence=5.535973
[plan iscas99__b15_1] [plan] step=28 node=N2259 type=observe q_pred_lcb=-0.171252 sequence=5.360721
[plan iscas99__b15_1] [plan] step=29 node=N2267 type=observe q_pred_lcb=-0.168324 sequence=5.192397
[plan iscas99__b15_1] [plan] step=30 node=N2263 type=observe q_pred_lcb=-0.191762 sequence=5.000635
[plan iscas99__b15_1] [plan] step=31 node=N5439 type=observe q_pred_lcb=-0.197318 sequence=4.799317
[plan iscas99__b15_1] [plan] step=32 node=N5456 type=observe q_pred_lcb=-0.140479 sequence=4.654839
[plan iscas99__b15_1] [plan] step=33 node=N5390 type=observe q_pred_lcb=-0.098944 sequence=4.555895
[plan iscas99__b15_1] [plan] step=34 node=N2209 type=observe q_pred_lcb=-0.025161 sequence=4.526734
[plan iscas99__b15_1] [plan] step=35 node=N2243 type=observe q_pred_lcb=-0.087165 sequence=4.439569
[plan iscas99__b15_1] [plan] step=36 node=N5373 type=observe q_pred_lcb=-0.116182 sequence=4.323387
[plan iscas99__b15_1] [plan] step=37 node=N2214 type=observe q_pred_lcb=-0.053578 sequence=4.265809
[plan iscas99__b15_1] [plan] step=38 node=N5740 type=observe q_pred_lcb=-0.096116 sequence=4.169693
[plan iscas99__b15_1] [plan] step=39 node=N2251 type=observe q_pred_lcb=-0.050781 sequence=4.114911
[plan iscas99__b15_1] [plan] step=40 node=N5046 type=observe q_pred_lcb=-0.103501 sequence=4.011410
[plan iscas99__b15_1] [plan] step=41 node=N2207 type=observe q_pred_lcb=-0.052899 sequence=3.951844
[plan iscas99__b15_1] [plan] step=42 node=N2247 type=observe q_pred_lcb=-0.124231 sequence=3.823613
[plan iscas99__b15_1] [plan] step=43 node=N2082 type=observe q_pred_lcb=-0.156089 sequence=3.667525
[plan iscas99__b15_1] [plan] step=44 node=N2153 type=observe q_pred_lcb=-0.197296 sequence=3.463563
[plan iscas99__b15_1] [plan] step=45 node=N2255 type=observe q_pred_lcb=-0.272908 sequence=3.186655
[plan iscas99__b15_1] [plan] step=46 node=N2220 type=observe q_pred_lcb=-0.320233 sequence=2.859755
[plan iscas99__b15_1] [plan] step=47 node=N5866 type=observe q_pred_lcb=-0.109222 sequence=2.750533
[plan iscas99__b15_1] [plan] step=48 node=N2155 type=observe q_pred_lcb=-0.263266 sequence=2.483268
[plan iscas99__b15_1] [plan] step=49 node=N5160 type=observe q_pred_lcb=-0.340544 sequence=2.142724
[plan iscas99__b15_1] [plan] step=50 node=N2177 type=observe q_pred_lcb=-0.128266 sequence=2.007791
[plan iscas99__b15_1] [plan] step=51 node=N5077 type=observe q_pred_lcb=-0.320824 sequence=1.686967
[plan iscas99__b15_1] [plan] step=52 node=N2157 type=observe q_pred_lcb=-0.104172 sequence=1.576128
