step,node,type,q_pred,q_pred_context,q_pred_type_context,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
1,N2219,control1,1.5957680940628052,2.5893829204142094,1.8469676196575164,1.5957680940628052,0.7163988351821899,2.012236740067601,2.873064029216766,0.007163988351821899,0.3101164996623993,0.036327116191387177,0.036327116191387177,1.1208084108680487,0.07537908852100372,0.18683531880378723,0.051756277680397034,105212.25,42459.421875,62752.82421875,108084.578125,45592.5703125,62492.00390625,-0.02730032056570053,-0.07379159331321716,0.004156311973929405,-2.730032056570053,8.29063480347395,2.087229662984609,7.726090339943767,1.9365935860574246,1.910050505027175,1.9907401434890926,2.5893829204142094,2.5893829204142094,2.5893829204142094,greedy,2.5893829204142094,0.0,hard_fault_cluster
2,N14033,control1,1.6646029949188232,2.5013528198003767,1.9890307068824769,1.6646029949188232,0.7475789785385132,1.967888668179512,1.4178892374038694,0.007475789785385132,0.34897753596305847,0.023006031289696693,0.023006031289696693,-0.9123398053646088,0.0669962465763092,0.17578861117362976,0.05170594900846481,108084.140625,45592.25,62491.890625,108300.765625,45846.3203125,62454.4453125,-0.002004225505515933,-0.005572664551436901,0.000599202758166939,-0.2004225505515933,7.47020966745913,3.090384386777878,6.892270910087973,3.2762773501873017,2.5000101149082186,1.857845217511058,2.5013528198003767,5.090735740214586,5.090735740214586,greedy,2.5013528198003767,0.0,hard_fault_cluster
3,N5319,control0,1.3257780075073242,1.1018347918987275,1.1411528706550598,1.3257780075073242,0.7306811809539795,1.191326481103897,1.1565616965293883,0.007306811809539795,0.37080705165863037,0.01947656460106373,0.01947656460106373,-0.40792718648910525,0.05739959329366684,0.16596011817455292,0.04722297191619873,108301.46875,45847.58984375,62453.8828125,108165.578125,45653.234375,62512.34765625,0.0012547440128400922,0.004239164292812347,-0.0009361282573081553,0.12547440128400922,6.490117074921727,0.9127745950222016,5.927498765755445,0.867682799100876,1.2636065483093262,1.2955800036340952,1.1018347918987275,6.192570532113313,6.192570532113313,greedy,1.1018347918987275,0.0,hard_fault_cluster
4,N6992,control0,1.4768799543380737,1.5435297653079034,1.5445406913757322,1.4768799543380737,0.7580863237380981,1.533175928890705,1.582394468784332,0.007580863237380981,0.3904581069946289,0.01916126348078251,0.01916126348078251,-0.3648229068517685,0.05770823359489441,0.17055535316467285,0.04962261766195297,108165.765625,45653.234375,62512.53515625,107755.203125,45331.171875,62424.03515625,0.0037956787273287773,0.00705453846603632,0.0014157160185277462,0.37956787273287773,6.548070946708322,1.273554791212082,5.965135256294161,1.2805189859867097,1.6399745464324953,1.7392623694241047,1.5435297653079034,7.736100297421217,7.736100297421217,greedy,1.5435297653079034,0.0,hard_fault_cluster
5,N6780,control0,1.4466850757598877,1.5991985231637953,1.256612205505371,1.4466850757598877,0.8110328316688538,1.8503231436014176,1.8617755770683289,0.008110328316688538,0.40011167526245117,0.021079810336232185,0.021079810336232185,-0.19232206106185917,0.05697124823927879,0.169765442609787,0.048827700316905975,107755.140625,45331.23828125,62423.90234375,107720.09375,45294.73046875,62425.36328125,0.000325245491694659,0.0008053565979935229,-2.3403496015816927e-05,0.0325245491694659,6.529237465932965,1.431178926229477,5.905152984429151,1.4557831513881685,1.7100900799036025,1.5498786726407707,1.5991985231637953,9.335298820585013,9.335298820585013,greedy,1.5991985231637953,0.0,hard_fault_cluster
6,N2849,control0,1.5815002918243408,2.129454582929611,1.8587742686271667,1.5815002918243408,0.8375066518783569,1.927317118644714,1.6304160833358763,0.008375066518783569,0.4132091701030731,0.02262270636856556,0.02262270636856556,-0.0006292998790741189,0.05947081744670868,0.17553828656673431,0.049529191106557846,107712.6328125,45285.04296875,62427.58984375,107224.890625,44955.9296875,62268.9609375,0.00452817976474762,0.007267593406140804,0.0025410063099116087,0.45281797647476196,6.80721110291779,1.9554572951793672,6.1621140842325985,2.0897619378566743,2.1460571974515914,1.9611364628374577,2.129454582929611,11.464753403514624,11.464753403514624,greedy,2.129454582929611,0.0,hard_fault_cluster
7,N13662,control0,1.595867395401001,2.295941720157862,2.4425221443176266,1.595867395401001,0.8860325813293457,2.457354975491762,2.943597936630249,0.008860325813293457,0.41646620631217957,0.024192148819565773,0.024192148819565773,0.2580689257383345,0.0573892705142498,0.17368987202644348,0.04854806512594223,107231.90625,44965.015625,62266.890625,106781.3125,44689.71875,62091.59375,0.004202049225568771,0.006122468039393425,0.002815250074490905,0.42020492255687714,6.649151781573892,2.0861355847120286,5.966483233962208,1.8445436543226241,2.272507831454277,2.6900610871613027,2.295941720157862,13.760695123672486,13.760695123672486,greedy,2.295941720157862,0.0,hard_fault_cluster
8,N16937,control0,1.6094446182250977,1.8804629241675137,1.8844445466995239,1.6094446182250977,0.8969440460205078,3.207249815016985,3.2790651321411133,0.008969440460205078,0.4222600758075714,0.02480422891676426,0.02480422891676426,0.494181283712387,0.057098567485809326,0.17337268590927124,0.04696439951658249,106781.8125,44690.2265625,62091.5859375,106377.796875,44428.0546875,61949.7421875,0.00378356222063303,0.005866425111889839,0.002284427871927619,0.378356222063303,6.631605023518205,1.473164637684822,5.940293817315251,1.4658607679605482,2.3249671339988707,2.5554246637225146,1.8804629241675137,15.64115804784,15.64115804784,greedy,1.8804629241675137,0.0,hard_fault_cluster
9,N11975,control0,1.5616300106048584,2.0011852636933325,1.9848842144012449,1.5616300106048584,0.9215341806411743,2.203621400892734,3.1774011015892025,0.009215341806411743,0.4286189377307892,0.025594184175133705,0.025594184175133705,0.49439276695251455,0.058164723217487335,0.17746171355247498,0.04821951687335968,106377.78125,44428.09375,61949.68359375,106350.453125,44398.5625,61951.88671875,0.00025689692120067775,0.0006646976689808071,-3.556313458830118e-05,0.025689692120067775,6.7636006865650415,2.5199675583839416,6.0532544129528105,2.327629783153534,2.011282294988632,2.4571942406892777,2.0011852636933325,17.64234331153333,17.64234331153333,greedy,2.0011852636933325,0.0,hard_fault_cluster
10,N7781,observe,1.7722527980804443,2.6991508275270464,3.721596431732178,1.7722527980804443,0.966452956199646,2.1531976029276847,2.9142072916030886,0.00966452956199646,0.4257211983203888,0.010113725438714027,0.010113725438714027,-2.1577247831225397,0.06523630768060684,0.1820494681596756,0.05199655145406723,106349.984375,44397.9609375,61952.0234375,106570.09375,44599.0,61971.09375,-0.00206967000849545,-0.0045281145721673965,-0.0003078238805755973,-0.206967000849545,7.500197449699044,4.165850873589515,6.767772438470274,5.221661038994789,3.0945229426026346,3.892568001523614,2.6991508275270464,20.341494139060377,20.341494139060377,greedy,2.6991508275270464,0.0,hard_fault_cluster
