line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
1,__aig_not_61944 /1 undetected,output,,__aig_not_61944,__aig_not_61944,1,undetected,__aig_not_61944,__aig_not_61944,__aig_not_61944,sa1,1
2,__aig_not_61934 /1 undetected,output,,__aig_not_61934,__aig_not_61934,1,undetected,__aig_not_61934,__aig_not_61934,__aig_not_61934,sa1,1
3,__aig_and_31992 /0 undetected,output,,__aig_and_31992,__aig_and_31992,0,undetected,__aig_and_31992,__aig_and_31992,__aig_and_31992,sa0,1
4,new_n15289 /1 undetected,output,,new_n15289,new_n15289,1,undetected,new_n15289,new_n15289,new_n15289,sa1,1
5,new_n15288 /1 undetected,output,,new_n15288,new_n15288,1,undetected,new_n15288,new_n15288,new_n15288,sa1,1
6,new_n15287 /1 undetected,output,,new_n15287,new_n15287,1,undetected,new_n15287,new_n15287,new_n15287,sa1,1
7,__buf_split_20798 /1 undetected,output,,__buf_split_20798,__buf_split_20798,1,undetected,__buf_split_20798,__buf_split_20798,__buf_split_20798,sa1,1
8,__buf_split_20797 /1 undetected,output,,__buf_split_20797,__buf_split_20797,1,undetected,__buf_split_20797,__buf_split_20797,__buf_split_20797,sa1,1
9,__buf_split_20799 /1 undetected,output,,__buf_split_20799,__buf_split_20799,1,undetected,__buf_split_20799,__buf_split_20799,__buf_split_20799,sa1,1
10,__buf_split_20800 /1 undetected,output,,__buf_split_20800,__buf_split_20800,1,undetected,__buf_split_20800,__buf_split_20800,__buf_split_20800,sa1,1
11,__buf_split_20801 /1 undetected,output,,__buf_split_20801,__buf_split_20801,1,undetected,__buf_split_20801,__buf_split_20801,__buf_split_20801,sa1,1
12,__buf_split_20802 /1 undetected,output,,__buf_split_20802,__buf_split_20802,1,undetected,__buf_split_20802,__buf_split_20802,__buf_split_20802,sa1,1
13,__buf_split_20803 /1 undetected,output,,__buf_split_20803,__buf_split_20803,1,undetected,__buf_split_20803,__buf_split_20803,__buf_split_20803,sa1,1
14,__buf_split_20804 /1 undetected,output,,__buf_split_20804,__buf_split_20804,1,undetected,__buf_split_20804,__buf_split_20804,__buf_split_20804,sa1,1
15,__buf_split_20805 /1 undetected,output,,__buf_split_20805,__buf_split_20805,1,undetected,__buf_split_20805,__buf_split_20805,__buf_split_20805,sa1,1
16,__buf_split_20806 /1 undetected,output,,__buf_split_20806,__buf_split_20806,1,undetected,__buf_split_20806,__buf_split_20806,__buf_split_20806,sa1,1
17,__buf_split_20807 /1 undetected,output,,__buf_split_20807,__buf_split_20807,1,undetected,__buf_split_20807,__buf_split_20807,__buf_split_20807,sa1,1
18,__buf_split_20808 /1 undetected,output,,__buf_split_20808,__buf_split_20808,1,undetected,__buf_split_20808,__buf_split_20808,__buf_split_20808,sa1,1
19,__buf_split_20809 /1 undetected,output,,__buf_split_20809,__buf_split_20809,1,undetected,__buf_split_20809,__buf_split_20809,__buf_split_20809,sa1,1
20,__aig_not_31979 /1 undetected,output,,__aig_not_31979,__aig_not_31979,1,undetected,__aig_not_31979,__aig_not_31979,__aig_not_31979,sa1,1
21,__aig_not_31981 /1 undetected,output,,__aig_not_31981,__aig_not_31981,1,undetected,__aig_not_31981,__aig_not_31981,__aig_not_31981,sa1,1
22,__aig_not_31983 /1 undetected,output,,__aig_not_31983,__aig_not_31983,1,undetected,__aig_not_31983,__aig_not_31983,__aig_not_31983,sa1,1
23,__aig_not_31985 /1 undetected,output,,__aig_not_31985,__aig_not_31985,1,undetected,__aig_not_31985,__aig_not_31985,__aig_not_31985,sa1,1
24,__aig_not_31987 /1 undetected,output,,__aig_not_31987,__aig_not_31987,1,undetected,__aig_not_31987,__aig_not_31987,__aig_not_31987,sa1,1
25,__aig_not_31989 /1 undetected,output,,__aig_not_31989,__aig_not_31989,1,undetected,__aig_not_31989,__aig_not_31989,__aig_not_31989,sa1,1
26,__aig_not_31991 /1 undetected,output,,__aig_not_31991,__aig_not_31991,1,undetected,__aig_not_31991,__aig_not_31991,__aig_not_31991,sa1,1
27,__aig_not_61930 /1 undetected,output,,__aig_not_61930,__aig_not_61930,1,undetected,__aig_not_61930,__aig_not_61930,__aig_not_61930,sa1,1
28,new_n28921 /0 undetected,output,,new_n28921,new_n28921,0,undetected,new_n28921,new_n28921,new_n28921,sa0,1
29,__buf_split_39848 /1 undetected,output,,__buf_split_39848,__buf_split_39848,1,undetected,__buf_split_39848,__buf_split_39848,__buf_split_39848,sa1,1
30,new_n28919 /0 undetected,output,,new_n28919,new_n28919,0,undetected,new_n28919,new_n28919,new_n28919,sa0,1
31,__aig_not_61921 /1 undetected,output,,__aig_not_61921,__aig_not_61921,1,undetected,__aig_not_61921,__aig_not_61921,__aig_not_61921,sa1,1
32,__aig_not_61923 /1 undetected,output,,__aig_not_61923,__aig_not_61923,1,undetected,__aig_not_61923,__aig_not_61923,__aig_not_61923,sa1,1
33,__aig_not_61925 /1 undetected,output,,__aig_not_61925,__aig_not_61925,1,undetected,__aig_not_61925,__aig_not_61925,__aig_not_61925,sa1,1
34,__aig_not_61927 /1 undetected,output,,__aig_not_61927,__aig_not_61927,1,undetected,__aig_not_61927,__aig_not_61927,__aig_not_61927,sa1,1
35,new_n15285 /1 undetected,output,,new_n15285,new_n15285,1,undetected,new_n15285,new_n15285,new_n15285,sa1,1
36,__buf_split_20795 /1 undetected,output,,__buf_split_20795,__buf_split_20795,1,undetected,__buf_split_20795,__buf_split_20795,__buf_split_20795,sa1,1
37,__buf_split_20794 /1 undetected,output,,__buf_split_20794,__buf_split_20794,1,undetected,__buf_split_20794,__buf_split_20794,__buf_split_20794,sa1,1
