node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
R229_U82,1,0,1,0,0
R248_U101,1,0,1,0,0
R248_U23,1,0,1,0,0
R248_U49,1,0,1,0,0
R254_U82,1,0,1,0,0
__buf_split_525,1,1,0,0,0
__buf_split_526,1,0,1,0,0
__buf_split_529,1,0,1,0,0
__buf_split_803,1,0,1,0,0
__buf_split_808,1,0,1,0,0
__buf_split_810,1,0,1,0,0
__tpi_cp_11___buf_split_172,1,0,0,0,1
__tpi_cp_12___buf_split_311,1,0,0,0,1
__tpi_cp_13___buf_split_761,1,0,0,0,1
__tpi_cp_15___buf_split_525,1,0,0,1,0
__tpi_cp_16___aig_and_365,1,0,0,0,1
__tpi_cp_17___aig_and_517,1,0,0,1,0
__tpi_cp_1___buf_split_428,1,0,0,1,0
__tpi_cp_20_R229_U45,1,0,0,0,1
__tpi_cp_21___aig_not_455,1,0,0,0,1
__tpi_cp_22___aig_and_267,1,0,0,1,0
__tpi_cp_28_R254_U77,1,0,0,0,1
__tpi_cp_30_GT_87_U7,1,0,0,1,0
__tpi_cp_32___aig_and_602,1,0,0,1,0
__tpi_cp_33___aig_and_299,1,0,0,1,0
__tpi_cp_35_R229_U5,1,0,0,0,1
__tpi_cp_36___aig_and_348,1,0,0,1,0
__tpi_cp_38_R229_U52,1,0,0,0,1
__tpi_cp_40_R229_U110,1,0,0,0,1
__tpi_cp_42_U390,1,0,0,1,0
__tpi_cp_43_R248_U37,1,0,0,0,1
__tpi_cp_44_R248_U104,1,0,0,0,1
__tpi_cp_45___buf_split_387,1,0,0,1,0
__tpi_cp_47___aig_and_587,1,0,0,1,0
__tpi_cp_49_R229_U46,1,0,0,0,1
__tpi_cp_4_R254_U87,1,0,0,0,1
__tpi_cp_50_R248_U9,1,0,0,0,1
__tpi_cp_51___buf_split_764,1,0,0,0,1
__tpi_cp_52_R248_U44,1,0,0,0,1
__tpi_cp_56___aig_and_595,1,0,0,1,0
__tpi_cp_58_R254_U92,1,0,0,0,1
__tpi_cp_59___buf_split_532,1,0,0,0,1
__tpi_cp_5___buf_split_168,1,0,0,0,1
__tpi_cp_61_R248_U50,1,0,0,1,0
__tpi_cp_65_ADD_88_U15,1,0,0,0,1
__tpi_cp_66___buf_split_749,1,0,0,0,1
__tpi_cp_68_U388,1,0,0,1,0
__tpi_cp_69_R229_U81,1,0,0,0,1
__tpi_cp_6_U350,1,0,0,1,0
__tpi_cp_71_R229_U9,1,0,0,1,0
__tpi_cp_72_R229_U83,1,0,0,0,1
__tpi_cp_73_R254_U80,1,0,0,0,1
__tpi_cp_8_R254_U85,1,0,0,0,1
__tpi_cp_9___aig_and_297,1,0,0,0,1
