node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__tpi_cp_161_N8790,3,1,1,1,0
__tpi_cp_162_N8789,3,1,1,1,0
__tpi_cp_164_N8788,3,1,1,1,0
__tpi_cp_165_N8787,3,1,1,1,0
N10604,2,0,1,0,1
N10612,2,0,1,0,1
N10615,2,0,1,0,1
N10618,2,0,1,0,1
N10621,2,0,1,0,1
N2211,2,0,1,0,1
N6116,2,1,1,0,0
N6533,2,1,1,0,0
N8677,2,1,1,0,0
N8679,2,1,1,0,0
N8681,2,1,1,0,0
N8683,2,1,1,0,0
N8685,2,1,1,0,0
N8688,2,1,1,0,0
N8689,2,1,1,0,0
N8691,2,1,1,0,0
N8693,2,1,1,0,0
N8695,2,1,1,0,0
N8697,2,1,1,0,0
N8699,2,1,1,0,0
N8701,2,1,1,0,0
N8723,2,1,1,0,0
N8725,2,1,1,0,0
N8727,2,1,1,0,0
N8729,2,1,1,0,0
N8762,2,1,1,0,0
N8764,2,1,1,0,0
N8765,2,1,1,0,0
N8766,2,1,1,0,0
N8767,2,1,1,0,0
N8768,2,1,1,0,0
N8769,2,1,1,0,0
N8770,2,1,1,0,0
N8771,2,1,1,0,0
N8772,2,1,1,0,0
N8773,2,1,1,0,0
N8774,2,1,1,0,0
N8775,2,1,1,0,0
N8776,2,1,1,0,0
__tpi_cp_100_N7421,2,1,0,1,0
__tpi_cp_104_N3883,2,0,1,0,1
__tpi_cp_109_N3896,2,0,1,0,1
__tpi_cp_112_N3757,2,0,1,0,1
__tpi_cp_113_N4634,2,0,1,0,1
__tpi_cp_115_N3743,2,0,1,0,1
__tpi_cp_134_N3806,2,0,1,0,1
__tpi_cp_21_N4670,2,0,1,0,1
__tpi_cp_22_N7411,2,1,0,1,0
__tpi_cp_23_N7413,2,1,0,1,0
__tpi_cp_25_N4656,2,0,1,0,1
__tpi_cp_26_N4649,2,0,1,0,1
__tpi_cp_33_N4698,2,0,1,0,1
__tpi_cp_34_N4635,2,0,1,0,1
__tpi_cp_35_N4705,2,0,1,0,1
__tpi_cp_36_N3911,2,0,1,0,1
__tpi_cp_38_N3897,2,0,1,0,1
__tpi_cp_57_N2074,2,0,1,1,0
__tpi_cp_67_N3890,2,0,1,0,1
__tpi_cp_69_N6145,2,1,0,1,0
__tpi_cp_71_N4655,2,0,1,0,1
__tpi_cp_72_N6146,2,1,0,1,0
__tpi_cp_73_N4662,2,0,1,0,1
__tpi_cp_74_N6147,2,1,0,1,0
__tpi_cp_75_N4669,2,0,1,0,1
__tpi_cp_82_N4697,2,0,1,0,1
__tpi_cp_83_N4690,2,0,1,0,1
__tpi_cp_86_N4716,2,0,1,0,1
__tpi_cp_90_N5896,2,0,1,0,1
__tpi_cp_94_N4715,2,0,1,0,1
__tpi_cp_96_N4676,2,0,1,0,1
__tpi_cp_97_N4704,2,0,1,0,1
__tpi_cp_99_N4648,2,0,1,0,1
N10311,1,0,1,0,0
N10312,1,0,1,0,0
N10327,1,0,1,0,0
N10328,1,0,1,0,0
N10331,1,0,1,0,0
N10332,1,0,1,0,0
N10335,1,0,1,0,0
N10336,1,0,1,0,0
N10341,1,0,1,0,0
N10342,1,0,1,0,0
N10343,1,0,1,0,0
N10350,1,0,1,0,0
N10351,1,0,1,0,0
N10354,1,0,1,0,0
N10355,1,0,1,0,0
N10358,1,0,1,0,0
N10359,1,0,1,0,0
N10606,1,0,0,0,1
N10614,1,0,0,0,1
N10616,1,0,1,0,0
N10617,1,0,0,0,1
N10622,1,0,1,0,0
N10689,1,0,1,0,0
N10691,1,0,0,0,1
N10795,1,0,1,0,0
N10796,1,0,1,0,0
N10797,1,0,1,0,0
N10798,1,0,1,0,0
N10824,1,0,1,0,0
N10827,1,0,1,0,0
N11317,1,0,1,0,0
N11318,1,0,1,0,0
N11362,1,0,1,0,0
N11387,1,0,0,0,1
N13570,1,0,1,0,0
N13571,1,0,1,0,0
N14635,1,0,1,0,0
N14636,1,0,1,0,0
N14638,1,0,0,0,1
N14640,1,0,0,0,1
N14642,1,0,0,0,1
N14693,1,0,0,0,1
N14694,1,0,0,0,1
N14799,1,0,0,0,1
N14958,1,0,0,0,1
N15000,1,0,1,0,0
N15019,1,0,1,0,0
N15020,1,0,1,0,0
N15245,1,0,0,0,1
N15498,1,0,0,0,1
N1586,1,1,0,0,0
N1599,1,0,1,0,0
N1607,1,1,0,0,0
N1608,1,1,0,0,0
N16639,1,0,1,0,0
N16640,1,0,1,0,0
N16642,1,0,1,0,0
N16643,1,0,1,0,0
N16645,1,0,1,0,0
N16646,1,0,1,0,0
N16648,1,0,1,0,0
N16649,1,0,1,0,0
N16651,1,0,1,0,0
N16652,1,0,1,0,0
N16654,1,0,1,0,0
N16655,1,0,1,0,0
N16657,1,0,1,0,0
N16658,1,0,1,0,0
N16660,1,0,1,0,0
N16661,1,0,1,0,0
N16663,1,0,1,0,0
N16664,1,0,1,0,0
N16666,1,0,1,0,0
N16667,1,0,1,0,0
N16669,1,0,1,0,0
N16670,1,0,1,0,0
N16672,1,0,1,0,0
N16673,1,0,1,0,0
N16675,1,0,1,0,0
N16676,1,0,1,0,0
N16678,1,0,1,0,0
