[gmean] 2026-07-17T02:08:30 out_dir=autoresearch/improve-260716-1344/round4_b17/context_cluster_c96_prior
[gmean] 2026-07-17T02:08:30 budgets=iscas99__b17:994
[gmean] 2026-07-17T02:08:30 variant_start id=greedy__cumulative__q_pred_context__bw1__d1__c96__g1p0__candhard_fault_cluster__div0p0__s0
[gmean] 2026-07-17T02:08:30 [1/1] plan_start benchmark=iscas99__b17 budget=994 planner=greedy score=q_pred_context
[plan iscas99__b17] [plan] candidate_allowlist=autoresearch/original-netlist-recovery-260712/exact_itc99/b17_C/exact_candidate_nodes.txt nodes=29334
[plan iscas99__b17] [plan] step=1 node=N2731 type=control0 q_pred_context=4.034140 sequence=4.034140
[plan iscas99__b17] [plan] step=2 node=N7781 type=observe q_pred_context=1.888802 sequence=5.922942
[plan iscas99__b17] [plan] step=3 node=N8089 type=observe q_pred_context=1.269947 sequence=7.192889
[plan iscas99__b17] [plan] step=4 node=N5319 type=control0 q_pred_context=1.028536 sequence=8.221425
[plan iscas99__b17] [plan] step=5 node=N6780 type=control0 q_pred_context=0.999676 sequence=9.221101
[plan iscas99__b17] [plan] step=6 node=N6992 type=control0 q_pred_context=1.158057 sequence=10.379158
[plan iscas99__b17] [plan] step=7 node=N11941 type=control0 q_pred_context=1.107384 sequence=11.486543
[plan iscas99__b17] [plan] step=8 node=N7680 type=control0 q_pred_context=1.198715 sequence=12.685258
[plan iscas99__b17] [plan] step=9 node=N12071 type=control0 q_pred_context=1.169452 sequence=13.854710
[plan iscas99__b17] [plan] step=10 node=N11983 type=control0 q_pred_context=1.296784 sequence=15.151494
[plan iscas99__b17] [plan] step=11 node=N11923 type=control0 q_pred_context=1.678699 sequence=16.830194
[plan iscas99__b17] [plan] step=12 node=N12015 type=control0 q_pred_context=1.442715 sequence=18.272909
[plan iscas99__b17] [plan] step=13 node=N12055 type=control0 q_pred_context=1.568572 sequence=19.841481
[plan iscas99__b17] [plan] step=14 node=N11975 type=control0 q_pred_context=1.558433 sequence=21.399914
[plan iscas99__b17] [plan] step=15 node=N11952 type=control0 q_pred_context=1.964497 sequence=23.364410
[plan iscas99__b17] [plan] step=16 node=N9505 type=observe q_pred_context=1.792191 sequence=25.156601
[plan iscas99__b17] [plan] step=17 node=N3771 type=observe q_pred_context=1.859562 sequence=27.016163
[plan iscas99__b17] [plan] step=18 node=N7682 type=control0 q_pred_context=1.378733 sequence=28.394896
[plan iscas99__b17] [plan] step=19 node=N9611 type=control0 q_pred_context=3.729902 sequence=32.124798
[plan iscas99__b17] [plan] step=20 node=N12797 type=control0 q_pred_context=2.179706 sequence=34.304504
[plan iscas99__b17] [plan] step=21 node=N12812 type=control0 q_pred_context=2.010442 sequence=36.314946
[plan iscas99__b17] [plan] step=22 node=N12809 type=control0 q_pred_context=1.906442 sequence=38.221388
