step,node,type,q_pred,q_pred_context,q_pred_type_context,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
1,N1180,control1,1.888105869293213,2.6944199852645396,2.686364531517029,1.888105869293213,0.7165921926498413,2.4292743794620035,2.2928149461746217,0.007165921926498413,0.4242992401123047,0.046695344150066376,0.046695344150066376,1.0967423260211944,0.09646203368902206,0.21926899254322052,0.07132156193256378,98506.421875,39555.234375,58951.19140625,102295.140625,42907.65234375,59387.484375,-0.03846164047718048,-0.08475282788276672,-0.007400918751955032,-3.846164047718048,10.409490905702114,2.0535881227254866,9.837025253102183,1.9485904878377915,2.508465713262558,2.6728030380606653,2.6944199852645396,2.6944199852645396,2.6944199852645396,greedy,2.6944199852645396,0.0,hard_fault_cluster
2,N2076,observe,1.7388014793395996,1.6337617173790933,1.354396444559097,1.7388014793395996,0.725357711315155,1.470717616379261,1.2295704841613768,0.00725357711315155,0.39719969034194946,0.035968899726867676,0.035968899726867676,0.13376794934272762,0.09518826007843018,0.20070020854473114,0.06828665733337402,102299.25,42914.171875,59385.08203125,103709.7109375,44340.7734375,59368.9375,-0.013787598349153996,-0.03324313461780548,0.0002718617324717343,-1.3787598349153996,10.28015261888504,1.6656500601768494,9.709157660603523,1.6353973174095153,1.4579124122858047,1.2715874503552915,1.6337617173790933,4.328181702643633,4.328181702643633,greedy,1.6337617173790933,0.0,hard_fault_cluster
3,N2075,observe,1.741011619567871,2.830163319967687,2.4451205134391785,1.741011619567871,0.7238538265228271,2.5833668866194786,2.100262320041656,0.007238538265228272,0.4032432436943054,0.03266781568527222,0.03266781568527222,0.0033852263353765233,0.09323760122060776,0.1973198801279068,0.06720320880413055,103709.734375,44340.796875,59368.9375,103994.203125,44684.4765625,59309.73046875,-0.0027429319452494383,-0.007750868331640959,0.0009972729021683335,-0.27429319452494383,10.080281764268875,3.117638146840036,9.5128905326128,2.9336398958787324,2.5970870464108886,2.3113624734571205,2.830163319967687,7.15834502261132,7.15834502261132,greedy,2.830163319967687,0.0,hard_fault_cluster
4,N3076,control0,1.065866470336914,1.1110243529081345,1.1433526575565338,1.065866470336914,0.5747243165969849,0.8424035826325416,0.3435143709182739,0.005747243165969849,0.40442466735839844,0.03906963765621185,0.03906963765621185,1.0199706849455834,0.08237311244010925,0.18573343753814697,0.05551696568727493,103992.4765625,44678.703125,59313.7734375,103296.390625,43971.6484375,59324.73828125,0.00669361837208271,0.015825318172574043,-0.00018486168119125068,0.669361837208271,8.851105198264122,0.9237499463558196,8.390759732574224,0.9237500059604644,0.8510017603635789,0.9213975596427917,1.1110243529081345,8.269369375519455,8.269369375519455,greedy,1.1110243529081345,0.0,hard_fault_cluster
5,N2077,observe,1.3472307920455933,1.4980008885264398,1.5040958285331725,1.3472307920455933,0.6364718675613403,1.3410486601293086,1.320232892036438,0.006364718675613403,0.40591105818748474,0.036266960203647614,0.036266960203647614,-0.7387837807834149,0.08603429794311523,0.18846027553081512,0.05971211940050125,103299.234375,43977.94140625,59321.29296875,103570.2890625,44292.3828125,59277.90625,-0.002623975742608309,-0.007149979937821627,0.0007313852547667921,-0.2623975742608309,9.276168622076511,1.4362729945778847,8.77161450125277,1.4123000541329382,1.4679602779448033,1.5660265419259667,1.4980008885264398,9.767370264045894,9.767370264045894,greedy,1.4980008885264398,0.0,hard_fault_cluster
6,N6272,control0,1.0465298891067505,0.8661838054656983,0.826439619064331,1.0465298891067505,0.5917556285858154,0.8899830728769302,0.7886875808238982,0.005917556285858154,0.40306562185287476,0.03874717652797699,0.03874717652797699,-0.3045221656560898,0.07145881652832031,0.17757727205753326,0.0482923798263073,103570.71875,44292.83203125,59277.890625,102830.421875,43656.72265625,59173.703125,0.0071477429009974,0.01436145231127739,0.0017576114041730762,0.71477429009974,7.776384457945824,0.9811697512865067,7.303507354110479,1.0027798265218735,0.9655779466032982,0.9723603084497153,0.8661838054656983,10.633554069511593,10.633554069511593,greedy,0.8661838054656983,0.0,hard_fault_cluster
7,N2078,observe,1.4540398120880127,1.7239656925201416,1.837253248691559,1.4540398120880127,0.6658030152320862,1.6714625984430314,1.5964320182800291,0.006658030152320862,0.4232628643512726,0.03566990792751312,0.03566990792751312,-1.4617137068510055,0.07915049046278,0.189495250582695,0.053831830620765686,102830.0234375,43656.3515625,59173.671875,102689.5625,43732.50390625,58957.0625,0.0013659525429829955,-0.0017443589167669415,0.0036605701316148043,0.13659525429829955,8.6165219694376,2.09543487906456,8.0904172770679,2.1035812842845916,1.9416693896055222,1.8198015896975992,1.7239656925201416,12.357519762031735,12.357519762031735,greedy,1.7239656925201416,0.0,hard_fault_cluster
8,N3861,control0,1.1720020771026611,0.9883688002824784,0.9933830499649048,1.1720020771026611,0.6478835344314575,1.0464925214648246,1.1433524906635284,0.006478835344314576,0.43134862184524536,0.039631083607673645,0.039631083607673645,-0.5091706618666649,0.07069177180528641,0.1813252717256546,0.0471063107252121,102689.6484375,43732.5625,58957.0859375,101732.5,42956.10546875,58776.3984375,0.009320788085460663,0.01775466650724411,0.0030647290404886007,0.9320788085460663,7.756691798567772,0.8754407286643983,7.2410558350384235,0.901673698425293,1.1670393496751785,1.1642026233673095,0.9883688002824784,13.345888562314213,13.345888562314213,greedy,0.9883688002824784,0.0,hard_fault_cluster
9,N5343,control0,0.9707580804824829,1.1368127495050429,0.6176389276981353,0.9707580804824829,0.6117064952850342,1.0396803519129754,0.31973142027854917,0.006117064952850342,0.45131924748420715,0.045080505311489105,0.045080505311489105,0.9759793382883071,0.07009124010801315,0.18801404535770416,0.047766245901584625,101731.84375,42955.3046875,58776.5390625,101418.890625,42609.0,58809.89453125,0.0030762553215026855,0.008061977103352547,-0.0005674962885677814,0.30762553215026855,7.665911011397839,1.1738703632354737,7.173320760950446,1.2051808619499207,0.9781752109527588,0.646243097782135,1.1368127495050429,14.482701311819255,14.482701311819255,greedy,1.1368127495050429,0.0,hard_fault_cluster
10,N5215,control1,0.825779139995575,0.9470376536250114,0.8477926969528198,0.825779139995575,0.6144632697105408,0.974201986938715,0.9095742285251617,0.006144632697105408,0.45151785016059875,0.046905167400836945,0.046905167400836945,0.7409412299096584,0.06750960648059845,0.18150243163108826,0.04555538296699524,101419.53125,42609.6015625,58809.92578125,101461.359375,42684.140625,58777.21875,-0.00041242671431973577,-0.0017493489431217313,0.0005561481229960918,-0.04124267143197358,7.412329085171223,1.0093928340077398,6.916302757337689,0.9955858948826789,0.8220018334686756,0.9158912635967136,0.9470376536250114,15.429738965444267,15.429738965444267,greedy,0.9470376536250114,0.0,hard_fault_cluster
