node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
N6118,2,1,1,0,0
N6119,2,1,1,0,0
N6120,2,1,1,0,0
N6121,2,1,1,0,0
N6124,2,1,1,0,0
N6534,2,1,1,0,0
N6538,2,1,1,0,0
N6581,2,1,1,0,0
N6952,2,1,1,0,0
N8713,2,1,1,0,0
N8715,2,1,1,0,0
N8717,2,1,1,0,0
N8719,2,1,1,0,0
N8721,2,1,1,0,0
N8723,2,1,1,0,0
N8725,2,1,1,0,0
N8727,2,1,1,0,0
N8729,2,1,1,0,0
N8762,2,1,1,0,0
N8782,2,1,1,0,0
N8783,2,1,1,0,0
N8784,2,1,1,0,0
N8785,2,1,1,0,0
N8786,2,1,1,0,0
N8787,2,1,1,0,0
N8788,2,1,1,0,0
N8789,2,1,1,0,0
N8790,2,1,1,0,0
__tpi_cp_102_N7370,2,1,0,1,0
__tpi_cp_106_N7387,2,0,1,0,1
__tpi_cp_110_N7726,2,0,1,0,1
__tpi_cp_112_N7736,2,0,1,0,1
__tpi_cp_114_N7727,2,0,1,0,1
__tpi_cp_115_N7729,2,0,1,0,1
__tpi_cp_118_N7730,2,0,1,0,1
__tpi_cp_119_N7732,2,0,1,0,1
__tpi_cp_130_N7855,2,0,1,0,1
__tpi_cp_132_N7445,2,0,1,0,1
__tpi_cp_134_N7433,2,0,1,0,1
__tpi_cp_135_N7438,2,0,1,0,1
__tpi_cp_136_N7725,2,0,1,0,1
__tpi_cp_137_N7437,2,0,1,0,1
__tpi_cp_138_N7442,2,0,1,0,1
__tpi_cp_139_N7446,2,0,1,0,1
__tpi_cp_141_N7878,2,1,0,1,0
__tpi_cp_146_N7876,2,1,0,1,0
__tpi_cp_151_N7441,2,0,1,0,1
__tpi_cp_15_N5203,2,0,1,1,0
__tpi_cp_184_N3743,2,0,1,0,1
__tpi_cp_185_N7852,2,0,1,0,1
__tpi_cp_186_N3806,2,0,1,0,1
__tpi_cp_187_N3757,2,0,1,0,1
__tpi_cp_22_N7411,2,1,0,1,0
__tpi_cp_23_N7891,2,1,0,1,0
__tpi_cp_24_N4670,2,0,1,0,1
__tpi_cp_25_N7413,2,1,0,1,0
__tpi_cp_27_N4656,2,0,1,0,1
__tpi_cp_30_N4635,2,0,1,0,1
__tpi_cp_32_N7881,2,1,0,1,0
__tpi_cp_33_N7882,2,1,0,1,0
__tpi_cp_36_N3911,2,0,1,0,1
__tpi_cp_38_N4716,2,0,1,0,1
__tpi_cp_39_N4712,2,0,1,0,1
__tpi_cp_40_N3897,2,0,1,0,1
__tpi_cp_42_N3855,2,0,1,0,1
__tpi_cp_43_N3848,2,0,1,0,1
__tpi_cp_44_N3827,2,0,1,0,1
__tpi_cp_45_N3820,2,0,1,0,1
__tpi_cp_52_N7722,2,0,1,0,1
__tpi_cp_55_N7724,2,0,1,0,1
__tpi_cp_66_N7884,2,1,0,1,0
__tpi_cp_67_N7885,2,1,0,1,0
