line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
1,__tpi_op_6___buf_split_179 /0 undetected,output,,__tpi_op_6___buf_split_179,__tpi_op_6___buf_split_179,0,undetected,__tpi_op_6___buf_split_179,__tpi_op_6___buf_split_179,__tpi_op_6___buf_split_179,sa0,1
2,I1_7->I1_7_PO /0 undetected,input_edge,I1.7,I1_7_PO,I1_7_PO,0,undetected,I1_7_PO,I1_7_PO,I1_7_PO,sa0,1
3,I1_6->I1_6_PO /0 undetected,input_edge,I1.6,I1_6_PO,I1_6_PO,0,undetected,I1_6_PO,I1_6_PO,I1_6_PO,sa0,1
4,I1_8->__tpi_cp_5_I1_8 /0 undetected,input_edge,I1.8,__tpi_cp_5_I1_8,__tpi_cp_5_I1_8,0,undetected,__tpi_cp_5_I1_8,__tpi_cp_5_I1_8,__tpi_cp_5_I1_8,sa0,1
5,test_en->__tpi_cp_5_I1_8 /0 undetected,input_edge,test_en,__tpi_cp_5_I1_8,__tpi_cp_5_I1_8,0,undetected,__tpi_cp_5_I1_8,__tpi_cp_5_I1_8,__tpi_cp_5_I1_8,sa0,1
6,I2_7->I1_8 /1 undetected,input_edge,I2.7,I1.8,I1.8,1,undetected,I1.8,I1.8,I1_8,sa1,1
7,I1_7->__tpi_cp_50_I1_7 /0 undetected,input_edge,I1.7,__tpi_cp_50_I1_7,__tpi_cp_50_I1_7,0,undetected,__tpi_cp_50_I1_7,__tpi_cp_50_I1_7,__tpi_cp_50_I1_7,sa0,1
8,I1_7 /0 undetected,output,,I1.7,I1.7,0,undetected,I1.7,I1.7,I1_7,sa0,1
9,__tpi_not_test_en->__tpi_cp_6_I2_6 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_6_I2_6,__tpi_cp_6_I2_6,1,undetected,__tpi_cp_6_I2_6,__tpi_cp_6_I2_6,__tpi_cp_6_I2_6,sa1,1
10,__tpi_cp_6_I2_6 /1 undetected,output,,__tpi_cp_6_I2_6,__tpi_cp_6_I2_6,1,undetected,__tpi_cp_6_I2_6,__tpi_cp_6_I2_6,__tpi_cp_6_I2_6,sa1,1
11,I2_6 /1 undetected,output,,I2.6,I2.6,1,undetected,I2.6,I2.6,I2_6,sa1,1
12,__tpi_not_test_en->__tpi_cp_43___aig_not_345 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_43___aig_not_345,__tpi_cp_43___aig_not_345,1,undetected,__tpi_cp_43___aig_not_345,__tpi_cp_43___aig_not_345,__tpi_cp_43___aig_not_345,sa1,1
13,__aig_not_345 /1 undetected,output,,__aig_not_345,__aig_not_345,1,undetected,__aig_not_345,__aig_not_345,__aig_not_345,sa1,1
14,__tpi_not_test_en->__tpi_cp_51___aig_and_344 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_51___aig_and_344,__tpi_cp_51___aig_and_344,1,undetected,__tpi_cp_51___aig_and_344,__tpi_cp_51___aig_and_344,__tpi_cp_51___aig_and_344,sa1,1
15,__aig_and_344 /1 undetected,output,,__aig_and_344,__aig_and_344,1,undetected,__aig_and_344,__aig_and_344,__aig_and_344,sa1,1
16,__aig_and_343 /1 undetected,output,,__aig_and_343,__aig_and_343,1,undetected,__aig_and_343,__aig_and_343,__aig_and_343,sa1,1
17,__aig_not_342 /1 undetected,output,,__aig_not_342,__aig_not_342,1,undetected,__aig_not_342,__aig_not_342,__aig_not_342,sa1,1
18,__tpi_not_test_en->__tpi_cp_9___aig_not_341 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_9___aig_not_341,__tpi_cp_9___aig_not_341,1,undetected,__tpi_cp_9___aig_not_341,__tpi_cp_9___aig_not_341,__tpi_cp_9___aig_not_341,sa1,1
19,__tpi_cp_9___aig_not_341 /1 undetected,output,,__tpi_cp_9___aig_not_341,__tpi_cp_9___aig_not_341,1,undetected,__tpi_cp_9___aig_not_341,__tpi_cp_9___aig_not_341,__tpi_cp_9___aig_not_341,sa1,1
20,__aig_not_341 /1 undetected,output,,__aig_not_341,__aig_not_341,1,undetected,__aig_not_341,__aig_not_341,__aig_not_341,sa1,1
21,__aig_not_340 /1 undetected,output,,__aig_not_340,__aig_not_340,1,undetected,__aig_not_340,__aig_not_340,__aig_not_340,sa1,1
22,__tpi_not_test_en->__tpi_cp_3___buf_split_342 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_3___buf_split_342,__tpi_cp_3___buf_split_342,1,undetected,__tpi_cp_3___buf_split_342,__tpi_cp_3___buf_split_342,__tpi_cp_3___buf_split_342,sa1,1
23,__buf_split_342 /1 undetected,output,,__buf_split_342,__buf_split_342,1,undetected,__buf_split_342,__buf_split_342,__buf_split_342,sa1,1
24,__buf_split_179 /0 undetected,output,,__buf_split_179,__buf_split_179,0,undetected,__buf_split_179,__buf_split_179,__buf_split_179,sa0,1
25,I1_6 /0 undetected,output,,I1.6,I1.6,0,undetected,I1.6,I1.6,I1_6,sa0,1
26,test_en->__tpi_cp_0___buf_split_178 /0 undetected,input_edge,test_en,__tpi_cp_0___buf_split_178,__tpi_cp_0___buf_split_178,0,undetected,__tpi_cp_0___buf_split_178,__tpi_cp_0___buf_split_178,__tpi_cp_0___buf_split_178,sa0,1
27,__buf_split_178 /0 undetected,output,,__buf_split_178,__buf_split_178,0,undetected,__buf_split_178,__buf_split_178,__buf_split_178,sa0,1
28,__tpi_not_test_en->__tpi_cp_28___aig_not_331 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_28___aig_not_331,__tpi_cp_28___aig_not_331,1,undetected,__tpi_cp_28___aig_not_331,__tpi_cp_28___aig_not_331,__tpi_cp_28___aig_not_331,sa1,1
29,__aig_not_331 /1 undetected,output,,__aig_not_331,__aig_not_331,1,undetected,__aig_not_331,__aig_not_331,__aig_not_331,sa1,1
30,test_en->__tpi_cp_38___aig_and_330 /0 undetected,input_edge,test_en,__tpi_cp_38___aig_and_330,__tpi_cp_38___aig_and_330,0,undetected,__tpi_cp_38___aig_and_330,__tpi_cp_38___aig_and_330,__tpi_cp_38___aig_and_330,sa0,1
31,__aig_and_330 /0 undetected,output,,__aig_and_330,__aig_and_330,0,undetected,__aig_and_330,__aig_and_330,__aig_and_330,sa0,1
32,__tpi_not_test_en->__tpi_cp_39___aig_and_329 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_39___aig_and_329,__tpi_cp_39___aig_and_329,1,undetected,__tpi_cp_39___aig_and_329,__tpi_cp_39___aig_and_329,__tpi_cp_39___aig_and_329,sa1,1
33,__tpi_cp_39___aig_and_329 /1 undetected,output,,__tpi_cp_39___aig_and_329,__tpi_cp_39___aig_and_329,1,undetected,__tpi_cp_39___aig_and_329,__tpi_cp_39___aig_and_329,__tpi_cp_39___aig_and_329,sa1,1
34,__aig_and_329 /1 undetected,output,,__aig_and_329,__aig_and_329,1,undetected,__aig_and_329,__aig_and_329,__aig_and_329,sa1,1
35,__tpi_not_test_en->__tpi_cp_53___aig_not_328 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_53___aig_not_328,__tpi_cp_53___aig_not_328,1,undetected,__tpi_cp_53___aig_not_328,__tpi_cp_53___aig_not_328,__tpi_cp_53___aig_not_328,sa1,1
36,__tpi_cp_53___aig_not_328 /1 undetected,output,,__tpi_cp_53___aig_not_328,__tpi_cp_53___aig_not_328,1,undetected,__tpi_cp_53___aig_not_328,__tpi_cp_53___aig_not_328,__tpi_cp_53___aig_not_328,sa1,1
37,__aig_not_328 /1 undetected,output,,__aig_not_328,__aig_not_328,1,undetected,__aig_not_328,__aig_not_328,__aig_not_328,sa1,1
38,__tpi_not_test_en->__tpi_cp_8___buf_split_339 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_8___buf_split_339,__tpi_cp_8___buf_split_339,1,undetected,__tpi_cp_8___buf_split_339,__tpi_cp_8___buf_split_339,__tpi_cp_8___buf_split_339,sa1,1
39,__buf_split_339 /1 undetected,output,,__buf_split_339,__buf_split_339,1,undetected,__buf_split_339,__buf_split_339,__buf_split_339,sa1,1
40,__tpi_not_test_en->__tpi_cp_52___aig_not_327 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_52___aig_not_327,__tpi_cp_52___aig_not_327,1,undetected,__tpi_cp_52___aig_not_327,__tpi_cp_52___aig_not_327,__tpi_cp_52___aig_not_327,sa1,1
41,__tpi_cp_52___aig_not_327 /1 undetected,output,,__tpi_cp_52___aig_not_327,__tpi_cp_52___aig_not_327,1,undetected,__tpi_cp_52___aig_not_327,__tpi_cp_52___aig_not_327,__tpi_cp_52___aig_not_327,sa1,1
42,__aig_not_327 /1 undetected,output,,__aig_not_327,__aig_not_327,1,undetected,__aig_not_327,__aig_not_327,__aig_not_327,sa1,1
43,__tpi_not_test_en->__tpi_cp_41___aig_not_326 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_41___aig_not_326,__tpi_cp_41___aig_not_326,1,undetected,__tpi_cp_41___aig_not_326,__tpi_cp_41___aig_not_326,__tpi_cp_41___aig_not_326,sa1,1
44,__tpi_not_test_en->__tpi_cp_2___buf_split_338 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_2___buf_split_338,__tpi_cp_2___buf_split_338,1,undetected,__tpi_cp_2___buf_split_338,__tpi_cp_2___buf_split_338,__tpi_cp_2___buf_split_338,sa1,1
45,__buf_split_338 /1 undetected,output,,__buf_split_338,__buf_split_338,1,undetected,__buf_split_338,__buf_split_338,__buf_split_338,sa1,1
46,test_en->__tpi_cp_44___buf_split_177 /0 undetected,input_edge,test_en,__tpi_cp_44___buf_split_177,__tpi_cp_44___buf_split_177,0,undetected,__tpi_cp_44___buf_split_177,__tpi_cp_44___buf_split_177,__tpi_cp_44___buf_split_177,sa0,1
47,__tpi_not_test_en->__tpi_cp_30___aig_not_317 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_30___aig_not_317,__tpi_cp_30___aig_not_317,1,undetected,__tpi_cp_30___aig_not_317,__tpi_cp_30___aig_not_317,__tpi_cp_30___aig_not_317,sa1,1
48,test_en->__tpi_cp_36___aig_and_316 /0 undetected,input_edge,test_en,__tpi_cp_36___aig_and_316,__tpi_cp_36___aig_and_316,0,undetected,__tpi_cp_36___aig_and_316,__tpi_cp_36___aig_and_316,__tpi_cp_36___aig_and_316,sa0,1
49,__tpi_not_test_en->__tpi_cp_35___aig_and_315 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_35___aig_and_315,__tpi_cp_35___aig_and_315,1,undetected,__tpi_cp_35___aig_and_315,__tpi_cp_35___aig_and_315,__tpi_cp_35___aig_and_315,sa1,1
50,__tpi_not_test_en->__tpi_cp_10___aig_not_314 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_10___aig_not_314,__tpi_cp_10___aig_not_314,1,undetected,__tpi_cp_10___aig_not_314,__tpi_cp_10___aig_not_314,__tpi_cp_10___aig_not_314,sa1,1
51,__tpi_cp_10___aig_not_314 /1 undetected,output,,__tpi_cp_10___aig_not_314,__tpi_cp_10___aig_not_314,1,undetected,__tpi_cp_10___aig_not_314,__tpi_cp_10___aig_not_314,__tpi_cp_10___aig_not_314,sa1,1
52,__aig_not_314 /1 undetected,output,,__aig_not_314,__aig_not_314,1,undetected,__aig_not_314,__aig_not_314,__aig_not_314,sa1,1
53,__tpi_not_test_en->__tpi_cp_46___buf_split_334 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_46___buf_split_334,__tpi_cp_46___buf_split_334,1,undetected,__tpi_cp_46___buf_split_334,__tpi_cp_46___buf_split_334,__tpi_cp_46___buf_split_334,sa1,1
54,__tpi_not_test_en->__tpi_cp_11_I358 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_11_I358,__tpi_cp_11_I358,1,undetected,__tpi_cp_11_I358,__tpi_cp_11_I358,__tpi_cp_11_I358,sa1,1
55,test_en->__tpi_cp_1_I1_3 /0 undetected,input_edge,test_en,__tpi_cp_1_I1_3,__tpi_cp_1_I1_3,0,undetected,__tpi_cp_1_I1_3,__tpi_cp_1_I1_3,__tpi_cp_1_I1_3,sa0,1
56,test_en->__tpi_cp_54___aig_not_300 /0 undetected,input_edge,test_en,__tpi_cp_54___aig_not_300,__tpi_cp_54___aig_not_300,0,undetected,__tpi_cp_54___aig_not_300,__tpi_cp_54___aig_not_300,__tpi_cp_54___aig_not_300,sa0,1
57,__tpi_not_test_en->__tpi_cp_4___buf_split_330 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_4___buf_split_330,__tpi_cp_4___buf_split_330,1,undetected,__tpi_cp_4___buf_split_330,__tpi_cp_4___buf_split_330,__tpi_cp_4___buf_split_330,sa1,1
58,test_en->__tpi_cp_45_I1_2 /0 undetected,input_edge,test_en,__tpi_cp_45_I1_2,__tpi_cp_45_I1_2,0,undetected,__tpi_cp_45_I1_2,__tpi_cp_45_I1_2,__tpi_cp_45_I1_2,sa0,1
59,__tpi_not_test_en->__tpi_cp_23___aig_not_289 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_23___aig_not_289,__tpi_cp_23___aig_not_289,1,undetected,__tpi_cp_23___aig_not_289,__tpi_cp_23___aig_not_289,__tpi_cp_23___aig_not_289,sa1,1
60,__tpi_not_test_en->__tpi_cp_33___aig_and_288 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_33___aig_and_288,__tpi_cp_33___aig_and_288,1,undetected,__tpi_cp_33___aig_and_288,__tpi_cp_33___aig_and_288,__tpi_cp_33___aig_and_288,sa1,1
61,test_en->__tpi_cp_34___aig_and_287 /0 undetected,input_edge,test_en,__tpi_cp_34___aig_and_287,__tpi_cp_34___aig_and_287,0,undetected,__tpi_cp_34___aig_and_287,__tpi_cp_34___aig_and_287,__tpi_cp_34___aig_and_287,sa0,1
62,__tpi_not_test_en->__tpi_cp_27_I147 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_27_I147,__tpi_cp_27_I147,1,undetected,__tpi_cp_27_I147,__tpi_cp_27_I147,__tpi_cp_27_I147,sa1,1
63,__tpi_not_test_en->__tpi_cp_26_I162 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_26_I162,__tpi_cp_26_I162,1,undetected,__tpi_cp_26_I162,__tpi_cp_26_I162,__tpi_cp_26_I162,sa1,1
64,__tpi_not_test_en->__tpi_cp_42___aig_not_275 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_42___aig_not_275,__tpi_cp_42___aig_not_275,1,undetected,__tpi_cp_42___aig_not_275,__tpi_cp_42___aig_not_275,__tpi_cp_42___aig_not_275,sa1,1
65,__tpi_not_test_en->__tpi_cp_47___aig_and_274 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_47___aig_and_274,__tpi_cp_47___aig_and_274,1,undetected,__tpi_cp_47___aig_and_274,__tpi_cp_47___aig_and_274,__tpi_cp_47___aig_and_274,sa1,1
66,__tpi_not_test_en->__tpi_cp_21___buf_split_8 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_21___buf_split_8,__tpi_cp_21___buf_split_8,1,undetected,__tpi_cp_21___buf_split_8,__tpi_cp_21___buf_split_8,__tpi_cp_21___buf_split_8,sa1,1
67,__tpi_not_test_en->__tpi_cp_17_I64 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_17_I64,__tpi_cp_17_I64,1,undetected,__tpi_cp_17_I64,__tpi_cp_17_I64,__tpi_cp_17_I64,sa1,1
68,__tpi_not_test_en->__tpi_cp_32___aig_not_359 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_32___aig_not_359,__tpi_cp_32___aig_not_359,1,undetected,__tpi_cp_32___aig_not_359,__tpi_cp_32___aig_not_359,__tpi_cp_32___aig_not_359,sa1,1
69,__tpi_not_test_en->__tpi_cp_13___buf_split_68 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_13___buf_split_68,__tpi_cp_13___buf_split_68,1,undetected,__tpi_cp_13___buf_split_68,__tpi_cp_13___buf_split_68,__tpi_cp_13___buf_split_68,sa1,1
70,__tpi_not_test_en->__tpi_cp_7_I652 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_7_I652,__tpi_cp_7_I652,1,undetected,__tpi_cp_7_I652,__tpi_cp_7_I652,__tpi_cp_7_I652,sa1,1
