step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,q_typed_residual_context,typed_residual_correction,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,typed_marginal_pred,typed_return_pred,typed_sa_reduction_total_pred,typed_sa0_reduction_pred,typed_sa1_reduction_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy,adaptive_confidence_gap,adaptive_expanded
1,N677,control1,1.1168162822723389,5.195585038363934,3.4872208595275875,0.6961511906981468,3.377130274936557,5.355413235530825,0.7991409858344534,1.1168162822723389,0.34677982330322266,4.894380512833595,3.795846104621887,0.0034677982330322266,0.2820698022842407,0.03364104777574539,1.0622588396072388,1.528159260749817,0.038589660078287125,-0.07481790333986282,0.15199722349643707,0.03364104777574539,1.5340158987045287,0.06386370956897736,0.15087546408176422,0.038793694227933884,29566.794921875,11983.158203125,17583.63671875,30258.921875,12858.3427734375,17400.578125,-0.023408927023410797,-0.07303454726934433,0.010410735383629799,-2.3408927023410797,6.766791827976704,3.494267354011536,6.481476174667478,3.265230522155762,4.528486633300781,3.278238040097057,5.355413235530825,5.355413235530825,5.355413235530825,greedy,5.355413235530825,0.0,hard_fault_cluster,,False
2,N2155,observe,1.457592248916626,4.636674811020494,3.0069554209709164,0.8750467462092637,3.013838627163321,4.836674811020494,1.0,1.457592248916626,0.4267202615737915,4.572461410611867,3.4263235688209535,0.004267202615737915,0.32851269841194153,0.025838786736130714,1.138686180114746,1.753018856048584,0.10230778530240059,0.06615760177373886,0.13845796883106232,0.025838786736130714,1.433363882899284,0.06906921416521072,0.15618106722831726,0.04652923345565796,30261.64453125,12861.6591796875,17399.984375,30654.4296875,13195.8447265625,17458.5859375,-0.012979636900126934,-0.025983082130551338,-0.0033679089974611998,-1.2979636900126934,7.359480464830995,4.625235252380371,7.020061178598553,4.483815031051636,4.0993773072958,3.2381428061425694,4.836674811020494,10.19208804655132,10.19208804655132,greedy,4.836674811020494,0.0,hard_fault_cluster,,False
3,N502,control1,1.1366417407989502,1.9932622301578524,1.980060064792633,0.009851351976394723,1.295620449602604,2.1932622301578526,1.0,1.1366417407989502,0.37319517135620117,1.6609304875135422,1.9155067682266234,0.003731951713562012,0.3409149944782257,0.01918899454176426,1.1702587604522705,1.8697549104690552,0.0448739156126976,-0.020812511444091797,0.110560342669487,0.01918899454176426,-2.9935006600618363,0.05883442610502243,0.14034509658813477,0.036193232983350754,30649.359375,13188.9736328125,17460.38671875,30661.03125,13167.8369140625,17493.1953125,-0.00038081954699009657,0.001602605334483087,-0.0018790301401168108,-0.03808195469900966,6.2758267764002085,2.647661045789719,5.981538651976734,2.682521609067917,2.443326911330223,2.140263416171074,2.1932622301578526,12.385350276709172,12.385350276709172,greedy,2.1932622301578526,0.0,hard_fault_cluster,,False
4,N762,control1,0.911552369594574,1.7198925173282624,1.5053794860839842,0.19486446499824525,1.1179301362633707,1.9198925173282624,1.0,0.911552369594574,0.3220241069793701,1.5913340598344803,1.9518027186393736,0.003220241069793701,0.3624856173992157,0.019666315987706184,1.1158697605133057,1.8850102424621582,0.0441913940012455,-0.02507934719324112,0.11346213519573212,0.019666315987706184,-0.7614174979925157,0.05198005586862564,0.13194745779037476,0.02993898093700409,30665.79296875,13173.8125,17491.98046875,30588.853515625,13107.171875,17481.681640625,0.0025089667178690434,0.005058567970991135,0.0005887742736376822,0.25089667178690434,5.53969600982964,1.547010235786438,5.283428192604333,1.3737156081199646,1.7604912638664245,1.864059275984764,1.9198925173282624,14.305242794037435,14.305242794037435,greedy,1.9198925173282624,0.0,hard_fault_cluster,,False
5,N3742,control0,0.7222740650177002,1.1351241813972592,2.46199591755867,0.1807187283411622,0.7378307179082185,1.2465515846014734,0.5571370160210708,0.7222740650177002,0.30962061882019043,1.0248534601181745,2.416652005910873,0.0030962061882019044,0.38254740834236145,0.02135230042040348,1.0231807231903076,1.8649381399154663,0.024818962439894676,0.028340302407741547,0.021297622472047806,0.02135230042040348,0.04719406992197034,0.049445077776908875,0.13231901824474335,0.02771998941898346,30589.94921875,13108.4775390625,17481.470703125,30546.490234375,13047.29296875,17499.197265625,0.0014206948690116405,0.004667557310312986,-0.001014020061120391,0.14206948690116405,5.275480696931481,1.5219343975186348,5.027251007501036,1.5252339437603952,1.0814792558550834,2.5983513697236775,1.2465515846014734,15.551794378638908,15.551794378638908,greedy,1.2465515846014734,0.0,hard_fault_cluster,,False
6,N3644,control0,0.7473889589309692,1.328312922567129,2.7424011588096615,0.0742345480620861,0.8634033996686339,1.328312922567129,0.0,0.7473889589309692,0.3026055097579956,0.9084956586360932,2.3785519182682036,0.003026055097579956,0.39635252952575684,0.020910421386361122,1.0123512744903564,1.8180330991744995,0.022812610492110252,0.01905917376279831,0.026566047221422195,0.020910421386361122,-0.7126490285992624,0.04656650125980377,0.1306355595588684,0.025381986051797867,30546.37890625,13047.17578125,17499.203125,30307.24609375,12886.3076171875,17420.9375,0.007828515954315662,0.01232973113656044,0.004472524859011173,0.7828515954315662,4.980166057124734,0.7510677897930145,4.737529108766466,0.7258669877052307,1.230045321583748,2.622940631844103,1.328312922567129,16.88010730120604,16.88010730120604,greedy,1.328312922567129,0.0,hard_fault_cluster,,False
7,N3722,control0,0.5422580242156982,0.8817681844905019,2.288120067119598,0.16175424430519342,0.5731493199188262,0.9952146639829746,0.567232397462364,0.5422580242156982,0.2954639196395874,0.8156868916004896,2.2766840577125547,0.002954639196395874,0.41025403141975403,0.023558245971798897,1.0635576248168945,2.029007911682129,0.032634856179356575,0.018454305827617645,0.046815406531095505,0.023558245971798897,0.23366631180047986,0.04523304104804993,0.13322456181049347,0.02445528283715248,30307.412109375,12886.490234375,17420.921875,30283.52734375,12844.5517578125,17438.9765625,0.0007880832999944687,0.0032544529531151056,-0.0010363796027377248,0.07880832999944687,4.842326270416379,0.8209156611561774,4.603059646207839,0.8219143548607826,0.8067080244421959,2.3732356652989983,0.9952146639829746,17.875321965189013,17.875321965189013,greedy,0.9952146639829746,0.0,hard_fault_cluster,,False
8,N557,control1,0.5727113485336304,1.2183499659225345,1.0107852876186372,0.11386429067701101,0.7919274778496475,1.2622998065485227,0.21974920312994037,0.5727113485336304,0.23313270509243011,0.6615142417326569,0.46432382762432095,0.002331327050924301,0.41171130537986755,0.024183565750718117,0.9953766465187073,1.8390425443649292,0.08640104904770851,0.02196779102087021,0.15083430707454681,0.024183565750718117,0.1311328412592411,0.043370284140110016,0.1310029774904251,0.022977836430072784,30287.8828125,12845.16015625,17442.72265625,30182.11328125,12765.6064453125,17416.5078125,0.0034921402111649513,0.006193283013999462,0.001502910046838224,0.34921402111649513,4.59434468485415,0.8574478742480278,4.401357481721789,0.8574478742480278,0.943086962401867,0.8249446628987789,1.2622998065485227,19.137621771737535,19.137621771737535,greedy,1.2622998065485227,0.0,hard_fault_cluster,,False
9,N5143,observe,0.30564072728157043,1.2014201977849006,1.1288730144500732,0.4156756874918937,0.7809231285601854,1.2498466694849175,0.24213235850008466,0.30564072728157043,0.22377236187458038,1.368217312991619,1.6835402250289917,0.0022377236187458038,0.42192283272743225,0.028102783486247063,1.0373501777648926,1.9952696561813354,0.08430171385407448,0.049354396760463715,0.11924903094768524,0.028102783486247063,1.5300832653045655,0.041705213487148285,0.13014136254787445,0.021394256502389908,30176.365234375,12763.97265625,17412.392578125,30225.88671875,12783.2138671875,17442.671875,-0.0016410686075687408,-0.001507462584413588,-0.0017389509594067931,-0.16410686075687408,4.422396494075656,1.0573366177082062,4.233490135055035,1.011513878107071,0.894521152973175,1.601353934109211,1.2498466694849175,20.387468441222452,20.387468441222452,greedy,1.2498466694849175,0.0,hard_fault_cluster,,False
10,N508,control1,0.35783615708351135,1.4059808963537215,1.2391101241111755,0.14602140367031097,0.913887582629919,1.5350966072989887,0.6455785547263355,0.35783615708351135,0.22049976885318756,1.1030980035662652,0.903172469139099,0.002204997688531876,0.4227035343647003,0.02563711814582348,1.0488417148590088,2.1114234924316406,0.07184889912605286,0.007127285003662109,0.1365705132484436,0.02563711814582348,-0.22994526773691176,0.040908850729465485,0.1272605061531067,0.020709332078695297,30229.990234375,12780.271484375,17449.71875,30144.576171875,12743.693359375,17400.8828125,0.002825474366545677,0.0028620772063732147,0.0027986662462353706,0.2825474366545677,4.3370219599455595,0.8153003126382827,4.152419294696301,0.801189050078392,1.2191298350691797,1.0810276427119971,1.5350966072989887,21.92256504852144,21.92256504852144,greedy,1.5350966072989887,0.0,hard_fault_cluster,,False
11,N564,control1,0.33538463711738586,1.1792897801101208,1.4327101707458496,-0.082778488099575,0.7665383570715785,1.2204739049932918,0.20592062441585526,0.33538463711738586,0.19777922332286835,0.6338014155626297,2.2818013727664948,0.0019777922332286837,0.42478063702583313,0.02274232916533947,1.0422098636627197,1.9826310873031616,0.06881134584546089,0.004897855222225189,0.1327248364686966,0.02274232916533947,-1.5166777858138085,0.039562731981277466,0.12507487833499908,0.019679930061101913,30136.994140625,12742.81640625,17394.177734375,30067.208984375,12714.705078125,17352.50390625,0.002315597841516137,0.0022060528863221407,0.002395849209278822,0.2315597841516137,4.176794750615954,0.562576789855957,4.0114035862497985,0.5619360101222992,1.1206058531999588,1.7888167431950568,1.2204739049932918,23.143038953514733,23.143038953514733,greedy,1.2204739049932918,0.0,hard_fault_cluster,,False
12,N5203,control1,0.2235204130411148,1.0226361371576786,1.1446317076683044,0.056578434258699434,0.6647134891524912,1.0382028235820642,0.07783343212192746,0.2235204130411148,0.1740896850824356,0.8037127949297429,1.1039422810077668,0.001740896850824356,0.433727890253067,0.021852383390069008,1.0985369682312012,2.08622407913208,0.05575452744960785,-0.00037126243114471436,0.11188031733036041,0.021852383390069008,-0.6526531185209752,0.035601429641246796,0.10613074898719788,0.01698252186179161,30066.859375,12713.21484375,17353.64453125,29995.2890625,12659.6376953125,17335.65234375,0.0023803720250725746,0.004214288201183081,0.001036795903928578,0.23803720250725746,3.756085032597184,0.0778240563720465,3.6091284812428057,-0.015734068825840927,0.9570251382887364,1.1768334321305156,1.0382028235820642,24.181241777096798,24.181241777096798,greedy,1.0382028235820642,0.0,hard_fault_cluster,,False
13,N5866,observe,0.41441118717193604,4.178952007293701,3.4701501369476317,0.39883492946624755,2.716318804740906,4.16988151092981,-0.04535248181945963,0.41441118717193604,0.23452122509479523,3.2850809052586554,2.7563974857330322,0.0023452122509479523,0.2718386948108673,0.004071393981575966,0.714899480342865,1.4471410512924194,0.04964667186141014,0.03651433438062668,0.0627790093421936,0.004071393981575966,-0.7805646428465843,0.0430319681763649,0.14292322099208832,0.0203874409198761,29999.654296875,12665.685546875,17333.96875,30010.9765625,12627.7841796875,17383.193359375,-0.00037741320556961,0.0029924449045211077,-0.0028397771529853344,-0.037741320556961,4.541789436712861,2.991028102040291,4.362844972405583,2.904932196736336,3.539433754980564,2.961880118176341,4.16988151092981,28.351123288026606,28.351123288026606,greedy,4.16988151092981,0.0,hard_fault_cluster,,False
14,N580,control1,0.11708305776119232,2.4351157531142236,1.5452632069587708,0.5467472121119498,1.5828252395242455,2.6351157531142237,1.0,0.11708305776119232,0.27211976051330566,1.1262766048312187,0.5771469593048095,0.002721197605133057,0.17443019151687622,0.005145976319909096,0.49877238273620605,1.4408204555511475,-0.057166559621691704,-0.13379546999931335,0.019462350755929947,0.005145976319909096,3.50837755382061,0.03652309998869896,0.10143846273422241,0.015137448906898499,30006.798828125,12622.490234375,17384.30859375,30068.337890625,12682.31640625,17386.021484375,-0.002050837269052863,-0.004739648662507534,-9.853084338828921e-05,-0.2050837269052863,3.9295757357031107,0.9387404838204383,3.7216264330781996,0.9346223989129065,1.0447691261768342,0.9813699613697827,2.6351157531142237,30.98623904114083,30.98623904114083,greedy,2.6351157531142237,0.0,hard_fault_cluster,,False
