line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
1,R248_U67 /1 undetected,output,,R248_U67,R248_U67,1,undetected,R248_U67,R248_U67,R248_U67,sa1,1
2,__buf_split_556 /1 undetected,output,,__buf_split_556,__buf_split_556,1,undetected,__buf_split_556,__buf_split_556,__buf_split_556,sa1,1
3,__buf_split_550 /1 undetected,output,,__buf_split_550,__buf_split_550,1,undetected,__buf_split_550,__buf_split_550,__buf_split_550,sa1,1
4,test_en->__tpi_cp_0___buf_split_539 /0 undetected,input_edge,test_en,__tpi_cp_0___buf_split_539,__tpi_cp_0___buf_split_539,0,undetected,__tpi_cp_0___buf_split_539,__tpi_cp_0___buf_split_539,__tpi_cp_0___buf_split_539,sa0,1
5,__tpi_not_test_en->__tpi_cp_7_R248_U44 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_7_R248_U44,__tpi_cp_7_R248_U44,1,undetected,__tpi_cp_7_R248_U44,__tpi_cp_7_R248_U44,__tpi_cp_7_R248_U44,sa1,1
6,__tpi_not_test_en->__tpi_cp_4_R248_U14 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_4_R248_U14,__tpi_cp_4_R248_U14,1,undetected,__tpi_cp_4_R248_U14,__tpi_cp_4_R248_U14,__tpi_cp_4_R248_U14,sa1,1
7,R248_U57 /1 undetected,output,,R248_U57,R248_U57,1,undetected,R248_U57,R248_U57,R248_U57,sa1,1
8,__tpi_not_test_en->__tpi_cp_10___buf_split_532 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_10___buf_split_532,__tpi_cp_10___buf_split_532,1,undetected,__tpi_cp_10___buf_split_532,__tpi_cp_10___buf_split_532,__tpi_cp_10___buf_split_532,sa1,1
9,R248_U51 /1 undetected,output,,R248_U51,R248_U51,1,undetected,R248_U51,R248_U51,R248_U51,sa1,1
10,__buf_split_529 /1 undetected,output,,__buf_split_529,__buf_split_529,1,undetected,__buf_split_529,__buf_split_529,__buf_split_529,sa1,1
11,R248_U50->__tpi_cp_9_R248_U50 /1 undetected,input_edge,R248_U50,__tpi_cp_9_R248_U50,__tpi_cp_9_R248_U50,1,undetected,__tpi_cp_9_R248_U50,__tpi_cp_9_R248_U50,__tpi_cp_9_R248_U50,sa1,1
12,__tpi_not_test_en->__tpi_cp_9_R248_U50 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_9_R248_U50,__tpi_cp_9_R248_U50,1,undetected,__tpi_cp_9_R248_U50,__tpi_cp_9_R248_U50,__tpi_cp_9_R248_U50,sa1,1
13,test_en->__tpi_cp_2___aig_and_365 /0 undetected,input_edge,test_en,__tpi_cp_2___aig_and_365,__tpi_cp_2___aig_and_365,0,undetected,__tpi_cp_2___aig_and_365,__tpi_cp_2___aig_and_365,__tpi_cp_2___aig_and_365,sa0,1
14,__tpi_not_test_en->__tpi_cp_1___buf_split_524 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_1___buf_split_524,__tpi_cp_1___buf_split_524,1,undetected,__tpi_cp_1___buf_split_524,__tpi_cp_1___buf_split_524,__tpi_cp_1___buf_split_524,sa1,1
15,R248_U49 /1 undetected,output,,R248_U49,R248_U49,1,undetected,R248_U49,R248_U49,R248_U49,sa1,1
16,__buf_split_526 /1 undetected,output,,__buf_split_526,__buf_split_526,1,undetected,__buf_split_526,__buf_split_526,__buf_split_526,sa1,1
17,R248_U8->__tpi_cp_13_R248_U8 /1 undetected,input_edge,R248_U8,__tpi_cp_13_R248_U8,__tpi_cp_13_R248_U8,1,undetected,__tpi_cp_13_R248_U8,__tpi_cp_13_R248_U8,__tpi_cp_13_R248_U8,sa1,1
18,__tpi_not_test_en->__tpi_cp_13_R248_U8 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_13_R248_U8,__tpi_cp_13_R248_U8,1,undetected,__tpi_cp_13_R248_U8,__tpi_cp_13_R248_U8,__tpi_cp_13_R248_U8,sa1,1
19,R248_U23 /1 undetected,output,,R248_U23,R248_U23,1,undetected,R248_U23,R248_U23,R248_U23,sa1,1
