node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__tpi_cp_21___aig_not_35152,2,0,1,0,1
__tpi_cp_37___aig_not_36118,2,0,1,0,1
__aig_and_35145,1,1,0,0,0
__aig_not_33600,1,0,1,0,0
__aig_not_33602,1,0,1,0,0
__aig_not_35144,1,0,1,0,0
__aig_not_35146,1,0,1,0,0
__aig_not_35148,1,0,1,0,0
__aig_not_35152,1,0,1,0,0
__aig_not_35153,1,0,1,0,0
__aig_not_36049,1,0,1,0,0
__aig_not_36059,1,0,1,0,0
__aig_not_36072,1,0,1,0,0
__aig_not_36095,1,0,1,0,0
__aig_not_36118,1,0,1,0,0
__buf_split_20693,1,0,1,0,0
__buf_split_20694,1,0,1,0,0
__buf_split_21627,1,0,1,0,0
__buf_split_21628,1,0,1,0,0
__tpi_cp_11___aig_and_36240,1,0,0,0,1
__tpi_cp_12_new_n14952,1,0,0,1,0
__tpi_cp_17___aig_and_36124,1,0,0,0,1
__tpi_cp_19___aig_and_34649,1,0,0,1,0
__tpi_cp_23___aig_not_36226,1,0,0,0,1
__tpi_cp_24___aig_and_36233,1,0,0,0,1
__tpi_cp_26___aig_not_34478,1,0,0,0,1
__tpi_cp_2_new_n14942,1,0,0,1,0
__tpi_cp_31___aig_and_39503,1,0,0,0,1
__tpi_cp_33___aig_not_39494,1,0,0,0,1
__tpi_cp_34___aig_not_33605,1,0,0,0,1
__tpi_cp_36___aig_and_39211,1,0,0,1,0
__tpi_cp_39___aig_not_36057,1,0,0,0,1
__tpi_cp_3_new_n14935,1,0,0,0,1
__tpi_cp_41___aig_and_35121,1,0,0,1,0
__tpi_cp_42___aig_and_36221,1,0,0,1,0
__tpi_cp_43___aig_not_36244,1,0,0,0,1
__tpi_cp_44___aig_and_39222,1,0,0,1,0
__tpi_cp_46___aig_and_33603,1,0,0,1,0
__tpi_cp_47___aig_not_35133,1,0,0,0,1
__tpi_cp_48___aig_and_39209,1,0,0,0,1
__tpi_cp_49___aig_not_40856,1,0,0,0,1
__tpi_cp_4___buf_split_22260,1,0,0,0,1
__tpi_cp_50___buf_split_25054,1,0,0,0,1
__tpi_cp_51___aig_not_37870,1,0,0,0,1
__tpi_cp_52___aig_and_39183,1,0,0,1,0
__tpi_cp_53___aig_and_37868,1,0,0,1,0
__tpi_cp_54___aig_not_39156,1,0,0,0,1
__tpi_cp_55___aig_not_40858,1,0,0,0,1
__tpi_cp_57___aig_and_39188,1,0,0,1,0
__tpi_cp_58___aig_and_39500,1,0,0,1,0
__tpi_cp_5___aig_not_35101,1,0,0,0,1
__tpi_cp_60_new_n16205,1,0,0,0,1
__tpi_cp_61___aig_not_39184,1,0,0,0,1
__tpi_cp_62___aig_not_39506,1,0,0,0,1
__tpi_cp_63___aig_not_39194,1,0,0,0,1
__tpi_cp_64_new_n15018,1,0,0,0,1
__tpi_cp_65___aig_not_35096,1,0,0,0,1
__tpi_cp_68___aig_not_39158,1,0,0,0,1
__tpi_cp_69___aig_and_40893,1,0,0,1,0
__tpi_cp_6___aig_not_35128,1,0,0,0,1
__tpi_cp_70___aig_and_33595,1,0,0,1,0
__tpi_cp_78_new_n15662,1,0,0,0,1
__tpi_cp_79___aig_not_36067,1,0,0,0,1
__tpi_cp_81___aig_not_35125,1,0,0,0,1
__tpi_cp_85___aig_not_34505,1,0,0,0,1
__tpi_cp_8___aig_not_35138,1,0,0,0,1
new_n13958,1,1,0,0,0
new_n13958_PO,1,0,0,1,0
