step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
1,N762,control1,0.7777723073959351,3.899033930897713,2.638914173841476,0.6687591335177422,2.5343720550835136,0.7777723073959351,0.33944588899612427,3.5686199575662614,2.4062232851982115,0.0033944588899612427,0.2554607093334198,0.05895853787660599,0.05895853787660599,1.4013494205474855,0.06170520931482315,0.15026937425136566,0.034582529217004776,29569.044921875,11985.609375,17583.435546875,30255.41796875,12771.9638671875,17483.453125,-0.023212553933262825,-0.06560821831226349,0.0056861708872020245,-2.3212553933262825,6.568925358355045,2.7606237828731537,6.270122038200498,2.8868875920772554,3.3550296783447267,2.501650827303529,1.4013494205474855,1.4013494205474855,1.4013494205474855,greedy,1.4013494205474855,0.0,hard_fault_cluster
2,N5077,observe,0.3015300929546356,1.1851294116675852,0.5937806546688079,0.3368713335692882,0.7703341175839304,0.3015300929546356,0.23932690918445587,1.4645364731550217,0.7676418662071227,0.002393269091844559,0.2666867673397064,0.04914111644029617,0.04914111644029617,0.9661705133318901,0.056172117590904236,0.13356159627437592,0.02840770035982132,30255.412109375,12772.279296875,17483.1328125,30781.658203125,13100.580078125,17681.078125,-0.017393453046679497,-0.025704165920615196,-0.011322073638439178,-1.7393453046679497,5.905679784715176,2.036580420732498,5.689328765496612,2.0212538492679593,1.1037076622247697,0.6944765006913804,0.9661705133318901,2.3675199338793753,2.3675199338793753,greedy,0.9661705133318901,0.0,hard_fault_cluster
3,N3701,control0,-0.2662034034729004,-0.5387038245052099,-2.2721435248851773,0.13578692533075806,-0.35015748592838647,-0.2662034034729004,0.13414905965328217,-0.2749058913439512,-0.5036925405263901,0.0013414905965328217,0.2804093062877655,0.044277869164943695,0.044277869164943695,1.2990487231314183,0.048438265919685364,0.12064620852470398,0.019014600664377213,30782.7734375,13101.6650390625,17681.107421875,30973.126953125,13157.837890625,17815.2890625,-0.006183767691254616,-0.004287458956241608,-0.007588983979076147,-0.6183767691254616,5.022253520786762,-0.3540476544946432,4.888433324173093,-0.3839290424436331,-0.5371616698801518,-1.5652561169862749,1.2990487231314183,3.6665686570107936,3.6665686570107936,greedy,1.2990487231314183,0.0,hard_fault_cluster
4,N3722,control0,-0.3804068863391876,-0.16151773724704982,-2.0887567967176435,0.2509919723495841,-0.10498652921058238,-0.3804068863391876,0.11181962490081787,0.5858155908063054,0.2690724596381187,0.0011181962490081788,0.2900058329105377,0.04358724504709244,0.04358724504709244,1.1400018253363668,0.046166062355041504,0.11999447643756866,0.01874493435025215,30973.125,13157.7490234375,17815.376953125,30994.794921875,13134.068359375,17860.7265625,-0.0006996362935751677,0.0017997503746300936,-0.002545531839132309,-0.06996362935751677,4.772013105452061,0.050800776351243235,4.655457952991128,0.0456700346060097,0.043240180611610377,-1.1001840683654882,1.1400018253363668,4.80657048234716,4.80657048234716,greedy,1.1400018253363668,0.0,hard_fault_cluster
5,N3785,control0,-0.49103209376335144,-0.2174399849946531,0.16175892353057864,0.34641137151169454,-0.14133599024652452,-0.49103209376335144,0.10020983219146729,0.834622860343279,0.4721516834023532,0.0010020983219146727,0.2955182194709778,0.044504426419734955,0.044504426419734955,1.565696896962245,0.04610186070203781,0.1199895590543747,0.01757875457406044,30994.837890625,13134.048828125,17860.7890625,30990.03515625,13100.2294921875,17889.8046875,0.0001549527223687619,0.002574936021119356,-0.0016245433362200856,0.01549527223687619,4.754900328814983,0.1433938251014751,4.646364634856582,0.14330514689422666,0.14542385244640169,0.32469175368023795,1.565696896962245,6.372267379309405,6.372267379309405,greedy,1.565696896962245,0.0,hard_fault_cluster
6,N5723,control0,-0.750008225440979,-1.5056356831267477,-3.0690037608146667,0.30722683232277626,-0.978663194032386,-0.750008225440979,0.0785018652677536,0.2177462348341942,-1.6939674809575078,0.000785018652677536,0.29859188199043274,0.05002664029598236,0.05002664029598236,1.6546938444301487,0.04503735899925232,0.11173078417778015,0.016492683440446854,30990.9296875,13099.9580078125,17890.97265625,30959.68359375,13039.9853515625,17919.69921875,0.0010082335211336613,0.004578080028295517,-0.0016056456370279193,0.10082335211336613,4.632264405488968,-0.580406185388565,4.535868026316166,-0.7618251407146454,-0.6152447439730168,-1.7484205678477882,1.6546938444301487,8.026961223739553,8.026961223739553,greedy,1.6546938444301487,0.0,hard_fault_cluster
7,N893,control1,-0.3657686412334442,4.534205464124679,2.215229892730713,2.017581967115402,2.9472335516810415,-0.3657686412334442,0.06695698201656342,7.313799041509628,5.574564170837402,0.0006695698201656342,0.2772009074687958,0.04255423694849014,0.04255423694849014,6.649991144537926,0.0513024777173996,0.107500821352005,0.023901421576738358,30958.154296875,13039.546875,17918.607421875,30877.896484375,13025.044921875,17852.8515625,0.002592461183667183,0.0011121516581624746,0.0036696968600153923,0.2592461183667183,5.239758990705013,7.052049219608307,5.157625576481223,6.838897287845612,5.035689210891723,4.145263016596436,6.649991144537926,14.67695236827748,14.67695236827748,greedy,6.649991144537926,0.0,hard_fault_cluster
8,N2101,observe,-0.12864403426647186,4.379899537563324,3.654247212409973,1.7309749484062193,2.8469346994161606,-0.12864403426647186,0.09646095335483551,6.722793835401535,5.999999999999999,0.0009646095335483551,0.30805400013923645,0.03912114351987839,0.03912114351987839,6.560514451861382,0.049913257360458374,0.12430386245250702,0.02069254219532013,30877.845703125,13025.048828125,17852.796875,30958.83984375,13097.85546875,17860.984375,-0.0026230502407997847,-0.005589740350842476,-0.00045861161197535694,-0.26230502407997847,5.126907832920551,4.688034906387329,5.025221260264516,3.5270431268215177,3.7389619112014767,4.080182737261056,6.560514451861382,21.237466820138863,21.237466820138863,greedy,6.560514451861382,0.0,hard_fault_cluster
9,N2082,observe,-0.3102780878543854,3.4056977185606954,3.057126903533935,1.6098021420836448,2.213703517064452,-0.3102780878543854,0.06300349533557892,6.313857744634151,5.999999999999999,0.0006300349533557892,0.29998573660850525,0.03385975956916809,0.03385975956916809,6.192471970170736,0.047299228608608246,0.11658814549446106,0.018631041049957275,30960.23828125,13098.3232421875,17861.9140625,31077.173828125,13144.87890625,17932.294921875,-0.0037769589107483625,-0.003554322523996234,-0.003940275404602289,-0.37769589107483625,4.826786115765572,1.6962811724841593,4.754138674587011,1.3534100429713725,2.837035931646824,3.3350545767694713,6.192471970170736,27.4299387903096,27.4299387903096,greedy,6.192471970170736,0.0,hard_fault_cluster
10,N3644,control0,-0.08757933229207993,3.9500604808330535,3.2825212478637695,1.8321729838848113,2.5675393125414847,-0.08757933229207993,0.12631826102733612,6.846715277433395,5.999999999999999,0.0012631826102733612,0.2902143597602844,0.04541400820016861,0.04541400820016861,6.672043749690055,0.049605853855609894,0.10908465087413788,0.0240827277302742,31076.515625,13145.13671875,17931.37890625,30965.75,13106.4150390625,17859.3359375,0.0035642872098833323,0.0029457039199769497,0.004017703700810671,0.3564287209883332,5.132317654788494,3.9354479163885117,5.003518452867866,3.2553748935461044,3.8167149066925043,4.580864689350127,6.672043749690055,34.10198253999965,34.10198253999965,greedy,6.672043749690055,0.0,hard_fault_cluster
