line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
1,__tpi_not_test_en->__tpi_cp_19_new_n2791_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_19_new_n2791_,__tpi_cp_19_new_n2791_,1,undetected,__tpi_cp_19_new_n2791_,__tpi_cp_19_new_n2791_,__tpi_cp_19_new_n2791_,sa1,1
2,__tpi_not_test_en->__tpi_cp_18_new_n1215_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_18_new_n1215_,__tpi_cp_18_new_n1215_,1,undetected,__tpi_cp_18_new_n1215_,__tpi_cp_18_new_n1215_,__tpi_cp_18_new_n1215_,sa1,1
3,__tpi_not_test_en->__tpi_cp_17_new_n854_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_17_new_n854_,__tpi_cp_17_new_n854_,1,undetected,__tpi_cp_17_new_n854_,__tpi_cp_17_new_n854_,__tpi_cp_17_new_n854_,sa1,1
4,__tpi_not_test_en->__tpi_cp_7_new_n564_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_7_new_n564_,__tpi_cp_7_new_n564_,1,undetected,__tpi_cp_7_new_n564_,__tpi_cp_7_new_n564_,__tpi_cp_7_new_n564_,sa1,1
5,test_en->__tpi_cp_16_new_n563_ /0 undetected,input_edge,test_en,__tpi_cp_16_new_n563_,__tpi_cp_16_new_n563_,0,undetected,__tpi_cp_16_new_n563_,__tpi_cp_16_new_n563_,__tpi_cp_16_new_n563_,sa0,1
6,__tpi_not_test_en->__tpi_cp_12___buf_split_403 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_12___buf_split_403,__tpi_cp_12___buf_split_403,1,undetected,__tpi_cp_12___buf_split_403,__tpi_cp_12___buf_split_403,__tpi_cp_12___buf_split_403,sa1,1
7,test_en->__tpi_cp_3_new_n541_ /0 undetected,input_edge,test_en,__tpi_cp_3_new_n541_,__tpi_cp_3_new_n541_,0,undetected,__tpi_cp_3_new_n541_,__tpi_cp_3_new_n541_,__tpi_cp_3_new_n541_,sa0,1
8,__tpi_not_test_en->__tpi_cp_14___buf_split_402 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_14___buf_split_402,__tpi_cp_14___buf_split_402,1,undetected,__tpi_cp_14___buf_split_402,__tpi_cp_14___buf_split_402,__tpi_cp_14___buf_split_402,sa1,1
9,test_en->__tpi_cp_2_new_n283_ /0 undetected,input_edge,test_en,__tpi_cp_2_new_n283_,__tpi_cp_2_new_n283_,0,undetected,__tpi_cp_2_new_n283_,__tpi_cp_2_new_n283_,__tpi_cp_2_new_n283_,sa0,1
10,__tpi_not_test_en->__tpi_cp_0___buf_split_383 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_0___buf_split_383,__tpi_cp_0___buf_split_383,1,undetected,__tpi_cp_0___buf_split_383,__tpi_cp_0___buf_split_383,__tpi_cp_0___buf_split_383,sa1,1
11,__tpi_not_test_en->__tpi_cp_11___buf_split_382 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_11___buf_split_382,__tpi_cp_11___buf_split_382,1,undetected,__tpi_cp_11___buf_split_382,__tpi_cp_11___buf_split_382,__tpi_cp_11___buf_split_382,sa1,1
12,__tpi_not_test_en->__tpi_cp_9___buf_split_201 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_9___buf_split_201,__tpi_cp_9___buf_split_201,1,undetected,__tpi_cp_9___buf_split_201,__tpi_cp_9___buf_split_201,__tpi_cp_9___buf_split_201,sa1,1
13,__tpi_not_test_en->__tpi_cp_1___buf_split_200 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_1___buf_split_200,__tpi_cp_1___buf_split_200,1,undetected,__tpi_cp_1___buf_split_200,__tpi_cp_1___buf_split_200,__tpi_cp_1___buf_split_200,sa1,1
