node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
N1346,2,1,1,0,0
N1347,2,1,1,0,0
N1348,2,1,1,0,0
N1349,2,1,1,0,0
N1350,2,1,1,0,0
N1351,2,1,1,0,0
N1352,2,1,1,0,0
N1353,2,1,1,0,0
N1363,2,1,1,0,0
N1364,2,1,1,0,0
N1391,2,1,1,0,0
N1392,2,1,1,0,0
N1399,2,1,1,0,0
N1400,2,1,1,0,0
N1406,2,1,1,0,0
N1409,2,1,1,0,0
N1507,2,1,1,0,0
N1517,2,1,1,0,0
N1518,2,1,1,0,0
N1525,2,1,1,0,0
N1526,2,1,1,0,0
N1528,2,1,1,0,0
N1529,2,1,1,0,0
N1530,2,1,1,0,0
N1534,2,1,1,0,0
N1542,2,1,1,0,0
N1561,2,1,1,0,0
N1564,2,1,1,0,0
N1565,2,1,1,0,0
N1570,2,1,1,0,0
N1571,2,1,1,0,0
N1575,2,1,1,0,0
N1576,2,1,1,0,0
N16,2,1,1,0,0
N17,2,1,1,0,0
N18,2,1,1,0,0
N19,2,1,1,0,0
N20,2,1,1,0,0
N21,2,1,1,0,0
N22,2,1,1,0,0
N23,2,1,1,0,0
N2303,2,1,1,0,0
N2304,2,1,1,0,0
N2310,2,1,1,0,0
N2338,2,1,1,0,0
N2351,2,1,1,0,0
N2356,2,1,1,0,0
N2369,2,1,1,0,0
N2377,2,1,1,0,0
N2379,2,1,1,0,0
N2383,2,1,1,0,0
N2384,2,1,1,0,0
N2386,2,1,1,0,0
N2497,2,1,1,0,0
N2499,2,1,1,0,0
N2520,2,1,1,0,0
N2569,2,1,1,0,0
N2580,2,1,1,0,0
N2617,2,1,1,0,0
N2623,2,1,1,0,0
N3582,2,1,1,0,0
N3584,2,1,1,0,0
N3600,2,1,1,0,0
N3603,2,1,1,0,0
N3607,2,1,1,0,0
N3631,2,1,1,0,0
N3641,2,1,1,0,0
N5029,2,1,1,0,0
N5185,2,1,1,0,0
N5203,2,1,1,0,0
N5510,2,1,1,0,0
N5511,2,1,1,0,0
N558,2,1,1,0,0
N582,2,1,1,0,0
N5840,2,1,1,0,0
N5910,2,1,1,0,0
N593,2,1,1,0,0
N595,2,1,1,0,0
N6113,2,1,1,0,0
N6114,2,1,1,0,0
N6115,2,1,1,0,0
N6116,2,1,1,0,0
N6117,2,1,1,0,0
N6118,2,1,1,0,0
N6119,2,1,1,0,0
N6120,2,1,1,0,0
N6121,2,1,1,0,0
N6122,2,1,1,0,0
N6123,2,1,1,0,0
N6124,2,1,1,0,0
N6125,2,1,1,0,0
N6126,2,1,1,0,0
N6127,2,1,1,0,0
N6128,2,1,1,0,0
N6131,2,1,1,0,0
N6132,2,1,1,0,0
N6133,2,1,1,0,0
N6134,2,1,1,0,0
N6135,2,1,1,0,0
N6136,2,1,1,0,0
N6137,2,1,1,0,0
N6138,2,1,1,0,0
N6139,2,1,1,0,0
N6144,2,1,1,0,0
N6145,2,1,1,0,0
N6146,2,1,1,0,0
N6147,2,1,1,0,0
N6148,2,1,1,0,0
N6149,2,1,1,0,0
N6150,2,1,1,0,0
N6170,2,1,1,0,0
N6171,2,1,1,0,0
N6172,2,1,1,0,0
N6173,2,1,1,0,0
N6180,2,1,1,0,0
N6181,2,1,1,0,0
N6182,2,1,1,0,0
N6183,2,1,1,0,0
N6184,2,1,1,0,0
N6185,2,1,1,0,0
N6186,2,1,1,0,0
N6187,2,1,1,0,0
N6188,2,1,1,0,0
N6189,2,1,1,0,0
N6190,2,1,1,0,0
N6191,2,1,1,0,0
