node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
SUB_110_U10,2,1,1,0,0
SUB_110_U11,2,1,1,0,0
SUB_110_U15,2,1,1,0,0
SUB_110_U16,2,1,1,0,0
SUB_110_U18,2,1,1,0,0
SUB_110_U22,2,1,1,0,0
SUB_110_U9,2,1,1,0,0
GT_108_U6,1,1,0,0,0
GT_108_U6_PO,1,0,0,1,0
GT_108_U9,1,0,1,0,0
GT_114_U10,1,0,1,0,0
GT_114_U11,1,0,1,0,0
GT_114_U6,1,1,0,0,0
GT_114_U6_PO,1,0,0,1,0
GT_118_U6,1,1,0,0,0
GT_118_U6_PO,1,0,0,1,0
GT_118_U9,1,0,1,0,0
GT_122_U10,1,0,1,0,0
GT_122_U6,1,1,0,0,0
GT_122_U6_PO,1,0,0,1,0
GT_178_U6,1,1,0,0,0
GT_181_U6,1,1,0,0,0
GT_184_U7,1,1,0,0,0
SUB_110_U12,1,0,1,0,0
SUB_110_U13,1,0,1,0,0
SUB_110_U14,1,0,1,0,0
SUB_110_U17,1,0,1,0,0
SUB_110_U19,1,0,1,0,0
SUB_110_U20,1,0,1,0,0
SUB_110_U21,1,0,1,0,0
SUB_110_U23,1,0,1,0,0
SUB_110_U24,1,0,1,0,0
SUB_110_U25,1,0,1,0,0
SUB_110_U26,1,0,1,0,0
SUB_110_U27,1,0,1,0,0
SUB_110_U28,1,0,1,0,0
SUB_110_U29,1,0,1,0,0
SUB_110_U30,1,0,1,0,0
SUB_110_U31,1,0,1,0,0
SUB_110_U32,1,0,1,0,0
SUB_110_U33,1,0,1,0,0
SUB_110_U34,1,0,1,0,0
SUB_110_U6,1,0,1,0,0
SUB_110_U7,1,0,1,0,0
SUB_110_U8,1,0,1,0,0
U1007,1,0,1,0,0
U1011,1,0,1,0,0
U1015,1,0,1,0,0
U1019,1,0,1,0,0
U611,1,0,1,0,0
U611_PO,1,0,0,0,1
U637,1,1,0,0,0
U637_PO,1,0,0,1,0
U707,1,0,1,0,0
U707_PO,1,0,0,0,1
U716,1,0,1,0,0
U718,1,0,1,0,0
U726,1,0,1,0,0
U726_PO,1,0,0,0,1
U777,1,0,1,0,0
U874,1,0,1,0,0
U875,1,0,1,0,0
U876,1,0,1,0,0
U877,1,0,1,0,0
U878,1,0,1,0,0
U878_PO,1,0,0,0,1
U913,1,0,1,0,0
U916,1,0,1,0,0
U919,1,0,1,0,0
U926,1,0,1,0,0
__aig_and_1139,1,0,1,0,0
__aig_and_1147,1,0,1,0,0
__aig_and_1148,1,0,1,0,0
__aig_and_1149,1,0,1,0,0
__aig_and_1214,1,0,1,0,0
__aig_and_1222,1,0,1,0,0
__aig_and_1236,1,0,1,0,0
__aig_and_1237,1,0,1,0,0
__aig_and_371,1,0,1,0,0
__aig_and_378,1,0,1,0,0
__aig_and_379,1,0,1,0,0
__aig_and_596,1,0,1,0,0
__aig_and_597,1,0,1,0,0
__aig_and_603,1,0,1,0,0
__aig_and_604,1,0,1,0,0
__aig_and_760,1,0,1,0,0
__aig_and_761,1,0,1,0,0
__aig_and_762,1,0,1,0,0
__aig_and_841,1,0,1,0,0
__aig_and_975,1,0,1,0,0
__aig_and_976,1,0,1,0,0
__aig_not_1008,1,0,1,0,0
__aig_not_1133,1,0,1,0,0
__aig_not_1136,1,0,1,0,0
__aig_not_1137,1,0,1,0,0
__aig_not_1138,1,0,1,0,0
__aig_not_1142,1,0,1,0,0
__aig_not_1143,1,0,1,0,0
__aig_not_1144,1,0,1,0,0
__aig_not_1145,1,0,1,0,0
__aig_not_1146,1,0,1,0,0
__aig_not_1215,1,0,1,0,0
__aig_not_1216,1,0,1,0,0
__aig_not_1219,1,0,1,0,0
__aig_not_1220,1,0,1,0,0
__aig_not_1221,1,0,1,0,0
__aig_not_1228,1,0,1,0,0
__aig_not_1229,1,0,1,0,0
__aig_not_1232,1,0,1,0,0
__aig_not_1233,1,0,1,0,0
__aig_not_1234,1,0,1,0,0
__aig_not_1235,1,0,1,0,0
__aig_not_357,1,0,1,0,0
__aig_not_358,1,0,1,0,0
__aig_not_374,1,0,1,0,0
__aig_not_375,1,0,1,0,0
__aig_not_376,1,0,1,0,0
__aig_not_377,1,0,1,0,0
__aig_not_382,1,0,1,0,0
__aig_not_383,1,0,1,0,0
__aig_not_40,1,0,1,0,0
__aig_not_41,1,0,1,0,0
__aig_not_511,1,0,1,0,0
__aig_not_512,1,0,1,0,0
__aig_not_514,1,0,1,0,0
__aig_not_515,1,0,1,0,0
__aig_not_592,1,0,1,0,0
__aig_not_593,1,0,1,0,0
__aig_not_594,1,0,1,0,0
__aig_not_595,1,0,1,0,0
__aig_not_599,1,0,1,0,0
__aig_not_600,1,0,1,0,0
__aig_not_601,1,0,1,0,0
__aig_not_602,1,0,1,0,0
__aig_not_608,1,0,1,0,0
__aig_not_613,1,0,1,0,0
__aig_not_616,1,0,1,0,0
__aig_not_617,1,0,1,0,0
__aig_not_693,1,0,1,0,0
__aig_not_694,1,0,1,0,0
__aig_not_745,1,0,1,0,0
__aig_not_746,1,0,1,0,0
__aig_not_747,1,0,1,0,0
__aig_not_755,1,0,1,0,0
__aig_not_756,1,0,1,0,0
__aig_not_757,1,0,1,0,0
__aig_not_758,1,0,1,0,0
__aig_not_759,1,0,1,0,0
__aig_not_765,1,0,1,0,0
__aig_not_842,1,0,1,0,0
__aig_not_843,1,0,1,0,0
__aig_not_846,1,0,1,0,0
__aig_not_847,1,0,1,0,0
__aig_not_849,1,0,1,0,0
__aig_not_850,1,0,1,0,0
__aig_not_963,1,0,1,0,0
__aig_not_966,1,0,1,0,0
__aig_not_972,1,0,1,0,0
__aig_not_973,1,0,1,0,0
__aig_not_974,1,0,1,0,0
__aig_not_998,1,0,1,0,0
__aig_not_999,1,0,1,0,0
__buf_split_118,1,0,1,0,0
__buf_split_119,1,0,1,0,0
__buf_split_1269,1,0,1,0,0
__buf_split_1270,1,0,1,0,0
__buf_split_1276,1,0,1,0,0
__buf_split_1277,1,0,1,0,0
__buf_split_228,1,0,1,0,0
__buf_split_265,1,0,1,0,0
__buf_split_393,1,0,1,0,0
__buf_split_455,1,0,1,0,0
__buf_split_461,1,0,1,0,0
__buf_split_462,1,0,1,0,0
__buf_split_465,1,0,1,0,0
__buf_split_466,1,0,1,0,0
__buf_split_467,1,0,1,0,0
__buf_split_476,1,0,1,0,0
__buf_split_617,1,0,1,0,0
__buf_split_623,1,0,1,0,0
__buf_split_629,1,0,1,0,0
__buf_split_635,1,0,1,0,0
__buf_split_636,1,0,1,0,0
__buf_split_637,1,0,1,0,0
__buf_split_786,1,0,1,0,0
__buf_split_788,1,0,1,0,0
__buf_split_792,1,0,1,0,0
__buf_split_793,1,0,1,0,0
__buf_split_795,1,0,1,0,0
__buf_split_796,1,0,1,0,0
__buf_split_797,1,0,1,0,0
__buf_split_798,1,0,1,0,0
__buf_split_804,1,0,1,0,0
__buf_split_805,1,0,1,0,0
__buf_split_806,1,0,1,0,0
__buf_split_807,1,0,1,0,0
__buf_split_808,1,0,1,0,0
__buf_split_809,1,0,1,0,0
__buf_split_810,1,0,1,0,0
__buf_split_811,1,0,1,0,0
__buf_split_812,1,0,1,0,0
__buf_split_813,1,0,1,0,0
__buf_split_814,1,0,1,0,0
__buf_split_815,1,0,1,0,0
__buf_split_816,1,0,1,0,0
__buf_split_817,1,0,1,0,0
__buf_split_818,1,0,1,0,0
__buf_split_819,1,0,1,0,0
__buf_split_820,1,0,1,0,0
__buf_split_899,1,0,1,0,0
__buf_split_900,1,0,1,0,0
