[v3_derived_hard_reduction_hybrid gpu4] [2026-07-04T16:17:42+08:00] start name=v3_derived_hard_reduction_hybrid gpu=4 score_field=derived_hard_reduction_hybrid_pred checkpoint=runs/mainline_accuracy_improve_v3_hard_precision/best.pt
[v3_derived_hard_reduction_hybrid gpu4] [gmean] 2026-07-04T16:17:42 out_dir=autoresearch/improve-260704-1035/b21_world_rerank_hard_scores/v3_derived_hard_reduction_hybrid
[v3_derived_hard_reduction_hybrid gpu4] [gmean] 2026-07-04T16:17:42 budgets=iscas99__b21:628
[v3_derived_hard_reduction_hybrid gpu4] [gmean] 2026-07-04T16:17:42 variant_start id=greedy__cumulative__derived_hard_reduction_hybrid_pred__bw1__d1__c96__g1p0__candheuristic_recall_pool__div0p0__s0
[v3_derived_hard_reduction_hybrid gpu4] [gmean] 2026-07-04T16:17:42 [1/1] plan_start benchmark=iscas99__b21 budget=628 planner=greedy score=derived_hard_reduction_hybrid_pred
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=1 node=N1437 type=observe derived_hard_reduction_hybrid_pred=-2.380775 sequence=-2.380775
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=2 node=N1442 type=observe derived_hard_reduction_hybrid_pred=-3.692148 sequence=-6.072922
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=3 node=N14400 type=observe derived_hard_reduction_hybrid_pred=-3.698413 sequence=-9.771335
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=4 node=N4687 type=observe derived_hard_reduction_hybrid_pred=-2.875430 sequence=-12.646765
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=5 node=N4692 type=observe derived_hard_reduction_hybrid_pred=-1.971535 sequence=-14.618300
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=6 node=N857 type=observe derived_hard_reduction_hybrid_pred=-1.003732 sequence=-15.622033
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=7 node=N26421 type=observe derived_hard_reduction_hybrid_pred=-0.284274 sequence=-15.906307
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=8 node=N27267 type=observe derived_hard_reduction_hybrid_pred=0.351249 sequence=-15.555058
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=9 node=N21039 type=observe derived_hard_reduction_hybrid_pred=0.736737 sequence=-14.818321
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=10 node=N21048 type=observe derived_hard_reduction_hybrid_pred=0.690880 sequence=-14.127442
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=11 node=N21038 type=observe derived_hard_reduction_hybrid_pred=0.865957 sequence=-13.261484
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=12 node=N8163 type=observe derived_hard_reduction_hybrid_pred=1.309237 sequence=-11.952247
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=13 node=N21047 type=observe derived_hard_reduction_hybrid_pred=1.055892 sequence=-10.896356
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=14 node=N21946 type=observe derived_hard_reduction_hybrid_pred=0.973777 sequence=-9.922579
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=15 node=N21937 type=observe derived_hard_reduction_hybrid_pred=0.980444 sequence=-8.942135
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=16 node=N21945 type=observe derived_hard_reduction_hybrid_pred=0.959515 sequence=-7.982620
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=17 node=N21936 type=observe derived_hard_reduction_hybrid_pred=0.878627 sequence=-7.103993
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=18 node=N22419 type=observe derived_hard_reduction_hybrid_pred=0.752352 sequence=-6.351641
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=19 node=N22432 type=observe derived_hard_reduction_hybrid_pred=0.658339 sequence=-5.693302
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=20 node=N22469 type=observe derived_hard_reduction_hybrid_pred=0.534165 sequence=-5.159137
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=21 node=N22481 type=observe derived_hard_reduction_hybrid_pred=0.406357 sequence=-4.752780
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=22 node=N14471 type=observe derived_hard_reduction_hybrid_pred=0.282597 sequence=-4.470182
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=23 node=N8672 type=observe derived_hard_reduction_hybrid_pred=0.158905 sequence=-4.311277
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=24 node=N22420 type=observe derived_hard_reduction_hybrid_pred=0.036504 sequence=-4.274773
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=25 node=N22433 type=observe derived_hard_reduction_hybrid_pred=-0.051468 sequence=-4.326242
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=26 node=N29757 type=observe derived_hard_reduction_hybrid_pred=-0.131985 sequence=-4.458226
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=27 node=N8662 type=observe derived_hard_reduction_hybrid_pred=-0.201901 sequence=-4.660128
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=28 node=N8667 type=observe derived_hard_reduction_hybrid_pred=-0.265355 sequence=-4.925483
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=29 node=N22470 type=observe derived_hard_reduction_hybrid_pred=-0.312862 sequence=-5.238345
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=30 node=N8682 type=observe derived_hard_reduction_hybrid_pred=-0.348437 sequence=-5.586781
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=31 node=N29819 type=observe derived_hard_reduction_hybrid_pred=-0.379570 sequence=-5.966351
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=32 node=N22457 type=observe derived_hard_reduction_hybrid_pred=-0.404113 sequence=-6.370465
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=33 node=N22458 type=observe derived_hard_reduction_hybrid_pred=-0.405415 sequence=-6.775879
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=34 node=N22482 type=observe derived_hard_reduction_hybrid_pred=-0.378923 sequence=-7.154802
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=35 node=N22445 type=observe derived_hard_reduction_hybrid_pred=-0.347512 sequence=-7.502314
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=36 node=N23208 type=observe derived_hard_reduction_hybrid_pred=-0.302803 sequence=-7.805117
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=37 node=N4683 type=observe derived_hard_reduction_hybrid_pred=-0.233943 sequence=-8.039060
[v3_derived_hard_reduction_hybrid gpu4] [plan iscas99__b21] [plan] step=38 node=N4684 type=observe derived_hard_reduction_hybrid_pred=-0.203579 sequence=-8.242639
