node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__tpi_cp_101_II1656,2,0,1,0,1
__tpi_cp_110___aig_not_459,2,0,1,0,1
__tpi_cp_14___aig_not_484,2,0,1,0,1
__tpi_cp_18_II1532,2,0,1,0,1
__tpi_cp_1_II1729,2,0,1,0,1
__tpi_cp_24_II1596,2,0,1,0,1
__tpi_cp_27_II1698,2,0,1,0,1
__tpi_cp_36_II1668,2,0,1,0,1
__tpi_cp_37_II1664,2,0,1,0,1
__tpi_cp_39_II1600,2,0,1,0,1
__tpi_cp_46_II1588,2,0,1,0,1
__tpi_cp_48_II1520,2,0,1,0,1
__tpi_cp_49_II1528,2,0,1,0,1
__tpi_cp_50_II1452,2,0,1,0,1
__tpi_cp_60___aig_not_441,2,0,1,0,1
__tpi_cp_71_II1901,2,0,1,0,1
__tpi_cp_73_II1885,2,0,1,0,1
__tpi_cp_80___aig_not_458,2,0,1,0,1
__tpi_cp_87_II1460,2,0,0,0,2
__tpi_cp_94___aig_not_474,2,0,1,0,1
C_16,1,0,1,0,0
C_17,1,0,1,0,0
C_18,1,0,1,0,0
C_19,1,0,1,0,0
C_20,1,0,1,0,0
C_21,1,0,1,0,0
C_22,1,0,1,0,0
C_23,1,0,1,0,0
C_24,1,0,1,0,0
C_25,1,0,1,0,0
C_26,1,0,1,0,0
II1219_6,1,1,0,0,0
II1419,1,0,1,0,0
II1424,1,0,1,0,0
II1425,1,0,1,0,0
II1452,1,0,1,0,0
II1457,1,1,0,0,0
II1484,1,0,1,0,0
II1487,1,0,1,0,0
II1492,1,0,1,0,0
II1493,1,0,1,0,0
II1520,1,0,1,0,0
II1525,1,1,0,0,0
II1528,1,0,1,0,0
II1532,1,0,1,0,0
II1552,1,0,1,0,0
II1555,1,0,1,0,0
II1560,1,0,1,0,0
II1561,1,0,1,0,0
II1588,1,0,1,0,0
II1593,1,1,0,0,0
II1596,1,0,1,0,0
II1600,1,0,1,0,0
II1620,1,0,1,0,0
II1623,1,0,1,0,0
II1628,1,0,1,0,0
II1629,1,0,1,0,0
II1656,1,0,1,0,0
II1664,1,0,1,0,0
II1668,1,0,1,0,0
II1688,1,0,1,0,0
II1690,1,0,1,0,0
II1694,1,0,1,0,0
II1698,1,0,1,0,0
II1729,1,0,1,0,0
II1885,1,0,1,0,0
II1901,1,0,1,0,0
II1905,1,0,1,0,0
II1956,1,0,1,0,0
II1974,1,0,1,0,0
II2025_2,1,1,0,0,0
II2032_3,1,1,0,0,0
II2059_2,1,1,0,0,0
__aig_and_129,1,1,0,0,0
__aig_and_137,1,1,0,0,0
__aig_and_153,1,1,0,0,0
__aig_and_160,1,1,0,0,0
__aig_and_166,1,0,0,0,1
__aig_and_372,1,1,0,0,0
__aig_and_430,1,0,0,0,1
__aig_and_434,1,0,0,0,1
__aig_and_438,1,0,0,0,1
__aig_and_442,1,0,0,0,1
__aig_and_448,1,0,0,0,1
__aig_and_460,1,0,1,0,0
__aig_and_471,1,0,0,0,1
__aig_not_370,1,0,1,0,0
__aig_not_373,1,0,1,0,0
__aig_not_374,1,0,1,0,0
__aig_not_377,1,0,1,0,0
__aig_not_378,1,0,1,0,0
__aig_not_379,1,1,0,0,0
__aig_not_381,1,0,1,0,0
__aig_not_382,1,0,1,0,0
__aig_not_383,1,1,0,0,0
__aig_not_385,1,0,1,0,0
__aig_not_386,1,0,1,0,0
__aig_not_389,1,0,1,0,0
__aig_not_390,1,0,1,0,0
__aig_not_393,1,0,1,0,0
__aig_not_394,1,0,1,0,0
__aig_not_397,1,0,1,0,0
__aig_not_398,1,0,1,0,0
__aig_not_401,1,0,1,0,0
__aig_not_402,1,0,1,0,0
__aig_not_405,1,0,1,0,0
__aig_not_406,1,0,1,0,0
__aig_not_409,1,0,1,0,0
__aig_not_413,1,0,1,0,0
__aig_not_417,1,0,1,0,0
__aig_not_423,1,0,1,0,0
__aig_not_425,1,0,1,0,0
