node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__tpi_cp_123_N8790,3,1,1,1,0
__tpi_cp_126_N8789,3,1,1,1,0
N6124,2,1,1,0,0
N8723,2,1,1,0,0
N8725,2,1,1,0,0
N8727,2,1,1,0,0
N8729,2,1,1,0,0
N8762,2,1,1,0,0
N8787,2,1,1,0,0
N8788,2,1,1,0,0
__tpi_cp_101_N3896,2,0,1,0,1
__tpi_cp_124_N8240,2,1,0,1,0
__tpi_cp_128_N8239,2,1,0,1,0
__tpi_cp_130_N8607,2,1,0,1,0
__tpi_cp_137_N8606,2,1,0,1,0
__tpi_cp_138_N8238,2,1,0,1,0
__tpi_cp_139_N8237,2,1,0,1,0
__tpi_cp_140_N8605,2,1,0,1,0
__tpi_cp_142_N8236,2,1,0,1,0
__tpi_cp_37_N3904,2,0,1,0,1
__tpi_cp_38_N4716,2,0,1,0,1
__tpi_cp_39_N4712,2,0,1,0,1
__tpi_cp_40_N3897,2,0,1,0,1
__tpi_cp_77_N7408,2,0,1,0,1
N10659,1,0,1,0,0
N10788,1,0,1,0,0
N10793,1,0,1,0,0
N10901,1,0,1,0,0
N10920,1,0,0,0,1
N11317,1,0,1,0,0
N11318,1,0,1,0,0
N11320,1,0,0,0,1
N11387,1,0,0,0,1
N13570,1,0,1,0,0
N13571,1,0,1,0,0
N14644,1,0,0,0,1
N14992,1,0,1,0,0
N14996,1,0,1,0,0
N15000,1,0,1,0,0
N15236,1,0,0,0,1
N15813,1,0,0,0,1
N1586,1,1,0,0,0
N1599,1,0,1,0,0
N1607,1,1,0,0,0
N16639,1,0,1,0,0
N16640,1,0,1,0,0
N16642,1,0,1,0,0
N16643,1,0,1,0,0
N16645,1,0,1,0,0
N16646,1,0,1,0,0
N16648,1,0,1,0,0
N16649,1,0,1,0,0
N16651,1,0,1,0,0
N16652,1,0,1,0,0
N16654,1,0,1,0,0
N16655,1,0,1,0,0
N16657,1,0,1,0,0
N16658,1,0,1,0,0
N16660,1,0,1,0,0
N16661,1,0,1,0,0
N16663,1,0,1,0,0
N16664,1,0,1,0,0
N16666,1,0,1,0,0
N16667,1,0,1,0,0
N16669,1,0,1,0,0
N16670,1,0,1,0,0
N16672,1,0,1,0,0
N16673,1,0,1,0,0
N16675,1,0,1,0,0
N16676,1,0,1,0,0
N16678,1,0,1,0,0
N16679,1,0,1,0,0
N16681,1,0,1,0,0
N16682,1,0,1,0,0
N16684,1,0,1,0,0
N16685,1,0,1,0,0
N16687,1,0,1,0,0
N16688,1,0,1,0,0
N16690,1,0,1,0,0
N16691,1,0,1,0,0
N16723,1,0,1,0,0
N16727,1,0,1,0,0
N16763,1,0,1,0,0
N16888,1,0,1,0,0
N16896,1,0,1,0,0
N16904,1,0,1,0,0
N16905,1,0,1,0,0
N16912,1,0,1,0,0
N16913,1,0,1,0,0
N16920,1,0,1,0,0
N16921,1,0,1,0,0
N16928,1,0,1,0,0
N16936,1,0,1,0,0
N16937,1,0,1,0,0
N16944,1,0,1,0,0
N16952,1,0,1,0,0
N16960,1,0,1,0,0
N16968,1,0,1,0,0
N16976,1,0,1,0,0
N16992,1,0,1,0,0
N17000,1,0,1,0,0
N17197,1,0,1,0,0
N17224,1,0,1,0,0
N17238,1,0,1,0,0
N18058,1,0,1,0,0
N18113,1,0,1,0,0
N18160,1,0,1,0,0
N18164,1,0,1,0,0
N18216,1,0,1,0,0
N18220,1,0,1,0,0
N18323,1,0,1,0,0
N18326,1,0,1,0,0
N18338,1,0,1,0,0
N18341,1,0,1,0,0
N18359,1,0,1,0,0
N18383,1,0,1,0,0
N18386,1,0,1,0,0
N18430,1,0,1,0,0
N18454,1,0,1,0,0
N18457,1,0,1,0,0
N18483,1,0,1,0,0
N18501,1,0,1,0,0
N18502,1,0,1,0,0
N18507,1,0,1,0,0
N18510,1,0,1,0,0
N18511,1,0,1,0,0
N18515,1,0,1,0,0
N18520,1,0,1,0,0
N18523,1,0,1,0,0
N18524,1,0,1,0,0
N18528,1,0,1,0,0
N18529,1,0,1,0,0
N18534,1,0,1,0,0
N18535,1,0,1,0,0
N18537,1,0,1,0,0
N18538,1,0,1,0,0
N18542,1,0,1,0,0
N18547,1,0,1,0,0
N18550,1,0,1,0,0
N18551,1,0,1,0,0
N18555,1,0,1,0,0
N18556,1,0,1,0,0
N18561,1,0,1,0,0
N18564,1,0,1,0,0
N18565,1,0,1,0,0
N18569,1,0,1,0,0
N18574,1,0,1,0,0
N18577,1,0,1,0,0
N18578,1,0,1,0,0
N18582,1,0,1,0,0
N18583,1,0,1,0,0
N18588,1,0,1,0,0
N18591,1,0,1,0,0
N18592,1,0,1,0,0
N18596,1,0,1,0,0
N18602,1,0,1,0,0
N18605,1,0,1,0,0
N18610,1,0,1,0,0
N18611,1,0,1,0,0
N18616,1,0,1,0,0
N18619,1,0,1,0,0
N18624,1,0,1,0,0
N18629,1,0,1,0,0
N18632,1,0,1,0,0
N18633,1,0,1,0,0
N18637,1,0,1,0,0
N18638,1,0,1,0,0
N18643,1,0,1,0,0
N18646,1,0,1,0,0
N18647,1,0,1,0,0
N18651,1,0,1,0,0
N18656,1,0,1,0,0
N18657,1,0,1,0,0
N18659,1,0,1,0,0
N18660,1,0,1,0,0
N18664,1,0,1,0,0
N18665,1,0,1,0,0
N18670,1,0,1,0,0
N18673,1,0,1,0,0
N18678,1,0,1,0,0
N18683,1,0,1,0,0
N18686,1,0,1,0,0
N18691,1,0,1,0,0
N18692,1,0,1,0,0
N18697,1,0,1,0,0
N18700,1,0,1,0,0
N18701,1,0,1,0,0
N18705,1,0,1,0,0
N18709,1,0,1,0,0
N18712,1,0,1,0,0
N18715,1,0,1,0,0
N18716,1,0,1,0,0
N18720,1,0,1,0,0
N18724,1,0,1,0,0
N18727,1,0,1,0,0
N18730,1,0,1,0,0
N18731,1,0,1,0,0
N18735,1,0,1,0,0
N18739,1,0,1,0,0
N18742,1,0,1,0,0
N18745,1,0,1,0,0
N18746,1,0,1,0,0
N18751,1,0,1,0,0
N18757,1,0,1,0,0
N18759,1,0,1,0,0
N18845,1,0,1,0,0
N18858,1,0,1,0,0
N18865,1,0,1,0,0
N18871,1,0,1,0,0
N18872,1,0,1,0,0
N18878,1,0,1,0,0
N18884,1,0,1,0,0
N18885,1,0,1,0,0
N18891,1,0,1,0,0
N18897,1,0,1,0,0
N18898,1,0,1,0,0
N18904,1,0,1,0,0
N18910,1,0,1,0,0
N18911,1,0,1,0,0
N18917,1,0,1,0,0
N18923,1,0,1,0,0
N18924,1,0,1,0,0
N18930,1,0,1,0,0
N18936,1,0,1,0,0
N18942,1,0,1,0,0
N18948,1,0,1,0,0
N18954,1,0,1,0,0
N18960,1,0,1,0,0
N19351,1,0,1,0,0
N19360,1,0,1,0,0
N19375,1,0,1,0,0
N19468,1,0,1,0,0
N19469,1,0,1,0,0
N19470,1,0,1,0,0
N19471,1,0,1,0,0
N19472,1,0,1,0,0
N19473,1,0,1,0,0
N19489,1,0,1,0,0
N19491,1,0,1,0,0
N2070,1,0,1,0,0
N2071,1,0,1,0,0
N2072,1,0,1,0,0
N2073,1,0,1,0,0
N2074,1,0,1,0,0
N2075,1,0,1,0,0
N2076,1,0,1,0,0
N2077,1,0,1,0,0
N2078,1,0,1,0,0
N20867,1,0,1,0,0
N20869,1,0,1,0,0
N20870,1,0,1,0,0
N20935,1,0,1,0,0
N21147,1,0,1,0,0
N21217,1,0,1,0,0
N22043,1,0,1,0,0
N22046,1,0,1,0,0
N22049,1,0,1,0,0
N22052,1,0,1,0,0
N22055,1,0,1,0,0
N22058,1,0,1,0,0
N22186,1,0,1,0,0
N22217,1,0,1,0,0
N22224,1,0,1,0,0
N22228,1,0,1,0,0
N22580,1,0,1,0,0
N22646,1,0,1,0,0
N22687,1,0,1,0,0
N22694,1,0,1,0,0
N22748,1,0,1,0,0
N22756,1,0,1,0,0
N23098,1,0,1,0,0
N23147,1,0,1,0,0
N23149,1,0,1,0,0
N23174,1,0,1,0,0
N23176,1,0,1,0,0
N23192,1,0,1,0,0
N23208,1,0,1,0,0
N23209,1,0,1,0,0
N23210,1,0,1,0,0
N23211,1,0,1,0,0
N23282,1,0,1,0,0
N23294,1,0,1,0,0
N23296,1,0,1,0,0
N23354,1,0,1,0,0
N23362,1,0,1,0,0
N23376,1,0,1,0,0
N23378,1,0,1,0,0
N23379,1,0,1,0,0
N23380,1,0,1,0,0
N23511,1,0,1,0,0
N23579,1,0,1,0,0
N23759,1,0,1,0,0
N23792,1,0,1,0,0
N23799,1,0,1,0,0
N23867,1,0,1,0,0
N23886,1,0,1,0,0
N23892,1,0,1,0,0
N23910,1,0,1,0,0
N23958,1,0,1,0,0
N23963,1,0,1,0,0
N23974,1,0,1,0,0
N23977,1,0,1,0,0
N23978,1,0,1,0,0
N24616,1,0,1,0,0
N24617,1,0,1,0,0
N24879,1,0,1,0,0
N24881,1,0,1,0,0
N25114,1,0,1,0,0
N25167,1,0,1,0,0
N25169,1,0,1,0,0
N25187,1,0,1,0,0
N25189,1,0,1,0,0
N25191,1,0,1,0,0
N25193,1,0,1,0,0
N25195,1,0,1,0,0
N25197,1,0,1,0,0
N25199,1,0,1,0,0
N25201,1,0,1,0,0
N25203,1,0,1,0,0
N25205,1,0,1,0,0
N25213,1,0,1,0,0
N25217,1,0,1,0,0
N25219,1,0,1,0,0
N25221,1,0,1,0,0
N25223,1,0,1,0,0
N25225,1,0,1,0,0
N25227,1,0,1,0,0
N25229,1,0,1,0,0
N25231,1,0,1,0,0
N25233,1,0,1,0,0
N25284,1,0,1,0,0
N25286,1,0,1,0,0
N25287,1,0,1,0,0
N25289,1,0,1,0,0
N25290,1,0,1,0,0
N25291,1,0,1,0,0
N25292,1,0,1,0,0
N25293,1,0,1,0,0
N25294,1,0,1,0,0
N25295,1,0,1,0,0
