[gmean] 2026-07-17T04:01:45 out_dir=autoresearch/improve-260716-1344/round5_b17/context_cluster_c48_seed1024_prior
[gmean] 2026-07-17T04:01:45 budgets=iscas99__b17:994
[gmean] 2026-07-17T04:01:45 variant_start id=greedy__cumulative__q_pred_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[gmean] 2026-07-17T04:01:45 [1/1] plan_start benchmark=iscas99__b17 budget=994 planner=greedy score=q_pred_context
[plan iscas99__b17] [plan] candidate_allowlist=autoresearch/original-netlist-recovery-260712/exact_itc99/b17_C/exact_candidate_nodes.txt nodes=29334
[plan iscas99__b17] [plan] step=1 node=N2219 type=control1 q_pred_context=2.589383 sequence=2.589383
[plan iscas99__b17] [plan] step=2 node=N14033 type=control1 q_pred_context=2.501350 sequence=5.090733
[plan iscas99__b17] [plan] step=3 node=N5319 type=control0 q_pred_context=1.101836 sequence=6.192569
[plan iscas99__b17] [plan] step=4 node=N6992 type=control0 q_pred_context=1.543528 sequence=7.736097
[plan iscas99__b17] [plan] step=5 node=N6780 type=control0 q_pred_context=1.599197 sequence=9.335293
[plan iscas99__b17] [plan] step=6 node=N2849 type=control0 q_pred_context=2.129455 sequence=11.464748
[plan iscas99__b17] [plan] step=7 node=N13662 type=control0 q_pred_context=2.295945 sequence=13.760693
[plan iscas99__b17] [plan] step=8 node=N16937 type=control0 q_pred_context=1.880459 sequence=15.641151
[plan iscas99__b17] [plan] step=9 node=N11975 type=control0 q_pred_context=2.001188 sequence=17.642339
[plan iscas99__b17] [plan] step=10 node=N7781 type=observe q_pred_context=2.699152 sequence=20.341491
[plan iscas99__b17] [plan] step=11 node=N18172 type=control0 q_pred_context=1.315738 sequence=21.657229
[plan iscas99__b17] [plan] step=12 node=N12015 type=control0 q_pred_context=2.084624 sequence=23.741853
[plan iscas99__b17] [plan] step=13 node=N11983 type=control0 q_pred_context=2.771444 sequence=26.513296
[plan iscas99__b17] [plan] step=14 node=N12071 type=control0 q_pred_context=2.623474 sequence=29.136770
[plan iscas99__b17] [plan] step=15 node=N12055 type=control0 q_pred_context=1.825178 sequence=30.961948
[plan iscas99__b17] [plan] step=16 node=N12039 type=control0 q_pred_context=1.537769 sequence=32.499717
[plan iscas99__b17] [plan] step=17 node=N8089 type=observe q_pred_context=2.358718 sequence=34.858435
[plan iscas99__b17] [plan] step=18 node=N19193 type=control0 q_pred_context=1.990242 sequence=36.848677
[plan iscas99__b17] [plan] step=19 node=N19195 type=control0 q_pred_context=2.353652 sequence=39.202328
[plan iscas99__b17] [plan] step=20 node=N13626 type=control0 q_pred_context=3.326762 sequence=42.529090
[plan iscas99__b17] [plan] step=21 node=N13624 type=control0 q_pred_context=2.848912 sequence=45.378002
[plan iscas99__b17] [plan] step=22 node=N4256 type=control0 q_pred_context=2.654308 sequence=48.032310
[plan iscas99__b17] [plan] step=23 node=N12511 type=control0 q_pred_context=2.374506 sequence=50.406816
[plan iscas99__b17] [plan] step=24 node=N11941 type=control0 q_pred_context=1.795403 sequence=52.202219
[plan iscas99__b17] [plan] step=25 node=N7682 type=control0 q_pred_context=2.281834 sequence=54.484053
[plan iscas99__b17] [plan] step=26 node=N7680 type=control0 q_pred_context=2.157390 sequence=56.641443
[plan iscas99__b17] [plan] step=27 node=N11923 type=control0 q_pred_context=1.906926 sequence=58.548368
[plan iscas99__b17] [plan] step=28 node=N11952 type=control0 q_pred_context=2.144529 sequence=60.692897
[plan iscas99__b17] [plan] step=29 node=N18340 type=control0 q_pred_context=2.438386 sequence=63.131284
[plan iscas99__b17] [plan] step=30 node=N18879 type=control0 q_pred_context=2.022931 sequence=65.154215
[plan iscas99__b17] [plan] step=31 node=N18771 type=control0 q_pred_context=1.837363 sequence=66.991578
[plan iscas99__b17] [plan] step=32 node=N18496 type=control1 q_pred_context=1.773045 sequence=68.764624
[plan iscas99__b17] [plan] step=33 node=N13589 type=observe q_pred_context=1.611155 sequence=70.375779
[plan iscas99__b17] [plan] step=34 node=N13509 type=observe q_pred_context=1.223879 sequence=71.599657
[plan iscas99__b17] [plan] step=35 node=N15365 type=control1 q_pred_context=1.097432 sequence=72.697090
[plan iscas99__b17] [plan] step=36 node=N13605 type=observe q_pred_context=0.924559 sequence=73.621649
