node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__tpi_cp_71_II846,2,0,0,2,0
__tpi_cp_73_II961,2,0,1,0,1
C_14,1,0,1,0,0
II814,1,0,1,0,0
II961,1,0,1,0,0
__aig_and_75,1,1,0,0,0
__aig_and_81,1,1,0,0,0
__tpi_cp_0_II611_2,1,0,0,1,0
__tpi_cp_10___aig_and_176,1,0,0,1,0
__tpi_cp_11___buf_split_188,1,0,0,0,1
__tpi_cp_12___aig_not_201,1,0,0,0,1
__tpi_cp_13___buf_split_28,1,0,0,0,1
__tpi_cp_14___buf_split_37,1,0,0,0,1
__tpi_cp_15___buf_split_178,1,0,0,0,1
__tpi_cp_16___aig_not_174,1,0,0,0,1
__tpi_cp_17_II788,1,0,0,0,1
__tpi_cp_18_II742,1,0,0,0,1
__tpi_cp_19_II615,1,0,0,0,1
__tpi_cp_1___buf_split_146,1,0,0,1,0
__tpi_cp_20___aig_not_197,1,0,0,0,1
__tpi_cp_21___buf_split_38,1,0,0,0,1
__tpi_cp_22___buf_split_43,1,0,0,0,1
__tpi_cp_23_II613,1,0,0,0,1
__tpi_cp_24___buf_split_44,1,0,0,0,1
__tpi_cp_25___aig_and_73,1,0,0,1,0
__tpi_cp_28___buf_split_177,1,0,0,0,1
__tpi_cp_29___aig_not_219,1,0,0,0,1
__tpi_cp_2_II611_3,1,0,0,1,0
__tpi_cp_30___aig_not_189,1,0,0,0,1
__tpi_cp_31_II776,1,0,0,0,1
__tpi_cp_32___buf_split_183,1,0,0,0,1
__tpi_cp_33_II849,1,0,0,0,1
__tpi_cp_34_II720,1,0,0,0,1
__tpi_cp_35_II716,1,0,0,0,1
__tpi_cp_36___aig_and_200,1,0,0,1,0
__tpi_cp_37_II741,1,0,0,0,1
__tpi_cp_38___buf_split_45,1,0,0,0,1
__tpi_cp_39___buf_split_147,1,0,0,0,1
__tpi_cp_3___aig_and_218,1,0,0,1,0
__tpi_cp_40_II808,1,0,0,0,1
__tpi_cp_41_II743,1,0,0,0,1
__tpi_cp_42___aig_not_198,1,0,0,0,1
__tpi_cp_43___buf_split_148,1,0,0,0,1
__tpi_cp_44___aig_not_186,1,0,0,0,1
__tpi_cp_45_II675,1,0,0,0,1
__tpi_cp_46___aig_not_217,1,0,0,0,1
__tpi_cp_47___buf_split_189,1,0,0,0,1
__tpi_cp_48_II708,1,0,0,0,1
__tpi_cp_49_II740,1,0,0,0,1
__tpi_cp_4___aig_and_188,1,0,0,1,0
__tpi_cp_50___buf_split_173,1,0,0,0,1
__tpi_cp_51___buf_split_40,1,0,0,0,1
__tpi_cp_52_II672,1,0,0,0,1
__tpi_cp_53___buf_split_33,1,0,0,0,1
__tpi_cp_54___aig_not_199,1,0,0,1,0
__tpi_cp_55___aig_not_175,1,0,0,0,1
__tpi_cp_56___buf_split_182,1,0,0,0,1
__tpi_cp_57___buf_split_142,1,0,0,0,1
__tpi_cp_58___buf_split_172,1,0,0,0,1
__tpi_cp_59___buf_split_137,1,0,0,0,1
__tpi_cp_60___buf_split_30,1,0,0,0,1
__tpi_cp_62___aig_not_216,1,0,0,1,0
__tpi_cp_65___buf_split_36,1,0,0,0,1
__tpi_cp_66___aig_and_81,1,0,0,1,0
__tpi_cp_68___aig_and_75,1,0,0,1,0
__tpi_cp_70_II713,1,0,0,1,0
__tpi_cp_72___buf_split_141,1,0,0,1,0
__tpi_cp_74_II781,1,0,0,1,0
__tpi_cp_75_II654,1,0,0,0,1
__tpi_cp_76___buf_split_31,1,0,0,0,1
__tpi_cp_77_II814,1,0,0,0,1
__tpi_cp_78___aig_not_177,1,0,0,0,1
__tpi_cp_79_II673,1,0,0,0,1
__tpi_cp_80_II645,1,0,0,0,1
__tpi_cp_81___buf_split_26,1,0,0,0,1
__tpi_cp_82_II721,1,0,0,1,0
__tpi_cp_83_II784,1,0,0,0,1
__tpi_cp_84___buf_split_42,1,0,0,0,1
__tpi_cp_85___aig_and_196,1,0,0,1,0
__tpi_cp_86_P_10,1,0,0,1,0
__tpi_cp_87___aig_not_195,1,0,0,1,0
__tpi_cp_88_II611_1,1,0,0,1,0
__tpi_cp_89___aig_not_194,1,0,0,0,1
__tpi_cp_9___buf_split_181,1,0,0,0,1
