line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
1,__tpi_not_test_en->__tpi_cp_38_R229_U52 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_38_R229_U52,__tpi_cp_38_R229_U52,1,undetected,__tpi_cp_38_R229_U52,__tpi_cp_38_R229_U52,__tpi_cp_38_R229_U52,sa1,1
2,__tpi_not_test_en->__tpi_cp_9___aig_and_297 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_9___aig_and_297,__tpi_cp_9___aig_and_297,1,undetected,__tpi_cp_9___aig_and_297,__tpi_cp_9___aig_and_297,__tpi_cp_9___aig_and_297,sa1,1
3,__tpi_not_test_en->__tpi_cp_5___buf_split_168 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_5___buf_split_168,__tpi_cp_5___buf_split_168,1,undetected,__tpi_cp_5___buf_split_168,__tpi_cp_5___buf_split_168,__tpi_cp_5___buf_split_168,sa1,1
4,__tpi_not_test_en->__tpi_cp_11___buf_split_172 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_11___buf_split_172,__tpi_cp_11___buf_split_172,1,undetected,__tpi_cp_11___buf_split_172,__tpi_cp_11___buf_split_172,__tpi_cp_11___buf_split_172,sa1,1
5,R248_U51 /1 undetected,output,,R248_U51,R248_U51,1,undetected,R248_U51,R248_U51,R248_U51,sa1,1
6,test_en->__tpi_cp_2___aig_and_550 /0 undetected,input_edge,test_en,__tpi_cp_2___aig_and_550,__tpi_cp_2___aig_and_550,0,undetected,__tpi_cp_2___aig_and_550,__tpi_cp_2___aig_and_550,__tpi_cp_2___aig_and_550,sa0,1
7,__tpi_not_test_en->__tpi_cp_13___buf_split_761 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_13___buf_split_761,__tpi_cp_13___buf_split_761,1,undetected,__tpi_cp_13___buf_split_761,__tpi_cp_13___buf_split_761,__tpi_cp_13___buf_split_761,sa1,1
8,test_en->__tpi_cp_1___buf_split_428 /0 undetected,input_edge,test_en,__tpi_cp_1___buf_split_428,__tpi_cp_1___buf_split_428,0,undetected,__tpi_cp_1___buf_split_428,__tpi_cp_1___buf_split_428,__tpi_cp_1___buf_split_428,sa0,1
9,test_en->__tpi_cp_36___aig_and_348 /0 undetected,input_edge,test_en,__tpi_cp_36___aig_and_348,__tpi_cp_36___aig_and_348,0,undetected,__tpi_cp_36___aig_and_348,__tpi_cp_36___aig_and_348,__tpi_cp_36___aig_and_348,sa0,1
10,__tpi_not_test_en->__tpi_cp_40_R229_U110 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_40_R229_U110,__tpi_cp_40_R229_U110,1,undetected,__tpi_cp_40_R229_U110,__tpi_cp_40_R229_U110,__tpi_cp_40_R229_U110,sa1,1
