step,node,type,q_pred,q_pred_context,q_pred_type_context,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
1,N1180,control1,1.8881059885025024,2.694417028129101,2.6863638401031493,1.8881059885025024,0.7165921926498413,2.4292713120579723,2.292815041542053,0.007165921926498413,0.4242992401123047,0.04669532924890518,0.04669532924890518,1.0967394763231275,0.09646204113960266,0.21926899254322052,0.07132157683372498,98506.4296875,39555.23828125,58951.19140625,102295.140625,42907.65234375,59387.484375,-0.038461558520793915,-0.08475272357463837,-0.007400918751955032,-3.8461558520793915,10.409491635859013,2.053587011396885,9.837025994434953,1.9485886612534524,2.508460035920143,2.6727970592677597,2.6727970592677597,2.6727970592677597,2.6727970592677597,greedy,2.6727970592677597,0.0,hard_fault_cluster
2,N2076,observe,1.7388012409210205,1.633761863410473,1.3543979227542877,1.7388012409210205,0.7253575921058655,1.470716382563114,1.2295705199241638,0.007253575921058655,0.39719972014427185,0.035968877375125885,0.035968877375125885,0.13375831544399258,0.09518826752901077,0.20070020854473114,0.06828667223453522,102299.25,42914.171875,59385.08203125,103709.7109375,44340.7734375,59368.9375,-0.013787598349153996,-0.03324313461780548,0.0002718617324717343,-1.3787598349153996,10.280153222382069,1.6656472957134245,9.709158370271325,1.6353943383693694,1.4579131245613097,1.2715882815420627,1.2715882815420627,3.9443853408098226,3.9443853408098226,greedy,1.2715882815420627,0.0,hard_fault_cluster
3,N2075,observe,1.741011381149292,2.830164682678878,2.4451220154762265,1.741011381149292,0.7238536477088928,2.5833671112544834,2.1002628087997435,0.0072385364770889285,0.4032432734966278,0.032667793333530426,0.032667793333530426,0.0033844414167105707,0.09323759377002716,0.1973198801279068,0.06720320880413055,103709.734375,44340.796875,59368.9375,103994.203125,44684.4765625,59309.73046875,-0.0027429319452494383,-0.007750868331640959,0.0009972729021683335,-0.27429319452494383,10.08028081804514,3.117624960653484,9.512889737263322,2.933645163290203,2.597086952906102,2.3113620684621856,2.3113620684621856,6.255747409272008,6.255747409272008,greedy,2.3113620684621856,0.0,hard_fault_cluster
4,N3861,control0,1.061844825744629,1.0848942190408706,1.1300564110279083,1.061844825744629,0.6427340507507324,1.1879926025867462,1.5868452191352844,0.0064273405075073245,0.38544756174087524,0.03650060296058655,0.03650060296058655,0.2782799702882766,0.08147069811820984,0.17895932495594025,0.05361239239573479,103994.234375,44684.59375,59309.64453125,103112.546875,43830.8203125,59281.7265625,0.008478234522044659,0.019106661900877953,0.0004707154876086861,0.8478234522044659,8.826304465532303,0.7977073210477829,8.316878475248814,0.7270044523477555,1.0678962841629982,1.4251090175658465,1.4251090175658465,7.680856426837854,7.680856426837854,greedy,1.4251090175658465,0.0,hard_fault_cluster
5,N2077,observe,1.5130078792572021,2.48766582608223,2.2938397288322445,1.5130078792572021,0.7025666236877441,1.8465913847088813,1.5377110004425047,0.007025666236877441,0.4006797969341278,0.03410112112760544,0.03410112112760544,-0.5787137576937676,0.08763430267572403,0.18907882273197174,0.06119591370224953,103112.421875,43830.69140625,59281.7265625,103345.203125,44118.78125,59226.421875,-0.002257548039779067,-0.006572788115590811,0.0009329129243269563,-0.2257548039779067,9.500098012387753,1.7258311420679093,8.94759720377624,1.7309482604265214,2.132179732620716,1.9720631731301546,1.9720631731301546,9.652919599968008,9.652919599968008,greedy,1.9720631731301546,0.0,hard_fault_cluster
6,N1992,control1,0.7090843915939331,1.063829936645925,1.866906040906906,0.7090843915939331,0.5505847930908203,0.9459276026114821,1.7759504079818726,0.005505847930908203,0.4000566303730011,0.040731362998485565,0.040731362998485565,0.34027927875518793,0.0674462541937828,0.16890908777713776,0.04460032284259796,103344.9375,44118.4296875,59226.51171875,103114.46875,43753.6484375,59360.81640625,0.002230092417448759,0.008268228732049465,-0.002267644740641117,0.2230092417448759,7.3359415754675865,0.6422696015611291,6.892454458400607,0.6125998101010919,0.9183254808187484,2.016020454913378,2.016020454913378,11.668940054881386,11.668940054881386,greedy,2.016020454913378,0.0,hard_fault_cluster
7,N2081,observe,1.4405641555786133,1.3999947272241116,1.3613749146461487,1.4405641555786133,0.6472591161727905,1.1710097912698985,1.1186296761035919,0.006472591161727905,0.4233352541923523,0.0318429097533226,0.0318429097533226,-1.699170875325799,0.07739394903182983,0.18838520348072052,0.05785319209098816,103114.84375,43754.07421875,59360.765625,102866.5390625,43814.9921875,59051.546875,0.0024080402217805386,-0.001392281032167375,0.005209143739193678,0.24080402217805386,8.418496929109097,1.7977728639543058,7.909170409664512,1.8641701970994473,1.5644285824149846,1.281614982392639,1.281614982392639,12.950555037274025,12.950555037274025,greedy,1.281614982392639,0.0,hard_fault_cluster
8,N2078,observe,1.540062427520752,1.412984561920166,1.3338008761405944,1.540062427520752,0.6808396577835083,1.2228327035903932,1.194430023431778,0.006808396577835083,0.4343681335449219,0.03285529464483261,0.03285529464483261,-1.6588569927215577,0.08051668852567673,0.190230593085289,0.056214261800050735,102866.3046875,43814.9609375,59051.34375,102519.140625,43687.796875,58831.33984375,0.0033749055583029985,0.002902297768741846,0.0037256376817822456,0.33749055583029985,8.765363804996014,1.7775547754764558,8.230092590674758,1.6139251124858858,1.5636421769857407,1.2766120000183583,1.2766120000183583,14.227167037292384,14.227167037292384,greedy,1.2766120000183583,0.0,hard_fault_cluster
9,N2079,observe,1.5981507301330566,1.1518272258341313,1.2479031980037687,1.5981507301330566,0.694347620010376,0.9119421672075987,1.0221099376678466,0.00694347620010376,0.44663068652153015,0.031171435490250587,0.031171435490250587,-2.15546569339931,0.08024418354034424,0.1936846822500229,0.05782543495297432,102519.109375,43687.796875,58831.3125,102127.578125,43520.078125,58607.5,0.0038191049825400114,0.003839029697701335,0.0038043090607970953,0.38191049825400114,8.74993740953505,1.2784439523518087,8.20579811790958,1.2514327128231526,1.3622685212641956,1.1511849396117033,1.1511849396117033,15.378351976904087,15.378351976904087,greedy,1.1511849396117033,0.0,hard_fault_cluster
10,N2080,observe,1.5673273801803589,0.9792783834040164,1.1661165297031402,1.5673273801803589,0.6937001943588257,0.6395039733499288,0.8070466458797454,0.006937001943588257,0.4535696804523468,0.03092561848461628,0.03092561848461628,-2.445101356729865,0.07967078685760498,0.19346298277378082,0.05794714391231537,102127.5546875,43520.078125,58607.4765625,101794.8671875,43354.6171875,58440.25,0.003257568459957838,0.003801944898441434,0.002853331621736288,0.3257568459957838,8.69170449860394,1.4263065983355045,8.148235138971359,1.4884151865541935,1.2503899484872818,1.0564364314079284,1.0564364314079284,16.434788408312016,16.434788408312016,greedy,1.0564364314079284,0.0,hard_fault_cluster
11,N3890,control0,1.3852568864822388,1.3107227027416228,1.3868814706802368,1.3852568864822388,0.6908587217330933,1.0353097476065158,0.9144349157810211,0.006908587217330933,0.45256131887435913,0.04019959270954132,0.04019959270954132,0.991797356903553,0.07474726438522339,0.182285338640213,0.050172340124845505,101794.96875,43354.7578125,58440.2109375,100574.3125,42436.7578125,58137.55859375,0.011991322040557861,0.021174145862460136,0.005178837105631828,1.1991322040557861,8.205784752964973,0.9434614416956901,7.6574910171329975,1.0069875356554985,1.0174650996923447,1.3325716327130794,1.3325716327130794,17.767360041025096,17.767360041025096,greedy,1.3325716327130794,0.0,hard_fault_cluster
12,N3865,control0,1.2758910655975342,1.031705240160227,1.4901716351509093,1.2758910655975342,0.6953526735305786,0.899215643852949,1.3050610303878782,0.0069535267353057865,0.4629380404949188,0.03954720497131348,0.03954720497131348,0.021477736532688085,0.06975577771663666,0.18255627155303955,0.048464566469192505,100574.109375,42436.59375,58137.51953125,99834.453125,41852.5234375,57981.9296875,0.007354340516030788,0.013763364404439926,0.0026762380730360746,0.7354340516030788,7.710477650165558,0.4836095613241196,7.159302741289139,0.5329155367612839,0.9491789504885673,1.3909247002005576,1.3909247002005576,19.158284741225653,19.158284741225653,greedy,1.3909247002005576,0.0,hard_fault_cluster
