line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
1,__tpi_not_test_en->__tpi_cp_74___aig_not_7201 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_74___aig_not_7201,__tpi_cp_74___aig_not_7201,1,undetected,__tpi_cp_74___aig_not_7201,__tpi_cp_74___aig_not_7201,__tpi_cp_74___aig_not_7201,sa1,1
2,__tpi_not_test_en->__tpi_cp_7___aig_not_7199 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_7___aig_not_7199,__tpi_cp_7___aig_not_7199,1,undetected,__tpi_cp_7___aig_not_7199,__tpi_cp_7___aig_not_7199,__tpi_cp_7___aig_not_7199,sa1,1
3,__tpi_not_test_en->__tpi_cp_60___aig_not_7197 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_60___aig_not_7197,__tpi_cp_60___aig_not_7197,1,undetected,__tpi_cp_60___aig_not_7197,__tpi_cp_60___aig_not_7197,__tpi_cp_60___aig_not_7197,sa1,1
4,test_en->__tpi_cp_78___aig_and_7196 /0 undetected,input_edge,test_en,__tpi_cp_78___aig_and_7196,__tpi_cp_78___aig_and_7196,0,undetected,__tpi_cp_78___aig_and_7196,__tpi_cp_78___aig_and_7196,__tpi_cp_78___aig_and_7196,sa0,1
5,__tpi_not_test_en->__tpi_cp_8___aig_not_7195 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_8___aig_not_7195,__tpi_cp_8___aig_not_7195,1,undetected,__tpi_cp_8___aig_not_7195,__tpi_cp_8___aig_not_7195,__tpi_cp_8___aig_not_7195,sa1,1
6,__tpi_not_test_en->__tpi_cp_59___aig_not_7193 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_59___aig_not_7193,__tpi_cp_59___aig_not_7193,1,undetected,__tpi_cp_59___aig_not_7193,__tpi_cp_59___aig_not_7193,__tpi_cp_59___aig_not_7193,sa1,1
7,__tpi_not_test_en->__tpi_cp_10___aig_not_7191 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_10___aig_not_7191,__tpi_cp_10___aig_not_7191,1,undetected,__tpi_cp_10___aig_not_7191,__tpi_cp_10___aig_not_7191,__tpi_cp_10___aig_not_7191,sa1,1
8,__tpi_not_test_en->__tpi_cp_58___aig_not_7189 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_58___aig_not_7189,__tpi_cp_58___aig_not_7189,1,undetected,__tpi_cp_58___aig_not_7189,__tpi_cp_58___aig_not_7189,__tpi_cp_58___aig_not_7189,sa1,1
9,__tpi_not_test_en->__tpi_cp_57___aig_not_7187 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_57___aig_not_7187,__tpi_cp_57___aig_not_7187,1,undetected,__tpi_cp_57___aig_not_7187,__tpi_cp_57___aig_not_7187,__tpi_cp_57___aig_not_7187,sa1,1
10,__tpi_not_test_en->__tpi_cp_81___aig_not_7183 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_81___aig_not_7183,__tpi_cp_81___aig_not_7183,1,undetected,__tpi_cp_81___aig_not_7183,__tpi_cp_81___aig_not_7183,__tpi_cp_81___aig_not_7183,sa1,1
11,__tpi_not_test_en->__tpi_cp_40___aig_not_7169 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_40___aig_not_7169,__tpi_cp_40___aig_not_7169,1,undetected,__tpi_cp_40___aig_not_7169,__tpi_cp_40___aig_not_7169,__tpi_cp_40___aig_not_7169,sa1,1
12,__tpi_not_test_en->__tpi_cp_32___aig_not_7165 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_32___aig_not_7165,__tpi_cp_32___aig_not_7165,1,undetected,__tpi_cp_32___aig_not_7165,__tpi_cp_32___aig_not_7165,__tpi_cp_32___aig_not_7165,sa1,1
13,__tpi_not_test_en->__tpi_cp_62___aig_not_7149 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_62___aig_not_7149,__tpi_cp_62___aig_not_7149,1,undetected,__tpi_cp_62___aig_not_7149,__tpi_cp_62___aig_not_7149,__tpi_cp_62___aig_not_7149,sa1,1
14,__tpi_not_test_en->__tpi_cp_12___buf_split_4117 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_12___buf_split_4117,__tpi_cp_12___buf_split_4117,1,undetected,__tpi_cp_12___buf_split_4117,__tpi_cp_12___buf_split_4117,__tpi_cp_12___buf_split_4117,sa1,1
15,__tpi_not_test_en->__tpi_cp_13___aig_and_7142 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_13___aig_and_7142,__tpi_cp_13___aig_and_7142,1,undetected,__tpi_cp_13___aig_and_7142,__tpi_cp_13___aig_and_7142,__tpi_cp_13___aig_and_7142,sa1,1
16,__tpi_not_test_en->__tpi_cp_56___aig_and_7138 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_56___aig_and_7138,__tpi_cp_56___aig_and_7138,1,undetected,__tpi_cp_56___aig_and_7138,__tpi_cp_56___aig_and_7138,__tpi_cp_56___aig_and_7138,sa1,1
17,test_en->__tpi_cp_24_new_n819 /0 undetected,input_edge,test_en,__tpi_cp_24_new_n819,__tpi_cp_24_new_n819,0,undetected,__tpi_cp_24_new_n819,__tpi_cp_24_new_n819,__tpi_cp_24_new_n819,sa0,1
18,__tpi_not_test_en->__tpi_cp_15___buf_split_4111 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_15___buf_split_4111,__tpi_cp_15___buf_split_4111,1,undetected,__tpi_cp_15___buf_split_4111,__tpi_cp_15___buf_split_4111,__tpi_cp_15___buf_split_4111,sa1,1
19,__tpi_not_test_en->__tpi_cp_11___aig_not_7129 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_11___aig_not_7129,__tpi_cp_11___aig_not_7129,1,undetected,__tpi_cp_11___aig_not_7129,__tpi_cp_11___aig_not_7129,__tpi_cp_11___aig_not_7129,sa1,1
20,__tpi_not_test_en->__tpi_cp_6___aig_and_7126 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_6___aig_and_7126,__tpi_cp_6___aig_and_7126,1,undetected,__tpi_cp_6___aig_and_7126,__tpi_cp_6___aig_and_7126,__tpi_cp_6___aig_and_7126,sa1,1
21,test_en->__tpi_cp_21_new_n1139 /0 undetected,input_edge,test_en,__tpi_cp_21_new_n1139,__tpi_cp_21_new_n1139,0,undetected,__tpi_cp_21_new_n1139,__tpi_cp_21_new_n1139,__tpi_cp_21_new_n1139,sa0,1
22,test_en->__tpi_cp_39_new_n842 /0 undetected,input_edge,test_en,__tpi_cp_39_new_n842,__tpi_cp_39_new_n842,0,undetected,__tpi_cp_39_new_n842,__tpi_cp_39_new_n842,__tpi_cp_39_new_n842,sa0,1
23,test_en->__tpi_cp_38_new_n826 /0 undetected,input_edge,test_en,__tpi_cp_38_new_n826,__tpi_cp_38_new_n826,0,undetected,__tpi_cp_38_new_n826,__tpi_cp_38_new_n826,__tpi_cp_38_new_n826,sa0,1
24,__tpi_not_test_en->__tpi_cp_25___buf_split_692 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_25___buf_split_692,__tpi_cp_25___buf_split_692,1,undetected,__tpi_cp_25___buf_split_692,__tpi_cp_25___buf_split_692,__tpi_cp_25___buf_split_692,sa1,1
25,__tpi_not_test_en->__tpi_cp_63___buf_split_756 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_63___buf_split_756,__tpi_cp_63___buf_split_756,1,undetected,__tpi_cp_63___buf_split_756,__tpi_cp_63___buf_split_756,__tpi_cp_63___buf_split_756,sa1,1
26,__tpi_not_test_en->__tpi_cp_79___buf_split_730 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_79___buf_split_730,__tpi_cp_79___buf_split_730,1,undetected,__tpi_cp_79___buf_split_730,__tpi_cp_79___buf_split_730,__tpi_cp_79___buf_split_730,sa1,1
27,__tpi_not_test_en->__tpi_cp_61___aig_and_1698 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_61___aig_and_1698,__tpi_cp_61___aig_and_1698,1,undetected,__tpi_cp_61___aig_and_1698,__tpi_cp_61___aig_and_1698,__tpi_cp_61___aig_and_1698,sa1,1
28,test_en->__tpi_cp_44___aig_and_1695 /0 undetected,input_edge,test_en,__tpi_cp_44___aig_and_1695,__tpi_cp_44___aig_and_1695,0,undetected,__tpi_cp_44___aig_and_1695,__tpi_cp_44___aig_and_1695,__tpi_cp_44___aig_and_1695,sa0,1
29,__tpi_not_test_en->__tpi_cp_67___aig_not_1694 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_67___aig_not_1694,__tpi_cp_67___aig_not_1694,1,undetected,__tpi_cp_67___aig_not_1694,__tpi_cp_67___aig_not_1694,__tpi_cp_67___aig_not_1694,sa1,1
