node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
N6124,2,1,1,0,0
N8723,2,1,1,0,0
N8725,2,1,1,0,0
N8727,2,1,1,0,0
N8729,2,1,1,0,0
N8762,2,1,1,0,0
N8787,2,1,1,0,0
N8788,2,1,1,0,0
N8789,2,1,1,0,0
N8790,2,1,1,0,0
__tpi_cp_100_N7853,2,0,1,0,1
__tpi_cp_101_N3896,2,0,1,0,1
__tpi_cp_102_N7401,2,0,1,1,0
__tpi_cp_104_N7402,2,0,1,1,0
__tpi_cp_106_N6669,2,0,1,1,0
__tpi_cp_116_N7387,2,0,1,0,1
__tpi_cp_120_N2074,2,0,1,1,0
__tpi_cp_122_N7381,2,0,1,0,1
__tpi_cp_123_N7405,2,0,1,0,1
__tpi_cp_124_N7409,2,0,1,0,1
__tpi_cp_127_N7855,2,0,1,0,1
__tpi_cp_130_N7726,2,0,1,0,1
__tpi_cp_140_N7445,2,0,1,0,1
__tpi_cp_147_N7433,2,0,1,0,1
__tpi_cp_148_N7438,2,0,1,0,1
__tpi_cp_149_N7437,2,0,1,0,1
__tpi_cp_150_N7442,2,0,1,0,1
__tpi_cp_152_N7446,2,0,1,0,1
__tpi_cp_155_N7441,2,0,1,0,1
__tpi_cp_15_N5203,2,0,1,1,0
__tpi_cp_161_N7727,2,0,1,0,1
__tpi_cp_22_N7411,2,1,0,1,0
__tpi_cp_25_N7413,2,1,0,1,0
__tpi_cp_30_N4635,2,0,1,0,1
__tpi_cp_32_N7881,2,1,0,1,0
__tpi_cp_33_N7882,2,1,0,1,0
__tpi_cp_37_N3904,2,0,1,0,1
__tpi_cp_38_N4716,2,0,1,0,1
__tpi_cp_39_N4712,2,0,1,0,1
__tpi_cp_40_N3897,2,0,1,0,1
__tpi_cp_44_N3827,2,0,1,0,1
__tpi_cp_45_N3820,2,0,1,0,1
__tpi_cp_52_N7722,2,0,1,0,1
__tpi_cp_55_N7724,2,0,1,0,1
__tpi_cp_74_N7723,2,0,1,0,1
__tpi_cp_76_N7725,2,0,1,0,1
__tpi_cp_77_N7408,2,0,1,0,1
__tpi_cp_87_N3813,2,0,1,0,1
__tpi_cp_90_N3799,2,0,1,0,1
__tpi_cp_92_N3792,2,0,1,0,1
__tpi_cp_95_N7852,2,0,1,0,1
__tpi_cp_9_N7511,2,0,1,1,0
N10305,1,0,1,0,0
N10306,1,0,1,0,0
N10309,1,0,1,0,0
N10310,1,0,1,0,0
N10311,1,0,1,0,0
N10312,1,0,1,0,0
N10331,1,0,1,0,0
N10332,1,0,1,0,0
N10333,1,0,1,0,0
N10334,1,0,1,0,0
N10335,1,0,1,0,0
N10336,1,0,1,0,0
N10337,1,0,1,0,0
N10341,1,0,1,0,0
N10342,1,0,1,0,0
N10343,1,0,1,0,0
N10344,1,0,1,0,0
N10348,1,0,1,0,0
N10349,1,0,1,0,0
N10350,1,0,1,0,0
N10351,1,0,1,0,0
N10352,1,0,1,0,0
N10354,1,0,1,0,0
N10355,1,0,1,0,0
N10356,1,0,1,0,0
N10357,1,0,1,0,0
N10358,1,0,1,0,0
N10359,1,0,1,0,0
N10360,1,0,1,0,0
N10361,1,0,1,0,0
N10362,1,0,1,0,0
N10363,1,0,1,0,0
N10364,1,0,1,0,0
N10365,1,0,1,0,0
N10366,1,0,1,0,0
N10367,1,0,1,0,0
N10368,1,0,1,0,0
N10372,1,0,1,0,0
N10373,1,0,1,0,0
N10374,1,0,1,0,0
N10375,1,0,1,0,0
N10389,1,0,1,0,0
N10390,1,0,1,0,0
N10391,1,0,1,0,0
N10392,1,0,1,0,0
N10393,1,0,1,0,0
N10394,1,0,1,0,0
N10395,1,0,1,0,0
N10396,1,0,1,0,0
N10397,1,0,1,0,0
N10398,1,0,1,0,0
N10399,1,0,1,0,0
N10400,1,0,1,0,0
N10401,1,0,1,0,0
N10402,1,0,1,0,0
N10403,1,0,1,0,0
N10404,1,0,1,0,0
N10405,1,0,1,0,0
N10406,1,0,1,0,0
N10407,1,0,1,0,0
N10408,1,0,1,0,0
N10409,1,0,1,0,0
N10410,1,0,1,0,0
N10413,1,0,1,0,0
N10415,1,0,1,0,0
N10416,1,0,1,0,0
N10417,1,0,1,0,0
N10418,1,0,1,0,0
N10423,1,0,1,0,0
N10424,1,0,1,0,0
N10425,1,0,1,0,0
N10426,1,0,1,0,0
N10427,1,0,1,0,0
N10428,1,0,1,0,0
N10431,1,0,1,0,0
N10432,1,0,1,0,0
N10433,1,0,1,0,0
N10434,1,0,1,0,0
N10439,1,0,1,0,0
N10440,1,0,1,0,0
N10441,1,0,1,0,0
N10442,1,0,1,0,0
N10447,1,0,1,0,0
N10448,1,0,1,0,0
N10449,1,0,1,0,0
N10450,1,0,1,0,0
N10452,1,0,0,0,1
N10604,1,0,1,0,0
N10615,1,0,1,0,0
N10616,1,0,1,0,0
N10618,1,0,1,0,0
N10621,1,0,1,0,0
N10622,1,0,1,0,0
N10624,1,0,1,0,0
N10625,1,0,1,0,0
N10627,1,0,1,0,0
N10630,1,0,1,0,0
N10631,1,0,1,0,0
N10633,1,0,1,0,0
N10634,1,0,1,0,0
N10636,1,0,1,0,0
N10637,1,0,1,0,0
N10639,1,0,1,0,0
N10642,1,0,1,0,0
N10645,1,0,1,0,0
N10648,1,0,1,0,0
N10659,1,0,1,0,0
N10689,1,0,1,0,0
N10692,1,0,1,0,0
N10788,1,0,1,0,0
N10792,1,0,1,0,0
N10793,1,0,1,0,0
N10794,1,0,1,0,0
N10800,1,0,1,0,0
N10818,1,0,1,0,0
N10820,1,0,1,0,0
N10822,1,0,1,0,0
N10823,1,0,1,0,0
N10824,1,0,1,0,0
N10830,1,0,1,0,0
N10915,1,0,1,0,0
N10916,1,0,1,0,0
N11043,1,0,0,0,1
N11317,1,0,1,0,0
N11318,1,0,1,0,0
N11387,1,0,0,0,1
N13570,1,0,1,0,0
N13571,1,0,1,0,0
N14635,1,0,1,0,0
N14636,1,0,1,0,0
N14638,1,0,0,0,1
N14640,1,0,0,0,1
N14642,1,0,0,0,1
N14694,1,0,0,0,1
N14992,1,0,1,0,0
N14996,1,0,1,0,0
N15000,1,0,1,0,0
N15047,1,0,1,0,0
N15048,1,0,1,0,0
N15554,1,0,0,0,1
N15555,1,0,0,0,1
N1586,1,1,0,0,0
N1599,1,0,1,0,0
N1607,1,1,0,0,0
N16154,1,0,0,0,1
N16284,1,0,0,0,1
N16329,1,0,0,0,1
N16456,1,0,0,0,1
N16460,1,0,0,0,1
N16470,1,0,0,0,1
N16472,1,0,0,0,1
N16474,1,0,0,0,1
N16476,1,0,0,0,1
N16478,1,0,0,0,1
N16480,1,0,0,0,1
N16482,1,0,0,0,1
N16484,1,0,0,0,1
N16486,1,0,0,0,1
N16488,1,0,0,0,1
N16490,1,0,0,0,1
N16492,1,0,0,0,1
N16496,1,0,0,0,1
N16498,1,0,0,0,1
N16500,1,0,0,0,1
N16502,1,0,0,0,1
N16504,1,0,0,0,1
N16506,1,0,0,0,1
N16508,1,0,0,0,1
N16577,1,0,0,0,1
N16581,1,0,0,0,1
N16587,1,0,0,0,1
N16591,1,0,0,0,1
N16593,1,0,0,0,1
N16597,1,0,0,0,1
N16599,1,0,0,0,1
N16601,1,0,0,0,1
N16603,1,0,0,0,1
N16605,1,0,0,0,1
N16607,1,0,0,0,1
N16609,1,0,0,0,1
N16611,1,0,0,0,1
N16613,1,0,0,0,1
N16615,1,0,0,0,1
N16617,1,0,0,0,1
N16619,1,0,0,0,1
N16621,1,0,0,0,1
N16623,1,0,0,0,1
N16625,1,0,0,0,1
N16627,1,0,0,0,1
N16629,1,0,0,0,1
N16639,1,0,1,0,0
N16640,1,0,1,0,0
N16642,1,0,1,0,0
N16643,1,0,1,0,0
N16645,1,0,1,0,0
N16646,1,0,1,0,0
N16648,1,0,1,0,0
N16649,1,0,1,0,0
N16651,1,0,1,0,0
N16652,1,0,1,0,0
N16654,1,0,1,0,0
N16655,1,0,1,0,0
N16657,1,0,1,0,0
N16658,1,0,1,0,0
N16660,1,0,1,0,0
N16661,1,0,1,0,0
N16663,1,0,1,0,0
N16664,1,0,1,0,0
N16666,1,0,1,0,0
N16667,1,0,1,0,0
N16669,1,0,1,0,0
N16670,1,0,1,0,0
N16672,1,0,1,0,0
N16673,1,0,1,0,0
N16675,1,0,1,0,0
N16676,1,0,1,0,0
N16678,1,0,1,0,0
N16679,1,0,1,0,0
N16681,1,0,1,0,0
N16682,1,0,1,0,0
N16684,1,0,1,0,0
N16685,1,0,1,0,0
N16687,1,0,1,0,0
N16688,1,0,1,0,0
N16690,1,0,1,0,0
N16691,1,0,1,0,0
N16888,1,0,1,0,0
N16896,1,0,1,0,0
N16904,1,0,1,0,0
N16905,1,0,1,0,0
N16912,1,0,1,0,0
N16913,1,0,1,0,0
N16920,1,0,1,0,0
N16921,1,0,1,0,0
N16928,1,0,1,0,0
N16936,1,0,1,0,0
N16937,1,0,1,0,0
N16944,1,0,1,0,0
N16952,1,0,1,0,0
N16960,1,0,1,0,0
N16968,1,0,1,0,0
N16976,1,0,1,0,0
N16992,1,0,1,0,0
N17000,1,0,1,0,0
N17034,1,0,1,0,0
N17197,1,0,1,0,0
N17224,1,0,1,0,0
N17238,1,0,1,0,0
N17248,1,0,1,0,0
N17249,1,0,1,0,0
N17254,1,0,1,0,0
N17260,1,0,1,0,0
N17266,1,0,1,0,0
N17272,1,0,1,0,0
N17273,1,0,1,0,0
N17279,1,0,1,0,0
N17285,1,0,1,0,0
N17290,1,0,1,0,0
N17291,1,0,1,0,0
N17314,1,0,1,0,0
N17321,1,0,1,0,0
N17327,1,0,1,0,0
N17333,1,0,1,0,0
N17339,1,0,1,0,0
N17344,1,0,1,0,0
N17355,1,0,1,0,0
N17362,1,0,1,0,0
N17363,1,0,1,0,0
N17368,1,0,1,0,0
N17374,1,0,1,0,0
N17375,1,0,1,0,0
N17380,1,0,1,0,0
N17381,1,0,1,0,0
N17386,1,0,1,0,0
N17387,1,0,1,0,0
N17392,1,0,1,0,0
N17393,1,0,1,0,0
N17398,1,0,1,0,0
N17404,1,0,1,0,0
N17405,1,0,1,0,0
N17410,1,0,1,0,0
N17411,1,0,1,0,0
N17416,1,0,1,0,0
N17417,1,0,1,0,0
N17422,1,0,1,0,0
N17423,1,0,1,0,0
N17428,1,0,1,0,0
N17429,1,0,1,0,0
N17434,1,0,1,0,0
N17435,1,0,1,0,0
N17441,1,0,1,0,0
N17446,1,0,1,0,0
N17451,1,0,1,0,0
N17452,1,0,1,0,0
N17458,1,0,1,0,0
N17465,1,0,1,0,0
N17471,1,0,1,0,0
N17477,1,0,1,0,0
N17483,1,0,1,0,0
N17488,1,0,1,0,0
N17489,1,0,1,0,0
N17500,1,0,1,0,0
N17505,1,0,1,0,0
N17506,1,0,1,0,0
N17512,1,0,1,0,0
N17513,1,0,1,0,0
