node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
N1253,2,1,1,0,0
N1254,2,1,1,0,0
N1255,2,1,1,0,0
N1256,2,1,1,0,0
N1257,2,1,1,0,0
N1258,2,1,1,0,0
N1259,2,1,1,0,0
N1260,2,1,1,0,0
N1261,2,1,1,0,0
N1262,2,1,1,0,0
N1263,2,1,1,0,0
N1264,2,1,1,0,0
N1265,2,1,1,0,0
N1266,2,1,1,0,0
N1267,2,1,1,0,0
N12811,2,1,1,0,0
N12823,2,1,1,0,0
N1286,2,1,1,0,0
N1287,2,1,1,0,0
N1288,2,1,1,0,0
N1289,2,1,1,0,0
N1290,2,1,1,0,0
N1291,2,1,1,0,0
N1292,2,1,1,0,0
N1293,2,1,1,0,0
N1294,2,1,1,0,0
N1295,2,1,1,0,0
N1296,2,1,1,0,0
N12960,2,1,1,0,0
N12967,2,1,1,0,0
N12969,2,1,1,0,0
N1297,2,1,1,0,0
N12971,2,1,1,0,0
N12973,2,1,1,0,0
N12975,2,1,1,0,0
N12979,2,1,1,0,0
N1298,2,1,1,0,0
N12981,2,1,1,0,0
N12983,2,1,1,0,0
N1299,2,1,1,0,0
N18276,2,1,1,0,0
N18284,2,1,1,0,0
N18286,2,1,1,0,0
N18288,2,1,1,0,0
N18295,2,1,1,0,0
N18297,2,1,1,0,0
N18378,2,1,1,0,0
N18379,2,1,1,0,0
N18380,2,1,1,0,0
N18381,2,1,1,0,0
N18384,2,1,1,0,0
N18385,2,1,1,0,0
N18422,2,1,1,0,0
N18526,2,1,1,0,0
N18528,2,1,1,0,0
N18529,2,1,1,0,0
N18542,2,1,1,0,0
N18543,2,1,1,0,0
N18545,2,1,1,0,0
N18546,2,1,1,0,0
N18547,2,1,1,0,0
N18548,2,1,1,0,0
N18549,2,1,1,0,0
N18550,2,1,1,0,0
N18551,2,1,1,0,0
N19271,2,1,1,0,0
N19278,2,1,1,0,0
N19280,2,1,1,0,0
N19282,2,1,1,0,0
N19284,2,1,1,0,0
N19286,2,1,1,0,0
N19290,2,1,1,0,0
N19292,2,1,1,0,0
N19294,2,1,1,0,0
N23885,2,1,1,0,0
N23955,2,1,1,0,0
N23959,2,1,1,0,0
N23961,2,1,1,0,0
N23965,2,1,1,0,0
N24043,2,1,1,0,0
N24044,2,1,1,0,0
N24045,2,1,1,0,0
N24046,2,1,1,0,0
N24072,2,1,1,0,0
N24092,2,1,1,0,0
N24161,2,1,1,0,0
N24163,2,1,1,0,0
N24164,2,1,1,0,0
N24168,2,1,1,0,0
N24169,2,1,1,0,0
