node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
4563,2,0,0,0,2
__tpi_cp_240___buf_split_1716,2,0,1,0,1
__tpi_cp_242___buf_split_1717,2,0,1,0,1
__tpi_cp_243___buf_split_1726,2,0,1,0,1
__tpi_cp_244___buf_split_1727,2,0,1,0,1
__tpi_cp_357___buf_split_579,2,0,1,0,1
1869,1,0,0,0,1
1874,1,0,0,0,1
1879,1,0,0,0,1
1884,1,0,0,0,1
__buf_split_1057,1,0,1,0,0
__buf_split_1060,1,0,1,0,0
__buf_split_1075,1,0,1,0,0
__buf_split_1087,1,0,1,0,0
__buf_split_1176,1,0,1,0,0
__buf_split_1179,1,0,1,0,0
__buf_split_1716,1,0,1,0,0
__buf_split_1717,1,0,1,0,0
__buf_split_1726,1,0,1,0,0
__buf_split_1727,1,0,1,0,0
__buf_split_573,1,0,1,0,0
__buf_split_579,1,0,1,0,0
__buf_split_585,1,0,1,0,0
__buf_split_591,1,0,1,0,0
__tpi_cp_0___aig_not_818,1,0,0,0,1
__tpi_cp_100_n_2421,1,0,0,1,0
__tpi_cp_101_n_2238,1,0,0,0,1
__tpi_cp_102___aig_and_220,1,0,0,1,0
__tpi_cp_103___aig_and_215,1,0,0,1,0
__tpi_cp_104___aig_and_230,1,0,0,1,0
__tpi_cp_105_n_4921,1,0,0,1,0
__tpi_cp_106___aig_and_161,1,0,0,1,0
__tpi_cp_107___aig_and_225,1,0,0,1,0
__tpi_cp_108_n_4982,1,0,0,1,0
__tpi_cp_10___aig_not_312,1,0,0,0,1
__tpi_cp_110___buf_split_885,1,0,0,0,1
__tpi_cp_111_n_3434,1,0,0,1,0
__tpi_cp_113_n_1788,1,0,0,1,0
__tpi_cp_114_n_914,1,0,0,0,1
__tpi_cp_115___aig_not_162,1,0,0,0,1
__tpi_cp_116___aig_not_1276,1,0,0,0,1
__tpi_cp_117___aig_not_1271,1,0,0,0,1
__tpi_cp_118___aig_not_406,1,0,0,0,1
