[b15-r8/moe_experts_within/epoch_010/a0.10] [gmean] 2026-07-21T15:22:16 out_dir=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_experts_within/epoch_010/q_typed_reliable_context/alpha_0p10_weight_0p75
[b15-r8/moe_experts_within/epoch_010/a0.10] [gmean] 2026-07-21T15:22:16 budgets=iscas99__b15_1:278
[b15-r8/moe_experts_within/epoch_010/a0.10] [gmean] 2026-07-21T15:22:16 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r8/moe_experts_within/epoch_010/a0.10] [gmean] 2026-07-21T15:22:16 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] torch_deterministic=true
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] candidate_allowlist=autoresearch/original-netlist-recovery-260712/exact_itc99/b15_C/exact_candidate_nodes.txt nodes=7918
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] latent_norm_clip_ratio=4 latent_norm_limit=30.875631
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=1 node=N677 type=control1 q_typed_reliable_context=4.858065 sequence=4.858065
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=2 node=N2155 type=observe q_typed_reliable_context=3.260225 sequence=8.118290
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=3 node=N502 type=control1 q_typed_reliable_context=2.192107 sequence=10.310396
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=4 node=N762 type=control1 q_typed_reliable_context=1.446094 sequence=11.756490
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=5 node=N3742 type=control0 q_typed_reliable_context=0.895849 sequence=12.652339
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=6 node=N3644 type=control0 q_typed_reliable_context=1.489064 sequence=14.141403
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=7 node=N557 type=control1 q_typed_reliable_context=0.910940 sequence=15.052343
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=8 node=N3756 type=control0 q_typed_reliable_context=1.097941 sequence=16.150285
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=9 node=N564 type=control1 q_typed_reliable_context=1.321185 sequence=17.471470
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=10 node=N2336 type=control1 q_typed_reliable_context=1.557724 sequence=19.029193
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=11 node=N5143 type=observe q_typed_reliable_context=1.325577 sequence=20.354770
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=12 node=N7511 type=control1 q_typed_reliable_context=1.450593 sequence=21.805364
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=13 node=N580 type=control1 q_typed_reliable_context=1.255322 sequence=23.060685
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=14 node=N2082 type=observe q_typed_reliable_context=1.398669 sequence=24.459354
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=15 node=N737 type=control1 q_typed_reliable_context=3.600376 sequence=28.059730
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=16 node=N3722 type=control0 q_typed_reliable_context=0.901953 sequence=28.961684
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=17 node=N496 type=control1 q_typed_reliable_context=1.745042 sequence=30.706726
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=18 node=N5723 type=control0 q_typed_reliable_context=1.392575 sequence=32.099301
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=19 node=N5203 type=control1 q_typed_reliable_context=1.998558 sequence=34.097859
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=20 node=N2153 type=observe q_typed_reliable_context=2.156696 sequence=36.254555
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=21 node=N1853 type=observe q_typed_reliable_context=2.699753 sequence=38.954309
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=22 node=N2101 type=observe q_typed_reliable_context=2.266550 sequence=41.220858
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=23 node=N582 type=control1 q_typed_reliable_context=1.897632 sequence=43.118490
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=24 node=N1860 type=observe q_typed_reliable_context=1.802071 sequence=44.920561
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=25 node=N1372 type=observe q_typed_reliable_context=0.970035 sequence=45.890596
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=26 node=N1532 type=observe q_typed_reliable_context=1.346222 sequence=47.236818
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=27 node=N766 type=control1 q_typed_reliable_context=0.798813 sequence=48.035631
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=28 node=N583 type=control1 q_typed_reliable_context=0.264638 sequence=48.300269
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=29 node=N7516 type=observe q_typed_reliable_context=0.465493 sequence=48.765762
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=30 node=N1437 type=control1 q_typed_reliable_context=0.684833 sequence=49.450595
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=31 node=N5234 type=observe q_typed_reliable_context=0.336613 sequence=49.787208
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=32 node=N4691 type=control0 q_typed_reliable_context=1.722383 sequence=51.509591
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=33 node=N4677 type=control0 q_typed_reliable_context=1.784169 sequence=53.293760
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=34 node=N7411 type=control1 q_typed_reliable_context=0.365048 sequence=53.658808
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=35 node=N7891 type=control1 q_typed_reliable_context=0.389065 sequence=54.047873
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=36 node=N4670 type=control0 q_typed_reliable_context=3.130001 sequence=57.177874
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=37 node=N7413 type=control1 q_typed_reliable_context=0.334077 sequence=57.511951
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=38 node=N4663 type=control0 q_typed_reliable_context=1.699156 sequence=59.211107
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=39 node=N4656 type=control0 q_typed_reliable_context=1.182228 sequence=60.393336
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=40 node=N713 type=observe q_typed_reliable_context=1.629844 sequence=62.023180
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=41 node=N4684 type=control0 q_typed_reliable_context=2.008161 sequence=64.031341
[b15-r8/moe_experts_within/epoch_010/a0.10] [plan iscas99__b15_1] [plan] step=42 node=N6537 type=observe q_typed_reliable_context=3.778154 sequence=67.809495
