node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
N16596,3,1,1,0,1
__tpi_cp_17_N4168,3,1,1,0,1
__tpi_cp_191_N10042,3,1,1,1,0
__tpi_cp_26_N4171,3,1,1,0,1
N10041,2,1,1,0,0
N10043,2,1,1,0,0
N10077,2,1,1,0,0
N10083,2,1,1,0,0
N10097,2,1,1,0,0
N10106,2,1,1,0,0
N10174,2,1,1,0,0
N10175,2,1,1,0,0
N10176,2,1,1,0,0
N10179,2,1,1,0,0
N10183,2,1,1,0,0
N12341,2,0,1,0,1
N12524,2,0,1,0,1
N12531,2,0,1,0,1
N14210,2,1,1,0,0
N14214,2,1,1,0,0
N14216,2,1,1,0,0
N14299,2,1,1,0,0
N14300,2,1,1,0,0
N14301,2,1,1,0,0
N1432,2,0,1,0,1
N1437,2,0,1,0,1
N14381,2,0,1,0,1
N14384,2,0,1,0,1
N14419,2,1,1,0,0
N14421,2,1,1,0,0
N14424,2,1,1,0,0
N14425,2,1,1,0,0
N16595,2,1,1,0,0
N20722,2,0,1,0,1
N20724,2,0,1,0,1
N20728,2,0,1,0,1
N20729,2,0,1,0,1
N20731,2,0,1,0,1
N20733,2,0,1,0,1
N20737,2,0,1,0,1
N20738,2,0,1,0,1
N20897,2,0,1,0,1
N21670,2,0,1,0,1
N21768,2,0,1,0,1
N22583,2,0,1,0,1
N22837,2,0,1,0,1
N4617,2,0,1,0,1
N4800,2,0,1,0,1
N4804,2,0,1,0,1
N8532,2,1,1,0,0
N8669,2,1,1,0,0
N8678,2,1,1,0,0
N8680,2,1,1,0,0
N8682,2,1,1,0,0
N8684,2,1,1,0,0
N8688,2,1,1,0,0
N8690,2,1,1,0,0
N8692,2,1,1,0,0
__tpi_cp_121_N8741,2,0,1,0,1
__tpi_cp_129_N16754,2,0,1,0,1
__tpi_cp_139_N14471,2,0,1,0,1
__tpi_cp_146_N10206,2,0,1,0,1
__tpi_cp_149_N8727,2,0,1,0,1
__tpi_cp_152_N16750,2,0,1,0,1
__tpi_cp_155_N8725,2,0,1,0,1
__tpi_cp_156_N8719,2,0,1,0,1
__tpi_cp_15_N4801,2,0,1,1,0
__tpi_cp_162_N16772,2,0,1,0,1
__tpi_cp_16_N1664,2,0,1,1,0
__tpi_cp_187_N10202,2,0,1,0,1
__tpi_cp_1_N4805,2,0,1,1,0
__tpi_cp_200_N10227,2,0,1,0,1
__tpi_cp_201_N8407,2,0,1,1,0
__tpi_cp_204_N8666,2,0,1,1,0
__tpi_cp_276_N14250,2,1,0,1,0
__tpi_cp_285_N8004,2,1,0,1,0
__tpi_cp_287_N8002,2,1,0,1,0
__tpi_cp_31_N3997,2,0,1,0,1
__tpi_cp_37_N4807,2,0,1,1,0
__tpi_cp_38_N4809,2,0,1,1,0
__tpi_cp_44_N4810,2,0,1,1,0
__tpi_cp_48_N8750,2,0,1,0,1
__tpi_cp_59_N10137,2,0,1,1,0
__tpi_cp_60_N8764,2,0,1,0,1
__tpi_cp_61_N8766,2,0,1,0,1
__tpi_cp_63_N14450,2,0,1,0,1
__tpi_cp_67_N14445,2,0,1,0,1
__tpi_cp_72_N14468,2,0,1,0,1
__tpi_cp_98_N8636,2,0,1,0,1
__tpi_cp_9_N4618,2,0,1,1,0
N10042,1,1,0,0,0
N10068,1,0,1,0,0
N10069,1,0,1,0,0
N10070,1,0,1,0,0
N10071,1,0,1,0,0
N10072,1,0,1,0,0
N10073,1,0,1,0,0
N10074,1,0,1,0,0
N10075,1,0,1,0,0
N10076,1,0,1,0,0
N10078,1,0,1,0,0
N10079,1,0,1,0,0
N10080,1,0,1,0,0
N10081,1,0,1,0,0
N10082,1,0,1,0,0
N10084,1,0,1,0,0
N10085,1,0,1,0,0
N10086,1,0,1,0,0
N10087,1,0,1,0,0
N10088,1,0,1,0,0
N10089,1,0,1,0,0
N10090,1,0,1,0,0
N10091,1,0,1,0,0
N10092,1,0,1,0,0
N10093,1,0,1,0,0
N10094,1,0,1,0,0
N10095,1,0,1,0,0
N10096,1,0,1,0,0
N10098,1,0,1,0,0
N10099,1,0,1,0,0
N10100,1,0,1,0,0
N10101,1,0,1,0,0
N10102,1,0,1,0,0
N10103,1,0,1,0,0
N10104,1,0,1,0,0
N10105,1,0,1,0,0
N10107,1,0,1,0,0
N10108,1,0,1,0,0
N10109,1,0,1,0,0
N10110,1,0,1,0,0
N10111,1,0,1,0,0
N10114,1,0,1,0,0
N10124,1,0,1,0,0
N10125,1,0,1,0,0
N10126,1,0,1,0,0
N10127,1,0,1,0,0
N10128,1,0,1,0,0
N10129,1,0,1,0,0
N10130,1,0,1,0,0
N10131,1,0,1,0,0
N10132,1,0,1,0,0
N10133,1,0,1,0,0
N10134,1,0,1,0,0
N10135,1,0,1,0,0
N10136,1,0,1,0,0
N10137,1,1,0,0,0
N10138,1,0,1,0,0
N10139,1,0,1,0,0
N10140,1,0,1,0,0
