step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy,adaptive_confidence_gap,adaptive_expanded
1,N677,control1,1.1168162822723389,4.904951163101941,3.3065794944763183,0.6691068732179701,3.188218256016262,1.1168162822723389,0.3467797040939331,4.697720113489777,3.540445280075073,0.0034677970409393312,0.28206971287727356,0.0336410328745842,0.0336410328745842,1.2612506145797668,0.06386370211839676,0.15087546408176422,0.03879369795322418,29566.794921875,11983.158203125,17583.63671875,30258.919921875,12858.341796875,17400.578125,-0.023408861830830574,-0.07303446531295776,0.010410735383629799,-2.3408861830830574,6.766790948808193,3.799735329709947,6.481475396081805,3.6935657721385358,4.387025966402144,3.147388261011802,4.904951163101941,4.904951163101941,4.904951163101941,greedy,4.904951163101941,0.0,hard_fault_cluster,0.06500000000000039,False
2,N713,observe,1.2421016693115234,2.276018317118287,1.5440791964530942,0.34849384851753706,1.4794119061268864,1.2421016693115234,0.3320382237434387,1.9677944131195542,1.3170079201459886,0.003320382237434387,0.3270832598209381,0.022766122594475746,0.022766122594475746,0.46123383149504654,0.06481177359819412,0.14844311773777008,0.04185719043016434,30261.40234375,12860.89453125,17400.5078125,30687.53125,13210.5869140625,17476.943359375,-0.01408159825950861,-0.02719036303460598,-0.004392719361931086,-1.408159825950861,6.835981706157327,2.3121726300567387,6.569878446403891,2.426831057295203,1.9386084511876107,1.4503849336132408,2.276018317118287,7.180969480220228,7.180969480220228,greedy,2.276018317118287,0.0,hard_fault_cluster,0.06300000000000017,False
3,N502,control1,0.9817923307418823,1.9195849230885504,1.9338513374328614,0.203214570581913,1.2477302000075579,0.9817923307418823,0.2899242043495178,1.7244154334068298,2.2301214933395386,0.002899242043495178,0.3401452302932739,0.01773623563349247,0.01773623563349247,-0.8517154520750047,0.055944837629795074,0.13531897962093353,0.03296429663896561,30682.3984375,13204.3505859375,17478.046875,30687.21875,13179.6455078125,17507.57421875,-0.00015710350999142975,0.0018709801370278,-0.0016893961001187563,-0.015710350999142975,5.902144202962518,2.002016042470932,5.67139887297526,2.0267268049716947,1.9471476823091507,2.150840067304671,1.9195849230885504,9.100554403308779,9.100554403308779,greedy,1.9195849230885504,0.0,hard_fault_cluster,0.23099999999999987,False
4,N762,control1,0.7579758763313293,1.2502946829795838,1.845827293395996,0.13941505670547488,0.8126915439367295,0.7579758763313293,0.24152787029743195,1.246917614340782,1.5422509908676147,0.0024152787029743192,0.36204439401626587,0.018130982294678688,0.018130982294678688,-0.8522706466913224,0.04930218309164047,0.12759250402450562,0.026950038969516754,30692.04296875,13185.6337890625,17506.41015625,30619.779296875,13122.521484375,17497.2578125,0.0023544756695628166,0.004786444362252951,0.0005227995570749044,0.23544756695628166,5.189877161756158,1.4225695264339446,4.995133022312075,1.2866416108608245,1.4129302650690079,1.8514389236271382,1.2502946829795838,10.350849086288363,10.350849086288363,greedy,1.2502946829795838,0.0,hard_fault_cluster,0.236,False
5,N5143,observe,0.4585113227367401,0.5495874381717294,1.3305302530527114,0.2807515702489763,0.3572318348116241,0.4585113227367401,0.20485688745975494,0.34058548726141447,1.1702991608530282,0.0020485688745975495,0.38701334595680237,0.021771462634205818,0.021771462634205818,1.8731191121134907,0.04675906151533127,0.1290387511253357,0.024722997099161148,30619.90234375,13122.943359375,17496.958984375,30672.009765625,13111.474609375,17560.53515625,-0.0017017500940710306,0.0008739464683458209,-0.0036335554905235767,-0.17017500940710306,4.902534501627088,1.6205020916461943,4.732563239056617,1.528589869737625,0.16723431814461948,1.411851606713608,0.5495874381717294,10.900436524460092,10.900436524460092,greedy,0.5495874381717294,0.0,hard_fault_cluster,0.12000000000000005,False
6,N557,control1,0.4163106679916382,0.5374308083951472,0.9036209106445312,-0.2718772694468498,0.3493300254568457,0.4163106679916382,0.15649862587451935,-0.6698797483742237,-0.31409699916839595,0.0015649862587451934,0.39264312386512756,0.0213779229670763,0.0213779229670763,-0.6908942353725434,0.04371866583824158,0.1241483986377716,0.02167726308107376,30676.9453125,13112.5634765625,17564.3828125,30561.4375,13015.4248046875,17546.013671875,0.003765297122299671,0.0074080610647797585,0.001045817625708878,0.3765297122299671,4.549743132665753,-0.47065227806568144,4.416335721034557,-0.3693240243196487,0.1845764338970185,0.3733456820994616,0.5374308083951472,11.43786733285524,11.43786733285524,greedy,0.5374308083951472,0.0,hard_fault_cluster,0.09800000000000003,False
7,N5203,control1,0.3096494972705841,0.6256646948307751,0.8355573952198028,-0.17132969722151756,0.40668205164000387,0.3096494972705841,0.14332710206508636,-0.09385430023074151,0.11470947563648225,0.0014332710206508637,0.4033437669277191,0.021427201107144356,0.021427201107144356,-1.0214040137827396,0.04027441889047623,0.12111072242259979,0.018723443150520325,30552.30078125,13008.7861328125,17543.515625,30414.2421875,12916.3232421875,17497.91796875,0.004518762696534395,0.00710772629827261,0.0025991173461079597,0.4518762696534395,4.192196192219853,-0.5279574491083622,4.06863046484068,-0.5699407555162906,0.5550783559679986,0.6029886131733657,0.6256646948307751,12.063532027686014,12.063532027686014,greedy,0.6256646948307751,0.0,hard_fault_cluster,0.444,False
8,N507,control1,0.23327821493148804,0.5151905582007021,0.7930169761180877,-0.08350101513788102,0.3348738628304564,0.23327821493148804,0.1353796422481537,-0.012431982308626185,0.2090229522436857,0.001353796422481537,0.4079728424549103,0.021730760112404823,0.021730760112404823,-0.27791315196081995,0.037916578352451324,0.1193552315235138,0.016888093203306198,30421.681640625,12918.595703125,17503.0859375,30381.203125,12899.328125,17481.875,0.0013305811444297433,0.0014914607163518667,0.0012118398444727063,0.13305811444297433,3.948768237605691,-0.6835099468380212,3.830935435835272,-0.7442173371464014,0.20719120018184184,0.4575086242519319,0.5151905582007021,12.578722585886716,12.578722585886716,greedy,0.5151905582007021,0.0,hard_fault_cluster,0.34099999999999997,False
9,N3605,observe,0.1393544226884842,0.7164208577945829,0.6919152319431304,0.048537465371191496,0.4656735575664789,0.1393544226884842,0.11770819127559662,0.08008332565426823,0.31985992640256883,0.0011770819127559663,0.4195807874202728,0.02318989671766758,0.02318989671766758,0.42798844221979376,0.038357749581336975,0.12317170202732086,0.017403051257133484,30377.33203125,12902.91796875,17474.4140625,30411.896484375,12901.8359375,17510.060546875,-0.0011378370691090822,8.38594205561094e-05,-0.0020399244967848063,-0.11378370691090822,3.9766730461269617,0.795503001511097,3.8709994801320136,0.8031980982422828,0.3636220894753933,0.5605567534640431,0.7164208577945829,13.2951434436813,13.2951434436813,greedy,0.7164208577945829,0.0,hard_fault_cluster,0.38599999999999995,False
10,N5723,control0,-0.0015499172732234001,0.6816501355171204,0.429978746175766,0.13508944034576414,0.44307258808612826,-0.0015499172732234001,0.10637496411800385,0.44290760837495324,0.1990845617838204,0.0010637496411800384,0.4290875196456909,0.024983370676636696,0.024983370676636696,1.042609916254878,0.03603323921561241,0.10926932096481323,0.015763796865940094,30413.619140625,12901.8203125,17511.798828125,30324.16015625,12821.86328125,17502.296875,0.0029414119198918343,0.0061973449774086475,0.0005426029092632234,0.2941411919891834,3.7346822563558817,-0.19185912795364857,3.6361635052599013,-0.27024454064667225,0.37534064427018166,0.15926045477157463,0.6816501355171204,13.97679357919842,13.97679357919842,greedy,0.6816501355171204,0.0,hard_fault_cluster,0.5990000000000001,False
11,N564,control1,0.12131582945585251,2.2502940566651524,2.0948077559471128,-0.08408785667270419,1.4626911368323492,0.12131582945585251,0.10320459306240082,0.21089521944522854,0.11776055321097376,0.001032045930624008,0.4285593628883362,0.02253766916692257,0.02253766916692257,-0.08638526912778621,0.0364333912730217,0.11560049653053284,0.01615997403860092,30319.15234375,12817.615234375,17501.537109375,30181.52734375,12757.7958984375,17423.73046875,0.004539209883660078,0.004666963126510382,0.004445703234523535,0.4539209883660078,3.769081389531493,1.1805416722595692,3.6747746928595006,1.320750631839037,1.485856030508876,1.230243578758091,2.2502940566651524,16.227087635863573,16.227087635863573,greedy,2.2502940566651524,0.0,hard_fault_cluster,1.957,False
12,N5605,control1,0.06808585673570633,0.9816740018129347,1.2826302289962768,-0.42190797924995416,0.6380881011784076,0.06808585673570633,0.10104501247406006,0.10511112362146377,0.418895673751831,0.0010104501247406006,0.4310753047466278,0.020216314122080803,0.020216314122080803,-2.65131962031126,0.032827455550432205,0.08718085289001465,0.018447186797857285,30191.09765625,12759.51953125,17431.578125,30191.1171875,12759.28515625,17431.83203125,-6.469208528869785e-07,1.8368638848187402e-05,-1.4565878700523172e-05,-6.469208528869785e-05,3.4040068816393614,-1.1472724898159503,3.3130608866922557,-1.1678917630016803,0.8091951504349708,0.6918781587481498,0.9816740018129347,17.208761637676506,17.208761637676506,greedy,0.9816740018129347,0.0,hard_fault_cluster,0.45899999999999996,False
13,N488,control1,0.13438431918621063,2.0376807004213333,1.3530865311622617,0.35519193708896635,1.3244924552738666,0.13438431918621063,0.16030989587306976,1.5009145349264144,1.2225757837295532,0.0016030989587306975,0.2589794397354126,0.020711524412035942,0.020711524412035942,1.6986652562022209,0.029081713408231735,0.06828708946704865,0.018732592463493347,30170.783203125,12742.5703125,17428.212890625,30101.943359375,12700.005859375,17401.9375,0.0022816723212599754,0.003340334864333272,0.0015076353447511792,0.22816723212599754,3.0891927611082792,-0.7124884456396103,2.95342669589445,-1.504603061079979,1.1982755184173584,1.12517088919878,2.0376807004213333,19.24644233809784,19.24644233809784,greedy,2.0376807004213333,0.0,hard_fault_cluster,0.7590000000000001,False
14,N580,control1,0.1409553736448288,5.6961133813858025,4.445582556724547,0.188435788154602,3.7024736979007717,0.1409553736448288,0.17715401947498322,-1.8998257875442508,-2.341049909591675,0.0017715401947498322,0.25353512167930603,0.01983695477247238,0.01983695477247238,5.437204887866974,0.028689607977867126,0.06233884394168854,0.02071171998977661,30112.48828125,12714.1748046875,17398.3125,30151.50390625,12754.1298828125,17397.373046875,-0.0012956626014783978,-0.003142561763525009,5.3996795031707734e-05,-0.12956626014783978,3.0659517720341682,0.477265671491623,2.9182085413485765,0.48704285979270945,1.1650088548660282,0.9128132887557152,5.6961133813858025,24.942555719483643,24.942555719483643,greedy,5.6961133813858025,0.0,hard_fault_cluster,1.0229999999999997,False
15,N2082,observe,0.14764712750911713,4.31938840329647,3.750325924158096,-0.11559502482414251,2.8076024621427056,0.14764712750911713,0.20986874401569366,-0.7894087493419649,-1.2936957776546476,0.0020986874401569366,0.2244686484336853,0.013357104733586311,0.013357104733586311,1.960103986263275,0.03190457075834274,0.07243479788303375,0.019950613379478455,30155.947265625,12758.943359375,17397.00390625,30320.779296875,12792.3125,17528.466796875,-0.005465987604111433,-0.0026153530925512314,-0.007556639611721039,-0.5465987604111433,3.4136829245835543,1.717694766819477,3.2462635380215943,1.7216343954205513,1.0783285200595858,0.7578754840791228,4.31938840329647,29.261944122780115,29.261944122780115,greedy,4.31938840329647,0.0,hard_fault_cluster,3.827,False
16,N496,control1,0.16109006106853485,3.7295991247892375,3.2993938922882076,-0.01468490958213815,2.4242394311130044,0.16109006106853485,0.1911984235048294,-1.695081433057785,-1.9631749540567398,0.001911984235048294,0.26460951566696167,0.01456458494067192,0.01456458494067192,2.961483138203621,0.028614405542612076,0.052010536193847656,0.022529728710651398,30315.5859375,12785.6953125,17529.890625,30176.736328125,12727.43359375,17449.302734375,0.004580139182507992,0.0045567890629172325,0.004597170278429985,0.4580139182507992,3.067203562706709,-0.6436709094047546,2.912881306372583,-0.22128640890121454,0.8262585282325747,0.7095459288731221,3.7295991247892375,32.99154324756935,32.99154324756935,greedy,3.7295991247892375,0.0,hard_fault_cluster,0.5680000000000001,False
17,N737,control1,0.16535364091396332,3.2522774752974506,3.2022440075874328,-0.22903654277324687,2.113980358943343,0.16535364091396332,0.2000964730978012,-1.9919469945132733,-1.992662751674652,0.002000964730978012,0.24494493007659912,0.01274815946817398,0.01274815946817398,1.8076578967273236,0.02737448364496231,0.052791669964790344,0.020974796265363693,30185.828125,12732.20703125,17453.62109375,30072.251953125,12680.814453125,17391.4375,0.0037625660188496113,0.004036423284560442,0.0035627903416752815,0.37625660188496113,2.9502929970622063,-0.11741009250283241,2.790659522637725,-0.14431390061974525,0.9149732947349549,0.8617156589031221,3.2522774752974506,36.2438207228668,36.2438207228668,greedy,3.2522774752974506,0.0,hard_fault_cluster,0.8650000000000002,False
18,N1564,control1,0.08744725584983826,2.7063229674100877,2.5863979935646055,-0.13304728865623489,1.759109928816557,0.08744725584983826,0.21884550154209137,-3.938251222074032,-3.520846244692802,0.002188455015420914,0.19849827885627747,0.01169401966035366,0.01169401966035366,4.733465792834759,0.025771312415599823,0.059300512075424194,0.017597980797290802,30055.9765625,12670.1640625,17385.8125,30022.58984375,12647.19921875,17375.390625,0.0011108180042356253,0.0018125135684385896,0.0005994471139274538,0.11108180042356253,2.8076707627624273,-1.4816838070750236,2.6347661218605936,-1.5556271836161613,-0.7139142513275145,-0.2634530396014451,2.7063229674100877,38.95014369027689,38.95014369027689,greedy,2.7063229674100877,0.0,hard_fault_cluster,0.5539999999999998,False
19,N724,observe,-0.0165182463824749,3.441224333494902,2.950918591022491,0.02671970471739771,2.236795816771686,-0.0165182463824749,0.2585776448249817,1.0321703480184077,0.6203073143959045,0.0025857764482498167,0.06143948435783386,-0.0037069302052259445,-0.0037069302052259445,-0.9603501182794573,0.031213417649269104,0.10195018351078033,0.008268296718597412,30032.953125,12659.0380859375,17373.916015625,29978.17578125,12657.7109375,17320.46484375,0.0018239080673083663,0.00010483801452210173,0.0030765184201300144,0.18239080673083663,3.376212479546666,2.9732406717538833,3.1850594435818493,3.24152616083622,2.4622657269239427,1.9126475889980794,3.441224333494902,42.39136802377179,42.39136802377179,greedy,3.441224333494902,0.0,hard_fault_cluster,0.5970000000000004,False
