step,node,type,q_pred,q_pred_context,q_pred_type_context,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
1,N12793,observe,0.4147522449493408,2.360268434882164,3.4150090932846067,0.4147522449493408,0.23835717141628265,1.5696808904409407,2.0005898237228394,0.0023835717141628267,0.11478754878044128,0.087650366127491,0.087650366127491,1.3361415481567382,0.0648353099822998,0.07597693800926208,0.02541106939315796,67488.640625,26976.892578125,40511.74609375,71183.1484375,29962.205078125,41220.94140625,-0.054742660373449326,-0.1106618344783783,-0.017505917698144913,-5.474266037344933,6.809538535773754,1.2699564790725708,6.565032882615924,1.3144485449790955,1.4974612474441529,2.2638825450837614,2.2638825450837614,2.2638825450837614,2.2638825450837614,greedy,2.2638825450837614,0.0,hard_fault_cluster
2,N1674,control1,0.7199898958206177,3.8992926761507993,3.898072838783264,0.7199898958206177,0.237742081284523,2.9787940457463264,2.875496125221252,0.0023774208128452302,0.3495755195617676,0.03151848167181015,0.03151848167181015,0.9793179166316985,0.07512875646352768,0.16154474020004272,0.04311247169971466,71183.234375,29962.234375,41221.00390625,71256.109375,30053.646484375,41202.46484375,-0.0010237663518637419,-0.003050911007449031,0.0004497479530982673,-0.10237663518637419,7.782136209309101,2.245170267596841,7.580190787091851,2.175727160945535,3.2111399501562117,3.4306459420919415,3.4306459420919415,5.6945284871757025,5.6945284871757025,greedy,3.4306459420919415,0.0,hard_fault_cluster
3,N6742,control1,0.6519476771354675,2.2828094244003294,2.7199347257614135,0.6519476771354675,0.2092074304819107,1.7860250815749168,2.5614221692085266,0.002092074304819107,0.36802324652671814,0.027274755761027336,0.027274755761027336,1.3470750018954276,0.07017389684915543,0.15670689940452576,0.03920482099056244,71256.28125,30053.87109375,41202.40625,71499.2578125,30117.8515625,41381.40625,-0.003409896744415164,-0.002128859516233206,-0.00434440653771162,-0.3409896744415164,7.253871871158481,2.0782596355676652,7.076510231476277,1.9773584729433058,1.8731389537453653,2.807160309925675,2.807160309925675,8.501688797101377,8.501688797101377,greedy,2.807160309925675,0.0,hard_fault_cluster
4,N4025,control0,0.923133134841919,2.2868348971009254,2.6589262843132015,0.923133134841919,0.31487083435058594,2.504634483158588,2.6179229259490966,0.0031487083435058592,0.3724476099014282,0.025858232751488686,0.025858232751488686,1.418200989961624,0.06892034411430359,0.1550479233264923,0.03924184292554855,71498.6796875,30117.125,41381.5546875,71539.90625,30138.23046875,41401.6796875,-0.0005766059039160609,-0.0007007796666584909,-0.00048632780089974403,-0.05766059039160609,7.2327634785324335,1.7260360407829285,6.9772166782058775,1.6271660423278809,2.0352477580308914,2.6314535117521882,2.6314535117521882,11.133142308853564,11.133142308853564,greedy,2.6314535117521882,0.0,hard_fault_cluster
5,N905,observe,0.6898370981216431,1.2484859753400086,1.5812737822532652,0.6898370981216431,0.27389222383499146,1.2140566412359477,1.6593797683715819,0.0027389222383499144,0.38327786326408386,0.02026744745671749,0.02026744745671749,0.8238441279530525,0.0666738748550415,0.1521449238061905,0.037419985979795456,71540.2890625,30138.703125,41401.5859375,72084.5,30433.86328125,41650.63671875,-0.007607055362313986,-0.00979339238256216,-0.006015488877892494,-0.7607055362313986,6.961547156795859,1.84155506670475,6.740927403327078,1.9704713660478592,1.210608534514904,1.7642758988589047,1.7642758988589047,12.89741820771247,12.89741820771247,greedy,1.7642758988589047,0.0,hard_fault_cluster
6,N3444,control0,0.6876789331436157,1.398353707790375,1.6867713809013365,0.6876789331436157,0.29209262132644653,1.629992437362671,1.6735969901084897,0.0029209262132644655,0.37627366185188293,0.01538870669901371,0.01538870669901371,0.01086777806282041,0.06071896478533745,0.14297887682914734,0.031076736748218536,72084.6875,30434.0078125,41650.6796875,71330.640625,29839.1640625,41491.48046875,0.010460569523274899,0.019545363262295723,0.0038222477305680513,1.0460569523274899,6.379377806559205,1.3562776893377304,6.14876681054011,1.2781616777181626,1.5696260154247283,1.8802771519124506,1.8802771519124506,14.77769535962492,14.77769535962492,greedy,1.8802771519124506,0.0,hard_fault_cluster
7,N826,observe,0.5227027535438538,0.9672751486301423,1.5495726883411407,0.5227027535438538,0.28898245096206665,1.4274067744612693,2.9425741314888,0.0028898245096206665,0.3926004469394684,0.011233864352107048,0.011233864352107048,-0.2357508531212807,0.06364956498146057,0.1486613005399704,0.034250903874635696,71324.921875,29824.2109375,41500.7109375,72086.7421875,30214.396484375,41872.34765625,-0.010680983774363995,-0.013082845136523247,-0.00895494781434536,-1.0680983774363995,6.665172813460231,1.598467925786972,6.4400105769746006,1.6552570497989654,1.2476092875003815,2.1621181075274944,2.1621181075274944,16.939813467152415,16.939813467152415,greedy,2.1621181075274944,0.0,hard_fault_cluster
8,N3447,control0,0.969063401222229,2.1720096435397864,2.134162819385528,0.969063401222229,0.3948422074317932,2.2281444068998097,2.2665051102638243,0.003948422074317932,0.3870566189289093,0.014103176072239876,0.014103176072239876,0.7377026212215423,0.06067102774977684,0.14628596603870392,0.03379344195127487,72093.3828125,30229.833984375,41863.546875,71264.984375,29708.31640625,41556.671875,0.01149063091725111,0.017251750454306602,0.007330363150686026,1.149063091725111,6.476048158481717,1.455440553203225,6.169339120853692,1.2991020999103784,2.107204356789589,2.315865728855133,2.315865728855133,19.25567919600755,19.25567919600755,greedy,2.315865728855133,0.0,hard_fault_cluster
9,N4193,observe,1.0450438261032104,1.411189905926585,1.9838011622428893,1.0450438261032104,0.42979609966278076,1.2653800882399082,2.1380614280700683,0.004297960996627808,0.4004433751106262,0.011704014614224434,0.011704014614224434,0.31321958474814887,0.0641644075512886,0.1545114815235138,0.03660249337553978,71264.7421875,29707.994140625,41556.75,71648.609375,29976.47265625,41672.1328125,-0.005386495031416416,-0.009037247858941555,-0.0027765119448304176,-0.5386495031416416,6.857940869405866,1.2752830533683301,6.526815783698112,1.2561990289390088,1.2477391432970764,2.174456596206874,2.174456596206874,21.430135792214422,21.430135792214422,greedy,2.174456596206874,0.0,hard_fault_cluster
10,N4197,observe,1.065964937210083,1.3713680144399403,2.4359862089157103,1.065964937210083,0.4493136405944824,1.2081408571451902,2.2596625089645386,0.004493136405944825,0.4055069386959076,0.010261917486786842,0.010261917486786842,0.43972364157438276,0.06443658471107483,0.15805718302726746,0.037398070096969604,71648.84375,29976.767578125,41672.078125,71721.21875,30038.037109375,41683.1796875,-0.0010101349325850606,-0.0020439005456864834,-0.0002664029016159475,-0.10101349325850606,6.903234029188752,1.1530295518040656,6.5585523606278,1.1357538190484047,1.1583996787667274,2.402890095338225,2.402890095338225,23.833025887552648,23.833025887552648,greedy,2.402890095338225,0.0,hard_fault_cluster
