node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
N1022,1,0,1,0,0
N1037,1,0,1,0,0
N1078,1,1,0,0,0
N1079,1,0,1,0,0
N1139,1,1,0,0,0
N1140,1,0,1,0,0
N1145,1,0,1,0,0
N1216,1,0,1,0,0
N1258,1,0,1,0,0
N138,1,0,1,0,0
N176,1,0,1,0,0
N1942,1,0,1,0,0
N1943,1,0,1,0,0
N1946,1,0,1,0,0
N1947,1,0,1,0,0
N1950,1,0,1,0,0
N1953,1,0,1,0,0
N1954,1,0,1,0,0
N1955,1,0,1,0,0
N1961,1,0,1,0,0
N1970,1,0,1,0,0
N1972,1,0,1,0,0
N1978,1,0,1,0,0
N1980,1,0,1,0,0
N1985,1,0,1,0,0
N1990,1,0,1,0,0
N1997,1,0,1,0,0
N2003,1,0,1,0,0
N2004,1,0,1,0,0
N2021,1,0,1,0,0
N2043,1,0,1,0,0
N2055,1,0,1,0,0
N2087,1,0,1,0,0
N2094,1,0,1,0,0
N2098,1,0,1,0,0
N2420,1,0,1,0,0
N2421,1,0,1,0,0
N2422,1,0,1,0,0
N2423,1,0,1,0,0
N2424,1,0,1,0,0
N2425,1,0,1,0,0
N2428,1,0,1,0,0
N2431,1,0,1,0,0
N2433,1,0,1,0,0
N2437,1,0,1,0,0
N2439,1,0,1,0,0
N2440,1,0,1,0,0
N2447,1,0,1,0,0
N2450,1,0,1,0,0
N2452,1,0,1,0,0
N2455,1,0,1,0,0
N2458,1,0,1,0,0
N2462,1,0,1,0,0
N2464,1,0,1,0,0
N2466,1,0,1,0,0
N2467,1,0,1,0,0
N2474,1,0,1,0,0
N2494,1,0,1,0,0
N2495,1,0,1,0,0
N2497,1,0,1,0,0
N2518,1,0,1,0,0
N2525,1,0,1,0,0
N2527,1,0,1,0,0
N2535,1,0,1,0,0
N2556,1,0,1,0,0
N2557,1,0,1,0,0
N2564,1,0,1,0,0
N2566,1,0,1,0,0
N2567,1,0,1,0,0
N2569,1,0,1,0,0
N2572,1,0,1,0,0
N272,1,1,0,0,0
N273,1,0,1,0,0
N275,1,0,1,0,0
N276,1,1,0,0,0
N2769,1,0,1,0,0
N277,1,0,1,0,0
N2773,1,0,1,0,0
N278,1,1,0,0,0
N2780,1,0,1,0,0
N2785,1,0,1,0,0
N279,1,0,1,0,0
N281,1,0,1,0,0
N282,1,0,1,0,0
N2824,1,0,1,0,0
N2827,1,0,1,0,0
N2828,1,0,1,0,0
N2829,1,0,1,0,0
N283,1,1,0,0,0
N2838,1,0,1,0,0
N284,1,1,0,0,0
N2841,1,0,1,0,0
N2864,1,0,1,0,0
N288,1,0,1,0,0
N292,1,0,1,0,0
N2924,1,0,1,0,0
N295,1,1,0,0,0
N296,1,0,1,0,0
N298,1,0,1,0,0
N300,1,0,1,0,0
N3000,1,0,1,0,0
N3001,1,0,1,0,0
N3003,1,0,1,0,0
N3006,1,0,1,0,0
N3008,1,0,1,0,0
N3014,1,0,1,0,0
N3023,1,0,1,0,0
N3025,1,0,1,0,0
N3040,1,0,1,0,0
N3041,1,0,1,0,0
N3042,1,0,1,0,0
N305,1,0,1,0,0
N307,1,1,0,0,0
N312,1,0,1,0,0
N319,1,1,0,0,0
N322,1,0,1,0,0
N333,1,0,1,0,0
N335,1,0,1,0,0
N336,1,1,0,0,0
N337,1,0,1,0,0
N339,1,1,0,0,0
N343,1,0,1,0,0
N350,1,0,1,0,0
N360,1,1,0,0,0
N361,1,0,1,0,0
N362,1,0,1,0,0
N382,1,0,1,0,0
N394,1,0,1,0,0
N438,1,0,1,0,0
N476,1,0,1,0,0
N478,1,1,0,0,0
N480,1,0,1,0,0
N486,1,0,1,0,0
N488,1,1,0,0,0
N492,1,1,0,0,0
N494,1,0,1,0,0
N498,1,0,1,0,0
N499,1,0,1,0,0
N502,1,0,1,0,0
N514,1,0,1,0,0
N523,1,1,0,0,0
N528,1,0,1,0,0
N547,1,1,0,0,0
N551,1,0,1,0,0
N557,1,0,1,0,0
N558,1,1,0,0,0
N559,1,0,1,0,0
N567,1,0,1,0,0
N579,1,0,1,0,0
N587,1,0,1,0,0
N595,1,0,1,0,0
N610,1,0,1,0,0
N625,1,0,1,0,0
N640,1,0,1,0,0
N649,1,0,1,0,0
N655,1,0,1,0,0
N658,1,0,1,0,0
N669,1,0,1,0,0
N681,1,0,1,0,0
N688,1,0,1,0,0
N694,1,0,1,0,0
N703,1,0,1,0,0
N723,1,0,1,0,0
__tpi_op_0_N558,1,1,0,0,0
