line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
1,__tpi_not_test_en->__tpi_cp_24___aig_not_66367 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_24___aig_not_66367,__tpi_cp_24___aig_not_66367,1,undetected,__tpi_cp_24___aig_not_66367,__tpi_cp_24___aig_not_66367,__tpi_cp_24___aig_not_66367,sa1,1
2,__tpi_not_test_en->__tpi_cp_15___aig_and_65244 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_15___aig_and_65244,__tpi_cp_15___aig_and_65244,1,undetected,__tpi_cp_15___aig_and_65244,__tpi_cp_15___aig_and_65244,__tpi_cp_15___aig_and_65244,sa1,1
3,test_en->__tpi_cp_17___aig_and_65241 /0 undetected,input_edge,test_en,__tpi_cp_17___aig_and_65241,__tpi_cp_17___aig_and_65241,0,undetected,__tpi_cp_17___aig_and_65241,__tpi_cp_17___aig_and_65241,__tpi_cp_17___aig_and_65241,sa0,1
4,test_en->__tpi_cp_30___aig_and_65238 /0 undetected,input_edge,test_en,__tpi_cp_30___aig_and_65238,__tpi_cp_30___aig_and_65238,0,undetected,__tpi_cp_30___aig_and_65238,__tpi_cp_30___aig_and_65238,__tpi_cp_30___aig_and_65238,sa0,1
5,__tpi_not_test_en->__tpi_cp_28___aig_and_65221 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_28___aig_and_65221,__tpi_cp_28___aig_and_65221,1,undetected,__tpi_cp_28___aig_and_65221,__tpi_cp_28___aig_and_65221,__tpi_cp_28___aig_and_65221,sa1,1
6,test_en->__tpi_cp_47___aig_and_65218 /0 undetected,input_edge,test_en,__tpi_cp_47___aig_and_65218,__tpi_cp_47___aig_and_65218,0,undetected,__tpi_cp_47___aig_and_65218,__tpi_cp_47___aig_and_65218,__tpi_cp_47___aig_and_65218,sa0,1
7,__tpi_not_test_en->__tpi_cp_32___aig_not_65212 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_32___aig_not_65212,__tpi_cp_32___aig_not_65212,1,undetected,__tpi_cp_32___aig_not_65212,__tpi_cp_32___aig_not_65212,__tpi_cp_32___aig_not_65212,sa1,1
8,__tpi_not_test_en->__tpi_cp_25___aig_not_65191 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_25___aig_not_65191,__tpi_cp_25___aig_not_65191,1,undetected,__tpi_cp_25___aig_not_65191,__tpi_cp_25___aig_not_65191,__tpi_cp_25___aig_not_65191,sa1,1
9,__tpi_not_test_en->__tpi_cp_43___aig_not_64253 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_43___aig_not_64253,__tpi_cp_43___aig_not_64253,1,undetected,__tpi_cp_43___aig_not_64253,__tpi_cp_43___aig_not_64253,__tpi_cp_43___aig_not_64253,sa1,1
10,__tpi_not_test_en->__tpi_cp_26___aig_not_64249 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_26___aig_not_64249,__tpi_cp_26___aig_not_64249,1,undetected,__tpi_cp_26___aig_not_64249,__tpi_cp_26___aig_not_64249,__tpi_cp_26___aig_not_64249,sa1,1
11,__tpi_not_test_en->__tpi_cp_44___aig_not_63101 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_44___aig_not_63101,__tpi_cp_44___aig_not_63101,1,undetected,__tpi_cp_44___aig_not_63101,__tpi_cp_44___aig_not_63101,__tpi_cp_44___aig_not_63101,sa1,1
12,test_en->__tpi_cp_9___aig_and_64247 /0 undetected,input_edge,test_en,__tpi_cp_9___aig_and_64247,__tpi_cp_9___aig_and_64247,0,undetected,__tpi_cp_9___aig_and_64247,__tpi_cp_9___aig_and_64247,__tpi_cp_9___aig_and_64247,sa0,1
13,__tpi_not_test_en->__tpi_cp_34___aig_not_64236 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_34___aig_not_64236,__tpi_cp_34___aig_not_64236,1,undetected,__tpi_cp_34___aig_not_64236,__tpi_cp_34___aig_not_64236,__tpi_cp_34___aig_not_64236,sa1,1
14,__tpi_not_test_en->__tpi_cp_20___aig_not_65253 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_20___aig_not_65253,__tpi_cp_20___aig_not_65253,1,undetected,__tpi_cp_20___aig_not_65253,__tpi_cp_20___aig_not_65253,__tpi_cp_20___aig_not_65253,sa1,1
15,test_en->__tpi_cp_33___aig_and_63095 /0 undetected,input_edge,test_en,__tpi_cp_33___aig_and_63095,__tpi_cp_33___aig_and_63095,0,undetected,__tpi_cp_33___aig_and_63095,__tpi_cp_33___aig_and_63095,__tpi_cp_33___aig_and_63095,sa0,1
16,__tpi_not_test_en->__tpi_cp_37___aig_and_63093 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_37___aig_and_63093,__tpi_cp_37___aig_and_63093,1,undetected,__tpi_cp_37___aig_and_63093,__tpi_cp_37___aig_and_63093,__tpi_cp_37___aig_and_63093,sa1,1
17,__tpi_not_test_en->__tpi_cp_21___aig_not_63124 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_21___aig_not_63124,__tpi_cp_21___aig_not_63124,1,undetected,__tpi_cp_21___aig_not_63124,__tpi_cp_21___aig_not_63124,__tpi_cp_21___aig_not_63124,sa1,1
18,test_en->__tpi_cp_16___aig_and_65251 /0 undetected,input_edge,test_en,__tpi_cp_16___aig_and_65251,__tpi_cp_16___aig_and_65251,0,undetected,__tpi_cp_16___aig_and_65251,__tpi_cp_16___aig_and_65251,__tpi_cp_16___aig_and_65251,sa0,1
19,__tpi_not_test_en->__tpi_cp_38___aig_and_63116 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_38___aig_and_63116,__tpi_cp_38___aig_and_63116,1,undetected,__tpi_cp_38___aig_and_63116,__tpi_cp_38___aig_and_63116,__tpi_cp_38___aig_and_63116,sa1,1
20,test_en->__tpi_cp_29___aig_and_63113 /0 undetected,input_edge,test_en,__tpi_cp_29___aig_and_63113,__tpi_cp_29___aig_and_63113,0,undetected,__tpi_cp_29___aig_and_63113,__tpi_cp_29___aig_and_63113,__tpi_cp_29___aig_and_63113,sa0,1
21,__tpi_not_test_en->__tpi_cp_40___aig_not_62153 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_40___aig_not_62153,__tpi_cp_40___aig_not_62153,1,undetected,__tpi_cp_40___aig_not_62153,__tpi_cp_40___aig_not_62153,__tpi_cp_40___aig_not_62153,sa1,1
22,test_en->__tpi_cp_66___aig_not_60410 /0 undetected,input_edge,test_en,__tpi_cp_66___aig_not_60410,__tpi_cp_66___aig_not_60410,0,undetected,__tpi_cp_66___aig_not_60410,__tpi_cp_66___aig_not_60410,__tpi_cp_66___aig_not_60410,sa0,1
