step,node,type,q_pred,q_pred_context,score_pred,reward_pred,reward_pred_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
1,N2219,control1,1.5957684516906738,2.5915645554661753,1.5957684516906738,0.7163988947868347,2.014401092380285,0.007163988947868347,0.3101164698600769,0.036327145993709564,0.036327145993709564,1.1559881927073001,0.07537909597158432,0.18683531880378723,0.05175628513097763,105212.25,42459.421875,62752.82421875,108084.5703125,45592.5703125,62492.0,-0.027300246059894562,-0.07379159331321716,0.0041563743725419044,-2.730024605989456,8.290635637938976,2.092124735414982,7.726091107353568,1.9414884439110756,2.5915645554661753,2.5915645554661753,2.5915645554661753,greedy,2.5915645554661753,0.0,hard_fault_cluster
2,N14033,control1,1.6646028757095337,2.101925605535507,1.6646028757095337,0.7475788593292236,1.8554496169090269,0.007475788593292236,0.3489775061607361,0.02300603874027729,0.02300603874027729,-0.8885794627666473,0.0669962540268898,0.17578862607479095,0.05170595645904541,108084.140625,45592.25,62491.89453125,108300.765625,45846.3203125,62454.4453125,-0.002004225505515933,-0.005572664551436901,0.0005992652149870992,-0.2004225505515933,7.470210300758481,2.8457487165927886,6.892271627206355,2.898717623949051,2.101925605535507,4.693490161001682,4.693490161001682,greedy,2.101925605535507,0.0,hard_fault_cluster
3,N14034,control1,1.516174077987671,1.117336654663086,1.516174077987671,0.7291203737258911,0.9542920425534248,0.0072912037372589115,0.3725431561470032,0.016978243365883827,0.016978243365883827,-1.088596130311489,0.06178075447678566,0.16772861778736115,0.04834935814142227,108300.75,45846.55859375,62454.19140625,108418.1875,45902.2109375,62515.9765625,-0.0010843646014109254,-0.0012138827005401254,-0.0009892876259982586,-0.10843646014109254,6.924174064770341,1.3845720678567885,6.36460010195151,1.3522975832223891,1.117336654663086,5.810826815664768,5.810826815664768,greedy,1.117336654663086,0.0,hard_fault_cluster
4,N5319,control0,1.475289225578308,1.0602741539478302,1.475289225578308,0.7729779481887817,1.1595974922180177,0.007729779481887817,0.38710787892341614,0.017697343602776527,0.017697343602776527,-0.4135440766811371,0.057468682527542114,0.1665545254945755,0.04789096117019653,108418.9375,45903.265625,62515.67578125,107898.046875,45514.4140625,62383.62890625,0.004804424941539764,0.008471108973026276,0.002112220274284482,0.48044249415397644,6.53754354454577,0.8402812695503235,5.944537075702101,0.7543854570388794,1.0602741539478302,6.871100969612598,6.871100969612598,greedy,1.0602741539478302,0.0,hard_fault_cluster
5,N6992,control0,1.6302937269210815,1.4219054356217384,1.6302937269210815,0.8137009143829346,1.4092961743474006,0.008137009143829345,0.40338394045829773,0.01939508505165577,0.01939508505165577,-0.1595191657543183,0.05880175530910492,0.17334730923175812,0.05084185302257538,107898.265625,45514.4375,62383.828125,107465.875,45190.56640625,62275.3046875,0.004007391631603241,0.007115788292139769,0.0017396084731444716,0.4007391631603241,6.713271530345082,1.6083541226387024,6.0884495307691395,1.6878424596786499,1.4219054356217384,8.293006405234337,8.293006405234337,greedy,1.4219054356217384,0.0,hard_fault_cluster
6,N2849,control0,1.6532073020935059,1.428113402426243,1.6532073020935059,0.8441346883773804,1.4948596611618996,0.008441346883773803,0.41380372643470764,0.02160174585878849,0.02160174585878849,-0.11872177124023436,0.05917741730809212,0.17546993494033813,0.05045808106660843,107458.4140625,45180.921875,62277.4921875,107146.8046875,44979.4375,62167.3671875,0.002899813698604703,0.00445950124412775,0.0017682953039184213,0.2899813698604703,6.783478165045381,1.750392187833786,6.134175839368254,1.6445579063892366,1.428113402426243,9.72111980766058,9.72111980766058,greedy,1.428113402426243,0.0,hard_fault_cluster
7,N2859,control0,1.6332354545593262,1.5928688064217569,1.6332354545593262,0.8585325479507446,1.482287223637104,0.008585325479507445,0.42222848534584045,0.024412529543042183,0.024412529543042183,0.13061150670051574,0.05984339118003845,0.178196981549263,0.050401702523231506,107146.8515625,44979.4609375,62167.390625,106993.6640625,44868.1953125,62125.46875,0.0014296966837719083,0.00247369846329093,0.0006743386620655656,0.14296966837719083,6.867284195497632,2.3166421079635624,6.205075387377292,2.335438599586487,1.5928688064217569,11.313988614082337,11.313988614082337,greedy,1.5928688064217569,0.0,hard_fault_cluster
8,N6780,control0,1.6238226890563965,1.3377250865101813,1.6238226890563965,0.9098849892616272,1.5136116698384283,0.009098849892616272,0.42380082607269287,0.025317737832665443,0.025317737832665443,-0.15244661569595336,0.05872583016753197,0.17720451951026917,0.050206881016492844,107001.0625,44877.7109375,62123.3515625,106729.109375,44699.80078125,62029.3046875,0.002541592810302973,0.003964332398027182,0.00151387311052531,0.2541592810302973,6.807785743847489,1.8179553520679472,6.10638369852677,1.7228985083103179,1.3377250865101813,12.651713700592518,12.651713700592518,greedy,1.3377250865101813,0.0,hard_fault_cluster
9,N13662,control0,1.7759374380111694,1.570115876197815,1.7759374380111694,0.9718048572540283,1.6298593401908874,0.009718048572540283,0.4263691306114197,0.025197098031640053,0.025197098031640053,-0.2204459667205811,0.05809202790260315,0.17886509001255035,0.050806500017642975,106728.75,44699.328125,62029.421875,105914.5546875,44195.2265625,61719.328125,0.007628641091287136,0.011277609504759312,0.004999139811843634,0.7628641091287136,6.806204745545983,1.5231826186180115,6.058453279081732,1.5442293763160706,1.570115876197815,14.221829576790332,14.221829576790332,greedy,1.570115876197815,0.0,hard_fault_cluster
10,N13629,control0,1.7391102313995361,1.4782943926751613,1.7391102313995361,0.9845952987670898,1.4729426376521586,0.009845952987670898,0.43084248900413513,0.02466924674808979,0.02466924674808979,0.08623198926448822,0.05702618509531021,0.178040012717247,0.049072276800870895,105913.2578125,44193.984375,61719.2734375,105416.671875,43887.9609375,61528.70703125,0.004688609857112169,0.006924549583345652,0.0030876321252435446,0.4688609857112169,6.711883055046201,1.4459718149900438,5.954934645909816,1.4511153262853624,1.4782943926751613,15.700123969465494,15.700123969465494,greedy,1.4782943926751613,0.0,hard_fault_cluster
