step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
1,N1180,control1,1.8881053924560547,2.6460383225977417,2.6863648176193236,0.4035841275751591,1.7199249096885323,1.8881053924560547,0.7165921330451965,2.4292762532830237,2.292814540863037,0.007165921330451966,0.4242992103099823,0.04669532924890518,0.04669532924890518,1.0967429465055465,0.09646204113960266,0.21926899254322052,0.07132156193256378,98506.4296875,39555.23828125,58951.19140625,102295.140625,42907.65234375,59387.484375,-0.038461558520793915,-0.08475272357463837,-0.007400918751955032,-3.8461558520793915,10.409491576254368,2.053588780909777,9.837025979533792,1.948591265231371,2.508468160033226,2.672805771678686,2.6460383225977417,2.6460383225977417,2.6460383225977417,greedy,2.6460383225977417,0.0,hard_fault_cluster
2,N2076,observe,1.7388012409210205,1.6111061989143491,1.3543975472450254,0.23168343890458346,1.047219029294327,1.7388012409210205,0.7253574728965759,1.4707204652950168,1.229572170972824,0.007253574728965759,0.39719972014427185,0.03596893697977066,0.03596893697977066,0.1337773618474602,0.09518826752901077,0.20070020854473114,0.06828666478395462,102299.25,42914.171875,59385.08203125,103709.71875,44340.78125,59368.9375,-0.013787674717605114,-0.033243317157030106,0.0002718617324717343,-1.3787674717605114,10.280153162777424,1.6656492922455073,9.709158355370164,1.635396656766534,1.4579123178496958,1.2715868648234756,1.6111061989143491,4.257144521512091,4.257144521512091,greedy,1.6111061989143491,0.0,hard_fault_cluster
3,N2075,observe,1.7410112619400024,2.796716799903661,2.4451230883598325,0.39002279298380016,1.8178659199373797,1.7410112619400024,0.723853588104248,2.583362710196525,2.100259172916412,0.00723853588104248,0.40324321389198303,0.03266780823469162,0.03266780823469162,0.0033814482204616025,0.09323760122060776,0.1973198801279068,0.06720320880413055,103709.734375,44340.796875,59368.9375,103994.203125,44684.4765625,59309.73046875,-0.0027429319452494383,-0.007750868331640959,0.0009972729021683335,-0.27429319452494383,10.080281518399715,3.1176230965182183,9.51289047114551,2.933637720160186,2.5970846380107107,2.311360511626117,2.796716799903661,7.053861321415752,7.053861321415752,greedy,2.796716799903661,0.0,hard_fault_cluster
4,N3076,control0,1.0658663511276245,1.0541942267119884,1.1433554768562315,0.23837106510996817,0.6852262473627925,1.0658663511276245,0.5747240781784058,0.8424057871103285,0.34351236969232557,0.0057472407817840574,0.4044246971607208,0.03906965255737305,0.03906965255737305,1.0199895311892033,0.08237311244010925,0.18573343753814697,0.055516958236694336,103992.4765625,44678.703125,59313.7734375,103296.3828125,43971.6484375,59324.734375,0.006693693343549967,0.015825318172574043,-0.0001847958192229271,0.6693693343549967,8.851104974746704,0.9237524430453777,8.39075967669487,0.9237524430453777,0.8510019958019256,0.9213997876271605,1.0541942267119884,8.10805554812774,8.10805554812774,greedy,1.0541942267119884,0.0,hard_fault_cluster
5,N2077,observe,1.347231149673462,1.5214532222226262,1.5040990233421323,0.12615875858813524,0.9889445944447071,1.347231149673462,0.6364717483520508,1.3410494776442647,1.3202324509620667,0.006364717483520508,0.40591105818748474,0.036266982555389404,0.036266982555389404,-0.7387877534702421,0.08603431284427643,0.18846027553081512,0.05971212685108185,103299.234375,43977.94140625,59321.29296875,103570.2890625,44292.3828125,59277.90625,-0.002623975742608309,-0.007149979937821627,0.0007313852547667921,-0.2623975742608309,9.276170015335083,1.4362704461067917,8.771615967154503,1.41229836396873,1.467964486591518,1.5660270109307022,1.5214532222226262,9.629508770350366,9.629508770350366,greedy,1.5214532222226262,0.0,hard_fault_cluster
6,N6272,control0,1.0465296506881714,0.8523760874569417,0.8264392435550689,0.12633080676198008,0.5540444568470121,1.0465296506881714,0.5917553901672363,0.8899819001555442,0.7886883914470673,0.005917553901672363,0.40306565165519714,0.038747116923332214,0.038747116923332214,-0.3045288759469986,0.07145878672599792,0.17757727205753326,0.04829239100217819,103570.71875,44292.83203125,59277.890625,102830.4296875,43656.7265625,59173.703125,0.007147667463868856,0.014361363835632801,0.0017576114041730762,0.7147667463868856,7.776381179690361,0.9811668801307678,7.303504299372435,1.0027788865566254,0.9655767232179642,0.9723582854121924,0.8523760874569417,10.481884857807309,10.481884857807309,greedy,0.8523760874569417,0.0,hard_fault_cluster
7,N2078,observe,1.4540396928787231,1.7575827914476394,1.8372487545013427,0.1322453457117081,1.1424288144409656,1.4540396928787231,0.6658028364181519,1.6714675143361093,1.5964366078376768,0.006658028364181518,0.4232628345489502,0.03566986322402954,0.03566986322402954,-1.4617099985480309,0.0791504830121994,0.189495250582695,0.05383182317018509,102830.0234375,43656.3515625,59173.671875,102689.5703125,43732.5078125,58957.0625,0.0013658766401931643,-0.0017444483237341046,0.0036605701316148043,0.13658766401931643,8.616521000862122,2.0954422265291215,8.090416476130486,2.103590562939644,1.9416698530316354,1.8198007894307378,1.7575827914476394,12.239467649254948,12.239467649254948,greedy,1.7575827914476394,0.0,hard_fault_cluster
8,N3861,control0,1.1720013618469238,0.9746459870040416,0.9933809280395507,0.14019241616129877,0.633519891552627,1.1720013618469238,0.6478832364082336,1.0464941561222076,1.143348091840744,0.006478832364082337,0.43134865164756775,0.03963111340999603,0.03963111340999603,-0.5091638663411142,0.07069176435470581,0.18132522702217102,0.0471063032746315,102689.6484375,43732.5625,58957.0859375,101732.5,42956.10546875,58776.3984375,0.009320788085460663,0.01775466650724411,0.0030647290404886007,0.9320788085460663,7.756690785288811,0.8754436123371124,7.2410550229251385,0.9016700911521912,1.167040127515793,1.1642005113512277,0.9746459870040416,13.21411363625899,13.21411363625899,greedy,0.9746459870040416,0.0,hard_fault_cluster
9,N5343,control0,0.9707573652267456,1.0648862934112548,0.6176393866539001,0.2707785105705261,0.6921760907173157,0.9707573652267456,0.6117061376571655,1.0396814411878585,0.3197300434112549,0.006117061376571655,0.45131900906562805,0.04508043825626373,0.04508043825626373,0.9760036766529083,0.07009124010801315,0.18801403045654297,0.047766223549842834,101731.84375,42955.3046875,58776.5390625,101418.890625,42609.0,58809.89453125,0.0030762553215026855,0.008061977103352547,-0.0005674962885677814,0.30762553215026855,7.665910586714745,1.173873391151428,7.173320654779673,1.2051836216449736,0.9781748235225678,0.6462422513961792,1.0648862934112548,14.278999929670245,14.278999929670245,greedy,1.0648862934112548,0.0,hard_fault_cluster
10,N2079,observe,1.3344206809997559,1.0798743641376494,1.8354342222213744,-0.226133120059967,0.7019183366894721,1.3344206809997559,0.6621229648590088,0.7661415100097657,1.215047025680542,0.006621229648590088,0.45927196741104126,0.03718339651823044,0.03718339651823044,-3.0143550062179565,0.07603223621845245,0.19613920152187347,0.054778553545475006,101419.609375,42609.90625,58809.69921875,101397.3359375,42847.3125,58550.0234375,0.0002196166751673445,-0.0055716210044920444,0.004415526520460844,0.02196166751673445,8.302529983222485,1.4618556571006776,7.778050212189555,1.5131668519973756,1.4007484912872314,1.671416589617729,1.0798743641376494,15.358874293807895,15.358874293807895,greedy,1.0798743641376494,0.0,hard_fault_cluster
