benchmark_id,sequence_id,step,seed,random_patterns,candidate_count,inserted_count,candidate_id,net,type,insertion_sequence,source_bench_sha256,inserted_bench_sha256,total_faults,detected_faults,test_coverage,fault_coverage,pattern_count,effective_pattern_count,baseline_test_coverage,baseline_fault_coverage,baseline_pattern_count,baseline_effective_pattern_count,delta_test_coverage,delta_fault_coverage,delta_pattern_count,delta_effective_pattern_count,fault_list_path,fault_csv_path,hard_fault_summary_path,hard_fault_count,undetected_fault_count,fault_status_counts,work_dir,status,error,source_plan_csv,pred_score,pred_fc,pred_pattern,elapsed_sec,source_sequence_id,source_label_csv
subckt_0016,structural:subckt_0016:00,1,2026,100000,245,1,173,new_n3150_,CP1,"[{""candidate_id"": 173, ""net"": ""new_n3150_"", ""score"": null, ""type"": ""CP1""}]",4c30b098772380ae798efed63f2abd88badef7192f2f6093778b6e78b032a5bb,11d727061425ba10c860ed47bc672c791c533c167596ab17b43e5efc289ed56d,372,367,0.9865600000000001,0.9865600000000001,100000,117,0.97027,0.97027,100000,101,0.016290000000000138,0.016290000000000138,0,16,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0001/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0001/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0001/hard_fault_summary.json,5,5,"{""undetected"": 5}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0001,ok,,,,,,0.4871983528137207,structural:subckt_0016:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0016,structural:subckt_0016:00,2,2026,100000,245,2,200,new_n3358_,CP1,"[{""candidate_id"": 173, ""net"": ""new_n3150_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 200, ""net"": ""new_n3358_"", ""score"": null, ""type"": ""CP1""}]",4c30b098772380ae798efed63f2abd88badef7192f2f6093778b6e78b032a5bb,f70ae90f6609a79000210e0183165e87c4cef08e7feaad43654c0c03764f8f91,376,371,0.9867,0.9867,100000,118,0.97027,0.97027,100000,101,0.016430000000000056,0.016430000000000056,0,17,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0002/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0002/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0002/hard_fault_summary.json,5,5,"{""undetected"": 5}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0002,ok,,,,,,0.6631066799163818,structural:subckt_0016:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0016,structural:subckt_0016:00,3,2026,100000,245,3,-1,new_n3060_,OP,"[{""candidate_id"": 173, ""net"": ""new_n3150_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 200, ""net"": ""new_n3358_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""new_n3060_"", ""score"": null, ""type"": ""OP""}]",,,,,,,,,0.97027,0.97027,100000,101,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0003,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0003/atalanta_bist_logs,,,,,0.3766186237335205,structural:subckt_0016:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0016,structural:subckt_0016:00,4,2026,100000,245,4,202,new_n3360_,CP1,"[{""candidate_id"": 173, ""net"": ""new_n3150_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 200, ""net"": ""new_n3358_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""new_n3060_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 202, ""net"": ""new_n3360_"", ""score"": null, ""type"": ""CP1""}]",,,,,,,,,0.97027,0.97027,100000,101,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0004,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0004/atalanta_bist_logs,,,,,0.41711902618408203,structural:subckt_0016:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0016,structural:subckt_0016:00,5,2026,100000,245,5,-1,__buf_split_2061,OP,"[{""candidate_id"": 173, ""net"": ""new_n3150_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 200, ""net"": ""new_n3358_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""new_n3060_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 202, ""net"": ""new_n3360_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""__buf_split_2061"", ""score"": null, ""type"": ""OP""}]",,,,,,,,,0.97027,0.97027,100000,101,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0005,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0005/atalanta_bist_logs,,,,,0.31342339515686035,structural:subckt_0016:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0016,structural:subckt_0016:00,6,2026,100000,245,6,-1,new_n3053_,OP,"[{""candidate_id"": 173, ""net"": ""new_n3150_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 200, ""net"": ""new_n3358_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""new_n3060_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 202, ""net"": ""new_n3360_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""__buf_split_2061"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n3053_"", ""score"": null, ""type"": ""OP""}]",,,,,,,,,0.97027,0.97027,100000,101,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0006,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0006/atalanta_bist_logs,,,,,0.2892336845397949,structural:subckt_0016:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0016,structural:subckt_0016:00,7,2026,100000,245,7,-1,new_n3127_,OP,"[{""candidate_id"": 173, ""net"": ""new_n3150_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 200, ""net"": ""new_n3358_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""new_n3060_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 202, ""net"": ""new_n3360_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""__buf_split_2061"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n3053_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n3127_"", ""score"": null, ""type"": ""OP""}]",,,,,,,,,0.97027,0.97027,100000,101,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0007,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0007/atalanta_bist_logs,,,,,0.3660142421722412,structural:subckt_0016:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0016,structural:subckt_0016:00,8,2026,100000,245,8,136,new_n3089_,OP,"[{""candidate_id"": 173, ""net"": ""new_n3150_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 200, ""net"": ""new_n3358_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""new_n3060_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 202, ""net"": ""new_n3360_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""__buf_split_2061"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n3053_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n3127_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 136, ""net"": ""new_n3089_"", ""score"": null, ""type"": ""OP""}]",,,,,,,,,0.97027,0.97027,100000,101,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0008,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0008/atalanta_bist_logs,,,,,0.28983044624328613,structural:subckt_0016:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0016,structural:subckt_0016:00,9,2026,100000,245,9,-1,__buf_split_2078,OP,"[{""candidate_id"": 173, ""net"": ""new_n3150_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 200, ""net"": ""new_n3358_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""new_n3060_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 202, ""net"": ""new_n3360_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""__buf_split_2061"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n3053_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n3127_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 136, ""net"": ""new_n3089_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_2078"", ""score"": null, ""type"": ""OP""}]",,,,,,,,,0.97027,0.97027,100000,101,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0009,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0009/atalanta_bist_logs,,,,,0.18986821174621582,structural:subckt_0016:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0016,structural:subckt_0016:00,10,2026,100000,245,10,141,new_n3092_,CP1,"[{""candidate_id"": 173, ""net"": ""new_n3150_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 200, ""net"": ""new_n3358_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""new_n3060_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 202, ""net"": ""new_n3360_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""__buf_split_2061"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n3053_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n3127_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 136, ""net"": ""new_n3089_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_2078"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 141, ""net"": ""new_n3092_"", ""score"": null, ""type"": ""CP1""}]",,,,,,,,,0.97027,0.97027,100000,101,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0010,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0016/structural_subckt_0016_00/step_0010/atalanta_bist_logs,,,,,0.2596867084503174,structural:subckt_0016:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
