line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
1,__tpi_not_test_en->__tpi_cp_10___aig_not_12001 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_10___aig_not_12001,__tpi_cp_10___aig_not_12001,1,undetected,__tpi_cp_10___aig_not_12001,__tpi_cp_10___aig_not_12001,__tpi_cp_10___aig_not_12001,sa1,1
2,__aig_not_11987 /1 undetected,output,,__aig_not_11987,__aig_not_11987,1,undetected,__aig_not_11987,__aig_not_11987,__aig_not_11987,sa1,1
3,__aig_not_11983 /1 undetected,output,,__aig_not_11983,__aig_not_11983,1,undetected,__aig_not_11983,__aig_not_11983,__aig_not_11983,sa1,1
4,__aig_not_11981 /1 undetected,output,,__aig_not_11981,__aig_not_11981,1,undetected,__aig_not_11981,__aig_not_11981,__aig_not_11981,sa1,1
5,__aig_not_11979 /1 undetected,output,,__aig_not_11979,__aig_not_11979,1,undetected,__aig_not_11979,__aig_not_11979,__aig_not_11979,sa1,1
6,__aig_not_11977 /1 undetected,output,,__aig_not_11977,__aig_not_11977,1,undetected,__aig_not_11977,__aig_not_11977,__aig_not_11977,sa1,1
7,__aig_not_11975 /1 undetected,output,,__aig_not_11975,__aig_not_11975,1,undetected,__aig_not_11975,__aig_not_11975,__aig_not_11975,sa1,1
8,__aig_not_11973 /1 undetected,output,,__aig_not_11973,__aig_not_11973,1,undetected,__aig_not_11973,__aig_not_11973,__aig_not_11973,sa1,1
9,__aig_not_11971 /1 undetected,output,,__aig_not_11971,__aig_not_11971,1,undetected,__aig_not_11971,__aig_not_11971,__aig_not_11971,sa1,1
10,__aig_not_11969 /1 undetected,output,,__aig_not_11969,__aig_not_11969,1,undetected,__aig_not_11969,__aig_not_11969,__aig_not_11969,sa1,1
11,__aig_not_11967 /1 undetected,output,,__aig_not_11967,__aig_not_11967,1,undetected,__aig_not_11967,__aig_not_11967,__aig_not_11967,sa1,1
12,__buf_split_6556 /1 undetected,output,,__buf_split_6556,__buf_split_6556,1,undetected,__buf_split_6556,__buf_split_6556,__buf_split_6556,sa1,1
13,__buf_split_6557 /1 undetected,output,,__buf_split_6557,__buf_split_6557,1,undetected,__buf_split_6557,__buf_split_6557,__buf_split_6557,sa1,1
14,__buf_split_6558 /1 undetected,output,,__buf_split_6558,__buf_split_6558,1,undetected,__buf_split_6558,__buf_split_6558,__buf_split_6558,sa1,1
15,__buf_split_6559 /1 undetected,output,,__buf_split_6559,__buf_split_6559,1,undetected,__buf_split_6559,__buf_split_6559,__buf_split_6559,sa1,1
16,__buf_split_6560 /1 undetected,output,,__buf_split_6560,__buf_split_6560,1,undetected,__buf_split_6560,__buf_split_6560,__buf_split_6560,sa1,1
17,__buf_split_6561 /1 undetected,output,,__buf_split_6561,__buf_split_6561,1,undetected,__buf_split_6561,__buf_split_6561,__buf_split_6561,sa1,1
18,__buf_split_6562 /1 undetected,output,,__buf_split_6562,__buf_split_6562,1,undetected,__buf_split_6562,__buf_split_6562,__buf_split_6562,sa1,1
19,__buf_split_6563 /1 undetected,output,,__buf_split_6563,__buf_split_6563,1,undetected,__buf_split_6563,__buf_split_6563,__buf_split_6563,sa1,1
20,__buf_split_6564 /1 undetected,output,,__buf_split_6564,__buf_split_6564,1,undetected,__buf_split_6564,__buf_split_6564,__buf_split_6564,sa1,1
21,__buf_split_6565 /1 undetected,output,,__buf_split_6565,__buf_split_6565,1,undetected,__buf_split_6565,__buf_split_6565,__buf_split_6565,sa1,1
22,__buf_split_6568 /1 undetected,output,,__buf_split_6568,__buf_split_6568,1,undetected,__buf_split_6568,__buf_split_6568,__buf_split_6568,sa1,1
23,__tpi_not_test_en->__tpi_cp_6___aig_and_11958 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_6___aig_and_11958,__tpi_cp_6___aig_and_11958,1,undetected,__tpi_cp_6___aig_and_11958,__tpi_cp_6___aig_and_11958,__tpi_cp_6___aig_and_11958,sa1,1
24,test_en->__tpi_cp_11___aig_and_11944 /0 undetected,input_edge,test_en,__tpi_cp_11___aig_and_11944,__tpi_cp_11___aig_and_11944,0,undetected,__tpi_cp_11___aig_and_11944,__tpi_cp_11___aig_and_11944,__tpi_cp_11___aig_and_11944,sa0,1
25,__aig_not_11943 /1 undetected,output,,__aig_not_11943,__aig_not_11943,1,undetected,__aig_not_11943,__aig_not_11943,__aig_not_11943,sa1,1
