step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
1,N2219,control1,1.5957684516906738,2.525162356719375,1.8469686686992643,0.4224342998117208,1.6413555318675936,1.5957684516906738,0.7163989543914795,2.0122403282672163,2.873063945770263,0.007163989543914795,0.3101165294647217,0.03632716089487076,0.03632716089487076,1.1208202984184026,0.07537909597158432,0.18683533370494843,0.05175628140568733,105212.25,42459.421875,62752.82421875,108084.578125,45592.5703125,62492.00390625,-0.02730032056570053,-0.07379159331321716,0.004156311973929405,-2.730032056570053,8.290635712444782,2.087231905311346,7.72609112598002,1.9365944336354732,1.9100508477538825,1.9907405159436165,2.525162356719375,2.525162356719375,2.525162356719375,greedy,2.525162356719375,0.0,hard_fault_cluster
2,N14033,control1,1.6646029949188232,2.528473616838455,1.9890286147594451,0.23411803364753728,1.6435078509449959,1.6646029949188232,0.7475789189338684,1.9678844273090361,1.4178901195526123,0.007475789189338684,0.3489774763584137,0.02300603874027729,0.02300603874027729,-0.9123676717281342,0.06699623167514801,0.17578862607479095,0.0517059750854969,108084.140625,45592.25,62491.89453125,108300.765625,45846.3203125,62454.4453125,-0.002004225505515933,-0.005572664551436901,0.0005992652149870992,-0.2004225505515933,7.470208125188947,3.0903710496425627,6.8922694069333375,3.2762575757503507,2.5000086486339566,1.8578440276533363,2.528473616838455,5.05363597355783,5.05363597355783,greedy,2.528473616838455,0.0,hard_fault_cluster
3,N7781,observe,1.487250566482544,1.1149728773534298,1.5908065557479858,0.013400149196386367,0.7247323702797294,1.487250566482544,0.7202815413475037,0.9688008971512317,1.623757803440094,0.007202815413475037,0.36436372995376587,0.015489982441067696,0.015489982441067696,-1.6266907216608526,0.06699307262897491,0.17005465924739838,0.049440473318099976,108300.8125,45846.8125,62454.0,109429.421875,46612.5390625,62816.87890625,-0.01042106095701456,-0.016701849177479744,-0.005810339003801346,-1.042106095701456,7.435078786686063,1.802671363055706,6.883250143844634,1.9489498159289358,1.3576590768992902,1.7765370168909431,1.1149728773534298,6.1686088509112595,6.1686088509112595,greedy,1.1149728773534298,0.0,hard_fault_cluster
4,N5319,control0,1.3935120105743408,1.1567520995438099,1.4827778220176695,0.18561787799000742,0.7518888647034765,1.3935120105743408,0.7433634996414185,1.2879859253764152,1.475390326976776,0.007433634996414184,0.37973350286483765,0.018945949152112007,0.018945949152112007,-0.320938857793808,0.05990462377667427,0.1647978127002716,0.046487271785736084,109430.140625,46613.3828125,62816.76171875,108651.46875,46080.01953125,62571.453125,0.007115698419511318,0.011442277580499649,0.003905145451426506,0.7115698419511318,6.7527718264609575,0.9138511157035828,6.18103973986581,0.8564584410190582,1.2750427633523942,1.5133527242392302,1.1567520995438099,7.325360950455069,7.325360950455069,greedy,1.1567520995438099,0.0,hard_fault_cluster
5,N6992,control0,1.5285820960998535,1.0435538714006543,1.2757315337657928,0.1930349950864911,0.6783100164104253,1.5285820960998535,0.7670228481292725,1.0563991229981182,0.8844191372394561,0.007670228481292725,0.3977239429950714,0.022013070061802864,0.022013070061802864,0.11164737224578858,0.05982649698853493,0.17018789052963257,0.04850141704082489,108651.671875,46080.02734375,62571.6484375,108117.828125,45686.1953125,62431.6328125,0.0049133505672216415,0.008546696975827217,0.002237684791907668,0.49133505672216415,6.771685617044568,1.0454749301075936,6.179908678401262,1.055903573334217,1.0943925127387046,1.2183424332737922,1.0435538714006543,8.368914821855723,8.368914821855723,greedy,1.0435538714006543,0.0,hard_fault_cluster
6,N2849,control0,1.4891242980957031,1.0604040533304215,0.950852221250534,0.25084830224514004,0.689262634664774,1.4891242980957031,0.7824094295501709,1.234571336209774,1.0152049005031585,0.007824094295501708,0.4101661741733551,0.024944910779595375,0.024944910779595375,0.39022984772920605,0.058287590742111206,0.17146143317222595,0.04817584156990051,108110.421875,45676.72265625,62433.703125,107793.359375,45457.48828125,62335.87109375,0.0029327652882784605,0.004799695685505867,0.0015669746790081263,0.29327652882784605,6.636113414540887,1.1848791205883025,6.030597659293562,1.16863330245018,1.1411254227161407,1.04850931763649,1.0604040533304215,9.429318875186144,9.429318875186144,greedy,1.0604040533304215,0.0,hard_fault_cluster
7,N13662,control0,1.5190974473953247,1.6189080786891281,1.5891329288482665,0.27889415742829443,1.0522902511479333,1.5190974473953247,0.8326942920684814,1.5607450319454075,1.674336588382721,0.008326942920684815,0.4138886332511902,0.026139939203858376,0.026139939203858376,0.3431685647368431,0.056732580065727234,0.1699780374765396,0.04685216397047043,107800.3125,45466.484375,62333.828125,107225.984375,45117.5859375,62108.3984375,0.005327703896909952,0.007673750165849924,0.00361649040132761,0.5327703896909952,6.532092237845063,1.5525544284284114,5.887966564390808,1.4600401042401792,1.5266038626432419,1.618161753937602,1.6189080786891281,11.048226953875272,11.048226953875272,greedy,1.6189080786891281,0.0,hard_fault_cluster
8,N6780,control0,1.5564658641815186,1.7616200044751167,1.3376788020133972,0.46403401643037795,1.145053002908826,1.5564658641815186,0.8810670971870422,2.4356130734086037,2.7715870141983032,0.008810670971870422,0.42089179158210754,0.02674289233982563,0.02674289233982563,0.5218104538321494,0.05757434666156769,0.17381300032138824,0.047922953963279724,107226.390625,45118.109375,62108.28125,106926.203125,44911.15234375,62015.0546875,0.002799567300826311,0.004587005823850632,0.0015010327333584428,0.2799567300826311,6.665244655683637,1.9085275357961655,5.984387163538486,2.039207333922386,1.9572559162974357,1.8583491303771735,1.7616200044751167,12.809846958350388,12.809846958350388,greedy,1.7616200044751167,0.0,hard_fault_cluster
9,N18172,control0,1.5421607494354248,2.5347867077589035,2.2249254822731017,0.42934082210063934,1.6476113600432873,1.5421607494354248,0.8545979261398315,1.9299587759375572,1.163773703575134,0.008545979261398315,0.42002788186073303,0.03157941997051239,0.03157941997051239,1.3461498314142226,0.05676039680838585,0.16883021593093872,0.042953044176101685,106926.03125,44910.8515625,62015.1796875,106304.125,44528.5625,61775.5625,0.005816228687763214,0.008512175641953945,0.0038638473488390446,0.5816228687763214,6.562217026948929,1.9649766939878464,5.897584017366171,2.0401387470960617,2.066729313135147,1.7651687338203192,2.5347867077589035,15.344633666109292,15.344633666109292,greedy,2.5347867077589035,0.0,hard_fault_cluster
10,N11975,control0,1.466251254081726,1.4345379773527385,1.490462839603424,0.32261396087706085,0.9324496852792801,1.466251254081726,0.872451663017273,1.445708804577589,2.0668732047080995,0.00872451663017273,0.4283766746520996,0.032765232026576996,0.032765232026576996,0.7892095953226089,0.058519601821899414,0.17373870313167572,0.04413783550262451,106304.359375,44528.8828125,61775.47265625,106371.3046875,44572.171875,61799.1328125,-0.0006297513609752059,-0.0009721569367684424,-0.00038300242158584297,-0.06297513609752059,6.757177077233791,1.74709678709507,6.078264405950904,1.831607077717781,1.4094354838132857,1.7313999466598031,1.4345379773527385,16.779171643462032,16.779171643462032,greedy,1.4345379773527385,0.0,hard_fault_cluster
