line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
1,__tpi_not_test_en->__tpi_cp_10___aig_not_7185 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_10___aig_not_7185,__tpi_cp_10___aig_not_7185,1,undetected,__tpi_cp_10___aig_not_7185,__tpi_cp_10___aig_not_7185,__tpi_cp_10___aig_not_7185,sa1,1
2,__tpi_not_test_en->__tpi_cp_11___aig_not_7181 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_11___aig_not_7181,__tpi_cp_11___aig_not_7181,1,undetected,__tpi_cp_11___aig_not_7181,__tpi_cp_11___aig_not_7181,__tpi_cp_11___aig_not_7181,sa1,1
3,__aig_not_7171 /1 undetected,output,,__aig_not_7171,__aig_not_7171,1,undetected,__aig_not_7171,__aig_not_7171,__aig_not_7171,sa1,1
4,__aig_not_7167 /1 undetected,output,,__aig_not_7167,__aig_not_7167,1,undetected,__aig_not_7167,__aig_not_7167,__aig_not_7167,sa1,1
5,__aig_not_7165 /1 undetected,output,,__aig_not_7165,__aig_not_7165,1,undetected,__aig_not_7165,__aig_not_7165,__aig_not_7165,sa1,1
6,__aig_not_7163 /1 undetected,output,,__aig_not_7163,__aig_not_7163,1,undetected,__aig_not_7163,__aig_not_7163,__aig_not_7163,sa1,1
7,__aig_not_7161 /1 undetected,output,,__aig_not_7161,__aig_not_7161,1,undetected,__aig_not_7161,__aig_not_7161,__aig_not_7161,sa1,1
8,__aig_not_7159 /1 undetected,output,,__aig_not_7159,__aig_not_7159,1,undetected,__aig_not_7159,__aig_not_7159,__aig_not_7159,sa1,1
9,__aig_not_7157 /1 undetected,output,,__aig_not_7157,__aig_not_7157,1,undetected,__aig_not_7157,__aig_not_7157,__aig_not_7157,sa1,1
10,__aig_not_7155 /1 undetected,output,,__aig_not_7155,__aig_not_7155,1,undetected,__aig_not_7155,__aig_not_7155,__aig_not_7155,sa1,1
11,__aig_not_7153 /1 undetected,output,,__aig_not_7153,__aig_not_7153,1,undetected,__aig_not_7153,__aig_not_7153,__aig_not_7153,sa1,1
12,__aig_not_7151 /1 undetected,output,,__aig_not_7151,__aig_not_7151,1,undetected,__aig_not_7151,__aig_not_7151,__aig_not_7151,sa1,1
13,__buf_split_4120 /1 undetected,output,,__buf_split_4120,__buf_split_4120,1,undetected,__buf_split_4120,__buf_split_4120,__buf_split_4120,sa1,1
14,__buf_split_4121 /1 undetected,output,,__buf_split_4121,__buf_split_4121,1,undetected,__buf_split_4121,__buf_split_4121,__buf_split_4121,sa1,1
15,__buf_split_4122 /1 undetected,output,,__buf_split_4122,__buf_split_4122,1,undetected,__buf_split_4122,__buf_split_4122,__buf_split_4122,sa1,1
16,__buf_split_4123 /1 undetected,output,,__buf_split_4123,__buf_split_4123,1,undetected,__buf_split_4123,__buf_split_4123,__buf_split_4123,sa1,1
17,__buf_split_4124 /1 undetected,output,,__buf_split_4124,__buf_split_4124,1,undetected,__buf_split_4124,__buf_split_4124,__buf_split_4124,sa1,1
18,__buf_split_4125 /1 undetected,output,,__buf_split_4125,__buf_split_4125,1,undetected,__buf_split_4125,__buf_split_4125,__buf_split_4125,sa1,1
19,__buf_split_4126 /1 undetected,output,,__buf_split_4126,__buf_split_4126,1,undetected,__buf_split_4126,__buf_split_4126,__buf_split_4126,sa1,1
20,__buf_split_4127 /1 undetected,output,,__buf_split_4127,__buf_split_4127,1,undetected,__buf_split_4127,__buf_split_4127,__buf_split_4127,sa1,1
21,__buf_split_4128 /1 undetected,output,,__buf_split_4128,__buf_split_4128,1,undetected,__buf_split_4128,__buf_split_4128,__buf_split_4128,sa1,1
22,__buf_split_4129 /1 undetected,output,,__buf_split_4129,__buf_split_4129,1,undetected,__buf_split_4129,__buf_split_4129,__buf_split_4129,sa1,1
23,__buf_split_4132 /1 undetected,output,,__buf_split_4132,__buf_split_4132,1,undetected,__buf_split_4132,__buf_split_4132,__buf_split_4132,sa1,1
24,__tpi_not_test_en->__tpi_cp_6___aig_and_7142 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_6___aig_and_7142,__tpi_cp_6___aig_and_7142,1,undetected,__tpi_cp_6___aig_and_7142,__tpi_cp_6___aig_and_7142,__tpi_cp_6___aig_and_7142,sa1,1
