benchmark_id,sequence_id,step,seed,random_patterns,candidate_count,inserted_count,candidate_id,net,type,insertion_sequence,source_bench_sha256,inserted_bench_sha256,total_faults,detected_faults,test_coverage,fault_coverage,pattern_count,effective_pattern_count,baseline_test_coverage,baseline_fault_coverage,baseline_pattern_count,baseline_effective_pattern_count,delta_test_coverage,delta_fault_coverage,delta_pattern_count,delta_effective_pattern_count,fault_list_path,fault_csv_path,hard_fault_summary_path,hard_fault_count,undetected_fault_count,fault_status_counts,work_dir,status,error,source_plan_csv,pred_score,pred_fc,pred_pattern,elapsed_sec,source_sequence_id,source_label_csv
subckt_0046,structural:subckt_0046:00,1,2026,100000,273,1,-1,new_n1277_,OP,"[{""candidate_id"": -1, ""net"": ""new_n1277_"", ""score"": null, ""type"": ""OP""}]",,,,,,,,,0.9771599999999999,0.9771599999999999,100000,44,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0001,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0001/atalanta_bist_logs,,,,,0.2358684539794922,structural:subckt_0046:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0046,structural:subckt_0046:00,2,2026,100000,273,2,-1,__buf_split_1248,OP,"[{""candidate_id"": -1, ""net"": ""new_n1277_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_1248"", ""score"": null, ""type"": ""OP""}]",,,,,,,,,0.9771599999999999,0.9771599999999999,100000,44,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0002,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0002/atalanta_bist_logs,,,,,0.34947681427001953,structural:subckt_0046:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0046,structural:subckt_0046:00,3,2026,100000,273,3,-1,__buf_split_567,OP,"[{""candidate_id"": -1, ""net"": ""new_n1277_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_1248"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_567"", ""score"": null, ""type"": ""OP""}]",,,,,,,,,0.9771599999999999,0.9771599999999999,100000,44,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0003,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0003/atalanta_bist_logs,,,,,0.26619505882263184,structural:subckt_0046:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0046,structural:subckt_0046:00,4,2026,100000,273,4,-1,new_n1664_,CP0,"[{""candidate_id"": -1, ""net"": ""new_n1277_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_1248"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_567"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1664_"", ""score"": null, ""type"": ""CP0""}]",,,,,,,,,0.9771599999999999,0.9771599999999999,100000,44,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0004,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0004/atalanta_bist_logs,,,,,0.37942075729370117,structural:subckt_0046:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0046,structural:subckt_0046:00,5,2026,100000,273,5,-1,new_n1662_,CP1,"[{""candidate_id"": -1, ""net"": ""new_n1277_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_1248"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_567"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1664_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": -1, ""net"": ""new_n1662_"", ""score"": null, ""type"": ""CP1""}]",,,,,,,,,0.9771599999999999,0.9771599999999999,100000,44,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0005,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0005/atalanta_bist_logs,,,,,0.3341832160949707,structural:subckt_0046:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0046,structural:subckt_0046:00,6,2026,100000,273,6,-1,__buf_split_970,OP,"[{""candidate_id"": -1, ""net"": ""new_n1277_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_1248"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_567"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1664_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": -1, ""net"": ""new_n1662_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""__buf_split_970"", ""score"": null, ""type"": ""OP""}]",,,,,,,,,0.9771599999999999,0.9771599999999999,100000,44,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0006,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0006/atalanta_bist_logs,,,,,0.3030102252960205,structural:subckt_0046:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0046,structural:subckt_0046:00,7,2026,100000,273,7,-1,__buf_split_943,OP,"[{""candidate_id"": -1, ""net"": ""new_n1277_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_1248"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_567"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1664_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": -1, ""net"": ""new_n1662_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""__buf_split_970"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_943"", ""score"": null, ""type"": ""OP""}]",,,,,,,,,0.9771599999999999,0.9771599999999999,100000,44,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0007,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0007/atalanta_bist_logs,,,,,0.2186260223388672,structural:subckt_0046:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0046,structural:subckt_0046:00,8,2026,100000,273,8,-1,new_n1654_,CP1,"[{""candidate_id"": -1, ""net"": ""new_n1277_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_1248"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_567"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1664_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": -1, ""net"": ""new_n1662_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""__buf_split_970"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_943"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1654_"", ""score"": null, ""type"": ""CP1""}]",,,,,,,,,0.9771599999999999,0.9771599999999999,100000,44,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0008,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0008/atalanta_bist_logs,,,,,0.33129143714904785,structural:subckt_0046:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0046,structural:subckt_0046:00,9,2026,100000,273,9,-1,new_n1898_,CP1,"[{""candidate_id"": -1, ""net"": ""new_n1277_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_1248"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_567"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1664_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": -1, ""net"": ""new_n1662_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""__buf_split_970"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_943"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1654_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""new_n1898_"", ""score"": null, ""type"": ""CP1""}]",,,,,,,,,0.9771599999999999,0.9771599999999999,100000,44,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0009,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0009/atalanta_bist_logs,,,,,0.2314155101776123,structural:subckt_0046:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0046,structural:subckt_0046:00,10,2026,100000,273,10,-1,new_n1282_,OP,"[{""candidate_id"": -1, ""net"": ""new_n1277_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_1248"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_567"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1664_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": -1, ""net"": ""new_n1662_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""__buf_split_970"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_943"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1654_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""new_n1898_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""new_n1282_"", ""score"": null, ""type"": ""OP""}]",,,,,,,,,0.9771599999999999,0.9771599999999999,100000,44,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0010,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0010/atalanta_bist_logs,,,,,0.32706427574157715,structural:subckt_0046:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0046,structural:subckt_0046:00,11,2026,100000,273,11,-1,new_n1306_,OP,"[{""candidate_id"": -1, ""net"": ""new_n1277_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_1248"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_567"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1664_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": -1, ""net"": ""new_n1662_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""__buf_split_970"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_943"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1654_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""new_n1898_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""new_n1282_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1306_"", ""score"": null, ""type"": ""OP""}]",,,,,,,,,0.9771599999999999,0.9771599999999999,100000,44,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0011,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0011/atalanta_bist_logs,,,,,0.32096385955810547,structural:subckt_0046:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0046,structural:subckt_0046:00,12,2026,100000,273,12,-1,__buf_split_1254,CP1,"[{""candidate_id"": -1, ""net"": ""new_n1277_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_1248"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_567"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1664_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": -1, ""net"": ""new_n1662_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""__buf_split_970"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_943"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1654_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""new_n1898_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""new_n1282_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1306_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_1254"", ""score"": null, ""type"": ""CP1""}]",,,,,,,,,0.9771599999999999,0.9771599999999999,100000,44,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0012,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0012/atalanta_bist_logs,,,,,0.22148966789245605,structural:subckt_0046:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
subckt_0046,structural:subckt_0046:00,13,2026,100000,273,13,-1,__buf_split_1267,CP0,"[{""candidate_id"": -1, ""net"": ""new_n1277_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_1248"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_567"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1664_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": -1, ""net"": ""new_n1662_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""__buf_split_970"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_943"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1654_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""new_n1898_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""new_n1282_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""new_n1306_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": -1, ""net"": ""__buf_split_1254"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""__buf_split_1267"", ""score"": null, ""type"": ""CP0""}]",,,,,,,,,0.9771599999999999,0.9771599999999999,100000,44,,,,,,,,,,,autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0013,error,Atalanta_BIST reported a fatal error. Logs: /data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels/sequences/subckt_0046/structural_subckt_0046_00/step_0013/atalanta_bist_logs,,,,,0.26186156272888184,structural:subckt_0046:00,autoresearch/loop-260718-0223/structural_rollout64/labels.csv
