node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
N1028,2,1,1,0,0
N1030,2,1,1,0,0
N1276,2,1,1,0,0
N1278,2,1,1,0,0
N1279,2,1,1,0,0
N1285,2,1,1,0,0
N1287,2,1,1,0,0
N1335,2,1,1,0,0
N1339,2,1,1,0,0
N1340,2,1,1,0,0
N1346,2,1,1,0,0
N1348,2,1,1,0,0
N1395,2,1,1,0,0
N1399,2,1,1,0,0
N1409,2,1,1,0,0
N1411,2,1,1,0,0
N1412,2,1,1,0,0
N1455,2,1,1,0,0
N1459,2,1,1,0,0
N1460,2,1,1,0,0
N1466,2,1,1,0,0
N1468,2,1,1,0,0
N1512,2,1,1,0,0
N1541,2,1,1,0,0
N1545,2,1,1,0,0
N1574,2,1,1,0,0
N1578,2,1,1,0,0
N1605,2,1,1,0,0
N1607,2,1,1,0,0
N1636,2,1,1,0,0
N1638,2,1,1,0,0
N1665,2,1,1,0,0
N1669,2,1,1,0,0
N1698,2,1,1,0,0
N1700,2,1,1,0,0
N1727,2,1,1,0,0
N1731,2,1,1,0,0
N1769,2,1,1,0,0
N1771,2,1,1,0,0
N1800,2,1,1,0,0
N1804,2,1,1,0,0
N1831,2,1,1,0,0
N1833,2,1,1,0,0
N1862,2,1,1,0,0
N1866,2,1,1,0,0
N2208,2,1,1,0,0
N2210,2,1,1,0,0
N2211,2,1,1,0,0
N2217,2,1,1,0,0
N2223,2,1,1,0,0
N2268,2,1,1,0,0
N2272,2,1,1,0,0
N2273,2,1,1,0,0
N2279,2,1,1,0,0
N2281,2,1,1,0,0
N2327,2,1,1,0,0
N2333,2,1,1,0,0
N2342,2,1,1,0,0
N2344,2,1,1,0,0
N2345,2,1,1,0,0
N2390,2,1,1,0,0
N2392,2,1,1,0,0
N2393,2,1,1,0,0
N2399,2,1,1,0,0
N2401,2,1,1,0,0
N2445,2,1,1,0,0
N2474,2,1,1,0,0
N2478,2,1,1,0,0
N2507,2,1,1,0,0
N2511,2,1,1,0,0
N2538,2,1,1,0,0
N2540,2,1,1,0,0
N2569,2,1,1,0,0
N2573,2,1,1,0,0
N2600,2,1,1,0,0
N2602,2,1,1,0,0
N2631,2,1,1,0,0
N2635,2,1,1,0,0
N2662,2,1,1,0,0
N2664,2,1,1,0,0
N2693,2,1,1,0,0
N2697,2,1,1,0,0
N2722,2,1,1,0,0
N2726,2,1,1,0,0
N2755,2,1,1,0,0
N2757,2,1,1,0,0
