line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
1,__aig_not_32891 /1 undetected,output,,__aig_not_32891,__aig_not_32891,1,undetected,__aig_not_32891,__aig_not_32891,__aig_not_32891,sa1,1
2,__aig_not_61944 /1 undetected,output,,__aig_not_61944,__aig_not_61944,1,undetected,__aig_not_61944,__aig_not_61944,__aig_not_61944,sa1,1
3,__aig_not_32105 /1 undetected,output,,__aig_not_32105,__aig_not_32105,1,undetected,__aig_not_32105,__aig_not_32105,__aig_not_32105,sa1,1
4,__aig_not_31994 /1 undetected,output,,__aig_not_31994,__aig_not_31994,1,undetected,__aig_not_31994,__aig_not_31994,__aig_not_31994,sa1,1
5,__aig_not_61934 /1 undetected,output,,__aig_not_61934,__aig_not_61934,1,undetected,__aig_not_61934,__aig_not_61934,__aig_not_61934,sa1,1
6,new_n15368 /0 undetected,output,,new_n15368,new_n15368,0,undetected,new_n15368,new_n15368,new_n15368,sa0,1
7,__buf_split_20891 /1 undetected,output,,__buf_split_20891,__buf_split_20891,1,undetected,__buf_split_20891,__buf_split_20891,__buf_split_20891,sa1,1
8,new_n15305 /0 undetected,output,,new_n15305,new_n15305,0,undetected,new_n15305,new_n15305,new_n15305,sa0,1
9,__aig_not_31979 /1 undetected,output,,__aig_not_31979,__aig_not_31979,1,undetected,__aig_not_31979,__aig_not_31979,__aig_not_31979,sa1,1
10,__aig_not_31981 /1 undetected,output,,__aig_not_31981,__aig_not_31981,1,undetected,__aig_not_31981,__aig_not_31981,__aig_not_31981,sa1,1
11,__aig_not_31983 /1 undetected,output,,__aig_not_31983,__aig_not_31983,1,undetected,__aig_not_31983,__aig_not_31983,__aig_not_31983,sa1,1
12,__aig_not_31985 /1 undetected,output,,__aig_not_31985,__aig_not_31985,1,undetected,__aig_not_31985,__aig_not_31985,__aig_not_31985,sa1,1
13,__aig_not_31987 /1 undetected,output,,__aig_not_31987,__aig_not_31987,1,undetected,__aig_not_31987,__aig_not_31987,__aig_not_31987,sa1,1
14,__aig_not_31989 /1 undetected,output,,__aig_not_31989,__aig_not_31989,1,undetected,__aig_not_31989,__aig_not_31989,__aig_not_31989,sa1,1
15,__aig_not_31991 /1 undetected,output,,__aig_not_31991,__aig_not_31991,1,undetected,__aig_not_31991,__aig_not_31991,__aig_not_31991,sa1,1
16,__aig_not_61930 /1 undetected,output,,__aig_not_61930,__aig_not_61930,1,undetected,__aig_not_61930,__aig_not_61930,__aig_not_61930,sa1,1
17,new_n28921 /0 undetected,output,,new_n28921,new_n28921,0,undetected,new_n28921,new_n28921,new_n28921,sa0,1
18,__buf_split_39848 /1 undetected,output,,__buf_split_39848,__buf_split_39848,1,undetected,__buf_split_39848,__buf_split_39848,__buf_split_39848,sa1,1
19,__aig_not_61921 /1 undetected,output,,__aig_not_61921,__aig_not_61921,1,undetected,__aig_not_61921,__aig_not_61921,__aig_not_61921,sa1,1
20,__aig_not_61923 /1 undetected,output,,__aig_not_61923,__aig_not_61923,1,undetected,__aig_not_61923,__aig_not_61923,__aig_not_61923,sa1,1
21,__aig_not_61925 /1 undetected,output,,__aig_not_61925,__aig_not_61925,1,undetected,__aig_not_61925,__aig_not_61925,__aig_not_61925,sa1,1
22,__aig_not_61927 /1 undetected,output,,__aig_not_61927,__aig_not_61927,1,undetected,__aig_not_61927,__aig_not_61927,__aig_not_61927,sa1,1
23,__buf_split_20795 /1 undetected,output,,__buf_split_20795,__buf_split_20795,1,undetected,__buf_split_20795,__buf_split_20795,__buf_split_20795,sa1,1
