step,node,type,q_pred,q_pred_context,q_pred_type_context,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
1,N2219,control1,1.5957682132720947,2.589379671961069,1.846966642141342,1.5957682132720947,0.7163988351821899,2.0122341502457854,2.873063945770263,0.007163988351821899,0.3101164996623993,0.036327116191387177,0.036327116191387177,1.1208087404817344,0.07537909597158432,0.18683533370494843,0.05175628513097763,105212.25,42459.421875,62752.82421875,108084.578125,45592.5703125,62492.00390625,-0.02730032056570053,-0.07379159331321716,0.004156311973929405,-2.730032056570053,8.29063554853201,2.0872311292588708,7.726091085001826,1.936592370122671,1.9100496109575034,1.990739545132965,2.589379671961069,2.589379671961069,2.589379671961069,greedy,2.589379671961069,0.0,hard_fault_cluster
2,N14033,control1,1.6646029949188232,2.5013503789901734,1.9890303969383238,1.6646029949188232,0.7475789189338684,1.9678870081901552,1.4178892254829405,0.007475789189338684,0.3489774763584137,0.0230060163885355,0.0230060163885355,-0.9123574352264405,0.0669962465763092,0.17578862607479095,0.05170596018433571,108084.140625,45592.25,62491.890625,108300.765625,45846.3203125,62454.4453125,-0.002004225505515933,-0.005572664551436901,0.000599202758166939,-0.2004225505515933,7.470209592953324,3.090376051664353,6.892270891461521,3.2762612903118136,2.5000138700008394,1.8578475185483696,2.5013503789901734,5.090730050951242,5.090730050951242,greedy,2.5013503789901734,0.0,hard_fault_cluster
3,N5319,control0,1.3257780075073242,1.1018342524766922,1.1411523580551148,1.3257780075073242,0.7306811809539795,1.1913271233439444,1.156562864780426,0.007306811809539795,0.37080708146095276,0.019476572051644325,0.019476572051644325,-0.4079305025935173,0.05739958956837654,0.16596010327339172,0.04722297936677933,108301.46875,45847.5859375,62453.8828125,108165.5859375,45653.23828125,62512.34765625,0.0012546719517558813,0.00423899432644248,-0.0009361282573081553,0.12546719517558813,6.490116709843278,0.9127720242738724,5.92749839508906,0.8676828032732009,1.2636066868901252,1.2955782787501813,1.1018342524766922,6.192564303427934,6.192564303427934,greedy,1.1018342524766922,0.0,hard_fault_cluster
4,N6992,control0,1.4768805503845215,1.543529237806797,1.544541525840759,1.4768805503845215,0.7580863237380981,1.5331755235791205,1.5823962092399597,0.007580863237380981,0.3904581069946289,0.019161218777298927,0.019161218777298927,-0.3648307454586029,0.05770822986960411,0.17055533826351166,0.04962262511253357,108165.78125,45653.23828125,62512.5390625,107755.203125,45331.171875,62424.03515625,0.0037958226166665554,0.007054623682051897,0.0014157784171402454,0.37958226166665554,6.548070529475808,1.2735560953617096,5.96513487258926,1.2805202901363373,1.6399784326553346,1.739268601536751,1.543529237806797,7.736093541234731,7.736093541234731,greedy,1.543529237806797,0.0,hard_fault_cluster
5,N6780,control0,1.4466850757598877,1.5991982787847518,1.2566111385822296,1.4466850757598877,0.8110330104827881,1.8503225237131118,1.861773645877838,0.008110330104827881,0.40011170506477356,0.021079832687973976,0.021079832687973976,-0.1923173725605012,0.05697126314043999,0.16976545751094818,0.04882769286632538,107755.140625,45331.234375,62423.90234375,107720.09375,45294.73046875,62425.36328125,0.000325245491694659,0.0008052705088630319,-2.3403496015816927e-05,0.0325245491694659,6.529239157214761,1.43118155002594,5.905154524836689,1.4557875990867615,1.7100888967514036,1.5498782601952552,1.5991982787847518,9.335291820019483,9.335291820019483,greedy,1.5991982787847518,0.0,hard_fault_cluster
6,N2849,control0,1.58150053024292,2.129453843832016,1.858773624897003,1.58150053024292,0.837506890296936,1.9273152381181717,1.6304148793220519,0.00837506890296936,0.41320911049842834,0.02262275107204914,0.02262275107204914,-0.0006231600046158192,0.05947082117199898,0.17553828656673431,0.04952920228242874,107712.6328125,45285.04296875,62427.58984375,107224.890625,44955.9296875,62268.9609375,0.00452817976474762,0.007267593406140804,0.0025410063099116087,0.45281797647476196,6.807211758568883,1.9554570186138156,6.162114527542144,2.0897627341747285,2.146055468916893,1.9611353455483913,2.129453843832016,11.464745663851499,11.464745663851499,greedy,2.129453843832016,0.0,hard_fault_cluster
7,N13662,control0,1.5958678722381592,2.2959464259445665,2.4425300002098083,1.5958678722381592,0.8860330581665039,2.45736176148057,2.9436195373535154,0.008860330581665039,0.4164661467075348,0.02419213391840458,0.02419213391840458,0.2580840474367141,0.05738925188779831,0.17368987202644348,0.04854807257652283,107231.90625,44965.015625,62266.890625,106781.3125,44689.71875,62091.59375,0.004202049225568771,0.006122468039393425,0.002815250074490905,0.42020492255687714,6.649150380864739,2.0861272579431533,5.966481486801058,1.844535863995552,2.2725137948989866,2.690060406178236,2.2959464259445665,13.760692089796066,13.760692089796066,greedy,2.2959464259445665,0.0,hard_fault_cluster
8,N16937,control0,1.6094441413879395,1.8804603710398078,1.8844402790069579,1.6094441413879395,0.8969440460205078,3.2072396580129863,3.279023742675781,0.008969440460205078,0.422260046005249,0.02480422891676426,0.02480422891676426,0.49417449772357935,0.05709857866168022,0.17337268590927124,0.0469643697142601,106781.796875,44690.22265625,62091.578125,106377.796875,44428.0546875,61949.7421875,0.0037834164686501026,0.0058663384988904,0.0022843023762106895,0.37834164686501026,6.631606141105294,1.4731694415211678,5.94029493490234,1.4658612802624702,2.324959671497345,2.555401784479618,1.8804603710398078,15.641152460835874,15.641152460835874,greedy,1.8804603710398078,0.0,hard_fault_cluster
9,N11975,control0,1.561630129814148,2.0011875390075144,1.9848954796791076,1.561630129814148,0.9215341806411743,2.2036278813146053,3.177407610416412,0.009215341806411743,0.4286189377307892,0.025594154372811317,0.025594154372811317,0.4943820901215076,0.05816468596458435,0.17746169865131378,0.048219531774520874,106377.78125,44428.09375,61949.68359375,106350.453125,44398.5625,61951.890625,0.00025689692120067775,0.0006646976689808071,-3.56261916749645e-05,0.025689692120067775,6.763596931472421,2.5199636470526454,6.0532506802119315,2.3276383172720667,2.0112872183322907,2.4571852430701258,2.0011875390075144,17.64233999984339,17.64233999984339,greedy,2.0011875390075144,0.0,hard_fault_cluster
10,N7781,observe,1.7722530364990234,2.6991457670927046,3.7215934753417965,1.7722530364990234,0.966452956199646,2.153190064430237,2.9141912341117857,0.00966452956199646,0.42572125792503357,0.01011369563639164,0.01011369563639164,-2.1577450579404833,0.06523628532886505,0.1820494830608368,0.051996536552906036,106349.984375,44397.9609375,61952.0234375,106570.09375,44599.0,61971.09375,-0.00206967000849545,-0.0045281145721673965,-0.0003078238805755973,-0.206967000849545,7.500195184722543,4.165865545272828,6.7677701958455145,5.221549110412598,3.0945216953754424,3.892556447088718,2.6991457670927046,20.341485766936096,20.341485766936096,greedy,2.6991457670927046,0.0,hard_fault_cluster
