node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__buf_split_51568,1,0,1,0,0
__buf_split_51667,1,0,1,0,0
__buf_split_51668,1,0,1,0,0
__buf_split_51669,1,0,1,0,0
__buf_split_51670,1,0,1,0,0
__buf_split_51671,1,0,1,0,0
__buf_split_51673,1,0,1,0,0
__buf_split_51675,1,0,1,0,0
__buf_split_9319,1,0,1,0,0
new_n10886_,1,1,0,0,0
new_n10886__PO,1,0,0,1,0
new_n60990_,1,0,1,0,0
new_n61076_,1,1,0,0,0
new_n61076__PO,1,0,0,1,0
new_n61077_,1,0,1,0,0
new_n61077__PO,1,0,0,0,1
new_n61208_,1,0,1,0,0
new_n61210_,1,0,1,0,0
new_n61212_,1,0,1,0,0
new_n61214_,1,0,1,0,0
new_n61217_,1,0,1,0,0
new_n61217__PO,1,0,0,0,1
