step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
1,N677,control1,0.8865219950675964,4.116501887142658,3.236058533191681,0.45109205529093743,2.675726226642728,0.8865219950675964,0.2755274772644043,3.025805263221264,2.1166337609291075,0.0027552747726440428,0.2669089138507843,0.054314352571964264,0.054314352571964264,1.354333135485649,0.05892765894532204,0.1324041336774826,0.02882637083530426,29592.703125,12044.32421875,17548.37890625,30010.015625,12622.0078125,17388.0078125,-0.01410187128931284,-0.04796313866972923,0.009138798341155052,-1.410187128931284,6.222607724368572,3.207066321372986,5.975226351991296,2.950230646133423,3.1887091606855393,2.402043244466186,1.354333135485649,1.354333135485649,1.354333135485649,greedy,1.354333135485649,0.0,hard_fault_cluster
2,N2155,observe,1.224751591682434,4.250542486831545,2.9430337071418764,0.8183801885321735,2.7628526164405045,1.224751591682434,0.32830810546875,4.542298847064376,4.03533365726471,0.0032830810546875,0.2837912142276764,0.047628939151763916,0.047628939151763916,0.9036345991492272,0.06526488810777664,0.1374560296535492,0.0367140956223011,30012.921875,12625.703125,17387.21875,30503.919921875,13007.845703125,17496.07421875,-0.01635955460369587,-0.030267033725976944,-0.006260660011321306,-1.635955460369587,6.902425855398178,6.224691980481148,6.620473071932793,6.224691980481148,4.118709348142147,3.4172080561146143,0.9036345991492272,2.2579677346348763,2.2579677346348763,greedy,0.9036345991492272,0.0,hard_fault_cluster
3,N5723,control0,-0.12911026179790497,-1.2128392252326012,-2.6100865483283995,-0.07938961088657383,-0.7883454964011908,-0.12911026179790497,0.12474462389945984,-1.0824017283320426,-2.507647621631622,0.0012474462389945983,0.29734137654304504,0.049260400235652924,0.049260400235652924,0.7119746899604797,0.04712746664881706,0.11067482829093933,0.016791630536317825,30505.40625,13007.8544921875,17497.552734375,30734.345703125,13073.3046875,17661.041015625,-0.007504881359636784,-0.005031590349972248,-0.009343493729829788,-0.7504881359636784,4.886751689016819,-1.7418111711740494,4.756247920915484,-2.104684367775917,-1.206650584936142,-2.2427188470959663,0.7119746899604797,2.969942424595356,2.969942424595356,greedy,0.7119746899604797,0.0,hard_fault_cluster
4,N858,observe,-0.4789809286594391,-1.3294538509845735,-1.6190940260887143,0.17618641734123228,-0.8641450031399728,-0.4789809286594391,0.056399598717689514,-0.9871062280237675,-1.1740127563476561,0.0005639959871768951,0.30729541182518005,0.05705767124891281,0.056399598717689514,2.569252438396216,0.04430081695318222,0.10837465524673462,0.014382224529981613,30732.318359375,13072.654296875,17659.6640625,30867.76171875,13097.2734375,17770.48828125,-0.004407196305692196,-0.001883254968561232,-0.006275556515902281,-0.4407196305692196,4.543538965284824,-0.8239645080268383,4.458446012809873,-0.8850467519462109,-1.4230524554848671,-1.4828415799885988,2.569252438396216,5.539194862991572,5.539194862991572,greedy,2.569252438396216,0.0,hard_fault_cluster
5,N5143,observe,-0.3675682544708252,0.8068192725069822,0.7382431030273438,0.16345149460248648,0.5244325271295385,-0.3675682544708252,0.059926941990852356,0.6605968621652573,0.8374646574258804,0.0005992694199085236,0.3177754282951355,0.054795145988464355,0.054795145988464355,1.7665682147443293,0.0448271781206131,0.11207832396030426,0.015398837625980377,30867.796875,13097.3330078125,17770.46484375,30843.994140625,13066.27734375,17777.716796875,0.0007711186772212386,0.002371144015341997,-0.00040809024358168244,0.07711186772212386,4.5974399000406265,1.7841475012898445,4.511398334056139,2.7289927485585213,0.8549306444823742,1.0548313867673278,1.7665682147443293,7.305763077735901,7.305763077735901,greedy,1.7665682147443293,0.0,hard_fault_cluster
6,N893,control1,0.03560858219861984,3.4871515408158302,3.8800901651382445,0.6729294382035732,2.2666485015302897,0.03560858219861984,0.09721200168132782,3.319797994196415,3.7685564041137694,0.0009721200168132782,0.32740387320518494,0.050015971064567566,0.050015971064567566,2.8159378600120544,0.04742388427257538,0.1164342612028122,0.017702102661132812,30844.2265625,13066.353515625,17777.873046875,30698.677734375,12991.197265625,17707.48046875,0.004718835465610027,0.005751891527324915,0.0039595612324774265,0.47188354656100273,4.889616400003433,5.579933235645294,4.779195420444012,3.2810301280021665,2.9987748563289642,4.03381979316473,2.8159378600120544,10.121700937747956,10.121700937747956,greedy,2.8159378600120544,0.0,hard_fault_cluster
7,N7592,control1,-0.012209335342049599,5.615438306331635,4.603707361221313,1.6101420760154723,3.6500348991155627,-0.012209335342049599,-0.015727385878562927,6.853906303644179,5.999999999999999,-0.00015727385878562926,0.22900128364562988,0.032984986901283264,-0.015727385878562927,6.953330699801445,0.04810820519924164,0.08429273962974548,0.020168595016002655,30683.91015625,12972.3408203125,17711.5703125,30650.515625,12962.7177734375,17687.798828125,0.0010883401846513152,0.0007418126915581524,0.0013421443291008472,0.10883401846513152,4.828078120946884,5.251154168248176,4.815134920179844,5.03993175804615,4.816795414686203,4.705917019546032,6.953330699801445,17.0750316375494,17.0750316375494,greedy,6.953330699801445,0.0,hard_fault_cluster
8,N2336,control1,0.0376458466053009,7.0879199385643,4.510352933406829,1.3915439569950103,4.607147960066795,0.0376458466053009,-0.03975096344947815,6.49727646112442,3.9117682397365567,-0.00039750963449478147,0.20550411939620972,0.020736949518322945,-0.03975096344947815,6.681825053691863,0.04572966322302818,0.08014822006225586,0.020765163004398346,30665.119140625,12976.107421875,17689.01171875,30644.890625,12965.68359375,17679.20703125,0.0006596588063985109,0.0008033093181438744,0.0005542812286876142,0.0659658806398511,4.553952308371663,7.226785092353821,4.5682128188200295,7.203206543922424,5.786453807353974,4.0430109792947775,6.681825053691863,23.756856691241264,23.756856691241264,greedy,6.681825053691863,0.0,hard_fault_cluster
9,N4520,control0,-0.19936855137348175,3.768205715119839,3.4797557353973385,1.3685546645522118,2.4493337148278953,-0.19936855137348175,-0.050225093960762024,6.164525289833545,5.999999999999999,-0.0005022509396076202,0.1994057297706604,0.01649841107428074,-0.050225093960762024,6.529617352634668,0.041396670043468475,0.07722313702106476,0.019354015588760376,30645.74609375,12971.8857421875,17673.859375,30595.685546875,12917.400390625,17678.28515625,0.0016335234977304935,0.004200264345854521,-0.00025041395565494895,0.16335234977304935,4.105940321460366,2.2621099813282486,4.131235333625227,2.0844640596210953,3.6173493966460226,4.451277107819914,6.529617352634668,30.286474043875934,30.286474043875934,greedy,6.529617352634668,0.0,hard_fault_cluster
10,N5866,observe,-0.09721509367227554,4.945928797125816,3.772653102874756,0.938373169004917,3.214853718131781,-0.09721509367227554,-0.029792942106723785,4.2975695177912705,3.97574565410614,-0.0002979294210672379,0.1834501326084137,0.01860642619431019,-0.029792942106723785,4.365163585245609,0.04536322504281998,0.09099400043487549,0.018408942967653275,30596.162109375,12917.771484375,17678.390625,30498.0625,12814.8076171875,17683.25390625,0.003206271678209305,0.007970714010298252,-0.00027509749634191394,0.3206271678209305,4.525135988369584,5.196116908192635,4.533525875303894,5.394367774128915,4.0085262492299085,4.012616258040071,4.365163585245609,34.651637629121545,34.651637629121545,greedy,4.365163585245609,0.0,hard_fault_cluster
11,N2314,control1,-0.11416503041982651,4.837172961235047,3.142659515142441,0.8867556262016296,3.1441624248027806,-0.11416503041982651,-0.039046816527843475,3.605978189706802,2.193550097942352,-0.00039046816527843475,0.19774910807609558,0.01697317697107792,-0.039046816527843475,3.375017099380493,0.041071005165576935,0.08028222620487213,0.01863160729408264,30495.826171875,12812.1640625,17683.662109375,30500.892578125,12841.482421875,17659.41015625,-0.00016613441403023899,-0.0022883221972733736,0.0013714327942579985,-0.0166134414030239,4.085026877000928,2.053108417391777,4.101582106668502,1.883740627169609,3.2089415967464445,2.336081047207117,3.375017099380493,38.02665472850204,38.02665472850204,greedy,3.375017099380493,0.0,hard_fault_cluster
12,N580,control1,-0.07818823307752609,6.609653979539871,4.552790200710296,1.0567577856779098,4.296275086700916,-0.07818823307752609,-0.03818915784358978,4.358196908831596,2.294306421279907,-0.00038189157843589785,0.20317229628562927,0.01653757132589817,-0.03818915784358978,4.171138741970061,0.04119068756699562,0.07820481061935425,0.017775654792785645,30498.52734375,12838.888671875,17659.638671875,30408.98046875,12799.990234375,17608.990234375,0.002936104778200388,0.0030297355260699987,0.0028680337127298117,0.2936104778200388,4.0974171701818705,3.5051168924570084,4.113655860070139,3.280097675919533,4.996542298793793,3.5814235336706046,4.171138741970061,42.1977934704721,42.1977934704721,greedy,4.171138741970061,0.0,hard_fault_cluster
13,N502,control1,-0.09737908095121384,6.72779734134674,4.4023472428321835,1.1394581389427183,4.373068271875381,-0.09737908095121384,-0.03701521456241608,5.3273043632507315,3.1523202419281002,-0.0003701521456241608,0.20420897006988525,0.014297867193818092,-0.03701521456241608,5.319254302978515,0.03996678441762924,0.07506242394447327,0.017230883240699768,30407.67578125,12798.3681640625,17609.30859375,30364.86328125,12782.9638671875,17581.900390625,0.0014079504180699587,0.0012036141706630588,0.001556461094878614,0.14079504180699587,3.973961094394326,3.2342740660905838,3.9909991049207747,3.522836244702339,5.166128450632096,3.6218162968009713,5.319254302978515,47.517047773450614,47.517047773450614,greedy,5.319254302978515,0.0,hard_fault_cluster
14,N3644,control0,-0.11397932469844818,7.083833268284797,5.999999999999999,1.3886832877993582,4.604491624385118,-0.11397932469844818,-0.0359724685549736,4.894993309229612,4.040429282188415,-0.000359724685549736,0.20725125074386597,0.016849713400006294,-0.0359724685549736,4.359003408849239,0.03869865462183952,0.07581034302711487,0.016805492341518402,30370.41015625,12789.4990234375,17580.91015625,30301.125,12745.244140625,17555.880859375,0.002281337510794401,0.0034602514933794737,0.0014236633433029056,0.22813375107944012,3.850742707028985,2.2014624704420567,3.8650847733952105,2.042924844175577,4.534544841945172,4.881956555172801,4.359003408849239,51.876051182299854,51.876051182299854,greedy,4.359003408849239,0.0,hard_fault_cluster
15,N557,control1,-0.03813551366329193,5.938164705038071,4.021165359020233,1.1232472330331802,3.8598070582747463,-0.03813551366329193,-0.039225056767463684,4.10487034022808,2.1673746705055237,-0.00039225056767463686,0.2120732069015503,0.01803760416805744,-0.039225056767463684,3.77978063583374,0.038445957005023956,0.07373553514480591,0.01699410378932953,30305.578125,12745.6669921875,17559.91015625,30161.48828125,12672.1796875,17489.30859375,0.004754565190523863,0.005765669513493776,0.004020610824227333,0.4754565190523863,3.8234082479029894,3.2585954147577283,3.839298837352544,3.4724914509057996,4.355743706226349,3.304118371754885,3.77978063583374,55.65583181813359,55.65583181813359,greedy,3.77978063583374,0.0,hard_fault_cluster
