step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy,adaptive_confidence_gap,adaptive_expanded
1,N1180,control1,1.8881053924560547,2.7291841053962704,2.5292767763137816,0.3044544148445129,1.7739696685075759,1.8881053924560547,0.7165921330451965,2.1356359750032423,2.075627779960632,0.007165921330451966,0.42429929971694946,0.04669537395238876,0.04669537395238876,0.9757449358701705,0.09646203368902206,0.21926899254322052,0.07132156193256378,98506.4375,39555.2421875,58951.19140625,102295.140625,42907.65234375,59387.484375,-0.03846147656440735,-0.08475261181592941,-0.007400918751955032,-3.846147656440735,10.409490875899792,1.4869459883868694,9.837025245651603,1.5115920321643352,2.2877766758203504,2.350912347733974,2.7291841053962704,2.7291841053962704,2.7291841053962704,greedy,2.7291841053962704,0.0,hard_fault_cluster,0.5380000000000003,False
2,N2076,observe,1.73880136013031,2.0213866367563607,1.5649099588394164,0.2563761503621936,1.3139013138916344,1.73880136013031,0.7253575325012207,1.659650772623718,1.3539708614349364,0.007253575325012207,0.3971996605396271,0.03596888482570648,0.03596888482570648,0.13289277780801056,0.09518826752901077,0.20070020854473114,0.06828666478395462,102299.25,42914.171875,59385.08203125,103709.7109375,44340.7734375,59368.9375,-0.013787598349153996,-0.03324313461780548,0.0002718617324717343,-1.3787598349153996,10.280153170228004,1.7853740543872119,9.709158357232809,1.7915849775820971,1.6650463687255979,1.4768439475167543,2.0213866367563607,4.750570742152631,4.750570742152631,greedy,2.0213866367563607,0.0,hard_fault_cluster,0.041999999999999815,False
3,N2075,observe,1.741011619567871,2.289257464334369,1.6996034026145934,0.27819269739091396,1.4880173518173399,1.741011619567871,0.7238537073135376,1.9986290168017147,1.5973106265068053,0.007238537073135376,0.4032433331012726,0.03266780823469162,0.03266780823469162,-0.15732296697795395,0.09323760867118835,0.1973198801279068,0.06720321625471115,103709.734375,44340.796875,59368.9375,103994.203125,44684.4765625,59309.73046875,-0.0027429319452494383,-0.007750868331640959,0.0009972729021683335,-0.27429319452494383,10.080282382667065,1.8381549079716206,9.512891246005893,1.7693256695568562,1.9787039775401352,1.6120065987296401,2.289257464334369,7.039828206487,7.039828206487,greedy,2.289257464334369,0.0,hard_fault_cluster,0.010000000000000231,False
4,N2078,observe,1.7045724391937256,1.970829882249236,1.6889907121658323,0.2199266880005598,1.2810394234620035,1.7045724391937256,0.7195099592208862,1.6497685227543115,1.4784553289413451,0.007195099592208863,0.39774367213249207,0.03394298255443573,0.03394298255443573,-0.33283032782375827,0.09176462888717651,0.19258196651935577,0.06570680439472198,103994.03125,44684.390625,59309.63671875,104000.8984375,44753.59375,59247.3046875,-6.603443762287498e-05,-0.0015487091150134802,0.001050959574058652,-0.0066034437622874975,9.929915830492973,2.183462049216032,9.364826124161482,2.22502963706851,1.7505180787295105,1.6710947558097542,1.970829882249236,9.010658088736236,9.010658088736236,greedy,1.970829882249236,0.0,hard_fault_cluster,0.1100000000000001,False
5,N2077,observe,1.6783995628356934,1.4789553251862528,1.3272315025329589,0.13073571711778645,0.9613209613710644,1.6783995628356934,0.7232776880264282,1.2494854681193828,1.1655254840850828,0.007232776880264282,0.40169307589530945,0.03457005321979523,0.03457005321979523,-0.6443090970814229,0.09054549783468246,0.19118617475032806,0.06487879902124405,104000.890625,44753.5859375,59247.30078125,103830.96875,44690.93359375,59140.03515625,0.00163385015912354,0.0013999402290210128,0.0018104728078469634,0.163385015912354,9.81239752471447,1.7174844273924827,9.244011718779802,1.7692051419615744,1.3918935053050516,1.3211444376036523,1.4789553251862528,10.489613413922488,10.489613413922488,greedy,1.4789553251862528,0.0,hard_fault_cluster,0.393,False
6,N2079,observe,1.75357186794281,1.397442198395729,1.3724322080612181,0.12773653090000153,0.9083374289572239,1.75357186794281,0.7228052616119385,1.3074200168251993,1.2401531159877777,0.007228052616119385,0.41090524196624756,0.03504443168640137,0.03504443168640137,-0.8838204547762871,0.08475862443447113,0.19266413152217865,0.06050530821084976,103830.921875,44690.9453125,59139.98046875,103251.0625,44402.640625,58848.41796875,0.005584650207310915,0.00645107589662075,0.004930040333420038,0.5584650207310915,9.233712136745453,1.6630243128538131,8.665324866771698,1.7043509310483933,1.4493302449584007,1.3980154591053724,1.397442198395729,11.887055612318218,11.887055612318218,greedy,1.397442198395729,0.0,hard_fault_cluster,0.3859999999999999,False
7,N2080,observe,1.8542470932006836,1.0940449415147306,1.4478274226188659,-0.06562234610319134,0.7111292119845749,1.8542470932006836,0.7515500783920288,0.9453745312988758,1.1574039101600646,0.007515500783920288,0.4270261824131012,0.03244476020336151,0.03244476020336151,-2.172384176403284,0.08480992913246155,0.1960097700357437,0.06163972243666649,103250.984375,44402.62890625,58848.3515625,102675.921875,44133.48828125,58542.4375,0.005569559521973133,0.006061366759240627,0.005198345519602299,0.5569559521973133,9.264987751841545,1.8164300402998923,8.676991622895002,1.8449288329482079,1.3919450879096986,1.4407217033952477,1.0940449415147306,12.981100553832949,12.981100553832949,greedy,1.0940449415147306,0.0,hard_fault_cluster,0.12100000000000011,False
8,N6272,control0,1.4875012636184692,0.8983860485255719,0.9115909099578856,0.151770731061697,0.5839509315416218,1.4875012636184692,0.7368044853210449,0.8947106346488,1.1740483999252318,0.007368044853210449,0.4260222315788269,0.03963629901409149,0.03963629901409149,0.019664860367774956,0.07715503126382828,0.18311995267868042,0.05225108563899994,102676.265625,44133.859375,58542.40234375,101745.21875,43332.28125,58412.9375,0.00906779058277607,0.018162429332733154,0.0022114713210612535,0.906779058277607,8.491943910717964,0.8757133340835571,7.909613322466612,0.8735649383068085,0.859057754278183,1.0391781993582845,0.8983860485255719,13.87948660235852,13.87948660235852,greedy,0.8983860485255719,0.0,hard_fault_cluster,0.14400000000000002,False
9,N3861,control0,1.4283653497695923,0.8706439842283726,1.0956987380981444,0.09902801230549813,0.5659185897484422,1.4283653497695923,0.7499113082885742,0.8452312976121902,0.9714079082012176,0.0074991130828857425,0.4404617249965668,0.042223379015922546,0.042223379015922546,-0.47542127639055254,0.07415278255939484,0.1843700259923935,0.04955942928791046,101744.984375,43331.9921875,58412.9921875,100669.9921875,42511.546875,58158.4453125,0.010565554723143578,0.018933938816189766,0.004357710015028715,1.0565554723143578,8.20741294324398,0.8129912936687469,7.613311927765608,0.8029068851470947,0.925533339381218,1.1476065228134393,0.8706439842283726,14.750130586586893,14.750130586586893,greedy,0.8706439842283726,0.0,hard_fault_cluster,0.016000000000000014,False
10,N3076,control0,1.3600444793701172,1.3569135405868293,2.0880226135253905,0.22774697296321392,0.8819938013814391,1.3600444793701172,0.7060121297836304,1.0732036225497723,0.3566496312618256,0.007060121297836303,0.4589131772518158,0.046750508248806,0.046750508248806,0.5723739752173422,0.0723719671368599,0.18875281512737274,0.049365825951099396,100667.171875,42505.13671875,58162.0390625,99955.859375,42012.1171875,57943.7421875,0.007065982557833195,0.011599057354032993,0.0037532534915953875,0.7065982557833195,7.989959351718426,1.0175366462767124,7.4253873731940985,1.0490369261801242,1.1594419062137604,1.3418313845247032,1.3569135405868293,16.107044127173722,16.107044127173722,greedy,1.3569135405868293,0.0,hard_fault_cluster,0.06499999999999995,False
