line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
1,__tpi_not_test_en->__tpi_cp_18_U456 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_18_U456,__tpi_cp_18_U456,1,undetected,__tpi_cp_18_U456,__tpi_cp_18_U456,__tpi_cp_18_U456,sa1,1
2,__buf_split_558 /1 undetected,output,,__buf_split_558,__buf_split_558,1,undetected,__buf_split_558,__buf_split_558,__buf_split_558,sa1,1
3,__tpi_not_test_en->__tpi_cp_24_R248_U67 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_24_R248_U67,__tpi_cp_24_R248_U67,1,undetected,__tpi_cp_24_R248_U67,__tpi_cp_24_R248_U67,__tpi_cp_24_R248_U67,sa1,1
4,__tpi_cp_24_R248_U67 /1 undetected,output,,__tpi_cp_24_R248_U67,__tpi_cp_24_R248_U67,1,undetected,__tpi_cp_24_R248_U67,__tpi_cp_24_R248_U67,__tpi_cp_24_R248_U67,sa1,1
5,R248_U67 /1 undetected,output,,R248_U67,R248_U67,1,undetected,R248_U67,R248_U67,R248_U67,sa1,1
6,__buf_split_553 /1 undetected,output,,__buf_split_553,__buf_split_553,1,undetected,__buf_split_553,__buf_split_553,__buf_split_553,sa1,1
7,__buf_split_556 /1 undetected,output,,__buf_split_556,__buf_split_556,1,undetected,__buf_split_556,__buf_split_556,__buf_split_556,sa1,1
8,__buf_split_547 /1 undetected,output,,__buf_split_547,__buf_split_547,1,undetected,__buf_split_547,__buf_split_547,__buf_split_547,sa1,1
9,__tpi_not_test_en->__tpi_cp_20_R248_U65 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_20_R248_U65,__tpi_cp_20_R248_U65,1,undetected,__tpi_cp_20_R248_U65,__tpi_cp_20_R248_U65,__tpi_cp_20_R248_U65,sa1,1
10,__buf_split_550 /1 undetected,output,,__buf_split_550,__buf_split_550,1,undetected,__buf_split_550,__buf_split_550,__buf_split_550,sa1,1
11,test_en->__tpi_cp_25___aig_and_395 /0 undetected,input_edge,test_en,__tpi_cp_25___aig_and_395,__tpi_cp_25___aig_and_395,0,undetected,__tpi_cp_25___aig_and_395,__tpi_cp_25___aig_and_395,__tpi_cp_25___aig_and_395,sa0,1
12,__tpi_not_test_en->__tpi_cp_10___buf_split_532 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_10___buf_split_532,__tpi_cp_10___buf_split_532,1,undetected,__tpi_cp_10___buf_split_532,__tpi_cp_10___buf_split_532,__tpi_cp_10___buf_split_532,sa1,1
13,R248_U51 /1 undetected,output,,R248_U51,R248_U51,1,undetected,R248_U51,R248_U51,R248_U51,sa1,1
14,__buf_split_529 /1 undetected,output,,__buf_split_529,__buf_split_529,1,undetected,__buf_split_529,__buf_split_529,__buf_split_529,sa1,1
15,R248_U49 /1 undetected,output,,R248_U49,R248_U49,1,undetected,R248_U49,R248_U49,R248_U49,sa1,1
16,R248_U23 /1 undetected,output,,R248_U23,R248_U23,1,undetected,R248_U23,R248_U23,R248_U23,sa1,1
17,__tpi_not_test_en->__tpi_cp_21_U353 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_21_U353,__tpi_cp_21_U353,1,undetected,__tpi_cp_21_U353,__tpi_cp_21_U353,__tpi_cp_21_U353,sa1,1
