step,node,type,q_pred,q_pred_context,q_pred_type_context,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
1,N1521,control0,0.42599228024482727,3.1486351609230043,3.681269359588623,0.42599228024482727,0.2127523571252823,3.243093809485435,3.8165756940841673,0.002127523571252823,0.29138389229774475,0.047894515097141266,0.047894515097141266,1.5949859803915025,0.05321268364787102,0.14915414154529572,0.02779996395111084,29548.291015625,11961.392578125,17586.8984375,29967.75,12602.5126953125,17365.23828125,-0.01419571042060852,-0.05359911918640137,0.01260370947420597,-1.419571042060852,5.581915237009525,2.1640086379647254,5.386430082842708,2.009789606630802,3.0265570789575573,3.816181287132203,3.816181287132203,3.816181287132203,3.816181287132203,greedy,3.816181287132203,0.0,hard_fault_cluster
2,N2155,observe,0.9641038775444031,2.9516875591874125,3.309094786643982,0.9641038775444031,0.31797367334365845,3.8109447315335276,3.816991996765137,0.0031797367334365843,0.31826213002204895,0.03470797836780548,0.03470797836780548,2.0406608006358145,0.06320817023515701,0.15899044275283813,0.03986356407403946,29987.8203125,12627.3271484375,17360.4921875,30467.291015625,12986.716796875,17480.57421875,-0.015988847240805626,-0.028461260721087456,-0.0069169714115560055,-1.5988847240805626,6.673498675227165,2.780758439898491,6.408987436443567,2.791851198077202,2.6860639080405235,3.300377930700779,3.300377930700779,7.116559217832982,7.116559217832982,greedy,3.300377930700779,0.0,hard_fault_cluster
3,N5143,observe,0.5376251935958862,1.3997142276354135,1.3939938724040983,0.5376251935958862,0.2533000707626343,2.61809889273718,3.5715250253677366,0.0025330007076263426,0.34807586669921875,0.028291160240769386,0.028291160240769386,1.5942790800146758,0.05571933090686798,0.14849089086055756,0.032418668270111084,30466.73828125,12986.1025390625,17480.634765625,30705.802734375,13098.896484375,17606.90625,-0.00784673634916544,-0.008685742504894733,-0.007223506923764944,-0.784673634916544,5.853524321690202,2.2454036517068743,5.642330898437649,1.9774346632882953,1.530970101803541,2.482368600480258,2.482368600480258,9.598927818313241,9.598927818313241,greedy,2.482368600480258,0.0,hard_fault_cluster
4,N893,control1,0.4863358438014984,2.355170014798641,2.9467184185981745,0.4863358438014984,0.24378158152103424,3.7368702515959735,4.377667474746704,0.0024378158152103422,0.367802232503891,0.023318329825997353,0.023318329825997353,-0.27233803480863583,0.05111316591501236,0.14151303470134735,0.028442054986953735,30706.052734375,13098.94921875,17607.103515625,30676.287109375,13065.923828125,17610.36328125,0.0009693732135929167,0.002521224319934845,-0.00018513922987040132,0.09693732135929167,5.3784165028482676,5.850496248602868,5.178091569337994,5.850496248602868,3.328845131397247,4.021856953054666,4.021856953054666,13.620784771367907,13.620784771367907,greedy,4.021856953054666,0.0,hard_fault_cluster
5,N3644,control0,0.42052415013313293,2.7779548341035842,2.95055912733078,0.42052415013313293,0.23113776743412018,5.899069938063621,5.999999999999999,0.0023113776743412017,0.3850158154964447,0.02220759727060795,0.02220759727060795,0.027365738749503876,0.04699854180216789,0.13705526292324066,0.024623416364192963,30676.9609375,13066.6513671875,17610.30859375,30518.78515625,12950.4716796875,17568.314453125,0.00515617523342371,0.008891313336789608,0.0023846339900046587,0.515617523342371,4.953199544921517,5.975727827548981,4.763190521392971,5.975727827548981,4.685487174987792,4.950044435858726,4.950044435858726,18.570829207226634,18.570829207226634,greedy,4.950044435858726,0.0,hard_fault_cluster
6,N766,control1,0.3383736312389374,1.864400809407234,2.5860401034355163,0.3383736312389374,0.20001433789730072,4.246614453196526,5.033309984207153,0.0020001433789730073,0.4004424810409546,0.0218170378357172,0.0218170378357172,-0.2838111358880997,0.04463799670338631,0.13437697291374207,0.022948481142520905,30517.41796875,12949.04296875,17568.375,30495.89453125,12937.8681640625,17558.02734375,0.0007052837172523141,0.0008629830554127693,0.0005889933672733605,0.07052837172523141,4.685631046071649,3.832624619007111,4.519257514271885,3.22439080953598,2.897454857826233,3.7279626429080963,3.7279626429080963,22.29879185013473,22.29879185013473,greedy,3.7279626429080963,0.0,hard_fault_cluster
7,N2082,observe,0.24171270430088043,0.09469546079635632,2.2941883385181425,0.24171270430088043,0.19463185966014862,0.3282631754875184,2.548472738265991,0.0019463185966014861,0.4052588939666748,0.011838683858513832,0.011838683858513832,-4.479028265476227,0.04600193351507187,0.13612329959869385,0.024236492812633514,30498.01953125,12939.1650390625,17558.85546875,30667.6015625,13007.75390625,17659.84765625,-0.005560427438467741,-0.0053008729591965675,-0.0057516382075846195,-0.5560427438467741,4.806663895025849,1.2152628475427627,4.6518109873868525,1.2281566554307937,0.9912476181983947,2.642890458405018,2.642890458405018,24.941682308539747,24.941682308539747,greedy,2.642890458405018,0.0,hard_fault_cluster
8,N5234,observe,0.04294263944029808,0.445382177233696,1.9274871587753295,0.04294263944029808,0.13565023243427277,0.41335013862699266,1.9904150098562239,0.0013565023243427277,0.4141477644443512,0.019865812733769417,0.019865812733769417,0.6118561812862754,0.0417296439409256,0.13149361312389374,0.019737079739570618,30666.080078125,13007.28125,17658.798828125,30630.361328125,12964.484375,17665.876953125,0.001164764165878296,0.003290224354714155,-0.0004008270916529,0.11647641658782959,4.328480439260602,0.7681614874303341,4.21184340538457,0.7992568193376064,0.3488878350704908,2.2847202557139097,2.2847202557139097,27.226402564253657,27.226402564253657,greedy,2.2847202557139097,0.0,hard_fault_cluster
9,N493,control1,0.15610377490520477,1.9837644904851914,1.3127643585205078,0.15610377490520477,0.1483612209558487,2.6731768190860747,2.240110719203949,0.001483612209558487,0.4175260663032532,0.018876248970627785,0.018876248970627785,-0.9065836864709854,0.04083235561847687,0.1308063417673111,0.019445933401584625,30626.103515625,12950.21875,17675.884765625,30454.708984375,12864.314453125,17590.39453125,0.005596354603767395,0.006633424200117588,0.004836546257138252,0.5596354603767395,4.250473031774163,2.4462709403038025,4.125044929329306,2.414807770252228,2.7262604117393496,2.093684084415436,2.093684084415436,29.320086648669093,29.320086648669093,greedy,2.093684084415436,0.0,hard_fault_cluster
10,N5723,control0,-0.08464021980762482,0.3193503456248436,1.9627145886421202,-0.08464021980762482,0.11533929407596588,0.15437976982444523,1.8041670037899165,0.0011533929407596588,0.425202876329422,0.02086239494383335,0.02086239494383335,0.2306352581246756,0.03857331722974777,0.13127844035625458,0.016972772777080536,30460.845703125,12879.263671875,17581.58203125,30418.373046875,12818.3671875,17600.005859375,0.001394336111843586,0.004728258121758699,-0.0010479050688445568,0.1394336111843586,3.9935334119945765,0.13730569245293736,3.891382145229727,0.13930486576631665,0.37270565603394057,2.1044074094865937,2.1044074094865937,31.424494058155688,31.424494058155688,greedy,2.1044074094865937,0.0,hard_fault_cluster
