line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
1,new_n13958->new_n13958_PO /0 undetected,input_edge,new_n13958,new_n13958_PO,new_n13958_PO,0,undetected,new_n13958_PO,new_n13958_PO,new_n13958_PO,sa0,1
2,__tpi_not_test_en->__tpi_cp_33___aig_not_39494 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_33___aig_not_39494,__tpi_cp_33___aig_not_39494,1,undetected,__tpi_cp_33___aig_not_39494,__tpi_cp_33___aig_not_39494,__tpi_cp_33___aig_not_39494,sa1,1
3,__tpi_not_test_en->__tpi_cp_24___aig_and_36233 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_24___aig_and_36233,__tpi_cp_24___aig_and_36233,1,undetected,__tpi_cp_24___aig_and_36233,__tpi_cp_24___aig_and_36233,__tpi_cp_24___aig_and_36233,sa1,1
4,__tpi_not_test_en->__tpi_cp_39___aig_not_36057 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_39___aig_not_36057,__tpi_cp_39___aig_not_36057,1,undetected,__tpi_cp_39___aig_not_36057,__tpi_cp_39___aig_not_36057,__tpi_cp_39___aig_not_36057,sa1,1
5,__tpi_not_test_en->__tpi_cp_23___aig_not_36226 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_23___aig_not_36226,__tpi_cp_23___aig_not_36226,1,undetected,__tpi_cp_23___aig_not_36226,__tpi_cp_23___aig_not_36226,__tpi_cp_23___aig_not_36226,sa1,1
6,__tpi_not_test_en->__tpi_cp_11___aig_and_36240 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_11___aig_and_36240,__tpi_cp_11___aig_and_36240,1,undetected,__tpi_cp_11___aig_and_36240,__tpi_cp_11___aig_and_36240,__tpi_cp_11___aig_and_36240,sa1,1
7,test_en->__tpi_cp_2_new_n14942 /0 undetected,input_edge,test_en,__tpi_cp_2_new_n14942,__tpi_cp_2_new_n14942,0,undetected,__tpi_cp_2_new_n14942,__tpi_cp_2_new_n14942,__tpi_cp_2_new_n14942,sa0,1
8,test_en->__tpi_cp_12_new_n14952 /0 undetected,input_edge,test_en,__tpi_cp_12_new_n14952,__tpi_cp_12_new_n14952,0,undetected,__tpi_cp_12_new_n14952,__tpi_cp_12_new_n14952,__tpi_cp_12_new_n14952,sa0,1
9,__tpi_not_test_en->__tpi_cp_17___aig_and_36124 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_17___aig_and_36124,__tpi_cp_17___aig_and_36124,1,undetected,__tpi_cp_17___aig_and_36124,__tpi_cp_17___aig_and_36124,__tpi_cp_17___aig_and_36124,sa1,1
10,__tpi_not_test_en->__tpi_cp_3_new_n14935 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_3_new_n14935,__tpi_cp_3_new_n14935,1,undetected,__tpi_cp_3_new_n14935,__tpi_cp_3_new_n14935,__tpi_cp_3_new_n14935,sa1,1
11,__aig_not_36059 /1 undetected,output,,__aig_not_36059,__aig_not_36059,1,undetected,__aig_not_36059,__aig_not_36059,__aig_not_36059,sa1,1
12,__aig_not_35153 /1 undetected,output,,__aig_not_35153,__aig_not_35153,1,undetected,__aig_not_35153,__aig_not_35153,__aig_not_35153,sa1,1
13,__buf_split_21628 /1 undetected,output,,__buf_split_21628,__buf_split_21628,1,undetected,__buf_split_21628,__buf_split_21628,__buf_split_21628,sa1,1
14,__buf_split_21627 /1 undetected,output,,__buf_split_21627,__buf_split_21627,1,undetected,__buf_split_21627,__buf_split_21627,__buf_split_21627,sa1,1
15,__tpi_not_test_en->__tpi_cp_21___aig_not_35152 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_21___aig_not_35152,__tpi_cp_21___aig_not_35152,1,undetected,__tpi_cp_21___aig_not_35152,__tpi_cp_21___aig_not_35152,__tpi_cp_21___aig_not_35152,sa1,1
16,__tpi_cp_21___aig_not_35152 /1 undetected,output,,__tpi_cp_21___aig_not_35152,__tpi_cp_21___aig_not_35152,1,undetected,__tpi_cp_21___aig_not_35152,__tpi_cp_21___aig_not_35152,__tpi_cp_21___aig_not_35152,sa1,1
17,__aig_not_35152 /1 undetected,output,,__aig_not_35152,__aig_not_35152,1,undetected,__aig_not_35152,__aig_not_35152,__aig_not_35152,sa1,1
18,__aig_not_35148 /1 undetected,output,,__aig_not_35148,__aig_not_35148,1,undetected,__aig_not_35148,__aig_not_35148,__aig_not_35148,sa1,1
