node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__buf_split_104,1,0,1,0,0
__buf_split_105,1,0,1,0,0
__buf_split_110,1,0,1,0,0
__buf_split_111,1,0,1,0,0
__buf_split_116,1,0,1,0,0
__buf_split_117,1,0,1,0,0
__buf_split_162,1,0,1,0,0
__buf_split_163,1,0,1,0,0
__buf_split_166,1,0,1,0,0
__buf_split_167,1,0,1,0,0
__buf_split_170,1,0,1,0,0
__buf_split_171,1,0,1,0,0
__buf_split_174,1,0,1,0,0
__buf_split_175,1,0,1,0,0
__buf_split_180,1,0,1,0,0
__buf_split_181,1,0,1,0,0
__buf_split_186,1,0,1,0,0
__buf_split_187,1,0,1,0,0
__buf_split_192,1,0,1,0,0
__buf_split_193,1,0,1,0,0
__buf_split_198,1,0,1,0,0
__buf_split_199,1,0,1,0,0
__buf_split_204,1,0,1,0,0
__buf_split_205,1,0,1,0,0
__buf_split_78,1,0,1,0,0
__buf_split_79,1,0,1,0,0
__buf_split_82,1,0,1,0,0
__buf_split_83,1,0,1,0,0
__buf_split_86,1,0,1,0,0
__buf_split_87,1,0,1,0,0
__buf_split_91,1,0,1,0,0
__buf_split_94,1,0,1,0,0
__buf_split_95,1,0,1,0,0
__buf_split_98,1,0,1,0,0
__buf_split_99,1,0,1,0,0
__tpi_cp_0___buf_split_90,1,0,1,0,0
test_en,1,1,0,0,0
