node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__tpi_cp_61_R248_U50,2,0,0,2,0
__tpi_cp_81_R254_U82,2,0,1,0,1
R229_U82,1,0,1,0,0
R248_U101,1,0,1,0,0
R248_U23,1,0,1,0,0
R248_U49,1,0,1,0,0
R248_U51,1,0,1,0,0
R254_U81,1,0,1,0,0
R254_U82,1,0,1,0,0
__buf_split_525,1,1,0,0,0
__buf_split_526,1,0,1,0,0
__buf_split_529,1,0,1,0,0
__buf_split_803,1,0,1,0,0
__buf_split_805,1,0,1,0,0
__buf_split_808,1,0,1,0,0
__buf_split_810,1,0,1,0,0
__tpi_cp_11___buf_split_172,1,0,0,0,1
__tpi_cp_12___buf_split_311,1,0,0,0,1
__tpi_cp_13___buf_split_761,1,0,0,0,1
__tpi_cp_14_U559,1,0,0,0,1
__tpi_cp_15___buf_split_525,1,0,0,1,0
__tpi_cp_16___aig_and_365,1,0,0,0,1
__tpi_cp_17___aig_and_517,1,0,0,1,0
__tpi_cp_1___buf_split_428,1,0,0,1,0
__tpi_cp_20_R229_U45,1,0,0,0,1
__tpi_cp_21___aig_not_455,1,0,0,0,1
__tpi_cp_22___aig_and_267,1,0,0,1,0
__tpi_cp_23___aig_and_445,1,0,0,1,0
__tpi_cp_24___aig_and_557,1,0,0,1,0
__tpi_cp_25_R254_U42,1,0,0,0,1
__tpi_cp_28_R254_U77,1,0,0,0,1
__tpi_cp_30_GT_87_U7,1,0,0,1,0
__tpi_cp_32___aig_and_602,1,0,0,1,0
__tpi_cp_33___aig_and_299,1,0,0,1,0
__tpi_cp_35_R229_U5,1,0,0,0,1
__tpi_cp_36___aig_and_348,1,0,0,1,0
__tpi_cp_38_R229_U52,1,0,0,0,1
__tpi_cp_39_R229_U76,1,0,0,0,1
__tpi_cp_40_R229_U110,1,0,0,0,1
__tpi_cp_42_U390,1,0,0,1,0
__tpi_cp_43_R248_U37,1,0,0,0,1
__tpi_cp_44_R248_U104,1,0,0,0,1
__tpi_cp_45___buf_split_387,1,0,0,1,0
__tpi_cp_47___aig_and_587,1,0,0,1,0
__tpi_cp_49_R229_U46,1,0,0,0,1
__tpi_cp_4_R254_U87,1,0,0,0,1
__tpi_cp_50_R248_U9,1,0,0,0,1
__tpi_cp_51___buf_split_764,1,0,0,0,1
__tpi_cp_52_R248_U44,1,0,0,0,1
__tpi_cp_56___aig_and_595,1,0,0,1,0
__tpi_cp_58_R254_U92,1,0,0,0,1
__tpi_cp_59___buf_split_532,1,0,0,0,1
__tpi_cp_5___buf_split_168,1,0,0,0,1
__tpi_cp_65_ADD_88_U15,1,0,0,0,1
__tpi_cp_66___buf_split_749,1,0,0,0,1
__tpi_cp_68_U388,1,0,0,1,0
__tpi_cp_69_R229_U81,1,0,0,0,1
__tpi_cp_70_U453,1,0,0,1,0
__tpi_cp_71_R229_U9,1,0,0,1,0
__tpi_cp_72_R229_U83,1,0,0,0,1
__tpi_cp_73_R248_U45,1,0,0,0,1
__tpi_cp_74_R254_U41,1,0,0,0,1
__tpi_cp_75_R229_U8,1,0,0,0,1
__tpi_cp_77___aig_not_446,1,0,0,0,1
__tpi_cp_78___buf_split_700,1,0,0,0,1
__tpi_cp_79___aig_not_466,1,0,0,0,1
__tpi_cp_82_U554,1,0,0,0,1
__tpi_cp_84___aig_and_128,1,0,0,1,0
__tpi_cp_85_R254_U47,1,0,0,0,1
__tpi_cp_87_R229_U48,1,0,0,0,1
__tpi_cp_88_R229_U77,1,0,0,0,1
__tpi_cp_89_U548,1,0,0,0,1
__tpi_cp_8_R254_U85,1,0,0,0,1
__tpi_cp_90_R229_U19,1,0,0,0,1
__tpi_cp_91___aig_and_242,1,0,0,1,0
__tpi_cp_92___aig_and_302,1,0,0,1,0
__tpi_cp_93___aig_and_454,1,0,0,1,0
__tpi_cp_95___aig_and_245,1,0,0,1,0
__tpi_cp_9___aig_and_297,1,0,0,0,1
