node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__tpi_cp_10_ADD_65_U28,1,0,0,0,1
__tpi_cp_12_GTE_67_U6,1,0,0,0,1
__tpi_cp_14___aig_and_366,1,0,0,1,0
__tpi_cp_15___aig_and_390,1,0,0,1,0
__tpi_cp_17___aig_and_255,1,0,0,1,0
__tpi_cp_18___aig_and_397,1,0,0,1,0
__tpi_cp_1_ADD_65_U26,1,0,0,0,1
__tpi_cp_20___aig_and_261,1,0,0,1,0
__tpi_cp_22___aig_and_267,1,0,0,1,0
__tpi_cp_23_U276,1,0,0,1,0
__tpi_cp_24___buf_split_352,1,0,0,0,1
__tpi_cp_2_ADD_65_U31,1,0,0,0,1
__tpi_cp_3_U373,1,0,0,0,1
__tpi_cp_5_ADD_65_U12,1,0,0,0,1
__tpi_cp_8_U549,1,0,0,0,1
__tpi_cp_9_ADD_65_U5,1,0,0,0,1
__tpi_not_test_en,1,0,1,0,0
