node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__tpi_cp_10___aig_not_314,2,0,1,0,1
__tpi_cp_39___aig_and_329,2,0,1,0,1
__tpi_cp_52___aig_not_327,2,0,1,0,1
__tpi_cp_53___aig_not_328,2,0,1,0,1
__tpi_cp_54_I1_5,2,0,0,2,0
__tpi_cp_5_I1_8,2,0,0,2,0
__tpi_cp_70_I554,2,0,0,0,2
__tpi_cp_80_I456,2,0,0,0,2
__tpi_cp_86___aig_not_342,2,0,1,1,0
__tpi_cp_9___aig_not_341,2,0,1,0,1
I1.6,1,1,0,0,0
I1.7,1,1,0,0,0
I1.8,1,0,0,0,1
I1_6_PO,1,0,0,1,0
I1_7_PO,1,0,0,1,0
I2.6,1,0,1,0,0
__aig_and_329,1,0,1,0,0
__aig_and_330,1,1,0,0,0
__aig_and_343,1,0,1,0,0
__aig_and_344,1,0,1,0,0
__aig_not_314,1,0,1,0,0
__aig_not_327,1,0,1,0,0
__aig_not_328,1,0,1,0,0
__aig_not_331,1,0,1,0,0
__aig_not_340,1,0,1,0,0
__aig_not_341,1,0,1,0,0
__aig_not_342,1,1,0,0,0
__aig_not_345,1,0,1,0,0
__buf_split_178,1,1,0,0,0
__buf_split_338,1,0,1,0,0
__buf_split_339,1,0,1,0,0
__buf_split_342,1,0,1,0,0
__tpi_cp_0___buf_split_178,1,0,0,1,0
__tpi_cp_11_I358,1,0,0,0,1
__tpi_cp_12_I2_3,1,0,0,0,1
__tpi_cp_13___buf_split_68,1,0,0,0,1
__tpi_cp_17_I64,1,0,0,0,1
__tpi_cp_1_I1_3,1,0,0,1,0
__tpi_cp_21___buf_split_8,1,0,0,0,1
__tpi_cp_23___aig_not_289,1,0,0,0,1
__tpi_cp_26_I162,1,0,0,0,1
__tpi_cp_27_I147,1,0,0,0,1
__tpi_cp_28___aig_not_331,1,0,0,0,1
__tpi_cp_2___buf_split_338,1,0,0,0,1
__tpi_cp_30___aig_not_317,1,0,0,0,1
__tpi_cp_32___aig_not_359,1,0,0,0,1
__tpi_cp_33___aig_and_288,1,0,0,0,1
__tpi_cp_34___aig_and_287,1,0,0,1,0
__tpi_cp_35___aig_and_315,1,0,0,0,1
__tpi_cp_36___aig_and_316,1,0,0,1,0
__tpi_cp_38___aig_and_330,1,0,0,1,0
__tpi_cp_3___buf_split_342,1,0,0,0,1
__tpi_cp_41___aig_not_326,1,0,0,0,1
__tpi_cp_42___aig_not_275,1,0,0,0,1
__tpi_cp_43___aig_not_345,1,0,0,0,1
__tpi_cp_44___buf_split_177,1,0,0,1,0
__tpi_cp_45_I1_2,1,0,0,1,0
__tpi_cp_46___buf_split_334,1,0,0,0,1
__tpi_cp_47___aig_and_274,1,0,0,0,1
__tpi_cp_4___buf_split_330,1,0,0,0,1
__tpi_cp_50_I1_7,1,0,0,1,0
__tpi_cp_51___aig_and_344,1,0,0,0,1
__tpi_cp_55_I1_6,1,0,0,1,0
__tpi_cp_56___buf_split_176,1,0,0,1,0
__tpi_cp_58___aig_not_313,1,0,0,0,1
__tpi_cp_59_I1_4,1,0,0,1,0
__tpi_cp_60___aig_and_302,1,0,0,0,1
__tpi_cp_61___aig_not_300,1,0,0,0,1
__tpi_cp_62___buf_split_38,1,0,0,1,0
__tpi_cp_63___buf_split_331,1,0,0,1,0
__tpi_cp_64___aig_and_301,1,0,0,0,1
__tpi_cp_68_I246,1,0,0,0,1
__tpi_cp_69_I260,1,0,0,0,1
__tpi_cp_71___buf_split_285,1,0,0,0,1
__tpi_cp_72___buf_split_284,1,0,0,0,1
__tpi_cp_73___buf_split_274,1,0,0,0,1
__tpi_cp_74___buf_split_269,1,0,0,0,1
__tpi_cp_75___aig_not_284,1,0,0,0,1
__tpi_cp_76___buf_split_326,1,0,0,0,1
__tpi_cp_77___buf_split_270,1,0,0,0,1
__tpi_cp_78___buf_split_264,1,0,0,0,1
__tpi_cp_79___buf_split_265,1,0,0,0,1
__tpi_cp_7_I652,1,0,0,0,1
__tpi_cp_81___buf_split_280,1,0,0,0,1
__tpi_cp_82___buf_split_279,1,0,0,0,1
__tpi_cp_83___buf_split_322,1,0,0,0,1
__tpi_cp_84___buf_split_260,1,0,0,0,1
__tpi_cp_85___buf_split_259,1,0,0,0,1
__tpi_cp_8___buf_split_339,1,0,0,0,1
