step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,q_typed_residual_context,typed_residual_correction,typed_residual_effective_alpha,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,typed_marginal_pred,typed_return_pred,typed_sa_reduction_total_pred,typed_sa0_reduction_pred,typed_sa1_reduction_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy,adaptive_confidence_gap,adaptive_expanded
1,new_n47890_,control1,5.245543956756592,3.8508331587910654,2.26757521033287,0.8233869758248329,2.5030415532141927,4.000833158791066,1.0,0.15,5.245543956756592,4.147506237030029,4.744973027706147,3.5458588421344754,0.04147506237030029,0.101551353931427,0.005982870236039162,4.147506237030029,0.005982870236039162,0.13320820778608322,0.12887531518936157,0.13754110038280487,0.005982870236039162,0.6962798577547074,0.17017583549022675,0.12887531518936157,0.13754110038280487,577.013427734375,226.87738037109375,350.13604736328125,541.2158813476562,205.8055877685547,335.4102783203125,0.062039364129304886,0.09287744760513306,0.042057279497385025,6.203936412930489,21.171072656288743,3.913744224309921,18.05595582583919,3.6268881928920744,3.848799666762352,2.7930001160502433,3.8508331587910654,3.8508331587910654,3.8508331587910654,greedy,3.8508331587910654,0.0,hard_fault_cluster,,False
2,new_n50721_,control1,5.829647064208984,6.6683626803755764,4.587906432151795,1.4248736521601677,4.334435742244125,6.818362680375577,1.0,0.15,5.829647064208984,5.762141704559326,6.168202571570873,5.165636253356933,0.05762141704559326,0.08219730854034424,-0.007991677150130272,5.762141704559326,-0.007991677150130272,0.10566059499979019,0.10229997336864471,0.10902121663093567,-0.007991677150130272,4.719414484798908,0.13609039783477783,0.10229997336864471,0.10902121663093567,540.8897705078125,205.69448852539062,335.1953125,565.0081787109375,211.53709411621094,353.4710998535156,-0.04459024593234062,-0.02840428799390793,-0.0545228011906147,-4.459024593234062,19.36318981088698,6.984695008397103,15.047577290330082,6.984695008397103,5.255179436504841,4.928199145197869,6.6683626803755764,10.519195839166642,10.519195839166642,greedy,6.6683626803755764,0.0,hard_fault_cluster,,False
3,new_n48575_,observe,5.8799238204956055,3.8929089117050166,3.8201565504074093,0.8244503116607665,2.530390792608261,4.042908911705017,1.0,0.15,5.8799238204956055,6.098029613494873,3.408515077829361,3.6033760547637934,0.06098029613494873,0.059124499559402466,-0.011596700176596642,6.098029613494873,-0.011596700176596642,0.08955544978380203,0.08794479072093964,0.09116610884666443,-0.011596700176596642,2.878999365568161,0.1171504408121109,0.08794479072093964,0.09116610884666443,564.7489624023438,211.52618408203125,353.2227783203125,584.7340087890625,222.2341766357422,362.49981689453125,-0.03538748621940613,-0.05062253773212433,-0.02626398764550686,-3.538748621940613,17.801476994529366,6.3864667606353756,13.23665230954066,6.3864667606353756,3.020163869857788,3.5446867728233338,3.8929089117050166,14.41210475087166,14.41210475087166,greedy,3.8929089117050166,0.0,hard_fault_cluster,,False
4,new_n47885_,control0,5.281554222106934,2.9108910356462,2.2755698919296266,0.5251396612823008,1.8920791731700302,3.0404917569426835,0.8640048086432227,0.15,5.281554222106934,5.8225531578063965,2.7484578162431714,2.4917021989822388,0.05822553157806396,0.15688616037368774,-0.04918866604566574,5.8225531578063965,-0.04918866604566574,0.02569880709052086,0.018033243715763092,0.033364370465278625,-0.04918866604566574,1.0230975952744483,0.04388921707868576,0.018033243715763092,0.033364370465278625,584.300537109375,221.9529571533203,362.34759521484375,579.8798828125,222.23965454101562,357.64019775390625,0.00756572000682354,-0.0012917034327983856,0.012991385534405708,0.756572000682354,10.162286199629307,2.1764209669828416,5.832262830808759,2.307686559557915,2.4523206666111945,2.2706249210610987,2.9108910356462,17.322995786517858,17.322995786517858,greedy,2.9108910356462,0.0,hard_fault_cluster,,False
5,new_n47870_,control0,4.77064323425293,4.677182421963662,2.645897877216339,1.2141788691468538,3.0401685742763807,4.827182421963663,1.0,0.15,4.77064323425293,5.637121677398682,4.591524288523942,3.2100608587265014,0.056371216773986814,0.20229241251945496,-0.06530588120222092,5.637121677398682,-0.06530588120222092,0.011968359351158142,0.0028517991304397583,0.021084919571876526,-0.06530588120222092,4.635725041152909,0.027463398873806,0.0028517991304397583,0.021084919571876526,579.8041381835938,222.18263244628906,357.62152099609375,576.43896484375,219.4494171142578,356.9895324707031,0.0058039831928908825,0.012301660142838955,0.0017671993700787425,0.5803983192890882,8.31815568357706,6.722743530981242,4.139293836429715,6.722743530981242,3.6685464876703917,3.222906205612235,4.677182421963662,22.000178208481522,22.000178208481522,greedy,4.677182421963662,0.0,hard_fault_cluster,,False
6,__buf_split_15402,control0,4.292656898498535,2.4620351861417293,2.110203659534454,0.46505403205752366,1.6003228709921242,2.6120351861417292,1.0,0.15,4.292656898498535,5.2550950050354,2.4773078188300133,3.469058561325073,0.052550950050354005,0.19843435287475586,-0.09536231309175491,5.2550950050354,-0.09536231309175491,0.0068297311663627625,-0.0013622269034385681,0.015021689236164093,-0.09536231309175491,1.3170611399412155,0.022808291018009186,-0.0013622269034385681,0.015021689236164093,576.2767333984375,220.22933959960938,356.04742431640625,597.1541137695312,232.40464782714844,364.74945068359375,-0.03622804582118988,-0.05528467893600464,-0.024440638720989227,-3.622804582118988,7.440561793744564,4.1553750836849215,3.57076227478683,2.525477131605148,1.8229310154914857,2.231302819987759,2.4620351861417293,24.46221339462325,24.46221339462325,greedy,2.4620351861417293,0.0,hard_fault_cluster,,False
7,__buf_split_8,control0,3.9371347427368164,4.774565737694502,3.345306998491287,0.5030178807675838,3.103467729501426,4.861201386875708,0.5775709945413754,0.15,3.9371347427368164,4.935157299041748,3.0204432412981985,1.8636795222759246,0.04935157299041748,0.22132301330566406,-0.11899503320455551,4.935157299041748,-0.11899503320455551,0.003099244087934494,-0.0077989473938941956,0.013997435569763184,-0.11899503320455551,1.375895407795906,0.021747618913650513,-0.0077989473938941956,0.013997435569763184,597.7066650390625,232.32504272460938,365.381591796875,613.2721557617188,242.303466796875,370.96868896484375,-0.026042023673653603,-0.04295027256011963,-0.015291129238903522,-2.6042023673653603,6.990924157202244,6.270914306640625,3.3788024578243494,6.270914306640625,3.1607610672712325,2.3532166305929425,4.774565737694502,29.236779132317753,29.236779132317753,greedy,4.774565737694502,0.0,hard_fault_cluster,,False
8,__buf_split_35,control0,3.6220850944519043,5.6037553815543655,3.1698126673698424,1.1381012414395808,3.6424409980103376,5.64256531196575,0.25873286940923385,0.15,3.6220850944519043,4.657902240753174,6.199056525528431,4.402736771106719,0.046579022407531735,0.2213994413614273,-0.1209380254149437,4.657902240753174,-0.1209380254149437,-0.0004560500383377075,-0.013977304100990295,0.01306520402431488,-0.1209380254149437,1.8683484923839566,0.02016497775912285,-0.013977304100990295,0.01306520402431488,612.7135009765625,242.26881408691406,370.4446716308594,627.834228515625,251.27734375,376.556884765625,-0.024678299203515053,-0.03718402609229088,-0.01649966463446617,-2.4678299203515053,6.553461991250515,6.331497234106063,3.1507388297468424,6.331497234106063,4.838237005472182,3.3224787266552442,5.6037553815543655,34.84053451387212,34.84053451387212,greedy,5.6037553815543655,0.0,hard_fault_cluster,,False
9,new_n50744_,control0,3.4073195457458496,4.8900238759070636,2.919379776716232,0.9581718275696038,3.1785155193395913,4.92063327651879,0.20406267074484252,0.15,3.4073195457458496,4.4472975730896,5.751319887489081,4.491801792383193,0.044472975730895994,0.22481711208820343,-0.12186133116483688,4.4472975730896,-0.12186133116483688,-0.0016242899000644684,-0.016497142612934113,0.013248562812805176,-0.12186133116483688,1.37847186088562,0.01809210330247879,-0.016497142612934113,0.013248562812805176,627.8836669921875,251.20277404785156,376.6808776855469,639.721923828125,257.6145324707031,382.1073913574219,-0.01885421946644783,-0.025524234399199486,-0.014406129717826843,-1.885421946644783,6.134646572172642,6.00648724257946,2.8905693907290697,4.274663416743278,4.040397489070893,2.7737140641361475,4.8900238759070636,39.73055838977918,39.73055838977918,greedy,4.8900238759070636,0.0,hard_fault_cluster,,False
10,__buf_split_29,control0,3.2096500396728516,4.618317368477584,2.6620670735836027,0.9264311765134337,3.0019062895104294,4.664489857719137,0.3078165949436912,0.15,3.2096500396728516,4.301101207733154,5.384219725430011,4.093683689832687,0.043011012077331545,0.2272818237543106,-0.1129753515124321,4.301101207733154,-0.1129753515124321,-0.0033828075975179672,-0.01875683292746544,0.011991217732429504,-0.1129753515124321,1.6386760199069976,0.0175585076212883,-0.01875683292746544,0.011991217732429504,640.1099853515625,257.854736328125,382.2552490234375,649.6729736328125,263.2069091796875,386.4660339355469,-0.01493960153311491,-0.020756542682647705,-0.011015636846423149,-1.493960153311491,5.943976618349552,5.202269109487533,2.8028822261840105,2.652468522787094,3.7380027592182157,2.6128496323479338,4.618317368477584,44.34887575825677,44.34887575825677,greedy,4.618317368477584,0.0,hard_fault_cluster,,False
