* Log file for the circuit netlist_full_scan.bench.
* Number of faults detected by each test pattern:

test    1: 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111110111101101111111111111111111111111111011001000010000111101011000101000010111111101111101110010010101001111101011110111110010111111111111011111101111101110111100111111111100111010100111011010110000110100011000110100011001010010011001010011101101110110010110001111011100111011111100111111110011100000000000000000000011111111111111111111100111011111111111111110010001110111111111001111111111111111110111111111111101111111101111110110001110111011111111011101111110000011000110011111001111010111111101011011001110000110111110011111011110101111000111001101001 5472 faults detected
test    2: 111010011001000010010010000100110110101101100000100100010110010001001011110010011000011101000010110110111111100111101111000101011011101111010101101011001100100011011000110110100110101110101110001000001000111011101110111000111111100010100011001101000111000111011110111100001010010001001001110100010110010000000111011010011111011010001100011000110100100001000100110110110011111101010001111000010001101001100101001101000001000011001010110000111001010110001111100101100000101010010010100110010000110001111000100110100010011001101001111101001011011111111001111110010101001010100111001110111101010001111001101101110111101101001011101110111011010001000110110001000000010101100011011011000101101100011010100011011010100011100101100101100010001100000100001111011000001100101011 111001011000110001100010110111110001001100011001011111111111111111111111111111111100110001101100010011001101011011010100111111001111111101101001011011010011010111010111000100000100011101110111011100011111110001011110100010110010000000111011010011110111011111111111111110111100000000000000000000011111111111111111111111111111110010110010100110010110001000011011011000000011001001001101111011110010000110010101100001110010101100011111001111000001010100100100100101101111111100111111001010101111111101111111111111111011110110111111010100110111111111111100111111111001111110000000000000000000000000000000001000101101001000010001001010011011011111011111111100111110111000110111111111111111011111101110101010000101110000110010011110100101000110101100011000101011011010010001011111011101011010000110111100111111100011001111110111111111101111111011010110010000001111110110101101011011000001010000000110010011000101100100111001011111011010011101001100011100000110001010011101100101001111000110010010011010101111011011001111111111001100001110011000011110100100110011000110011100111010110011101110010000010001000111111000000100000100100011111101010010010000000000100100010000001000001110101100011111000001101011001101000001001110111011000001010100010000000100001001011000001100101110010010011101001110101110000100011101011 5248 faults detected
test    3: 010011101001011011010011101101100000100101100110010110011001000100101011100011101110101010010001111010011011111001100111101001011101001000100111101111111000010110100001100101011011001000010011101010100101110100110011100101000001000100010100011001001000010010101011001001101110010110011001101001010101111110110010111110010000000000101110010011010000010100011010010011011111000101011010101000010111101010101000100111101010111101111001101001100111110111111100000000100011001101010100001010000101111001011101011100110010010000000010110010001110101010010101111011101110110111100111111100101010000110111110111100100001010001000101111111010111001111000000011011011000100101111001011000101010011110001000111101101011101011110100101011011010000111001010100010001111100101100111 100000000110011011111000000001010001001100111110100011111111111111010110101111111110011000010110100001111111011111011011100101100010000110011000110010101101100100001001110101010010111010011001110010100000100010001101001010101111110110010111110011110111111111011111111111111100110110001101000101111111111111111111111111111111110111100100010101010111101000011101101010001111101100100101100011011111111111111011111011111111111111111111111111111110011110111111000111010101001010111101110111011110111111111111111111011011100101100001011010001111111111011111111111111111111111000110110110000000111100111011001110100101101101001110110110001011111111011111111111110111110011110111111101111111111111111101111100010010101011101110001110101000100001011010111001101001111000111011011110111000001000000001001101110111111111111111111111111111111111111011010010110100001111110011110110111000011101110001000000110011110100111001101011001001011111011001011001100111101111011001111111001110101100111011110111100110110100011111001111011111001111001011111000011111101101101001000101111101100011100101111110011111111101011111111000000000011110100010111100010100000000000000000111010100110100100001110110001100110001001111000101001011100000000011010100000111101000101100001011010101111111111110100110111000110001100101000111110100111 3445 faults detected
test    4: 001000111011001111010011111100111010101001011001110010100110000011000001110111010111111101011010011011001010101111010011100111011101100111100100011111011010000100101111110100111101101011100100010000111110011000001100101111100010100101110111011110000100000011100011110111111000101111011101101101100100111001110100001010101101010110101011000111101111110111100110110001100010101111010100000111101001000011100000110001011100011110011000001101000111000011100010000011001100111000110010100010100000111110001101100000001000111111010011010101001100110000110010101001000000110101110001110110010101001110111111101111001100100001110101111110001100110001101111100100000011010110001110001100011101011010010110110101000100001100001010010101101000010000101001100001011110100011010111 101011111011001110101011010101110110000101100011010101111101111010011000011111111110111111010010000101101111100011000110100101010110001101000011010010011110110101110010001000011111001100000110010111110001010010111101101100100111001110100001010111111011111100111111011111011111100110110001100010111111111111111111111111111111111010001100000111000010010111101010101111010100011000110110011110011110111101111000111110001111100111101110010110011011110001111100100110011000011001010100100000001111011111111111110101111011111011001011101011000111111111110111111111111111111110110000001001111101100011001100000010010001111011001100001000110010111111111111111111101011010010111111101111111111110011110110100010110101111111010111011100000100000100010111000101101101111011110101011110111001011010100001001111110111110101111111111111111111101111111011010111010110101111111011110100111000011101110001000001110001010001110001111011000000000011111001010001101001101100011010101110011110111100101110100011101110110000010001001101010011001111000111011000111111100001100001111000110000000111011111011111111111111111011101101000000000110100101000111101010110000000000000000010010000100001101001111101001100010001000001001000001101111110000011001110011111110000101100001111011101100110111111111101011111111111110111110110011111110 2486 faults detected
test    5: 010011010001011100001010001011001000011010001010101001100101010001000010000000100010101110101101110111010011111110110100100101110110110001111000101010011111110111001010000111101101011110000101101001101101001010000111000010111101010010100100010000011000001101101010010101000111011111011010011110001100000101000010111111110111110100110100110010011011110000001010001101111011110010111010100001000010010101011101101111101011110110110111100111111000101000001111111011111111100001101010010010001011101000010010111110100101010111111001000000101010010111011010101110010100100000111000001110011100111010010101010101100101101000100101110010110100001010010100011001100001011101011001000000100000001101111000111111010101011000100001110011011010001111011101010010110000011101101111 101010100110011011001001011110011010000101010000101101010111101110110111011111111000000101001110111111100101010001011100100000100110110100100000111111110110101111000010110100110110100101000011100001011110101001010011110001100000101000010111111111111110011101111011101111011101010100101101001100111111111111111111111111111111110111110110111010101001000010001001100010110011000110101001010111010111101101101111001111111101010101111111110111111111101011010100010101001011101101010111001010011111011101110111001111111011111110010010010101100111111101101111111111111111111110100001100110001010010100001011001101000101110000101000101100100111101111011000010100110001111111110111111110101111001100001110011101101011101010001000000010000100001001000000101111101011101011011001111011001101000011110000001100111111100111001011100111111111111011111011010010010100001111111111001111011100000101010000000110110001110001101111100001011111010110011101000101001001100100001000111101101000100111001110100010100110100010001101101111110011011000010111001000101111100101100000111011011101111111111111011111111111101101011101111000000000001100101010110101000100010000000000010111100100111011000111011001001100110000001101001100001011111000010111010111001111111000101100001111001101111100101001111101011101110110110101110111010011111 1987 faults detected
test    6: 110001000001011011111010011010010111101110101101001110010011100000111010001010000101101111001111000101010110000010101011101101101100110011010111011011110100001101011001010000111111010101100000011110011100101111000111100110100101101101101011001011010001101101010001101101111001000001011010000101001000111001101000101111111001100010001111011010011000101000001000000001110110011110111110000101110010010011111001100000100001111110110100101110001011110110101011111010010100000110001100110100011001100100000011100010100110000110000100101110100101101001000101111000110001101110100110010011010110111000100100011000110001100100000001101001000111101100001101000011101001100011011000010101100111000011010010101101101000011000011000101111110100101011010101001111100100101100111010 111000110010110111100010001100110011010110101001111010100010101101100010110100110100101001101011000010111101101111000110001111010001001011010010111000011111101010110000001111001110010111100011110011010010110110110000101001000111001101000101111110001100110101100110110010111011011001100111101110010100011100000010011001100010110100000110011111001001001110100111110111100110111000000001000010000011111101101001011100010111101101010111110100101000001100011001010010110100100010111100011000111101100101101001110010011100010001100011000110010100100111110010101011010100101111100101110000101100001101111000010110000000100110001100011000101000011011000010101100111000011010010101101101000011000011000101110111100111101101000010100010111010001001001011011010010110111011111111011111110010110110101011101101110111111011011101011100111100001101111011010000011000000101110000010010110101001000110010101101011111000011010000100010001100001001101100011110111110101011010101001010100011000101100101011001010011110110011111100111101011011111001110011110010111100101100000100111010011001111111011011011101110100101100101110000000000010000000101111100010000010000000001000110000001000010101110001110011100100000000010000001001101101101001101101001011011011000000110001001111000011011010110101100011111000111100111100100111101010 1693 faults detected
test    7: 111101101111111110001101111001101010010100101011000100110111011001001101110010000000010000111101001111111111001001101110111000011110110011110110101010010010000101010000001010101010101011010110001100110000101010101110110111100101110001001110001110000011011001111010101110000100000010011000000000000000000100100010111100100001010000001101101000000011011110000110111011101110011011100110001010110011010101000110011110011000010011111110100000010111000100001001001001001100001000100001011000111100000100000101000101000111011101101001000100001011101000100000101100100111001101011001111100000111111011101100010110010010111111110010010000001001001010100001010000011111110110001010001010010101110100100110100001110100000010010100111111100010010110110100000001111110011000100111 100110010000101101100000010101011010001100101001100111011111101110111000111111111101000000101010000100100101010111001100100101100000100010011011111001010101010101101011000110011000010101010111011011110010111000100000000000000000100100010111100101111011010101011111111111011110000110111011101110001111111111011111110111111111111001111001100010101011001101011110011101100111011101110110000110011010110111111111010011101111011010110110110110111100111011010110010100100110100110100111010010101111111101011111111111111111001111111111100100011111111111111111111111111111111110000000000000000000000000000000001001001111111101001001101000110101011011111111111101111111011000110110111111111111011111110111110101111000010000000010011101100101110110111111010001101011011010111100111010011100101101101011011100110111110111101111101111111111111111111011011110111110001111110110100110111000010101110000000111110001010001000101111101011111011110011001000001000101100100001010100101011101100100001010110010110110111101010111001111011111001100000011101000111111100001110111100100110001011100111011101111010000111110000111111000000010011110100010111100010010010000110000000110010000001001100100101011011101100000001011001101011001101110000011000000000101001000101100001001011011010110101110110100011111011110101111100101001100001 1193 faults detected
test    8: 110000101010110010010101011011111110000110011010100100010010101101100001000110000001010110110000111111100110001001010010001110010111100101100001000111100111100101111100100111010111111001110010101110111110100101010001010001000000111010011101001111011111101101111111100110001100001101111010000010110000100000101100111100111010010101110000101011001010111011100001110101111001010110101111010110000010010110111111100101100001000011110110011001100100101101101110110010101100010001011010111011110000010100001010000000011100100100111011010001000010101001110101100100111110101100110100111110001110101001101000000110110101010100001110100001001001110110110111011110101011110010110001011111011010101010000010111111101100010111010011110100110111000000101101110100110010110101110110 111101101000011101011011001100010001110101101110001100111111101101111110111100101110000000000000000000000000000000010110000101100011101101011100011111101011111100111001010111011111010010101000101000100000011101000000010110000100000101100111100110001000101000101101010110001010011110001010000110001101100010011110111011100001110000000000000000000000000000000000101001010110000101000111100110100010000111101100110011001001011011011101100101011000100010110100100001010100111010110010011111010000100011010100100010010101100000011011010101010101001100101110110100000011101101110101011110111011011011100100000101110000101010101101100000001010010110001011111011010101010000010111111101100010111010011110101000011011010100000011000100001111010001100110000001110111101111111101100101001001110000001101111111010110110011010101111001111110111011111011010100010001100111011010000001110010110001110101000110011001101011101110101100011111111100011000101011011110110010010110011001010100011101010010011001011010111111011110001110011111001100001111101010111101111101101011111111000101011011011111011111111011100101010101111000000000010000101011111101010010010101000011110010011110111011010000111000011100010001100101001100000000111110100100110100110101101000000100000110011000101000000110111101111000111110110101110001011111111 1836 faults detected
