step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
1,N677,control1,1.1168162822723389,5.195574318170547,3.487213885784149,0.6961501038074493,3.377123306810856,1.1168162822723389,0.34677982330322266,4.894374716281891,3.7958432197570797,0.0034677982330322266,0.28206977248191833,0.033641017973423004,0.033641017973423004,1.5340149092674253,0.06386370211839676,0.15087546408176422,0.03879369795322418,29566.794921875,11983.158203125,17583.63671875,30258.921875,12858.3427734375,17400.578125,-0.023408927023410797,-0.07303454726934433,0.010410735383629799,-2.3408927023410797,6.766791053116322,3.494269276857376,6.481475422158837,3.2652318012714385,4.528479254245759,3.278233133666218,5.195574318170547,5.195574318170547,5.195574318170547,greedy,5.195574318170547,0.0,hard_fault_cluster
2,N2155,observe,1.4575921297073364,4.63666543148458,3.022674214839935,0.8750388657301665,3.013832530464977,1.4575921297073364,0.4267203211784363,4.572448218613863,3.428459560871124,0.004267203211784362,0.32851263880729675,0.02583879418671131,0.02583879418671131,1.4333569133281707,0.06906920671463013,0.15618106722831726,0.04652923345565796,30261.64453125,12861.6591796875,17399.984375,30654.43359375,13195.8447265625,17458.58984375,-0.012979766353964806,-0.025983082130551338,-0.003368133446201682,-1.2979766353964806,7.35947978682816,4.625230989456177,7.0200604503043,4.483793816566467,4.099351996183395,3.250830009579658,4.63666543148458,9.832239749655127,9.832239749655127,greedy,4.63666543148458,0.0,hard_fault_cluster
3,N502,control1,1.1366418600082397,1.9932273131608964,2.2384181737899778,0.00982885897159581,1.2955977535545826,1.1366418600082397,0.37319517135620117,1.6609015047550202,2.24768226146698,0.003731951713562012,0.34091490507125854,0.019189009442925453,0.019189009442925453,-2.993706834316254,0.05883442983031273,0.14034509658813477,0.03619323670864105,30649.359375,13188.9736328125,17460.38671875,30661.03125,13167.8369140625,17493.1953125,-0.00038081954699009657,0.001602605334483087,-0.0018790301401168108,-0.03808195469900966,6.2758271638303995,2.6476448249816897,5.9815390282310545,2.6824860763549805,2.443338537216187,2.4390523076057438,1.9932273131608964,11.825467062816024,11.825467062816024,greedy,1.9932273131608964,0.0,hard_fault_cluster
4,N762,control1,0.9115528464317322,1.6590797179937362,1.5053859949111936,0.15616315782070161,1.0784018166959286,0.9115528464317322,0.3220241665840149,1.405955684185028,1.59652419090271,0.003220241665840149,0.3624856472015381,0.019666308537125587,0.019666308537125587,-0.7824283647537231,0.05198005959391594,0.13194744288921356,0.029938984662294388,30665.79296875,13173.8125,17491.98046875,30588.853515625,13107.171875,17481.681640625,0.0025089667178690434,0.005058567970991135,0.0005887742736376822,0.25089667178690434,5.539696434512734,1.473105846643448,5.283428578171879,1.096591614484787,1.6297436863183976,1.6955068643391131,1.6590797179937362,13.48454678080976,13.48454678080976,greedy,1.6590797179937362,0.0,hard_fault_cluster
5,N3644,control0,0.8055378794670105,1.2149206940829755,2.8909481167793274,-0.17066080421209331,0.7896984511539341,0.8055378794670105,0.30319952964782715,0.5936745584011078,2.2721435248851773,0.0030319952964782716,0.38020479679107666,0.01869984157383442,0.01869984157383442,-2.2823439326882364,0.04789303243160248,0.12865085899829865,0.026215199381113052,30589.82421875,13108.3330078125,17481.4921875,30413.380859375,12975.103515625,17438.27734375,0.005768041126430035,0.010163725353777409,0.0024720339570194483,0.5768041126430035,5.111202614381909,0.21937575072050097,4.869778085965663,0.023356117717921752,1.4198036044836044,2.733530244603753,1.2149206940829755,14.699467474892735,14.699467474892735,greedy,1.2149206940829755,0.0,hard_fault_cluster
6,N3756,control0,0.6937286257743835,1.0592344839125871,2.4386461675167084,0.15152962543070314,0.6885024145431816,0.6937286257743835,0.30780118703842163,0.923745707422495,2.365728485584259,0.0030780118703842164,0.39905881881713867,0.02175917662680149,0.02175917662680149,-0.030660755932331085,0.04705914109945297,0.13186287879943848,0.025877371430397034,30413.51953125,12975.2578125,17438.26171875,30344.974609375,12903.07421875,17441.900390625,0.0022537647746503353,0.005563172046095133,-0.00020866024715360254,0.22537647746503353,5.03547447361052,0.9868010026216507,4.788304200861603,1.0146603029966355,0.9877933323383331,2.5220468723773957,1.0592344839125871,15.758701958805322,15.758701958805322,greedy,1.0592344839125871,0.0,hard_fault_cluster
7,N557,control1,0.6533421277999878,0.9808375346660614,1.872422730922699,0.048984256982803356,0.6375443975329399,0.6533421277999878,0.24271716177463531,0.4117370037734508,1.1945383310317992,0.0024271716177463533,0.4031139016151428,0.02287118323147297,0.02287118323147297,-0.11252098053693774,0.04444223642349243,0.12833553552627563,0.0236281156539917,30349.2890625,12903.625,17445.6640625,30269.642578125,12834.72265625,17434.919921875,0.0026243277825415134,0.005339766386896372,0.0006158630712889135,0.26243277825415134,4.7098119873553514,0.5703274936974049,4.51062072860077,0.6129030686616898,0.7525988101959229,1.6170918028801677,0.9808375346660614,16.739539493471383,16.739539493471383,greedy,0.9808375346660614,0.0,hard_fault_cluster
8,N5143,observe,0.36735114455223083,1.023706421852112,1.161770910024643,0.3520648169517517,0.6654091742038728,0.36735114455223083,0.23019053041934967,1.088539702296257,1.8339112401008606,0.0023019053041934967,0.4160757064819336,0.026419052854180336,0.026419052854180336,1.5983402624726295,0.04233303666114807,0.1295374482870102,0.021866589784622192,30263.919921875,12833.169921875,17430.75,30312.212890625,12845.51953125,17466.693359375,-0.0015957275172695518,-0.0009623194928281009,-0.002062066225335002,-0.15957275172695518,4.489913249388337,0.9712735076248646,4.29745606193319,0.9875507612526417,0.7457393825054169,1.7068201577663422,1.023706421852112,17.763245915323495,17.763245915323495,greedy,1.023706421852112,0.0,hard_fault_cluster
9,N507,control1,0.3706171214580536,0.9459611587226391,1.3103842020034788,0.015511061996221551,0.6148747531697154,0.3706171214580536,0.2237280160188675,0.6817379340529441,1.0884544551372528,0.0022372801601886747,0.4175628125667572,0.02476746030151844,0.02476746030151844,-0.13559018909931186,0.04092741012573242,0.12624089419841766,0.020606327801942825,30316.21875,12842.6455078125,17473.57421875,30219.013671875,12792.69140625,17426.322265625,0.0032063720282167196,0.0038897048216313124,0.0027041949797421694,0.32063720282167196,4.341236488893628,0.6972754573822022,4.154864881653339,0.6781642889976501,0.9408078119158745,1.245746917426586,0.9459611587226391,18.709207074046134,18.709207074046134,greedy,0.9459611587226391,0.0,hard_fault_cluster
10,N3742,control0,0.25666940212249756,1.1245352572202683,2.5004491090774534,0.1425186198949814,0.7309479171931744,0.25666940212249756,0.21992553770542145,1.0310265839099886,2.4775069534778593,0.0021992553770542145,0.42308804392814636,0.02435923181474209,0.02435923181474209,-0.3306778919696808,0.0406983308494091,0.12909717857837677,0.020405083894729614,30215.302734375,12796.197265625,17419.10546875,30191.123046875,12765.67578125,17425.447265625,0.0008002464310266078,0.002385199535638094,-0.00036407134030014277,0.08002464310266078,4.314117854461074,1.0295738083124162,4.130904277320951,1.0433001738786698,1.121186949312687,2.7174249161034822,1.1245352572202683,19.833742331266404,19.833742331266404,greedy,1.1245352572202683,0.0,hard_fault_cluster
