variant	feature	weight
linear	derived_hard_reduction_hybrid_pred__minus_group_mean	0.029252856969833374
linear	candidate_rank__rank_pct_group	-0.028467323631048203
linear	benchmark_id=subckt_0021	-0.028274258598685265
linear	benchmark_id=subckt_0243	0.028181757777929306
linear	reward_pred__minus_group_mean	-0.02816687524318695
linear	benchmark_id=subckt_0072	-0.028137603774666786
linear	benchmark_id=subckt_0196	0.02753346413373947
linear	derived_hard_count_post_total_pred__z_group	0.026897691190242767
linear	benchmark_id=subckt_0221	-0.025581851601600647
linear	benchmark_id=subckt_0121	0.025535782799124718
linear	hybrid_pred__rank_pct_group	-0.022417275235056877
linear	derived_hard_count_post_total_pred__rank_pct_group	0.022247418761253357
linear	hard_reduction_sa0_pred__z_group	0.022162072360515594
linear	benchmark_id=subckt_0223	0.021535037085413933
linear	bounded_residual_hybrid_pred__minus_group_mean	0.021174266934394836
linear	hard_reduction_sa0_pred	-0.02015288546681404
linear	benchmark_id=subckt_0188	-0.020118316635489464
linear	derived_hard_count_post_total_pred	-0.019923750311136246
linear	benchmark_id=subckt_0241	-0.01987883634865284
linear	hard_reduction_sa1_pred__rank_pct_group	-0.01984819397330284
linear	benchmark_id=subckt_0307	-0.01953187584877014
linear	benchmark_id=subckt_0309	-0.019118379801511765
linear	benchmark_id=subckt_0384	-0.0189924705773592
linear	benchmark_id=subckt_0197	-0.018301352858543396
linear	benchmark_id=subckt_0038	0.01799486018717289
linear	type=control1	0.016986846923828125
linear	candidate_strategy=__UNK__	-0.01674690656363964
linear	benchmark_id=subckt_0126	0.01636434718966484
linear	benchmark_id=subckt_0103	0.016220446676015854
linear	hybrid_pred	-0.015719134360551834
linear	return_pred__rank_pct_group	-0.01504856999963522
linear	derived_hard_count_pre_total_pred__rank_pct_group	0.013790127821266651
linear	benchmark_id=subckt_0107	0.013711386360228062
linear	benchmark_id=subckt_0289	-0.013547900132834911
linear	benchmark_id=__UNK__	0.013203446753323078
linear	benchmark_id=subckt_0255	-0.013137340545654297
linear	derived_hard_reduction_sa1_pred__z_group	0.012713267467916012
linear	benchmark_id=subckt_0020	-0.011733822524547577
linear	benchmark_id=subckt_0292	-0.011296664364635944
linear	benchmark_id=subckt_0327	0.011061936616897583
linear	derived_hard_count_pre_total_pred__minus_group_mean	0.01077438984066248
linear	benchmark_id=subckt_0261	-0.010210529901087284
linear	benchmark_id=subckt_0165	0.009773616679012775
linear	benchmark_id=subckt_0215	-0.009455904364585876
linear	fc_pred__minus_group_mean	0.009157950058579445
linear	benchmark_id=subckt_0173	-0.009142414666712284
linear	hard_reduction_total_pred__z_group	-0.008962691761553288
linear	benchmark_id=subckt_0295	0.008736873976886272
linear	derived_hard_reduction_total_pred__rank_pct_group	-0.00835371296852827
linear	derived_hard_reduction_total_pred__z_group	-0.008118503727018833
linear	benchmark_id=subckt_0258	-0.007193622644990683
linear	benchmark_id=subckt_0297	-0.0069314539432525635
linear	benchmark_id=subckt_0189	-0.006796670146286488
linear	derived_hard_reduction_sa1_pred	-0.0055382512509822845
linear	return_pred__z_group	-0.005525214597582817
linear	benchmark_id=subckt_0010	0.005467281676828861
linear	benchmark_id=subckt_0063	0.004878813400864601
linear	hard_reduction_sa0_pred__rank_pct_group	-0.0048485505394637585
linear	derived_hard_reduction_hybrid_pred__rank_pct_group	-0.004723882302641869
linear	benchmark_id=subckt_0279	-0.004555876366794109
linear	bounded_residual_hybrid_pred__rank_pct_group	-0.003537815995514393
linear	candidate_strategy=cached_random	0.0033828113228082657
linear	derived_hard_count_post_total_pred__minus_group_mean	-0.0033420193940401077
linear	benchmark_id=subckt_0018	-0.0032826734241098166
linear	benchmark_id=subckt_0313	-0.0030506718903779984
linear	derived_hard_reduction_sa0_pred__z_group	0.002556747756898403
linear	benchmark_id=subckt_0116	0.0025371969677507877
linear	benchmark_id=subckt_0347	-0.002458810806274414
linear	benchmark_id=subckt_0011	-0.0024064024910330772
linear	type=observe	-0.0017810314893722534
linear	benchmark_id=subckt_0231	-0.0016743148444220424
linear	derived_hard_reduction_total_pred__minus_group_mean	0.001389775425195694
linear	benchmark_id=subckt_0128	0.0008973485673777759
linear	benchmark_id=subckt_0041	-0.0005767450202256441
linear	benchmark_id=subckt_0315	8.85484623722732e-05
linear_l2	hard_reduction_total_pred	0.07338906824588776
linear_l2	bounded_residual_hybrid_pred__z_group	-0.06985441595315933
linear_l2	hard_reduction_sa1_pred__z_group	0.06948389112949371
linear_l2	candidate_rank	-0.06814036518335342
linear_l2	fc_pred__rank_pct_group	-0.06678586453199387
linear_l2	benchmark_id=subckt_0168	-0.0664060041308403
linear_l2	derived_hard_count_pre_total_pred__z_group	-0.06607881188392639
linear_l2	benchmark_id=subckt_0068	-0.06512479484081268
linear_l2	benchmark_id=subckt_0143	0.06493489444255829
linear_l2	benchmark_id=subckt_0086	-0.0646522119641304
linear_l2	fc_pred	-0.06404903531074524
linear_l2	benchmark_id=subckt_0193	0.06358227133750916
linear_l2	derived_hard_reduction_sa0_pred__minus_group_mean	-0.06307309120893478
linear_l2	bounded_residual_hybrid_pred	0.06305170804262161
linear_l2	benchmark_id=subckt_0391	0.06118294224143028
linear_l2	benchmark_id=subckt_0016	-0.06107649207115173
linear_l2	derived_hard_reduction_hybrid_pred	0.061050206422805786
linear_l2	benchmark_id=subckt_0172	0.06007498502731323
linear_l2	guarded_reward__minus_group_mean	-0.0597732812166214
linear_l2	candidate_rank__minus_group_mean	0.05959145724773407
linear_l2	benchmark_id=subckt_0148	-0.05883866548538208
linear_l2	candidate_strategy=cached_stride	-0.058436907827854156
linear_l2	benchmark_id=subckt_0322	-0.058390311896800995
linear_l2	guarded_reward__z_group	0.05814264342188835
linear_l2	type=__UNK__	-0.058134373277425766
linear_l2	benchmark_id=subckt_0239	-0.05753529071807861
linear_l2	hybrid_pred__z_group	0.05727940797805786
linear_l2	benchmark_id=subckt_0001	-0.057048335671424866
linear_l2	reward_pred__rank_pct_group	-0.05703604966402054
linear_l2	hard_reduction_total_pred__rank_pct_group	0.05690151825547218
linear_l2	hybrid_pred__minus_group_mean	-0.05690096691250801
linear_l2	benchmark_id=subckt_0109	-0.05641983821988106
linear_l2	derived_hard_reduction_total_pred	0.05465061217546463
linear_l2	derived_hard_reduction_hybrid_pred__z_group	-0.05464710295200348
linear_l2	benchmark_id=subckt_0141	0.05294147506356239
linear_l2	benchmark_id=subckt_0228	-0.052801430225372314
linear_l2	derived_hard_reduction_sa1_pred__minus_group_mean	0.05268646031618118
linear_l2	benchmark_id=subckt_0044	-0.0524037629365921
linear_l2	hard_reduction_sa1_pred	0.051174238324165344
linear_l2	candidate_strategy=cached_hard_cone	0.050714366137981415
linear_l2	benchmark_id=subckt_0046	0.04980761557817459
linear_l2	fc_pred__z_group	0.049715373665094376
linear_l2	benchmark_id=subckt_0049	0.04928228259086609
linear_l2	benchmark_id=subckt_0281	0.04879473149776459
linear_l2	benchmark_id=subckt_0074	0.04731325805187225
linear_l2	benchmark_id=subckt_0247	-0.0470639243721962
linear_l2	benchmark_id=subckt_0240	0.04680224508047104
linear_l2	benchmark_id=subckt_0226	-0.04676433652639389
linear_l2	benchmark_id=subckt_0076	-0.04641658812761307
linear_l2	benchmark_id=subckt_0146	0.04633919522166252
linear_l2	derived_hard_reduction_sa1_pred__rank_pct_group	0.04588400572538376
linear_l2	reward_pred__z_group	0.04553912952542305
linear_l2	derived_hard_reduction_sa0_pred__rank_pct_group	0.0454038605093956
linear_l2	benchmark_id=subckt_0304	-0.0445169061422348
linear_l2	return_pred	0.04447968676686287
linear_l2	benchmark_id=subckt_0266	0.04421123117208481
linear_l2	reward_pred	-0.04346444830298424
linear_l2	benchmark_id=subckt_0133	-0.04183965548872948
linear_l2	benchmark_id=subckt_0120	0.04133395105600357
linear_l2	guarded_reward	0.040493182837963104
linear_l2	candidate_rank__z_group	0.04040241241455078
linear_l2	hard_reduction_total_pred__minus_group_mean	0.04028305411338806
linear_l2	derived_hard_count_pre_total_pred	-0.03818780556321144
linear_l2	benchmark_id=subckt_0371	0.03807634115219116
linear_l2	benchmark_id=subckt_0093	0.037901174277067184
linear_l2	benchmark_id=subckt_0043	0.03754894807934761
linear_l2	type=control0	-0.037173110991716385
linear_l2	guarded_reward__rank_pct_group	-0.0368567630648613
linear_l2	benchmark_id=subckt_0012	-0.034263577312231064
linear_l2	benchmark_id=subckt_0214	0.03412653133273125
linear_l2	benchmark_id=subckt_0234	-0.03304146230220795
linear_l2	benchmark_id=subckt_0230	-0.032901495695114136
linear_l2	benchmark_id=subckt_0081	0.032376550137996674
linear_l2	hard_reduction_sa0_pred__minus_group_mean	0.03194142505526543
linear_l2	benchmark_id=subckt_0301	0.031834833323955536
linear_l2	return_pred__minus_group_mean	0.031634874641895294
linear_l2	benchmark_id=subckt_0061	0.0313333235681057
linear_l2	benchmark_id=subckt_0101	0.030851539224386215
linear_l2	derived_hard_reduction_sa0_pred	-0.030302926898002625
linear_l2	benchmark_id=subckt_0238	0.029655521735548973
linear_l2	hard_reduction_sa1_pred__minus_group_mean	-0.02962208166718483
linear_l2	benchmark_id=subckt_0147	0.029496194794774055
linear_l2	derived_hard_reduction_hybrid_pred__minus_group_mean	0.029252856969833374
linear_l2	benchmark_id=subckt_0203	0.028881452977657318
linear_l2	candidate_rank__rank_pct_group	-0.028467323631048203
linear_l2	reward_pred__minus_group_mean	-0.02816687524318695
linear_l2	derived_hard_count_post_total_pred__z_group	0.026897691190242767
linear_l2	benchmark_id=subckt_0192	0.02582041546702385
linear_l2	benchmark_id=subckt_0170	-0.02580696903169155
linear_l2	benchmark_id=subckt_0260	-0.025553900748491287
linear_l2	benchmark_id=subckt_0136	-0.02493155375123024
linear_l2	benchmark_id=subckt_0283	0.024817276746034622
linear_l2	benchmark_id=subckt_0288	-0.024558424949645996
linear_l2	benchmark_id=subckt_0118	-0.023047441616654396
linear_l2	benchmark_id=subckt_0083	-0.0229949988424778
linear_l2	benchmark_id=subckt_0246	0.02296598069369793
linear_l2	benchmark_id=subckt_0278	-0.022787239402532578
linear_l2	hybrid_pred__rank_pct_group	-0.022417277097702026
linear_l2	derived_hard_count_post_total_pred__rank_pct_group	0.022247418761253357
linear_l2	benchmark_id=subckt_0155	-0.022183753550052643
linear_l2	hard_reduction_sa0_pred__z_group	0.022162072360515594
linear_l2	bounded_residual_hybrid_pred__minus_group_mean	0.021174266934394836
linear_l2	hard_reduction_sa0_pred	-0.02015288546681404
linear_l2	derived_hard_count_post_total_pred	-0.019923750311136246
linear_l2	hard_reduction_sa1_pred__rank_pct_group	-0.01984819397330284
linear_l2	benchmark_id=subckt_0072	-0.017682615667581558
linear_l2	benchmark_id=subckt_0196	0.017268721014261246
linear_l2	benchmark_id=subckt_0021	-0.017135269939899445
linear_l2	type=control1	0.016986845061182976
linear_l2	benchmark_id=subckt_0243	0.016976796090602875
linear_l2	hybrid_pred	-0.015719132497906685
linear_l2	benchmark_id=subckt_0121	0.015613077208399773
linear_l2	benchmark_id=subckt_0221	-0.015570463612675667
linear_l2	return_pred__rank_pct_group	-0.01504856999963522
linear_l2	derived_hard_count_pre_total_pred__rank_pct_group	0.013790126889944077
linear_l2	derived_hard_reduction_sa1_pred__z_group	0.012713266536593437
linear_l2	benchmark_id=subckt_0223	0.01246168464422226
linear_l2	benchmark_id=subckt_0307	-0.011068378575146198
linear_l2	benchmark_id=subckt_0241	-0.010782772675156593
linear_l2	derived_hard_count_pre_total_pred__minus_group_mean	0.01077438984066248
linear_l2	benchmark_id=subckt_0188	-0.010616590268909931
linear_l2	benchmark_id=subckt_0309	-0.009618733078241348
linear_l2	benchmark_id=subckt_0384	-0.009271622635424137
linear_l2	fc_pred__minus_group_mean	0.00915795098990202
linear_l2	hard_reduction_total_pred__z_group	-0.008962692692875862
linear_l2	benchmark_id=subckt_0038	0.00878156442195177
linear_l2	derived_hard_reduction_total_pred__rank_pct_group	-0.008353712037205696
linear_l2	benchmark_id=subckt_0315	0.008157933130860329
linear_l2	benchmark_id=subckt_0041	0.008124103769659996
linear_l2	derived_hard_reduction_total_pred__z_group	-0.008118503727018833
linear_l2	benchmark_id=subckt_0231	0.007992351427674294
linear_l2	benchmark_id=subckt_0116	-0.007974151521921158
linear_l2	benchmark_id=subckt_0128	-0.007872512564063072
linear_l2	benchmark_id=subckt_0126	0.007536865770816803
linear_l2	benchmark_id=subckt_0347	0.00752765079960227
linear_l2	benchmark_id=subckt_0313	0.007479505147784948
linear_l2	candidate_strategy=__UNK__	-0.006797109730541706
linear_l2	benchmark_id=subckt_0103	0.006373672746121883
linear_l2	benchmark_id=subckt_0011	0.006131365895271301
linear_l2	derived_hard_reduction_sa1_pred	-0.00553825031965971
linear_l2	return_pred__z_group	-0.0055252136662602425
linear_l2	benchmark_id=subckt_0279	0.005332214757800102
linear_l2	benchmark_id=subckt_0063	-0.0052880714647471905
linear_l2	candidate_strategy=cached_random	-0.005249691195785999
linear_l2	benchmark_id=subckt_0197	-0.0051325848326087
linear_l2	hard_reduction_sa0_pred__rank_pct_group	-0.0048485505394637585
linear_l2	derived_hard_reduction_hybrid_pred__rank_pct_group	-0.004723881371319294
linear_l2	benchmark_id=subckt_0107	0.004410848021507263
linear_l2	benchmark_id=subckt_0010	-0.004281547851860523
linear_l2	benchmark_id=subckt_0018	0.003888099454343319
linear_l2	benchmark_id=subckt_0297	0.00357683002948761
linear_l2	bounded_residual_hybrid_pred__rank_pct_group	-0.0035378169268369675
linear_l2	derived_hard_count_post_total_pred__minus_group_mean	-0.0033420193940401077
linear_l2	benchmark_id=__UNK__	0.00326703954488039
linear_l2	benchmark_id=subckt_0289	-0.0029720179736614227
linear_l2	benchmark_id=subckt_0258	0.0029012057930231094
linear_l2	derived_hard_reduction_sa0_pred__z_group	0.002556745894253254
linear_l2	benchmark_id=subckt_0292	-0.0020567160099744797
linear_l2	benchmark_id=subckt_0189	0.001997554674744606
linear_l2	type=observe	-0.0017810305580496788
linear_l2	benchmark_id=subckt_0327	0.0016444409266114235
linear_l2	benchmark_id=subckt_0165	0.001569579355418682
linear_l2	benchmark_id=subckt_0020	-0.0014288220554590225
linear_l2	derived_hard_reduction_total_pred__minus_group_mean	0.001389775425195694
linear_l2	benchmark_id=subckt_0255	-0.0013323687016963959
linear_l2	benchmark_id=subckt_0295	-0.0011234516277909279
linear_l2	benchmark_id=subckt_0261	0.000683358870446682
linear_l2	benchmark_id=subckt_0173	0.0005830312147736549
linear_l2	benchmark_id=subckt_0215	0.0004994738847017288
action_type_linear	type=control0	-0.21411895751953125
action_type_linear	hard_reduction_sa1_pred__minus_group_mean	-0.185041606426239
action_type_linear	type=observe	0.16057975590229034
action_type_linear	derived_hard_reduction_sa0_pred__z_group	-0.11510450392961502
action_type_linear	hard_reduction_sa1_pred	-0.10424382239580154
action_type_linear	hard_reduction_total_pred__rank_pct_group	0.10028443485498428
action_type_linear	bounded_residual_hybrid_pred__z_group	-0.10025566816329956
action_type_linear	hard_reduction_sa0_pred	-0.09970774501562119
action_type_linear	candidate_rank	-0.09484132379293442
action_type_linear	type=control1	-0.09135929495096207
action_type_linear	guarded_reward	0.08779639005661011
action_type_linear	candidate_strategy=cached_hard_cone	0.08209961652755737
action_type_linear	hard_reduction_sa0_pred__rank_pct_group	0.08031457662582397
action_type_linear	benchmark_id=subckt_0168	-0.08019676804542542
action_type_linear	hard_reduction_sa1_pred__rank_pct_group	0.07930337637662888
action_type_linear	benchmark_id=subckt_0193	0.07586777955293655
action_type_linear	benchmark_id=subckt_0148	-0.07529957592487335
action_type_linear	benchmark_id=subckt_0068	-0.07453107833862305
action_type_linear	benchmark_id=subckt_0143	0.07352188229560852
action_type_linear	benchmark_id=subckt_0044	-0.07330439239740372
action_type_linear	benchmark_id=subckt_0172	0.07264700531959534
action_type_linear	benchmark_id=subckt_0086	-0.07030674815177917
action_type_linear	benchmark_id=subckt_0016	-0.06890805065631866
action_type_linear	candidate_strategy=cached_stride	-0.06863723695278168
action_type_linear	type=__UNK__	-0.06812198460102081
action_type_linear	hard_reduction_total_pred	0.06799070537090302
action_type_linear	benchmark_id=subckt_0146	0.06791792809963226
action_type_linear	benchmark_id=subckt_0109	-0.06582465022802353
action_type_linear	guarded_reward__z_group	0.06398021429777145
action_type_linear	benchmark_id=subckt_0391	0.06394454091787338
action_type_linear	benchmark_id=subckt_0001	-0.06313599646091461
action_type_linear	benchmark_id=subckt_0239	-0.06302578747272491
action_type_linear	hard_reduction_sa1_pred__z_group	0.06280044466257095
action_type_linear	benchmark_id=subckt_0228	-0.0626063197851181
action_type_linear	benchmark_id=subckt_0247	-0.06212775781750679
action_type_linear	benchmark_id=subckt_0141	0.06199980527162552
action_type_linear	benchmark_id=subckt_0304	-0.061500608921051025
action_type_linear	benchmark_id=subckt_0322	-0.05959025397896767
action_type_linear	derived_hard_reduction_sa1_pred__rank_pct_group	0.05955110490322113
action_type_linear	derived_hard_reduction_sa1_pred	-0.0570906437933445
action_type_linear	benchmark_id=subckt_0266	0.056973911821842194
action_type_linear	bounded_residual_hybrid_pred	0.05683348327875137
action_type_linear	benchmark_id=subckt_0226	-0.056166984140872955
action_type_linear	candidate_rank__rank_pct_group	-0.05516829714179039
action_type_linear	fc_pred	-0.05514869838953018
action_type_linear	derived_hard_count_pre_total_pred__rank_pct_group	0.05462823063135147
action_type_linear	benchmark_id=subckt_0043	0.054574403911828995
action_type_linear	benchmark_id=subckt_0049	0.054453879594802856
action_type_linear	benchmark_id=subckt_0076	-0.05316682532429695
action_type_linear	benchmark_id=subckt_0120	0.05262962728738785
action_type_linear	benchmark_id=subckt_0281	0.0523909330368042
action_type_linear	benchmark_id=subckt_0012	-0.051797959953546524
action_type_linear	benchmark_id=subckt_0240	0.05156080424785614
action_type_linear	benchmark_id=subckt_0046	0.05123236030340195
action_type_linear	benchmark_id=subckt_0234	-0.05086401849985123
action_type_linear	bounded_residual_hybrid_pred__rank_pct_group	0.050580888986587524
action_type_linear	benchmark_id=subckt_0074	0.04918462783098221
action_type_linear	fc_pred__z_group	0.04918380081653595
action_type_linear	benchmark_id=subckt_0093	0.048466041684150696
action_type_linear	benchmark_id=subckt_0081	0.048244964331388474
action_type_linear	benchmark_id=subckt_0230	-0.04779660329222679
action_type_linear	hard_reduction_sa0_pred__minus_group_mean	-0.047613710165023804
action_type_linear	benchmark_id=subckt_0371	0.04714811220765114
action_type_linear	derived_hard_count_post_total_pred__minus_group_mean	0.047031693160533905
action_type_linear	benchmark_id=subckt_0118	-0.046159613877534866
action_type_linear	benchmark_id=subckt_0246	0.04509562626481056
action_type_linear	reward_pred__z_group	0.045007556676864624
action_type_linear	benchmark_id=subckt_0214	0.04468989372253418
action_type_linear	derived_hard_reduction_hybrid_pred__z_group	-0.0440690778195858
action_type_linear	hybrid_pred__minus_group_mean	-0.043856438249349594
action_type_linear	derived_hard_reduction_hybrid_pred	0.042677778750658035
action_type_linear	benchmark_id=subckt_0301	0.0423971489071846
action_type_linear	hard_reduction_total_pred__z_group	-0.042086366564035416
action_type_linear	fc_pred__rank_pct_group	-0.042044542729854584
action_type_linear	benchmark_id=subckt_0061	0.04189539700746536
action_type_linear	benchmark_id=subckt_0203	0.041622258722782135
action_type_linear	benchmark_id=subckt_0101	0.04141337051987648
action_type_linear	benchmark_id=subckt_0238	0.040216729044914246
action_type_linear	guarded_reward__rank_pct_group	0.03982864320278168
action_type_linear	benchmark_id=subckt_0133	-0.03658624365925789
action_type_linear	derived_hard_reduction_total_pred	0.03627820312976837
action_type_linear	benchmark_id=subckt_0283	0.035375531762838364
action_type_linear	benchmark_id=subckt_0170	-0.035200927406549454
action_type_linear	hard_reduction_total_pred__minus_group_mean	0.034884192049503326
action_type_linear	reward_pred	-0.034563999623060226
action_type_linear	benchmark_id=subckt_0192	0.03434808924794197
action_type_linear	hard_reduction_sa0_pred__z_group	0.03344549238681793
action_type_linear	candidate_rank__minus_group_mean	0.03289049118757248
action_type_linear	benchmark_id=subckt_0243	0.03278280794620514
action_type_linear	reward_pred__rank_pct_group	-0.032294727861881256
action_type_linear	hybrid_pred__z_group	0.03216123953461647
action_type_linear	benchmark_id=subckt_0197	-0.03201759606599808
action_type_linear	benchmark_id=subckt_0147	0.03092917986214161
action_type_linear	benchmark_id=subckt_0136	-0.030533766373991966
action_type_linear	derived_hard_count_post_total_pred	0.030449718236923218
action_type_linear	benchmark_id=subckt_0083	-0.03021729551255703
action_type_linear	benchmark_id=subckt_0288	-0.029932595789432526
action_type_linear	benchmark_id=subckt_0196	0.02980550192296505
action_type_linear	benchmark_id=subckt_0072	-0.02979160100221634
action_type_linear	benchmark_id=subckt_0241	-0.02941001020371914
action_type_linear	benchmark_id=subckt_0223	0.02876107022166252
action_type_linear	benchmark_id=subckt_0155	-0.028353387489914894
action_type_linear	derived_hard_reduction_hybrid_pred__rank_pct_group	0.02809382602572441
action_type_linear	benchmark_id=subckt_0020	-0.02701324038207531
action_type_linear	return_pred__minus_group_mean	-0.02677522413432598
action_type_linear	derived_hard_count_pre_total_pred__minus_group_mean	0.026666728779673576
action_type_linear	derived_hard_reduction_sa1_pred__z_group	0.026627974584698677
action_type_linear	benchmark_id=subckt_0260	-0.026429815217852592
action_type_linear	derived_hard_count_post_total_pred__rank_pct_group	-0.026307614520192146
action_type_linear	benchmark_id=subckt_0021	-0.026256637647747993
action_type_linear	benchmark_id=subckt_0121	0.026162629947066307
action_type_linear	benchmark_id=subckt_0221	-0.024955004453659058
action_type_linear	derived_hard_reduction_total_pred__rank_pct_group	0.024464000016450882
action_type_linear	benchmark_id=subckt_0107	0.024435753002762794
action_type_linear	benchmark_id=subckt_0307	-0.02231978438794613
action_type_linear	derived_hard_count_pre_total_pred	-0.022293640300631523
action_type_linear	derived_hard_count_pre_total_pred__z_group	0.022049829363822937
action_type_linear	derived_hard_reduction_sa0_pred	0.022045060992240906
action_type_linear	benchmark_id=subckt_0188	-0.021467426791787148
action_type_linear	benchmark_id=subckt_0384	-0.019276296719908714
action_type_linear	reward_pred__minus_group_mean	-0.01926645264029503
action_type_linear	derived_hard_reduction_sa0_pred__rank_pct_group	0.018682299181818962
action_type_linear	fc_pred__minus_group_mean	0.018058383837342262
action_type_linear	benchmark_id=subckt_0278	-0.017791548743844032
action_type_linear	benchmark_id=subckt_0165	0.017495524138212204
action_type_linear	benchmark_id=subckt_0038	0.017236031591892242
action_type_linear	return_pred__rank_pct_group	0.01713469997048378
action_type_linear	derived_hard_reduction_total_pred__minus_group_mean	-0.016982657834887505
action_type_linear	candidate_strategy=__UNK__	-0.01674690656363964
action_type_linear	benchmark_id=subckt_0126	0.016492217779159546
action_type_linear	benchmark_id=subckt_0255	-0.015691645443439484
action_type_linear	bounded_residual_hybrid_pred__minus_group_mean	0.014955784194171429
