node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__aig_not_19,1,0,1,0,0
__aig_not_21,1,0,1,0,0
__aig_not_4086,1,0,1,0,0
__aig_not_4089,1,0,1,0,0
__aig_not_4583,1,0,1,0,0
__aig_not_4587,1,0,1,0,0
__aig_not_4590,1,0,1,0,0
__aig_not_5113,1,0,1,0,0
__aig_not_5116,1,0,1,0,0
__aig_not_54160,1,0,1,0,0
__aig_not_54163,1,0,1,0,0
__aig_not_55901,1,0,1,0,0
__aig_not_55904,1,0,1,0,0
__aig_not_5667,1,0,1,0,0
__aig_not_5670,1,0,1,0,0
__buf_split_18,1,0,1,0,0
__buf_split_19,1,0,1,0,0
__buf_split_2457,1,0,1,0,0
__buf_split_2459,1,0,1,0,0
__buf_split_2750,1,0,1,0,0
__buf_split_2752,1,0,1,0,0
__buf_split_3059,1,0,1,0,0
__buf_split_3061,1,0,1,0,0
__buf_split_31439,1,0,1,0,0
__buf_split_31441,1,0,1,0,0
__buf_split_32441,1,0,1,0,0
__buf_split_32443,1,0,1,0,0
__buf_split_3384,1,0,1,0,0
__buf_split_3386,1,0,1,0,0
__buf_split_5,1,0,1,0,0
__buf_split_6,1,0,1,0,0
